t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
-998578.7620167297,-865712.9474077696,-735579.2380157785,-609645.2652584787,-489487.3556640715,-376811.8510435637,-273458.3039315977,-181373.5858800233,-102542.14751223256,-38853.79591950739,8112.984101246535,37416.07035048688,49206.369885049586,45334.71938321611,30117.308768372015,11250.273607452998
-1355504.366456562,-1195623.3767139511,-1036057.3748222282,-877446.066491241,-720992.3139211257,-568621.32378185,-423091.1349965767,-288014.21988293657,-167736.3802704969,-67010.24166283067,9596.991111855328,58599.99851133807,78784.53108787598,72593.61164491314,47497.70589851332,16999.480225262752
-1041149.2999818304,-950898.611731485,-856099.9443184818,-755131.5857454943,-647217.1656243782,-532787.9275625536,-413844.8076576904,-294233.20243925665,-179693.39759854012,-77512.9582261029,4388.586589867818,59032.996503103255,82520.07521695993,76341.30011520977,49138.8762171797,16916.892320905336
-509012.17542114906,-498314.9732570603,-481434.4035532182,-455508.5972251255,-418138.06362335576,-367824.4523832251,-304564.38623219595,-230497.80425431504,-150398.277726714,-71685.15906696081,-3599.871720316284,44687.54680195763,66913.87934908678,62787.88129491208,39958.98976412155,13318.61437911879
-145015.4581353455,-168015.77525094734,-187145.75976456923,-200142.02883861074,-204553.49701854106,-198034.47337506645,-178912.65012436156,-146993.86924584524,-104416.86206037329,-56185.73685445528,-9878.908685459639,25885.924511433295,44216.7563310223,43153.92379557,27740.949962097282,9208.57006461793
-16382.414754828626,-34718.48603904997,-52084.56133853887,-67544.19473085299,-79713.53724286168,-86818.99191096888,-86982.13571297661,-78781.48471332448,-62035.21257605356,-38566.768500664984,-12519.772248021482,10271.983633907479,24096.19149347143,25948.23677485367,17686.1726483071,6168.467556386019
-11406.100666040731,-15965.382737415726,-20728.843158200314,-25626.494484834973,-30365.833614151325,-34362.849856726716,-36723.80983573879,-36344.32951650503,-32201.656735632274,-23870.62811859803,-12151.61933576645,533.3590098576915,10506.042843519132,14339.801140864898,11159.300053283121,4287.396424978595
-29016.70176288272,-26302.526125502387,-23501.685974900716,-20705.641382516504,-18145.26236732646,-16164.743378338093,-15074.364854817011,-14863.191503199681,-14887.39521625186,-13836.431278000675,-10322.37226265366,-4068.563745919499,3096.634269040753,7738.691686667908,7319.469539972502,3080.5864914232134
-33924.63267452701,-30664.995367838263,-26701.37587347013,-21931.260777282783,-16606.526411381565,-11439.67664326717,-7504.326791220826,-5774.4322119713,-6365.884622532077,-7969.186862766745,-8235.818838517489,-5408.387268073318,-170.3911587009532,4290.882155267444,4932.352214486283,2153.8822795575775
-28026.03868136692,-26650.138034597898,-24259.212724315475,-20544.625878727064,-15578.502129947647,-10039.3871275666,-5230.097825014202,-2615.2437692387984,-2861.190940582908,-4958.124275927753,-6440.853310741685,-5146.888990985149,-1296.597731526558,2373.1499899552177,3176.8195658351488,1345.8931804419612
-19592.749976285755,-19853.305765962657,-19135.194437827216,-17040.815582693976,-13473.73158579458,-8921.300271563221,-4568.756570191147,-1914.8869615337558,-1818.440916261291,-3570.7014105084736,-5055.696252139794,-4378.835196812498,-1665.854909793183,990.8541184026485,1682.419199772709,631.179933039879
-12770.931763898194,-13833.346986757046,-14137.826884895352,-13300.597996531687,-11126.694028884478,-7888.470732343976,-4490.31830255756,-2195.717480115192,-1825.895995531114,-2962.5497287243807,-4070.735119169089,-3768.496216423775,-2094.3998209788883,-348.92930590113497,333.31286181824294,22.749551445660757
-8121.157633303908,-9477.115175125455,-10354.014745609655,-10426.731129596414,-9433.618890912358,-7416.756977209905,-4927.398923128685,-2916.60419363015,-2177.2412240108974,-2691.5908736575957,-3568.2924445365134,-3786.7376105951184,-3044.817355127665,-1847.5773666958087,-883.4923699315044,-468.19675328612834
-4959.379757938495,-6580.076466158778,-8004.43179157078,-8947.376237187511,-9028.646584029508,-7986.639704428695,-5997.911555186149,-3835.3850082875856,-2546.0864878887483,-2705.2879606617134,-3872.394492320995,-4879.846476367418,-4778.496148884344,-3544.7061742506316,-1944.5272386008887,-839.0159970219908
-2729.906832719731,-5009.522575913406,-7340.016745502108,-9379.839029822833,-10474.233938597572,-9938.96009628272,-7684.101244247795,-4742.275786336526,-2923.020978061847,-3429.418239287149,-5634.199142240042,-7498.822808048458,-7386.548439205344,-5364.86518643717,-2811.5843274124977,-1095.1597352624394
-1647.6101181654308,-5315.000343130785,-9142.021534790976,-12526.180876210776,-14299.628578221667,-13323.323163209754,-9692.191770878688,-5519.326414817288,-3836.425317680884,-5907.730271806638,-9756.830901283116,-11944.485045113044,-10723.504896122395,-7130.558557538908,-3446.8542545073706,-1253.2669727583361
-3116.1051641300564,-9006.175092418,-14795.59161436575,-19305.711562287644,-20669.69486762524,-17643.919514215464,-11543.761775357221,-6563.310936090453,-6707.351968400829,-11719.924991576732,-16992.48421765107,-18043.04139775412,-14323.65050378304,-8592.702888204154,-3838.39720775815,-1348.60420565273
-9826.299352538796,-18307.719980649377,-25719.228119196523,-29996.827050520467,-28766.74487933014,-21782.695747140915,-13121.629883454514,-9419.864413945246,-13844.843969746013,-22269.404988552753,-27168.773598564283,-24812.715069849386,-17416.054420431985,-9508.803767331088,-4034.7476052564625,-1442.7203239486562
-24853.00457481358,-34901.82335160229,-41958.03633783345,-43087.07749700911,-36409.99958851938,-24579.226952057477,-15590.453574004845,-16910.270619068153,-27352.927859365882,-37326.08405685029,-38403.72102161047,-30436.24523497312,-19130.75208727081,-9761.363659133749,-4173.238197055337,-1623.4828940501384
-49202.85551948683,-57643.685012733986,-60472.47811526084,-54651.719336454706,-40734.16300962843,-26110.50911860643,-21758.68493078289,-31668.260177560234,-46807.56823363731,-53607.16876710227,-47085.41678131722,-32808.285409525284,-18871.84814995123,-9464.883569876947,-4477.238404901106,-1987.6904192676632
-78725.36343761708,-80658.13813372313,-74753.03035158348,-59538.25563134637,-40111.1330056024,-28540.80143249877,-34475.148721284495,-53017.834630424564,-67197.44160751863,-64987.53050089566,-49210.87670676023,-30548.594246884717,-16674.090817630447,-8986.764336469114,-5200.140776569454,-2601.1488086482236
-103269.40186319081,-94315.2257148871,-77359.52256807438,-54458.30355857146,-35870.3951348729,-34823.56451767479,-53129.91246833475,-74562.77170778792,-79766.32528380342,-65275.13682633397,-42624.69769417334,-23886.061699233607,-13295.426289826348,-8834.543673610182,-6516.960238475174,-3446.573504889581
-110709.08011424013,-90117.6890110538,-64624.03094867471,-40759.401170818965,-31622.743236913615,-45345.72686079705,-71306.34359700393,-85966.19155542471,-76691.8690503103,-52150.70263386087,-28596.560171893543,-14731.594530090792,-9930.830950329771,-9438.143816691396,-8404.165992881859,-4389.939560460623
