t1,t2,t3,t4,t5,t6,t7,t8
363.91999999999996,340.34499999999997,326.58,322.625,328.48,344.145,369.62,404.905
-4426.545463872383,-39.957354082510875,-332.92355751997036,-316.6963020546124,-119.43489537745663,135.29668964995312,340.90730346447265,434.5049926745951
-8792.511298641844,-418.82377822215915,-964.5789770803024,-928.6586105695492,-550.6845717504256,-68.19516923190861,310.1635848558963,459.7074382153068
-12373.397409880312,-778.956388759901,-1533.6383278574497,-1481.7548295225854,-944.8779705403305,-257.200715470627,278.98672395341316,479.4893814724165
-14929.304351098648,-1102.1008838190119,-2011.8942375885438,-1950.7463517663487,-1285.3584399739955,-424.01779739292203,248.8519875407329,493.0732762798182
-16366.32245856058,-1371.1200053450686,-2380.405940044138,-2318.90798862933,-1560.586922249887,-562.9919809371511,220.96390640556405,499.95862786679754
-16731.8113530873,-1572.4770960450319,-2630.8006175838723,-2578.937276070438,-1764.7577542671536,-670.8424371329643,196.15556425349735,499.9278032898492
-16184.853698474239,-1698.3953147487307,-2765.04188926356,-2732.5239139021005,-1897.6370872747289,-746.6774768233605,174.84647174846154,493.02996395076934
-14952.465102289498,-1748.0492878036612,-2793.868349838739,-2788.8340895463502,-1963.7581920289576,-791.7397456524211,157.05801527839202,479.5487739474057
-13283.522910503296,-1727.4775855030223,-2734.335277872542,-2762.326332373467,-1971.2005033256569,-808.960444825108,142.47532547145943,459.95992871237195
-11410.17140898888,-1648.31004012506,-2606.991557206489,-2670.356657529976,-1930.2071348755894,-802.4183009134173,130.5383481375788,434.88398471818084
-9522.221527242738,-1525.7175944172702,-2433.1885813529652,-2530.9668079022244,-1851.8662210198297,-776.7935623534125,120.54348208926177,405.03890595799817
-7755.601907008339,-1376.1218077646809,-2232.8851539346397,-2361.121372144311,-1747.0156597823066,-736.886497842699,111.73962282762992,371.1955644521567
-6192.573823000659,-1215.1470220982535,-2023.1375966424632,-2175.5144295330574,-1625.4531455617669,-687.2422162249231,103.40729177664485,334.138375759534
-4869.74468575016,-1056.1266163874902,-1817.2994167257618,-1985.9414816828876,-1495.4638940531527,-631.8967624293704,94.91506185717077,294.6323953418936
-3789.7565786984237,-909.2714286863744,-1624.8340456130668,-1801.1479728029597,-1363.6287942314134,-574.2384145761032,85.75236997814851,253.39752238535237
-2933.3543673388285,-781.441076957334,-1451.5795781817444,-1627.0251980285602,-1234.848896762895,-516.9649671580873,75.54126147217993,211.089894298276
-2269.7553096670845,-676.3608772376843,-1300.2907365982844,-1467.019974529589,-1112.5150254324083,-462.1121850088447,64.03143375247178,168.2900666220071
-1764.39576822997,-595.0995793123403,-1171.305248249864,-1322.643259851445,-998.7577693489752,-411.1288099260589,51.08334957540272,125.49716093869822
-1383.9809985194654,-536.6476501925918,-1063.2218512387003,-1193.9922549381097,-894.7267723902073,-364.97731885266955,36.64361518508196,83.12786646009084
-1099.2555991497047,-498.4871275902221,-973.5201586522269,-1080.2307544088694,-800.8639753377729,-324.24510636239177,20.715772491597647,41.5190546398306
-886.102579349165,-477.09926995509454,-899.0883240689492,-979.997816586332,-717.1500365226614,-289.2564333806673,3.3286126784335472,0.9328573840542234
-725.5692188353142,-468.39872217309335,-836.6475654815736,-891.7329192775123,-643.3150136034806,-260.18038906783636,-15.496515398546244,-38.43661399122208
-603.3056048840504,-468.1028986293423,-783.07215821088,-813.9168998573532,-579.0131808056527,-237.13363384946817,-35.777837483676606,-76.45519777001954
-508.7590579524406,-472.03953168972953,-735.6020323302222,-745.2339690406706,-523.9678172918086,-220.27834898570768,-57.60214374799025,-113.03889292924597
-434.33737469786377,-476.3678571934912,-691.9379718485467,-684.6634427719432,-478.0951978907616,-209.9151461151756,-81.14610075442482,-148.1413686345332
-374.65501064380345,-477.65263821135085,-650.2041111743326,-631.5129697495188,-441.6177234310146,-206.56728245792107,-106.68279418853093,-181.73743485434377
-325.91266510336527,-472.7077372210896,-608.7673275758085,-585.4095078285596,-415.1734493924515,-211.04632374215223,-134.56407582405149,-213.80131767459213
-285.42737461635346,-458.14576595829186,-565.9250955087692,-546.2701071731765,-399.9221372546625,-224.48120678500462,-165.16855793755462,-244.2795388199092
-251.3179172609791,-429.65577737376043,-519.5141959052779,-514.2795998366411,-397.6356341418573,-248.2847512773469,-198.80772500580963,-273.06001778110584
-222.347221582823,-381.1819640843442,-466.54528356048917,-489.9025493662723,-410.74374002219724,-284.02807847769236,-235.59014262999642,-299.9414855723282
-197.91633813924057,-304.3517115011155,-403.01477969713136,-473.9475798968041,-442.2895932571041,-333.1993074357729,-275.2564558464809,-324.6098100282469
-178.18164365965393,-188.6153848118594,-324.0596470309173,-467.6806286924558,-495.7385257359715,-396.84280630479026,-317.01383324907476,-346.6294120126056
-164.22378309928283,-22.507761126883096,-224.57665751998388,-472.95189133844474,-574.591335101528,-475.10993116626094,-359.4130054730561,-365.457522248313
-158.14311808869292,203.84671913382044,-100.31463483222895,-492.26853043078165,-681.785636284144,-566.7955698793596,-400.3173416693019,-380.48585633405884
-162.91933453491768,495.35302062335074,50.717242106870174,-528.7269829949423,-818.9286709900928,-668.9731484915499,-437.00515616301675,-391.1084744485753
-181.88990647942825,848.5841008024966,226.85019381928845,-585.7309199623047,-985.4801801085114,-776.8555837696172,-466.4210605340877,-396.8073590591034
-217.8010155046029,1249.6418536376557,421.7916791715105,-666.4713198460018,-1178.0696206518346,-883.9852606603564,-485.5536949902498,-397.2407396991529
-271.55723336308927,1674.3059838689037,624.4934779059901,-773.2251842807369,-1390.156483496054,-982.7887704705522,-491.8765354386137,-392.315815156221
-340.98482547168857,2090.903961432142,820.0695906625807,-906.6128226264624,-1612.2014832988336,-1065.4362233608074,-483.76030945021967,-382.228940540321
-420.0352196236315,2465.4076455658333,991.6928992444285,-1065.0047363456354,-1832.4080948486258,-1124.8509066358204,-460.7622024369849,-367.46269023160363
-498.80875140266164,2767.4256625969406,1123.0985732611466,-1244.2593595812386,-2037.945940822993,-1155.6583427334792,-423.7225629471958,-348.73884497925803
-564.5585848030993,2975.398708973811,1201.1227164563552,-1437.896895257028,-2216.429743572076,-1154.8689830428516,-374.64729216020106,-326.9364197492242
-603.5154781256725,3079.5904275910975,1217.6859298377974,-1637.6962128868972,-2357.3515862002023,-1122.1571428040702,-316.4078991122413,-302.9913289090853
-603.0919930043813,3082.2646347565283,1170.799942617774,-1834.5855256845143,-2453.1796790823455,-1059.7065248149906,-252.3334168935467,-277.7971235061766
-553.9057612168825,2995.3852797379986,1064.4622953569344,-2019.6274021679455,-2499.936886187683,-971.7011879094739,-185.78619598481583,-252.1240182679577
-451.1510242847835,2836.8724500574403,907.5986734845037,-2184.8975298391,-2497.2170669418074,-863.6137884347916,-119.80402086332592,-226.56735769076965
-295.0885247070875,2626.664389084521,712.4141831343453,-2324.1166986945004,-2447.733107262996,-741.4613138388991,-56.86092749860336,-201.52895009722045
-90.69510470729978,2383.586226939608,492.57411441136964,-2432.98458998097,-2356.5740815846575,-611.1661571642983,1.238724193911935,-177.22763780876357
153.29621517901697,2123.513891519648,261.5648394868213,-2509.243698333216,-2230.3641689592882,-478.098650472593,53.35109218960042,-153.7307403856124
425.67473656564493,1858.8023755833135,31.443631764758585,-2552.545952650771,-2076.4754443525517,-346.8130984955979,98.90609271800184,-130.99625627735074
714.101469927394,1598.605744202442,-187.9607387419881,-2564.198913240384,-1902.3803986662813,-220.9437112122252,137.7845299309165,-108.91661210337894
1006.3645764403412,1349.6104823746828,-389.43976148294286,-2546.846927874892,-1715.168424078069,-103.20779229880236,170.19278492015798,-87.35735521557709
1291.443855991256,1116.785113085923,-568.480566439651,-2504.116372568647,-1521.2118026481103,4.53276720259214,196.55520651441987,-66.18736047751466
1560.3216060679458,903.9188674850157,-723.1190950249386,-2440.2388976768493,-1325.9534574795218,101.18474789456621,217.4309809045481,-45.29992655975799
1806.491981941777,713.8887429463751,-853.6457939806015,-2359.666733881966,-1133.7921637829074,186.32740691520718,233.45279423172673,-24.626027619901436
2026.1399598041241,548.7040511780426,-962.2168401487811,-2266.7036122628856,-948.0492340568239,260.1108124233159,245.28017085704343,-4.141837436412729
2217.9963507588814,409.4192234125381,-1052.4098978441468,-2165.1835565527435,-771.0055340989309,323.1480701564778,253.56009816952584,16.12736289003289
2382.920956746359,295.9964032470309,-1128.7575608025654,-2058.229784723122,-603.9967384934209,376.4014153235808,258.88964198740115,36.1053179742128
2523.3048224853596,207.16657796748228,-1196.2893305590806,-1948.1150232581588,-447.55046790309984,421.06469003568805,261.7779733763556,55.66413575729002
2642.3990350318445,140.3051052326506,-1260.1091779385965,-1836.2261121077759,-301.54556845877096,458.4465063912217,262.60744725915293,74.62470911242232
2743.6662791399835,91.31765000884599,-1325.027370720515,-1723.116399332607,-165.37444924443332,489.85818857887347,261.59473306699414,92.7586960324547
2830.218490590598,54.52938477895677,-1395.2516713219202,-1608.615756138574,-38.09483385066548,516.5085997503475,258.7537512268162,109.79302770428652
2904.362708409172,22.582754188775073,-1474.125687880843,-1491.9646432784918,81.43404271052285,539.4052782424371,253.86294321230164,125.41839453562446
2967.2421106877,-13.623508262640726,-1563.8849710033317,-1371.9468144521718,194.42671445312538,559.259336426052,246.44096053968212,139.3037010648853
3018.541863314847,-64.87794087267079,-1665.3913400723618,-1247.012619687368,302.0477803970765,576.3916910371828,235.737855771731,151.1190331846896
3056.2370655663367,-143.34867422022,-1777.8125433704188,-1115.4057982250959,405.2773693815235,590.6415967943466,220.7534891477139,160.56994338366565
3076.3952555081846,-261.8343046445248,-1898.2467615092812,-975.3231524004566,504.7587394786236,601.2859687801856,200.30029192410584,167.44518412457808
3073.104861009123,-432.3660885409356,-2021.3516359800042,-825.1403811940302,600.631882939487,606.9894912779238,173.1312119659395,171.67749147382523
3038.669394173545,-664.0337693778013,-2139.1132735428964,-663.7232193516879,692.3724714973573,605.8189337759661,138.1510710008889,173.41187420600193
2964.255313453127,-960.1336545438921,-2240.9531023648556,-490.8112676926602,778.6722583845423,595.3652257764492,94.7151197992439,173.0682755566455
2841.164285585349,-1315.1080919843425,-2314.3802831407293,-307.42023711293473,857.4098938614213,573.0152149512667,42.988700807840004,171.37745300174646
2662.771924377978,-1712.1622578582435,-2346.3209369063607,-116.17060532999886,925.7629873902188,536.3922550395108,-15.700306213428902,169.36456549930233
2426.9195120076233,-2122.709820132422,-2325.084411494607,78.56725802458993,980.4961011602994,483.93609280008127,-78.62555474687619,168.25927748212155
2138.216389107664,-2508.67992022957,-2242.692506689779,270.8075307104695,1018.4217729710649,415.525038531363,-141.66880261410236,169.32729499366096
1809.4471978613524,-2828.0685780766094,-2097.071512646536,453.4101694454246,1036.977509010831,332.98015134500423,-199.66421715231715,173.64408099286356
1461.263430455977,-3043.0155900726927,-1893.483435203658,618.8411960528275,1034.8067286151238,240.2663157017203,-247.08973256159146,181.85844532662475
1119.7000421579357,-3128.4936782668046,-1644.635527075608,760.1226117089825,1012.1995202116183,143.2480251915181,-278.994308381168,194.00920086176947
811.7524448254217,-3078.961553994577,-1369.187537888328,871.7991398884972,971.2612771735908,48.972217833007136,-291.94255907878505,209.4518942823133
560.0246071511375,-2910.54685640669,-1088.8199781684555,950.7264013806308,915.7399541563107,-35.397284390275225,-284.7180086743451,226.92355349025783
377.9502451774641,-2657.6094987916135,-824.4933087740707,996.5143747140717,850.5383451425863,-103.74170716893315,-258.58264166101577,244.73166697213486
267.02071791173887,-2364.473026298499,-592.8348670610688,1011.5350640102023,781.0296783244058,-151.9512874370365,-217.02676234415242,261.0165392569613
216.81896723529292,-2074.876727298808,-403.5955546137279,1000.5019103612459,712.3441599433909,-178.46302962770125,-165.1014015728918,274.01915995321747
207.74340116949418,-1822.4780660270076,-258.7981352718134,969.7203224186627,648.7811078120767,-184.2884436434597,-108.53717500973181,282.29517750184266
215.52013868504423,-1625.1742183898448,-153.67136697209406,926.1676000870875,593.4367217049894,-172.60248675596833,-52.87732616303566,284.8427079922708
216.24502583382335,-1484.4277877092159,-78.93606309165949,876.5745507576353,548.0563958136704,-148.0637832094483,-2.794369802290703,281.1433262896934
190.80751440101335,-1388.952656072771,-23.675735804356677,826.6553079242886,513.0618640865525,-116.04931511265954,38.3373756764625,271.1381412209169
127.9410639107887,-1320.8293921023178,22.019724059052493,780.5828179592365,487.68885561152007,-81.93307123234374,68.6254248650954,255.16784674853878
25.57268570842389,-1261.7786561229266,65.23765664843629,740.7534103629135,470.19437674130234,-50.4665040762755,87.65146716618585,233.89911140227449
-109.54006991476187,-1197.8318624401884,109.51015155964367,707.8366201490406,458.1277275362842,-25.274707973790356,96.32234972516585,208.2471670667152
-263.6933173475695,-1121.5831656604666,155.08617834927142,681.0691665175526,448.67680998599246,-8.482351025897714,96.6077522456761,179.2941220739035
-419.28228195806867,-1032.1264664146584,199.89905804435833,658.723028645408,439.0870967279765,-0.5102259155051456,91.17870445954429,148.19916396292993
-558.4654867217021,-933.3817340446102,240.82984103022622,638.6563481201217,427.1128529538904,-0.10214769864086293,82.96908806295227,116.10054188218412
-666.7475616038225,-831.7215618118075,274.89836797242623,618.846437515981,411.4225926536564,-4.625245198350001,74.70718482763061,84.0165036293508
-735.7455354011179,-733.7030661557719,300.12238028524644,597.8133076217281,391.8675164807721,-10.631085915403077,68.48868344918117,52.75847280194374
-764.5657596042638,-644.4332538465189,315.92477894736595,574.8737606280322,369.54299888273147,-14.592145405110443,65.46857560807621,22.87116413668221
