q1,q2,q3,qd1,qd2,qd3,qdd1,qdd2,qdd3
0.0,0.0,0.0,1.0,2.0,3.0,-0.0,-0.0,-0.0
0.010001083427921092,0.020001166505763793,0.029999248983508902,0.9999499879145295,1.9995999133210711,2.998649763734309,-0.010001083427921092,-0.08000466602305517,-0.2699932408515801
0.020001166505763793,0.03999433081124559,0.05997149391773712,0.9997999566605356,1.998399813353635,2.9946002703625525,-0.020001166505763793,-0.15997732324498237,-0.5397434452596341
0.029999248983508902,0.05997149391773712,0.08988975506130177,0.9995499212447697,1.9964001802417017,2.987855165066602,-0.029999248983508902,-0.2398859756709485,-0.809007795551716
0.03999433081124559,0.07992466322839671,0.11972710126673453,0.9991999066768175,1.9936018140118426,2.978420519503649,-0.03999433081124559,-0.31969865291358684,-1.0775439114006107
0.04998541223920055,0.09984585574598073,0.14945667422275635,0.9987499479665954,1.9900058342531086,2.966304826340755,-0.04998541223920055,-0.39938342298392293,-1.3451100680048071
0.05997149391773712,0.11972710126673453,0.17905171263098815,0.9982000901208509,1.9856136796690993,2.951518991610115,-0.05997149391773712,-0.4789084050669381,-1.6114654136788933
0.06995157699731451,0.13956044556916472,0.20848557629533437,0.9975503881386588,1.9804271075023552,2.934076324891911,-0.06995157699731451,-0.5582417822766589,-1.8763701866580094
0.07992466322839671,0.1593379535964173,0.2377317701023556,0.9968009070059213,1.9744481928313096,2.9139925273335905,-0.07992466322839671,-0.6373518143856692,-2.1395859309212004
0.08988975506130177,0.17905171263098815,0.26676396787104417,0.9959517216888674,1.9676793277400766,2.8912856775163656,-0.08988975506130177,-0.7162068505239526,-2.4008757108393977
0.09984585574598073,0.19869383546049596,0.2955560360505334,0.9950029171265543,1.9601232203614112,2.8659762151816373,-0.09984585574598073,-0.7947753418419838,-2.6600043244548006
0.10979196943171682,0.21825646353325068,0.3240820572444098,0.9939545882223719,1.9517828937932198,2.8380869228320122,-0.10979196943171682,-0.8730258541330027,-2.9167385151996883
0.11972710126673453,0.2377317701023556,0.35231635354045215,0.9928068398345496,1.9426616848890603,2.80764290522346,-0.11972710126673453,-0.9509270804094224,-3.1708471818640693
0.12965025749770887,0.2571119633570844,0.3802335096247971,0.9915597867656684,1.9327632429231112,2.7746715667670805,-0.12965025749770887,-1.0284478534283377,-3.4221015866231737
0.13956044556916472,0.2763892895402808,0.4078083956597245,0.9902135537511776,1.922091528130145,2.739202586860814,-0.13956044556916472,-1.1055571581611232,-3.6702755609375206
0.14945667422275635,0.2955560360505334,0.4350161899044699,0.9887682754469183,1.9106508101210915,2.701267893173312,-0.14945667422275635,-1.1822241442021335,-3.915145709140229
0.1593379535964173,0.31460453452788517,0.4618324010587009,0.9872240964156548,1.898445666174824,2.6609016329040043,-0.1593379535964173,-1.2584181381115407,-4.156491609528308
0.16920329532337033,0.33352716392184173,0.488232890308545,0.9855811711126143,1.8854809794068492,2.6181401420452417,-0.16920329532337033,-1.334108655687367,-4.394096012776905
0.17905171263098815,0.35231635354045215,0.5141938930553239,0.9838396638700383,1.8717619368156402,2.5730219126741787,-0.17905171263098815,-1.4092654141618086,-4.627745037497915
0.1888822204394945,0.37096458607924226,0.5396920403074363,0.9819997488807449,1.8572940272073848,2.5255875583038434,-0.1888822204394945,-1.483858344316969,-4.857228362766927
0.19869383546049596,0.3894644006287877,0.5647043797161302,0.9800616101807056,1.8420830389999894,2.475879777324575,-0.19869383546049596,-1.5578576025151507,-5.082339417445172
0.20848557629533435,0.40780839565972443,0.5892083962362327,0.9780254416306369,1.8261350579072093,2.42394331456875,-0.20848557629533435,-1.6312335826388977,-5.302875566126094
0.21825646353325068,0.42598923198400235,0.6131820323932367,0.9758914468966099,1.8094564645038353,2.369824921033387,-0.21825646353325068,-1.7039569279360094,-5.51863829153913
0.2280055198493496,0.4439996356911963,0.6366037081385026,0.9736598394296788,1.7920539316729114,2.313573311796878,-0.2280055198493496,-1.7759985427647853,-5.729433373246524
0.2377317701023556,0.4618324010587009,0.6594523402747006,0.9713308424445302,1.773934421936003,2.2552391221677546,-0.2377317701023556,-1.8473296042348035,-5.935071062472305
0.24743424143215087,0.4794803934346442,0.6817073614340096,0.9689046888971568,1.7551051846675843,2.1948748621049274,-0.24743424143215087,-1.9179215737385769,-6.135366252906086
0.2571119633570844,0.4969365520923666,0.7033487385919877,0.9663816214615556,1.7355737531946611,2.132534868950456,-0.2571119633570844,-1.9877462083694664,-6.330138647327889
0.26676396787104417,0.5141938930553239,0.724356991100449,0.9637618925054552,1.715347941782786,2.06827525851738,-0.26676396787104417,-2.0567755722212957,-6.519212919904041
0.2763892895402808,0.5312455118912833,0.744713208223117,0.9610457640650725,1.6944358425096753,2.00215387457665,-0.2763892895402808,-2.1249820475651333,-6.702418874008053
0.2859869655999741,0.5480845864746942,0.7643990661582638,0.9582335078189028,1.672845822027677,1.934230236788622,-0.2859869655999741,-2.1923383458987766,-6.879591595424374
0.2955560360505334,0.5647043797161302,0.7833968445330192,0.9553254050605458,1.6505865182163832,1.8645654871259891,-0.2955560360505334,-2.2588175188645208,-7.050571600797173
0.3050955437536202,0.581098242257709,0.8016894423544972,0.9523217466705687,1.6276668367267313,1.793222334836374,-0.3050955437536202,-2.324392969030836,-7.2152049811904755
0.31460453452788517,0.5972596151334114,0.8192603934033829,0.949222833087412,1.6040959474179708,1.7202649999941315,-0.31460453452788517,-2.3890384605336457,-7.3733435406304455
0.3240820572444098,0.6131820323932367,0.8360938810561237,0.9460289742773373,1.5798832806889245,1.6457591556921614,-0.3240820572444098,-2.4527281295729466,-7.524844929505114
0.33352716392184173,0.628859123690143,0.852174752522382,0.9427404897034246,1.5550385237050115,1.5697718689257856,-0.33352716392184173,-2.515436494760572,-7.669572772701438
0.34293890982121605,0.6442846168287377,0.8674885324849323,0.9393577082936169,1.5295716165225433,1.492371540221887,-0.34293890982121605,-2.577138467314951,-7.807396792364391
0.35231635354045215,0.6594523402747006,0.8820214361297279,0.9358809684078201,1.5034927481118365,1.4136278420676605,-0.35231635354045215,-2.6378093610988023,-7.938192925167551
0.36165855710851647,0.674356225623931,0.8957603815544044,0.9323106178040589,1.4768123522807437,1.3336116561944005,-0.36165855710851647,-2.697424902495724,-8.06184343398964
0.37096458607924226,0.6889903100304364,0.9086930015440516,0.9286470136036924,1.449541103500226,1.2523950097727792,-0.37096458607924226,-2.7559612401217457,-8.178237013896466
0.380233509624797,0.7033487385919875,0.9208076547036561,0.9248905222556935,1.4216899126336375,1.1700510105770485,-0.380233509624797,-2.81339495436795,-8.287268892332905
0.3894644006287877,0.7174257666925866,0.9320934359371896,0.9210415194999947,1.3932699225714367,1.086653781176524,-0.3894644006287877,-2.8697030667703465,-8.388840923434707
0.3986563357789944,0.7312157623008115,0.9425401862639134,0.9171003903299059,1.3642925037730627,1.0022783922136038,-0.3986563357789944,-2.924863049203246,-8.48286167637522
0.40780839565972443,0.7447132082231169,0.9521385019630609,0.9130675289536047,1.3347692497177666,0.9170007948283598,-0.40780839565972443,-2.9788528328924677,-8.569246517667548
0.4169196648437759,0.7579127043111901,0.9608797430386679,0.9089433387547068,1.3047119722662144,0.8308977522905532,-0.4169196648437759,-3.0316508172447603,-8.647917687348011
