t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.22,1517.545,1405.68,1303.625,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.305,863.92,840.345,826.5799999999999,822.625,828.48,844.145,869.62,904.905
-3412048.013933421,151895.0776450666,-80347.71038631308,-257496.43933273622,-381042.85703970946,-454492.7791720861,-482995.7289398097,-473026.1139251592,-432107.3176283993,-368555.1585288679,-291204.55336999055,-209073.5068935793,-130912.66249231002,-64587.9601318921,-16250.300872371616,10738.286306022006,17125.34960078889,9298.395000456705
-2921475.3816062147,41262.4338203295,-106049.54961490442,-252169.2359366647,-380388.2541549046,-478180.59336140245,-537699.0582763478,-555751.5585861478,-533497.1797771772,-476011.41322224686,-391759.99534232717,-291918.1546878877,-189399.2474151334,-97434.83157375174,-27597.207494785835,12709.299161120633,23038.379573297825,12434.846092722415
-961107.6564423379,-9836.799546727845,-19256.754007112493,-69143.56957534111,-143925.72705909345,-225909.90113680362,-298811.4788601301,-349942.7276612895,-371303.1952556228,-359971.3798058646,-318104.70507544867,-252632.54952383193,-174491.3165261222,-97109.63070674938,-33901.31356703193,5173.046507793088,17371.763168058256,10023.413696348689
-123756.67544930168,28624.21063632691,60214.57936321472,58800.99415169878,27021.38520705403,-25258.306008201445,-85196.48008915521,-140388.89445917244,-180953.50305465193,-200540.87458599644,-196756.8967737969,-171328.46969221559,-130001.24652440235,-81841.31399654402,-37516.28428936635,-6406.550000960057,6934.4085333664,5614.98773529798
-97681.80172666465,24019.195938347304,56608.97052249465,71438.10857323851,64206.555926699584,38463.57961194725,2001.1970485701124,-36648.31285878151,-70358.91916597095,-94177.29347208502,-105299.91634439942,-102908.57185730468,-88229.8240104028,-64753.64688497889,-38135.35343500339,-15132.334805306811,-1251.911433728462,2290.3173189620366
-137077.6925350622,-3744.057139220312,23540.83500878758,41242.591061913176,43669.41050157538,32466.577724903655,13180.00045521377,-8351.646428960423,-28037.816885226843,-43810.95718814605,-54776.05094562882,-60147.47038224964,-58830.28186839799,-50122.12260677138,-35212.300518899814,-18180.31135151531,-4872.798974825578,720.3712663400977
-99580.68225709173,-15164.179835519055,6657.872844539515,20945.65810814119,23124.3189786943,15526.811049125932,3517.517186429258,-8238.81682542982,-17625.352485115753,-24930.919161509373,-31353.193307209127,-37126.52244836695,-40496.952616592396,-38570.56716396654,-29902.13049225119,-16887.959156117977,-5242.227056031125,204.76635400799944
-53317.12676010437,-10814.198922953708,6915.72464658001,15759.01866976073,13623.411572854351,4591.370456927801,-5606.974232785376,-13028.34626459886,-16831.57683825501,-18753.53791739853,-21304.402132663778,-25513.722784228023,-29596.18845212674,-29902.781857004033,-24049.174437767062,-13762.978569048579,-4278.342815020569,64.12937814415254
-27811.93934608076,-742.6410622858688,12916.305765401172,15568.502013371628,8607.584881994502,-2255.7413432136123,-11540.839692014943,-16397.076902365625,-17083.279979905656,-16143.01555306589,-16569.666548811438,-19542.97540329416,-23165.09103349465,-23679.023109815753,-18810.885291126022,-10343.167934362478,-2953.7866579638176,57.07767304620433
-16698.91852423266,9026.070798157252,16535.596942150478,12839.337326258155,2596.727948002528,-8160.088951872109,-15274.101165361415,-17408.445384401664,-15852.151404967793,-13595.431023668949,-13528.759713697535,-16284.174597761476,-19391.925440557177,-19148.859109486937,-14103.571466617002,-6754.491130385711,-1339.725838365607,176.636524565004
-11089.1665460098,13552.7259096985,13760.229461990617,5731.204539034837,-4712.340071650662,-12850.117547240012,-16399.110783834032,-15513.06182959512,-12407.433797193893,-10303.073673616638,-11366.183435430374,-14752.644411532769,-16909.330579159316,-14702.833550196476,-8608.866365933643,-2393.0234936103225,573.7880779612938,317.3539246377416
-9396.130573333487,10365.71513437818,5986.99179302552,-2358.185568489566,-9845.60705262278,-13665.787494184695,-13275.003336618654,-10215.197059707825,-7474.841456489244,-7712.698982550925,-10926.388130932452,-13893.667170256307,-12907.421578464951,-7570.470665921477,-1361.8626885215185,1892.9007389013043,1575.7724870037675,27.597722634674483
