t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
-335922.0133854677,-283983.2955517853,-233552.58077074162,-185425.98463413774,-140439.6629743109,-99472.9905651857,-63438.137904813906,-33246.7368709211,-9740.794482262143,6428.628891027107,14994.6643395681,16361.454376482305,12005.846151149744,5011.232868975409
-529873.6186974755,-453251.43843728997,-377866.613694644,-304566.8674996127,-234453.81309203838,-168934.26836421594,-109727.46643774067,-58799.913386313914,-18192.625906893623,10296.814747611405,25607.670882980427,28092.482568581523,20340.39340650943,8043.731672029079
-531659.9724493484,-464647.1690501165,-396862.46382624755,-328381.90201640304,-259831.3637871693,-192547.92376790586,-128676.00589856341,-71130.5320941627,-23340.803732467033,11308.968652916872,30384.720771696764,33595.71415826193,24055.242044705315,9185.852857276566
-398800.85323534353,-361079.92279198533,-320470.8686228073,-276029.49910164106,-227478.81514777485,-175506.93939849624,-122034.44288130027,-70327.82151401098,-24785.13175779399,9783.810313969578,29465.109261865815,32983.35304271409,23364.568115786926,8641.991512857288
-231657.39595327617,-222368.28611249468,-209416.93026045745,-191239.01219869356,-166752.8914071383,-135746.60174661994,-99331.25856133061,-60296.35864380918,-23096.124688701682,6839.9234181642105,24638.78519943373,28129.072415813447,19778.815501054396,7125.260033227797
-102991.37909717456,-109645.06944105642,-113327.52658063204,-112484.35829256436,-105690.68598819552,-92024.77878544365,-71617.05157306048,-46215.14608365267,-19440.412778841353,3682.871492413826,18199.271070044168,21458.172808251686,15113.894509162237,5376.894689946224
-33369.14493901943,-43593.19483392763,-52152.85390735234,-57929.33808523367,-59642.76382363732,-56120.02036325976,-46794.06959516209,-32329.469588449538,-15074.83917257234,1107.4859716322294,11986.998649149587,14928.078131738019,10722.198515757244,3858.336204027479
-8313.943936828024,-15616.988334582606,-22325.574995748106,-27839.012397141745,-31296.487858989763,-31708.843873805807,-28296.260393869583,-20998.77468040489,-10959.050838877285,-608.4343390198801,7000.468589156468,9606.350638456963,7242.397377081501,2714.216705649519
-5108.198574229939,-8363.937273771364,-11531.575828164288,-14383.333732219577,-16501.627977879598,-17307.83180727483,-16208.336530378367,-12877.191719223625,-7608.738946836512,-1546.2880430290124,3491.8802589294305,5767.074508664136,4749.67150051201,1894.9543707932482
