t1,t2,t3,t4,t5,t6,t7,t8,t9
447.30499999999995,413.91999999999996,390.34499999999997,376.58,372.625,378.48,394.145,419.62,454.905
-12061.268866140897,-292.7875579770198,-1171.9033564966956,-1343.4222190245268,-1045.7162397844309,-515.1223169645268,27.16796717742818,402.3140403375478,525.7342640039161
-22935.36703699435,-995.8932553955203,-2617.8322327363476,-2934.2303156102407,-2367.1052629008736,-1355.2829981262275,-322.4197188524006,381.48523108553525,587.7719145961221
-30907.37663765415,-1652.0198646488384,-3828.3544999968367,-4272.555195064579,-3498.098743227842,-2087.34444700419,-632.7041917793373,359.2467057443702,637.4970464453042
-35336.03444545828,-2208.2707228766953,-4719.558191423741,-5274.23651057903,-4373.22987280579,-2671.4997934340727,-887.05557837961,337.3929271476477,672.3419254303989
-36263.544434032294,-2612.98484905927,-5253.066341704123,-5903.3417663391665,-4961.659297626586,-3086.692977461472,-1075.7864941093733,317.0969030830996,690.8518217803968
-34287.73009519198,-2829.7651228436175,-5436.885118133809,-6170.885473491902,-5266.6417392358335,-3330.8139611496194,-1196.470784087699,298.7914104137589,692.7014204335817
-30322.087024758068,-2848.176629286899,-5317.5547916909745,-6125.070772085879,-5319.075579769097,-3417.732424971695,-1253.061326768037,282.23547025943867,678.588524195598
-25338.76740917418,-2686.568638205858,-4966.624457021373,-5836.863453782381,-5167.686132569349,-3372.3868248728268,-1254.2046991801494,266.7148074770538,650.0396195241937
-20170.289546665816,-2386.555614356393,-4465.42314183123,-5385.040624078574,-4868.63606999456,-3225.3263089199268,-1211.2451631408185,251.29940205656385,609.166753765873
-15404.618555674024,-2002.1985175293194,-3891.6838206605244,-4843.892872731785,-4476.743198282947,-3007.8570899149827,-1136.351683665373,235.08488854849492,558.4129380811182
-11368.586413240148,-1588.2606701200061,-3310.2386320934174,-4275.191512429714,-4039.465007222294,-2748.4722657738043,-1041.0505349222558,217.36845530689752,500.3164769379825
-8171.01454176556,-1191.0871202495296,-2768.421024822238,-3724.5487757805613,-3593.8276784219015,-2470.757810186065,-935.2751157007033,197.7404180966223,437.3155126669401
-5771.723990744876,-843.7371575774575,-2295.5478585068904,-3221.311627430945,-3165.8062419206735,-2192.608970777075,-826.907642421349,176.0982032955514,371.60437232674906
-4049.960572820968,-565.161201792581,-1905.17962575671,-2780.7283197503275,-2771.366823657232,-1926.4071461006417,-721.7075597958881,152.60403826866866,305.044238449765
-2857.609474726853,-362.12966596950787,-1598.7503561984372,-2407.1802689058977,-2418.383283995672,-1679.7726414886533,-623.4960426601489,127.61078068498016,239.1231449298499
-2053.0343954015666,-232.37761455591914,-1369.4330758434278,-2097.5714830335287,-2108.8085279498787,-1456.5672975680075,-534.4783950934846,101.57516141721679,174.95499583119425
-1517.9186873433957,-167.7558085027875,-1205.5383986617176,-1844.3296361803311,-1840.6989849192476,-1257.9177615745982,-455.6177788536784,74.96858262482661,113.30462908199635
-1162.1575624740249,-156.7305626981009,-1093.1574734619169,-1637.7807139401484,-1609.8854438674066,-1083.1274261726437,-387.0101740093228,48.18641474632499,54.626016699114075
-921.8984807064242,-186.0930500882119,-1018.0558829131447,-1467.8635565695433,-1411.2235391033266,-930.4247720677142,-328.24335883128606,21.45050460716635,-0.8966474453954092
-754.6245229260063,-242.0842194587466,-966.9669279891514,-1325.249230529978,-1239.4417592619639,-797.5544910434323,-278.74774749344317,-5.301221535494273,-53.31035857265606
-633.7050753296352,-311.25815302170054,-928.4292444847902,-1201.9471694523338,-1089.6490928749947,-682.2589188757241,-238.16107237361524,-32.53739693169102,-102.85618076412729
-543.6054695823958,-381.28417052924624,-893.2025242311627,-1091.452641440724,-957.5889314929277,-582.7246855521912,-206.72762221219287,-61.25140953322025,-149.92570610891966
-476.1075163459194,-441.5669671558422,-854.1419403916353,-988.4613064388802,-839.7487085715918,-498.08116075386266,-185.7293776205189,-93.03377473007724,-194.99778594407297
-427.4202080419406,-483.1824381346074,-805.3130993399734,-888.189156390907,-733.4641810349322,-429.0220642517354,-177.8950101855782,-130.02962953940684,-238.5410675679064
-395.877426949931,-497.45509041810567,-740.199726060802,-785.4213349394325,-637.1839427693785,-378.5604585722339,-187.65586666342918,-174.69520342628402,-280.87422319561784
-379.96388559026013,-472.87875055825583,-649.1826538898822,-673.5718620831609,-551.0520074679774,-352.8039098516992,-221.03769045832584,-229.28155681519837,-321.99172302043866
-376.6310852723372,-391.17842569331344,-517.0293339802013,-544.2159554230783,-477.8764483193213,-361.45937340775595,-284.94156608494313,-295.0404060472099,-361.38697452176996
-380.17679342686455,-224.80495894176426,-321.7210230522934,-387.6449378070316,-424.34370069953275,-417.6059488464335,-385.64385724526346,-371.26954093771485,-397.9290805675248
