t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.625,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.305,713.92,690.345,676.5799999999999,672.625,678.48,694.145,719.62,754.905
-816892.8655136332,22127.780323016766,-40073.8549816448,-81341.08808483434,-104084.28124224293,-111148.60431456158,-105698.87437401664,-91121.11271533382,-70922.54560868048,-48606.2591300892,-27492.11516022399,-10452.449442805144,469.5422126708716,4587.648837333078,3267.046438648517
-1072932.889734446,13222.626122922931,-61794.166084322955,-117675.30561321416,-152712.41234130887,-167248.86426753434,-163344.8086649313,-144455.5744684377,-115125.54607411353,-80652.58351947498,-46645.4343559739,-18385.215429709144,79.79801586857343,7120.418336269864,4907.536756816497
-790291.7316527334,-5280.1971392838195,-53496.908834559414,-99406.92836876017,-135390.38982408456,-156525.25251936127,-160734.2404215483,-148618.0903099555,-123151.58301528968,-89275.11647076244,-53286.79793232516,-21874.788291964916,-667.803297111031,7647.114859154428,5288.5674502051215
-376947.2484110605,-5589.310512462529,-24138.577001146972,-53387.09959182296,-84216.67926962096,-108752.44827906313,-121603.61965845035,-120315.58440202854,-105398.04880253789,-80119.22613379461,-50008.857634129316,-21841.751092624436,-1903.237285774298,6354.074974048537,4600.999142295193
-116910.44482550216,7523.587394999013,5198.709041199376,-11374.82750839436,-35305.189790096854,-59010.80931654609,-76242.70115213165,-83067.28224086383,-78217.84304113024,-63152.371365355866,-41837.85021857025,-19990.497026773042,-3475.784480452918,4041.2956855014536,3375.73866237626
-29160.93645660685,16894.822505924945,20752.700552473376,11945.20960357321,-5300.835944910601,-25036.320670614394,-41814.08251246426,-51795.23195828146,-53122.369955285234,-46031.46478290187,-32846.1353567277,-17611.723091254727,-4991.837033464784,1625.9096278387806,2133.5146721829005
-23336.34762028843,17168.662343471828,22930.45784468094,18569.147527527144,6760.182238342361,-7990.201303108599,-21506.89172738182,-30877.06322220238,-34561.540524255586,-32298.235532993673,-25111.506075129164,-15310.364013006867,-6068.269105317113,-263.12147244961295,1171.7078573584258
-32049.822357498353,12883.711414005895,18753.400138202298,16474.36426062349,8295.987099657394,-2118.940277189493,-11738.636462584827,-18790.125806475993,-22484.844365371493,-22572.499240626654,-19214.831384069286,-13261.206419249624,-6529.401051951581,-1406.0386191204407,553.5976311172564
-33612.917876149135,8946.732134435135,13831.936463994296,11888.41359582487,5643.762182721051,-1665.8156454568198,-7931.410904069985,-12433.406422194632,-15190.491415508013,-16172.142086105103,-15005.754770679689,-11475.969035274606,-6415.131593758606,-1878.6632032490695,210.78489813457276
-28950.104968098476,7077.236048064867,10180.22086030053,7512.245691170382,2131.6362874280085,-3069.37654305314,-6790.080433330623,-9182.711035624505,-10912.29466294825,-12132.677640077089,-12102.693964314512,-9918.241567402707,-5866.63803323645,-1867.046016409142,46.91604169875869
-22827.235117618533,6689.480983978995,7511.5555262780945,3806.6374835720444,-1024.1660559624288,-4619.625742137885,-6458.855126633785,-7358.066648470764,-8366.196155092577,-9640.430175813528,-10112.007313157754,-8510.794792870498,-5003.103589315853,-1534.58608175593,-10.775269543722267
-17789.699497331054,6415.503260564485,4960.3544580903035,609.0964085723589,-3426.2033436830156,-5575.958639212877,-6044.713734719821,-6075.77116460342,-6796.93951501996,-8124.924887158157,-8665.25834316363,-7100.242730503055,-3859.193635509515,-986.598822282172,-11.392815143761766
-14234.516505200758,5219.104379188441,2207.680014534738,-1939.3735750635358,-4774.104008498116,-5620.411115687884,-5241.27391380026,-5025.028671935835,-5847.952962450816,-7160.811574173929,-7346.330200654711,-5442.554784663568,-2433.840855540404,-335.9666700446969,-10.641540682460686
-11489.093961825607,3208.416158018882,-128.03401046817436,-3279.354718601806,-4809.698504895964,-4774.163458061423,-4200.851912045592,-4271.584971887682,-5291.860842040093,-6219.359680870943,-5618.884641247938,-3349.4783204348423,-915.802092972886,156.59262187554697,-100.6200415163662
-8472.894127080392,1766.9334410736542,-910.291591681196,-2932.265979453498,-3679.089652663422,-3551.481296427493,-3403.8026882416207,-3818.0551760081235,-4486.474720435404,-4417.6605404603515,-3080.999325270876,-1203.033479757662,-39.36217311755081,7.600582094442302,-385.72355445848757
-4559.65599674422,2572.1922974308673,418.87183213819355,-1344.5679885147388,-2390.503661909384,-2854.6720527740886,-2891.0576650459,-2518.5993194755674,-1771.4718635035504,-939.112525168488,-497.2337649115883,-658.69940647673,-1082.6424923309582,-1198.28139251078,-857.5590485938234
-1437.7598304046041,4588.02286902089,1478.6696414855678,-1358.1098654211144,-3106.854933509286,-2913.1364295099406,-434.5245620221116,3043.4454449557875,4797.789754431624,3033.095162079262,-1023.4014597562996,-4251.228492986259,-4731.805716452572,-3084.538313812557,-1255.3231205150882
-3993.4489447646615,-1948.2369911614132,-6777.816292304774,-9854.166761900233,-8671.569953668355,-1459.0509913717237,9521.989077054015,16947.655015134194,14065.039268889464,2422.525302484944,-8898.305138775264,-12644.557579288356,-9347.24351306407,-4170.033732148541,-1169.1963949011208
-15719.979395708842,-32262.28762229001,-36597.659524894305,-34779.8716516491,-20575.093674966167,5996.016607775571,32040.005545132462,38360.54372991042,19217.899667866575,-8873.090650505272,-24448.8394561138,-22035.45012013821,-11348.726244128587,-3001.235029523703,-440.82325206053025
-31653.369151445568,-79897.09115672912,-84698.68968790656,-74355.05480889077,-36362.218693392555,21530.574949431575,64380.51644524783,58654.17282546266,12469.727074757671,-30836.881023009184,-41464.680243298106,-26602.02903433946,-8545.60447137169,281.5406409641962,620.1477626319817
-40157.335260468535,-108561.71146085595,-123583.21684663818,-110734.6508065618,-48941.930063172345,41481.800964720744,95356.38779727298,67575.47338994606,-7022.750468155764,-55809.08904428289,-52287.76467248128,-23884.752980216075,-2114.0008830269962,4204.342875682,1565.975957614873
-31917.829840359307,-102020.25478160917,-130209.26002649986,-122738.61766454762,-49161.87065042105,60267.07863459501,113474.19860028735,60654.566506324445,-33045.055029884265,-75073.0855320337,-53646.46677113655,-15652.83623297955,5362.138627013687,7558.84604963794,2209.754203414181
-5071.039391364149,-87100.75291837919,-112146.8161413011,-105072.87285966896,-32122.95096409983,74425.77079551716,113065.25170506704,39783.422131323365,-57698.823458476705,-83607.3261675332,-46394.94180007093,-4874.347249312294,12087.159465604122,9957.965227792776,2577.534629863699
33558.56774474815,-84493.00657315888,-89563.72469679642,-69867.13313307994,-2753.4332388079224,81397.96930210681,94970.96747649947,11270.979150107953,-74447.51646020054,-80300.51081614991,-33351.099878169356,5856.6584663042895,17112.250842295718,11323.737869499522,2689.452979872519
71338.38818137906,-84756.69801519568,-69775.96611887723,-32481.34184540676,27193.805758928935,78915.25429382015,65414.97539990652,-16450.806728916516,-79839.73639447744,-67537.80705093227,-18232.879206498194,14548.839063840453,19981.60871090218,11639.138564840212,2536.50980207155
97306.02893017855,-75903.8237780427,-50085.06143757102,-1556.9889979129323,47804.02360930654,66968.97493990106,33061.23020710615,-36545.745893390245,-74556.4589745302,-49906.23926981623,-4397.621539589129,20192.13765326385,20745.53874790994,11021.537065047658,2151.170818127194
107452.31661015021,-58813.57794442852,-29590.450094095155,20372.043529100596,55710.93214993619,48571.546421248095,5246.827228613,-46335.505954649634,-62269.73826330335,-31956.474391530915,6208.56870273182,22813.82915923727,19845.86741919589,9713.42026386628,1617.1903015456428
104296.91452800496,-39579.83701259628,-10784.823138029766,33502.05323101083,52865.625362250896,28222.31059545661,-14155.30790530732,-47035.81429284261,-47335.044165708736,-16649.432821342605,13153.115594924479,23086.18241220355,17874.22443195293,8006.772649268461,1039.8283746347831
93206.00783656677,-22560.24584994925,3916.72752847554,39191.46991687074,43276.948393721854,9846.428950673051,-24647.247109703592,-41825.57217834662,-33061.55643570873,-5098.573330510081,16974.507621564295,21856.564947000606,15375.681889571018,6178.775968464505,516.7001241386872
79195.26935382123,-9549.717820348846,13820.934474811886,39368.283734041,30692.891580593056,-4223.765841904401,-27830.439971812204,-34015.00016045413,-21185.145844640192,2863.1508257312344,18552.95826145412,19845.204289040066,12753.630889065058,4447.076914153524,114.52617278659264
65615.33200222289,-713.8190174618562,19691.09742668062,35957.167080978936,17718.959891095743,-13188.965461241201,-26131.23084540988,-26069.120298992726,-12130.329273273232,7999.608833324208,18730.68615689262,17563.599204123173,10270.345550002114,2949.6090028040294,-144.27283110886972
54093.64209465657,4773.018652094442,22939.25459125258,30308.24104276711,5871.44714896736,-17270.14972772511,-21959.86847583393,-19336.55620900703,-5516.919531891944,11197.90994137273,18175.72894762398,15346.893807036267,8077.0487940235935,1736.7415709176641,-282.26045776581554
45072.51968225806,8471.721645403257,24773.20805762866,22946.143807075245,-3905.2130108481874,-17260.42633540527,-17284.151435122374,-14196.245400136393,-637.738163382914,13232.705449520008,17377.415019268337,13399.090413963859,6218.2558955521845,759.143414680211,-358.2586109621983
