t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.305,513.92,490.34499999999997,476.58,472.625,478.48,494.145,519.62,554.905
-64321.174143078795,-725.6563068160162,-5796.46179332355,-8037.3326543704925,-8115.509511885865,-6717.820409538693,-4531.549199067732,-2213.7026082583748,-336.4741041705848,706.5584825008466,851.9066690767772
-112777.11515148415,-2305.8904130357823,-11071.261978116563,-15104.349742718774,-15336.907806886975,-12865.38164472128,-8881.001201120212,-4588.540094633763,-1081.2282434499566,864.3724599659793,1105.9961284118203
-135173.57836388762,-3972.8848377881527,-14428.302435082885,-19614.90721998563,-20170.2243998315,-17187.031879585313,-12070.309448920478,-6388.484627149433,-1661.2426642610515,979.0679518990314,1290.5043609757881
-131805.2791466466,-5231.558128311012,-15528.300836044524,-21234.30681806858,-22277.496720418003,-19382.83353676316,-13878.866010618629,-7489.894681214582,-2037.5229256741077,1041.056124501696,1390.6470357005865
-110557.64354166375,-5598.88883098198,-14580.321703803313,-20331.72519671943,-21956.748278327745,-19621.58691136242,-14373.099102174461,-7908.035405024437,-2213.1556513268674,1046.06877321065,1404.7675645252814
-81896.70947209728,-4921.652115347915,-12195.330457785907,-17713.936062193457,-19907.720996663695,-18384.616807646973,-13822.54362763386,-7761.426671263529,-2222.630984942258,995.8946455754647,1342.612076667342
-54421.538875952596,-3441.706610477527,-9136.816393493744,-14291.867653902518,-16939.60312431209,-16261.630420944533,-12582.699771488638,-7218.415976436472,-2115.368075345204,898.2984681732266,1221.5874791660176
-32850.509539167506,-1622.1265702362302,-6084.510857876785,-10824.512100366768,-13745.811943358529,-13785.514982217099,-10994.379602137302,-6448.731221863892,-1940.7246692436954,765.7420070631396,1062.3115207556257
-18309.592361648058,89.99953506091111,-3494.472328794608,-7800.6610340452335,-10796.53233067155,-11344.935457888376,-9324.518422075558,-5592.610627581798,-1738.6018411674265,613.135403403784,884.6484249394559
-9738.471825273473,1412.7056518500528,-1573.2865044358907,-5441.001861824107,-8333.390805461018,-9168.453196354401,-7748.24939956971,-4748.834708041492,-1536.0678950759795,455.3156995794884,704.9878382526656
-5306.587000088998,2252.5521537052546,-331.8974761654472,-3767.0125052577887,-6421.472254002481,-7352.178185869226,-6358.475688292749,-3976.289997124663,-1348.1851027297316,304.99910449676554,534.9901846301776
-3311.482259541483,2648.1141456237347,332.04674217878187,-2685.417050257817,-5016.79041661297,-5902.806301285833,-5187.438950384608,-3302.2316806130775,-1180.751550660511,171.64417140014007,381.580396604424
-2534.3159687408884,2695.7127450828266,562.2821741178722,-2057.2797909355277,-4024.0717945376496,-4777.843762350023,-4229.290094640419,-2732.017825900505,-1033.2782466243002,61.23386133094451,247.72737619639904
-2249.4550859423907,2495.872383644777,499.27194507969415,-1741.5866229265434,-3336.0046368546696,-3915.310665070323,-3458.1777224292,-2257.4517264836327,-901.4130396666977,-23.357679153752827,133.50411691704258
-2092.704768538603,2130.5502365991115,261.8120061528075,-1616.4411674728428,-2855.164723722553,-3252.0765573509893,-2840.325874684288,-1862.7570781746595,-778.7633819334917,-81.92184411981299,37.02600901694737
-1915.9980132125077,1663.9194355121615,-54.95706138891049,-1586.192926168067,-2503.67558647777,-2732.957441030223,-2340.6159307320745,-1528.3996382595117,-658.5792198835038,-116.91658896141632,-44.957264182720095
-1681.1833554961809,1153.098713098714,-376.3803899487966,-1582.3275593683386,-2225.392360809906,-2313.0853484880504,-1924.9722161105465,-1233.733839086847,-536.0839283277041,-134.28173850365275,-116.83250702856049
-1400.715206740445,655.3282298338197,-647.7374849490842,-1562.3217878360463,-1983.1279234509034,-1955.3250829016868,-1560.2561795331517,-960.1063621287884,-412.3186692758177,-145.04483424470638,-184.05055766402552
-1114.7641998984184,223.52086505285746,-837.3868716100534,-1505.8288263035154,-1750.8490078427878,-1623.974180677894,-1214.12937182338,-696.5719558878776,-299.8545135230916,-166.93994202469344,-252.7949718123432
-889.2619023223854,-106.41346181483034,-936.8273130555247,-1403.561842597085,-1499.4890092257747,-1276.808144356398,-858.6468948827147,-450.08367074876446,-229.1030054488637,-224.2152861220917,-328.8769777977642
-817.1447344091387,-320.73960721276774,-946.9552608473011,-1234.0732633186497,-1176.9065286723376,-860.3424102875824,-482.17337379748204,-259.537700105814,-251.11384765863215,-343.076587772131,-415.5457411986042
-1002.8237763480432,-412.13496830904,-847.0170729277664,-930.466640008601,-688.7799474041649,-316.752988698367,-111.86456526073025,-207.40020790654654,-430.125580945651,-541.0734000877941,-510.5802904686523
-1514.1755406154757,-358.1398928890205,-562.7550217713841,-352.843636395372,104.1171210688992,389.22970046540206,159.54589211806774,-415.82862433596307,-820.3020393317252,-812.3165557939692,-604.0386725121814
-2307.644382142226,-141.28138830594338,31.014926644603847,704.9642796455372,1353.5116082032089,1225.1132275064945,162.0463787075381,-1013.3051670980868,-1429.6194204818848,-1115.8219668641723,-678.6879529626627
-3168.7232995014974,163.7808194289737,1047.1718237436307,2449.780972191173,3150.25145831377,2048.9860808158205,-322.10219367445694,-2071.388147265959,-2187.856389368307,-1377.2938319796128,-714.4561285420414
-3732.4739659622387,308.19265606255397,2484.793810417151,4972.327391742305,5435.227351263925,2609.5170300392947,-1476.890921934946,-3537.756036131171,-2943.950695823341,-1510.0616492797528,-695.9584265934119
-3615.033226657555,-62.148897450330665,4166.92898491189,8135.716000706656,7949.437866969229,2614.2356468056896,-3347.782968636565,-5210.90003165512,-3507.1319098379695,-1448.561033499473,-619.5530433246623
-2599.2753314948386,-1137.8867056176173,5792.634344542424,11549.464194003314,10272.447364355328,1847.0693018501493,-5776.396180450779,-6787.330232993542,-3717.117000432299,-1176.3939966336097,-495.7681547655354
-752.8003816025928,-2666.8984217959555,7092.712159951711,14670.47109509064,11946.582822397939,269.8512843399491,-8425.932260667269,-7964.300457953613,-3504.0023932985227,-731.9544593093221,-345.4440564406076
1604.978381137121,-3961.1447479300623,7977.2303837480395,16986.478909129466,12624.064570584262,-1954.9548722475452,-10888.741979492024,-8539.345933848024,-2903.5214247453982,-189.350937634402,-191.91392026773786
4053.685371879023,-4266.418996721937,8553.96665652972,18177.09109604211,12162.067183929808,-4526.334240503098,-12811.32172722905,-8453.612786873864,-2025.9894397096089,371.3572648202458,-53.78488458842884
6231.831626487673,-3220.653726758795,9004.818347599186,18170.814846243124,10635.56683013188,-7101.696015302369,-13972.71262188534,-7772.461994786637,-1007.0453803021425,886.7840249670406,58.31530639936989
7925.016605404586,-1038.1680756800872,9428.772832032402,17098.769925616194,8289.818668473603,-9375.60486218265,-14300.335820851344,-6636.22909279529,29.999970177869045,1317.6847887047497,140.87690242756503
9076.05178501806,1678.1001534835473,9775.094549875865,15205.875068701871,5468.239808552903,-11123.951888472053,-13847.219578694527,-5214.587096218846,990.5103822922356,1645.3751384081347,194.76656632928388
9749.13292251546,4287.017503514839,9896.382858660774,12775.265662964255,2536.567509682877,-12223.8196360711,-12756.115672626911,-3675.0038388333296,1811.1827514474069,1865.4034495964581,222.91241210677794
10076.162043020633,6358.756353885795,9653.611622604318,10082.056793880529,-185.71517821319415,-12656.567121978404,-11219.57593897723,-2160.995554455894,2458.3717794641657,1983.1436674770885,229.2697470574871
10202.978071089405,7726.391172614224,8989.595141833182,7367.435555607331,-2473.4801593715856,-12492.576182831936,-9439.04341878199,-777.5916110639035,2924.778868367882,2011.1341480220667,218.60202788243527
10249.55185286849,8408.33919280119,7939.7264995027945,4824.201835038332,-4213.0258005668575,-11859.951103061792,-7590.587207049784,413.747896886892,3223.498578114265,1966.470045371715,196.29325430378373
10292.06716836534,8508.608809672553,6601.302188497027,2591.2578095678364,-5390.668413329144,-10908.408887306488,-5805.393466319067,1390.2194885072547,3379.8673019727285,1867.7406525576234,167.82619165134034
10364.978358303146,8150.542986349966,5095.837689017011,755.0110461913898,-6066.251264674195,-9779.955539414652,-4166.007574531355,2156.9340535919473,3423.6395142274064,1732.2370125942923,138.04341298959807
10474.701236050843,7445.866306324113,3543.493689293003,-646.0750119183617,-6344.366037976622,-8590.673256938297,-2712.7161645085207,2735.8628042869027,3383.6509493389754,1574.1655488591255,110.4792453593993
