t1,t2,t3,t4,t5,t6,t7,t8,t9
447.305,413.92,390.345,376.58000000000004,372.625,378.48,394.145,419.62,454.905
-8580.985042975206,-6410.87559239322,-4390.6328333938345,-2601.339790127135,-1123.894026544155,-33.80295062854708,613.0586349480807,811.6256678982684,667.0826978479711
-16676.822187932823,-12580.516538954827,-8754.015844331665,-5347.813564652509,-2520.166457333581,-426.477812024644,811.7245622173855,1173.4235291843722,859.6297291577449
-23068.42106020643,-17544.578108310263,-12341.448400244248,-7657.760228395471,-3721.688651855916,-775.0044855729861,978.716722494466,1483.607556823172,1019.7021513736659
-27278.627380509217,-20951.053740584186,-14914.265274512933,-9388.2579291334,-4659.234257185924,-1059.999549687885,1106.1866249408604,1726.425178673593,1138.1234003988843
-29178.04066365717,-22684.79884820684,-16378.830271176872,-10473.1445779644,-5295.616268220813,-1269.095871679395,1190.4517216127003,1893.0678261921807,1210.1958749547036
-28959.80633445751,-22854.546580569542,-16781.91491406967,-10922.738981673121,-5626.7070543013615,-1397.6766307058122,1231.8876885265424,1981.8509972329143,1235.740935719762
-27053.19676577553,-21738.654077974414,-16281.196654810139,-10810.680304007614,-5677.225749365452,-1448.4722758177936,1234.2364514740962,1997.3927609830425,1218.4613273654795
-24007.11703768598,-19709.03578133836,-15101.430301631444,-10252.625865026672,-5492.869335272005,-1430.2297489197301,1203.5485176696623,1949.0807653745992,1164.8496010083059
-20376.562110110128,-17154.572774477587,-13488.35190876906,-9382.551111965437,-5130.867982405501,-1355.8097524603954,1147.0131195388772,1849.2032030951323,1082.9193613889558
-16636.649476765906,-14420.557812269604,-11670.222380928453,-8331.695312079344,-4650.949327995736,-1240.1145019410583,1071.897142198915,1711.1053332828797,981.0133658216472
-13135.384217134853,-11772.509128001324,-9832.617559775845,-7213.378727695804,-4108.154206898402,-1098.2013324638567,984.7376857229284,1547.6452723288648,866.8666290405772
-10083.48406881671,-9384.468263932959,-8107.476331308203,-6114.782617119251,-3548.2093090153826,-943.8269064909914,890.8444344239751,1370.1003491501694,747.0066040282852
-7571.222875443828,-7346.182144825743,-6573.954453041623,-5095.011793094599,-3005.4727115172805,-788.5329668104159,794.0930118422955,1187.5564675014584,626.4858984125055
-5599.415613957829,-5681.2278904112045,-5266.918422312828,-4187.713629472384,-2502.984976877266,-641.2639904754446,696.9437551086235,1006.7235554773682,508.8840607620143
-4113.22830919466,-4368.649706397222,-4188.814955280787,-3406.2357940160646,-2053.9331087332166,-508.42276850108703,600.6039557715947,832.0704998327293,396.48860225628357
-3031.320151617869,-3362.8168053880754,-3321.592925811361,-2749.5690552681745,-1663.8316226080356,-394.2289072086027,505.2588733561825,666.1599247189199,290.5662639910403
-2266.9233663517,-2608.7433655360496,-2636.679628694488,-2207.862695275984,-1332.8632113164292,-301.2415830117528,410.3173679356711,510.0761091225201,191.65329804283022
-1740.6076137222979,-2052.2018697132703,-2102.2269943103934,-1766.8763144476836,-1058.0146533412988,-230.92856158248577,314.6421123847515,363.86562493626565,99.81772639835206
-1386.2604275868691,-1645.271114336115,-1687.6966936806443,-1411.1938460826505,-834.8261410048156,-184.19434205919455,216.7553025493909,226.9393114662867,14.869433776512345
-1152.4208499569497,-1348.5262111207903,-1366.3069943494522,-1126.3188124990515,-658.7080665956356,-161.8101339634868,115.02522120065504,98.40914630469597,-63.48859335854775
-1000.9521120354099,-1131.121802664181,-1116.0024864080274,-899.9058134406141,-525.8583975410365,-164.71090058611117,7.846142131700489,-22.648628790320963,-135.56360634278712
-904.5480162777377,-969.7911931970185,-919.5526057621537,-722.4045428195727,-433.8427680305777,-194.1384421489043,-106.17546503868121,-137.00232980318114,-201.62139214165705
-844.0284601237339,-847.4744048166334,-764.2429685887134,-587.3460273838793,-381.8927058053967,-251.61676454183763,-228.02045610099256,-245.1392810906538,-261.86849391296744
-805.9416431481304,-752.0067808936722,-641.4646954036638,-491.42314270762785,-370.9510264499453,-338.75142487195257,-358.043404604547,-347.1988715416536,-316.45811915330506
-780.6960513174625,-675.0879113432779,-546.3649679518794,-434.43269033455636,-403.46228173469706,-456.8535893968814,-495.75875829337326,-442.9582266409308,-365.51117834278614
-761.2762499195396,-611.607261865235,-477.6062438787037,-419.06869194500985,-482.883498373271,-606.4068251034832,-639.6520911132849,-531.8655906147566,-409.1455997217289
-742.5118576837929,-559.3083144688223,-437.18967748842834,-450.49618243910584,-612.8878466740405,-786.4223837130978,-787.0523136902722,-613.1165208649271,-447.5083712339394
-720.8273074012662,-518.705625126168,-430.22748448468553,-535.6020007422253,-796.2602359435471,-993.7651059887337,-934.10615260071,-685.7664184891651,-480.8055670991324
-694.369794635699,-493.11489473115034,-464.5022229901691,-681.8257675007336,-1033.542809897926,-1222.570139760598,-1075.893353435678,-748.8698484420877,-509.3260361133847
-663.3771733480885,-488.61278153754546,-549.6389419257036,-895.5311286677505,-1321.5745698769872,-1463.898569662162,-1206.7076225909814,-801.6331767628096,-533.4547052682949
-630.6048635421131,-513.7207734162055,-695.7541737107979,-1179.987612093445,-1652.1652745029332,-1705.7832431682264,-1320.5041333763086,-843.5633160423597,-553.6718956979806
-601.5937753731808,-578.6242327427818,-911.5458644282543,-1533.1847194847396,-2011.2193231959673,-1933.7817644855613,-1411.482377136641,-874.5930660585632,-570.535969871405
-584.5526176173067,-693.8118712333356,-1201.9484748681855,-1945.8585847699792,-2378.6435461152296,-2132.0767050280283,-1474.739370177991,-895.1638144675417,-584.6482640907359
-589.6722307097677,-868.1588592753241,-1565.6716994476837,-2400.2245324855153,-2729.301560837135,-2285.0513743943375,-1506.9011333527112,-906.2499590006607,-596.6016758041974
-627.8008844150061,-1106.6620699768182,-1993.1169067904896,-2869.9160082485455,-3035.104908089378,-2379.145652675622,-1506.628498463654,-909.316369612111,-606.9172871911621
-708.5793840756099,-1408.2242732485486,-2465.252785282785,-3321.48717365706,-3268.0794841119177,-2404.6941103265644,-1474.9026170748884,-906.2097252522626,-615.9765411635058
-838.326120607573,-1764.0102490563634,-2953.9671193456943,-3717.54000178046,-3403.973502223834,-2357.403077717214,-1415.0269446010363,-898.9950519985232,-623.9590243002631
-1018.1144725134956,-2156.8965497704194,-3424.168077563209,-4021.142045031652,-3425.7631245656125,-2239.1581916107502,-1332.330654371097,-889.75818957353,-630.7970394130921
-1242.5339116115574,-2562.3718885528933,-3837.5200774967393,-4200.816223748799,-3326.3436731579095,-2057.97047285056,-1233.6128189288825,-880.4011581149442,-636.1571994510151
-1499.5311477720556,-2950.9348667690174,-4157.265189931891,-4235.138691871738,-3109.811847877232,-1827.0420097553424,-1126.4142386646329,-872.4589808479384,-639.4559851926213
-1771.4955614341843,-3291.658351562471,-4353.238740493238,-4115.9772213233455,-2791.032273183063,-1563.116409355551,-1018.2328981020289,-866.9629441428253,-639.9109242707013
-2037.4450020614277,-3556.2630914749134,-4406.063231988809,-3849.668693131628,-2393.5639245201714,-1284.4233796763192,-915.8030812452333,-864.3672447680224,-636.6227353628078
-2275.8810661944335,-3722.880996316104,-4309.658423081115,-3455.9038515824664,-1946.3861911062163,-1008.5922840221808,-824.5374730175038,-864.5452272127538,-628.6778356778639
-2467.713715254696,-3778.7531506178307,-4071.6010699309513,-2964.61891328626,-1480.1029641113519,-750.8827566115315,-748.1928872615465,-866.8502708744581,-615.2564836695082
-2598.659303394497,-3721.3809220480093,-3711.3816829115713,-2411.623164238334,-1023.3533740827702,-522.9766404854178,-688.7743596803768,-870.2271172287396,-595.7305898893453
-2660.6855424736864,-3558.037679528299,-3257.0743979471467,-1833.8965801390289,-600.0223836932753,-332.4309470515195,-646.6504721073097,-873.3536697543011,-569.7372176034465
-2652.3447536857334,-3303.924807127534,-2741.2216835383583,-1265.434177110157,-227.58505791995225,-182.74939041259597,-620.8234407759512,-874.7917117747513,-537.218508680626
-2578.1081597601633,-2979.5065951425836,-2196.776119790751,-734.2476440200059,83.37341765238881,-73.92542904193868,-609.2846041107975,-873.1272153102293,-498.4250215359108
