t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
-12375.196124187425,13118.308434853107,28770.514718690967,28250.826810654646,14194.569364814115,-12083.321870727186,-17116.604396885105,-6597.747274072144,10867.510704868388,13352.118756649812,8158.347998723293,-2447.1205663786827,-3117.879400730867,-659.4137173053437
-13816.570579866986,10294.728063822631,16105.231629440408,17621.511494644274,10914.16780590238,-7921.916905800997,-12021.683107618488,-3016.9550502330662,9387.913096756725,10115.661659627745,5692.451010077916,-2666.727675878868,-2473.1901455389293,-618.3141791573237
-11731.62428829342,3070.812943038299,7337.128995503147,10217.6906425964,6735.662404684768,-5892.167115901221,-8508.430716727222,-962.7146633574034,7625.675279230684,7482.75226624953,3637.531794785167,-2472.789310935353,-1747.2998280279687,-529.4500515278343
-8361.30106286313,-1883.2111978928474,4129.68888678585,7005.789187419964,3397.0705213208403,-5697.810314870827,-7017.015943782299,-264.78493145139413,6411.234544537732,5935.721102396979,2083.4394689717756,-2252.877401174942,-1162.4911325362302,-459.44656257621523
-4835.112932334531,-5016.147084998731,4256.847942026534,6361.681331484859,542.7606809056016,-6902.845634057508,-7150.682575529902,-215.98504641686378,6203.380290359162,5453.050240836959,814.9470863166216,-2218.123628331393,-757.0639320806605,-428.4256777911977
-3286.1839612683375,-6403.3449298921105,7750.532256862612,8225.155565151848,-1810.1842213611549,-9191.974527582392,-8342.52935219576,-26.19469810037691,7065.1975554556775,5811.946666834283,-200.3386954862,-2411.563834083685,-608.0873160205107,-460.3892927604746
-6817.929047639729,-2904.5356704600126,15323.109547778624,13136.049890223754,-2684.3257874203737,-11889.588596084848,-9809.101187716842,945.5878642504321,8836.726316952863,6909.388301002052,-978.3017511522752,-3095.6211427029843,-939.0096739665349,-616.0114694970517
-15898.3891051699,6152.892432636154,23778.737265116804,18768.176911895225,-1959.2051039002624,-13511.647549397123,-10288.363990345633,3163.6483631830333,11339.057394276999,8578.906480361858,-1994.0127821843726,-4499.396545490023,-1828.550756164966,-913.2596659375909
-26682.05991098466,13439.069765972843,26295.028897959568,20387.228015371587,-179.57733005646804,-12518.134752010179,-8919.64529596991,6573.582184374256,14188.690284161692,10115.296981740063,-3711.248657660446,-6207.09324454994,-2962.4298289807775,-1238.9051578653089
-34072.01839997472,11785.535221388609,20202.105333011765,17257.564259818635,2902.678805190602,-9585.97951493692,-6491.420753256788,10240.937355067119,16560.879657653823,10671.036400802883,-5629.118297633145,-7407.924448031104,-3837.846311407945,-1399.7047429068164
-35482.44365044952,6298.681005832988,12655.810617769203,14680.587462021675,6514.975444031938,-7452.889190033476,-4485.123982497062,13147.605237433187,17882.651166812622,10314.977699689687,-6784.709707313744,-7787.670770864334,-4159.5116712358895,-1286.1359794997934
-31260.872516673477,6562.695936426682,12492.907416236103,16862.980541870525,8486.922302850422,-7929.329460937408,-3658.4773768415175,14995.347946575861,18382.716102628696,9652.641081589652,-7082.470504442837,-7633.601239459062,-3935.3403772189304,-957.2328014312766
-22706.219016252868,12730.705035688614,20699.771779596573,22428.088356633794,6690.543839145442,-11246.92715314272,-4359.881649760277,15516.958941023551,18140.12510200179,8674.391198618416,-6952.3501489513565,-7112.9851158757465,-3242.263170998524,-547.1256162684483
