t1,t2,t3,t4
128.48000000000002,144.145,169.62,204.905
111.0152129399691,135.59629921106313,167.37040115493278,205.236273444132
93.59951950849263,126.96010831142948,164.89930406941042,205.19349919366965
76.41189561439757,118.31267715622741,162.2230852041549,204.77294065398198
59.62517356175696,109.72859292957399,159.35875451647814,203.97218423796812
43.40269247049962,101.27948201950359,156.3236957774173,202.79017478342888
27.89524877129788,93.03280242224454,153.13540485060403,201.22723164535498
13.238433226813221,85.05075772818651,149.81123182099108,199.28504558002385
-0.4495751109243784,77.38935904033615,146.36813268598806,196.96665708386809
-13.069706128955922,70.09765560171643,142.8224359664371,194.27641735313594
-24.543155254186168,63.21714872858533,139.18962907583986,191.21993347212376
-34.81198820580695,56.78139714967802,135.48416862568453,187.80399980352416
-43.83920280806379,50.815815330219856,131.71931807050535,184.03651783367138
-51.60827551793068,45.33766009362217,127.90701524042375,179.9264069121339
-58.122236885802224,40.3561950975387,124.05777140583226,175.4835084176609
-63.40233391114518,35.87301768965889,120.18060260382973,170.71848588371634
-67.48634772994586,31.882528529770504,116.2829930633194,165.64272353334349
-70.42664202868153,28.3725212321945,112.37088972719204,160.2682255147587
-72.28802097270543,25.32486721488374,108.4487261137214,154.60751790819876
-73.14547540448103,22.71626994198418,104.51947310824639,148.67355530511983
-73.08189291085745,20.51906276899507,100.58471374770345,142.4796334576513
-72.18580151092907,18.702025553996563,96.64473866572712,136.03930917401652
-70.54920870271172,17.231196960276705,92.6986586096857,129.36632830851306
-68.26558800783822,16.070661795804284,88.74453032193462,122.4745623753229
-65.42805456463034,15.183295649471546,84.77949208894674,115.37795401483964
-62.12776031815188,14.531452324322615,80.7999053921965,108.09047126819253
-58.45252846964692,14.077582969868388,76.80149932818955,100.62607037678745
-54.48573653407758,13.78477922692332,72.77951478339479,92.99866662325698
-50.30544798322549,13.617235985143253,68.72884573276335,85.22211257032406
-45.98378429752474,13.540632403938375,64.64417545691023,77.31018293486198
-41.586522490155104,13.52243257484345,60.52010592196001,69.27656525431561
-37.17289788731809,13.532109546461854,56.35127901760014,61.134855458698425
-32.79558815137813,13.541298355256501,52.13248878487883,52.89855744964276
-28.50085215068075,13.523885193006407,47.858784169848256,44.5810858038331
-24.328796187843615,13.456040900782313,43.5255621991224,36.19577075662328
-20.313740133718447,13.31620763221563,39.128651778548,27.755864677700163
-16.48465698900565,13.085047810501756,34.66438855928724,19.274549319474364
-12.865661111129754,12.745364457456205,30.12968149248048,10.764943195998544
-9.47652260365819,12.282001647462629,25.52207180298136,2.2401085316953404
-6.333187984198666,11.681733284474042,20.83978515577271,-6.286942698305655
-3.448290058505897,10.93314766550565,16.081777769311813,-14.803244033555554
-0.8316327919130728,10.02653442531308,11.24777715403696,-23.29587141956266
1.509360230306477,8.953779495559715,6.338318029167304,-31.75194197308456
