t1,t2,t3,t4
128.48000000000002,144.145,169.62,204.905
137.28916660194673,146.59762880356564,168.2475792922152,203.07862156190012
145.85262910045802,148.84292846114542,166.6361303217306,200.89386049202915
154.06063823285086,150.8395433136127,164.78480419973496,198.36242708080806
161.80925555062066,152.5488587264097,162.69398788138682,195.49692315338717
169.00251247652884,153.93574892603655,160.3653283813602,192.3106738018551
175.55432960874788,154.96923512136826,157.80173482749404,188.81755382466116
181.3901388976749,155.62303587828686,155.0073585179548,185.03181297153165
186.4481636922499,155.87599573051006,151.98755176547203,180.967904079092
190.68032566061385,155.7123824937808,148.7488068887544,176.64031803104382
194.05276250179804,155.12204849127193,145.2986772257706,172.06342919501535
196.54595542263036,154.1004556751355,141.64568247932738,167.2513545896882
198.15447982067093,152.64856922858584,137.79920104952774,162.2178295389496
198.8864058186138,150.77262845846064,133.7693522519859,156.97610199687335
198.76238666961618,148.48380747136315,129.5668714614211,151.5388471031016
197.81448215877484,145.7977811344152,125.20298125823062,145.91810287874753
196.08477067477784,142.7342140624066,120.68926159570644,140.1252273242194
193.6238074849569,139.31619179811554,116.03752185612596,134.17087655699487
190.48898793632281,135.56961395618458,111.25967743629734,128.06500305148353
186.7428729835711,131.52256891763315,106.36763321067694,121.81687253346684
182.45153088946554,127.2047087613621,101.37317587763906,115.43509765289512
177.6829435215904,122.64664159864212,96.28787681717071,108.92768622129154
172.5055188115327,117.87935645489739,91.12300669135531,102.30210155931711
166.98674310768453,112.93369345071073,85.88946261690812,95.56533235734875
161.1919988013181,107.83986940568937,80.59770834489491,88.72396940424116
155.18356417216484,102.62706625614032,75.25772750812081,81.78428658018923
149.01980427212078,97.32308696217781,69.87898965118004,74.75232362921649
142.75455416851017,91.95408098877733,64.47042844944833,67.6339684134914
136.43668925307884,86.54433906675564,59.04043125702736,60.43503659216545
130.10987176367993,81.11615484135986,53.59683890352273,53.16134694775704
123.81245826029908,75.68974924442351,48.14695448749873,45.81879088929051
117.57754957270177,70.28325200650526,42.697559790878714,38.41339498004341
111.43316265881472,64.91273366463727,37.25493786250355,30.951375656546443
105.40250279571448,59.59228070933663,31.824900288489644,23.439185613590993
99.50431444550486,54.3341061279617,26.412817679083716,15.883551618313806
93.75328984792364,49.14868750677293,21.023651952903975,8.29150377770004
88.16051572858278,44.04492501085589,15.661989085886717,0.6703965127175415
82.73394031244351,39.03031192545963,10.332071109736916,-6.972078314761447
77.47884493942496,34.11111096963117,5.037826288871919,-14.627885520922096
72.39830684993314,29.29253024029677,-0.21710342867665133,-22.28864724645185
67.49364201863597,24.578893372710446,-5.429338406652704,-29.945649332153245
62.76481916324653,19.973799276931466,-10.59574128492119,-37.58985258066643
58.21083816312039,15.480267600896184,-15.71340122911814,-45.21190804887502
53.830068035099174,11.1008668559695,-20.77962257154085,-52.80217553220173
49.62054129796322,6.83782290379051,-25.791917739461084,-60.3507444438835
45.580202998264596,2.693106232455385,-30.748004162819072,-67.84745635548867
41.707113871781786,-1.3315028609540533,-35.64580465956645,-75.28192854537795
37.99960809208502,-5.234371418554083,-40.483450618891936,-82.6435779955441
34.45640683616075,-9.01399293470866,-45.259287145346285,-89.92164538044007
31.076689508493597,-12.668987506599223,-49.97187919562692,-97.10521870035106
27.86012494447714,-16.19812157266628,-54.620017639447,-104.18325632312937
24.80686529695482,-19.600345304406268,-59.202724111131516,-111.14460930845989
21.917505629479397,-22.874845269099225,-63.71925349344096,-117.97804299526605
19.193012525829694,-26.021109571607,-68.16909289293777,-124.67225793264583
16.634625301024546,-29.039002316369626,-72.55195602928204,-131.21591032532515
14.243733681176685,-31.92884391276276,-76.86777207020376,-137.59763224375692
12.02173611697269,-34.69149348730248,-81.11666809909612,-143.80605191465943
9.969883209205548,-37.328429476345924,-85.29894460105288,-149.82981445823236
8.089111047454658,-39.841824366202665,-89.41504359175998,-155.65760347207578
6.379869579996807,-42.23460953807957,-93.46550928605569,-161.278163877861
4.841951422969167,-44.51052627698899,-97.45094150143584,-166.68032644435138
3.4743267529606428,-46.6741592291852,-101.37194230675624,-171.8530343791428
2.27499007915344,-48.73094895162901,-105.22905674680715,-176.78537234166447
1.2408247267479169,-50.68718069506026,-109.02270878702123,-181.46659817222272
0.36749075112471274,-52.54994719971018,-112.75313391629527,-185.88617755738585
-0.3506582865011225,-54.32708405318711,-116.4203101064791,-190.03382176253882
-0.9206247393173399,-56.027077049929844,-120.02388904163224,-193.8995284602665
-1.3507782510608095,-57.6589419792864,-123.56312968677729,-197.47362557113084
-1.6508257701413314,-59.232078325359254,-127.03683635438657,-200.74681791464698
-1.8317380182728655,-60.75609944957136,-130.44330343929954,-203.71023634646323
-1.9056315568574433,-62.24064290354947,-133.780268924098,-206.3554889368359
-1.8856070795514768,-63.6951655379811,-137.04487860536574,-208.67471362956582
-1.785546156010021,-65.12872898278775,-140.23366275850327,-210.66063171376763
-1.6198703006434414,-66.54978182575279,-143.34252665034387,-212.3066013472194
-1.4032678723893497,-67.9659453642508,-146.36675593384865,-213.60667029336582
-1.1503958513051842,-69.38381010768792,-149.30103753014765,-214.5556269777042
-0.8755649066309061,-70.80875023546326,-152.1394961355544,-215.14904893607928
-0.5924172917621675,-72.2447629471018,-154.87574600261368,-215.38334771948502
-0.31360790347721945,-73.69433907182663,-157.5029571539156,-215.25580933864984
-0.050499265903937385,-75.15837044341777,-160.01393471510949,-214.7646293774142
0.18711880035806416,-76.63609841753025,-162.4012096186812,-213.90894197621208
0.3912745121317158,-78.12510655260199,-164.65713855070894,-212.68884198441015
0.5560150492024007,-79.6213589456139,-166.77401070484223,-211.10539970048038
0.6775549923175959,-81.1192840750737,-168.74415868398867,-209.1606677587724
0.7543659146041861,-82.61190232847943,-170.56007075977848,-206.85767987703414
0.7872028094527224,-84.0909937571152,-172.21450166783683,-204.20044134520808
0.779065316564072,-85.54730108411167,-173.7005791838691,-201.19391130835425
0.7350941225149015,-86.97076166448133,-175.0119038878437,-197.8439770694954
0.6624053525099711,-88.3507610217569,-176.14263977329534,-194.15742080636238
0.5698681218773878,-89.6763998158639,-177.08759368444362,-190.14187925418307
0.46783256803708895,-90.93676566639367,-177.8422819508416,-185.80579704990924
0.36781753402712525,-92.12120118244403,-178.4029830207969,-181.1583745572378
0.2821685362161439,-93.21955983414387,-178.76677535258523,-176.20951109278622
0.22369765467845681,-94.22244192311251,-178.9315602877765,-170.96974454899
0.20531749181428438,-95.12140383378903,-178.89607008550902,-165.45018845680997
0.2396813362178314,-95.90913492462445,-178.65986172322823,-159.6624675502574
0.3388411542415639,-96.57959778606647,-178.2232974532158,-153.6186528851831
0.5139340465428894,-97.1281290820361,-177.5875134327244,-147.3311975278147
0.7749064094986267,-97.55149973072741,-176.75437800927816,-140.81287376617922
1.1302833092077762,-97.84793469729414,-175.72644143554865,-134.07671271261995
1.5869886004879277,-98.01709409817566,-174.5068789073562,-127.13594706160399
2.1502192049367572,-98.06001859535395,-173.09942886419014,-120.00395764790841
2.823374803572033,-97.97904314038647,-171.508328467591,-112.694224320409
3.608042100478986,-97.777683976997,-169.73824808476823,-105.22028151057194
4.504030865656659,-97.46050440544396,-167.7942264610598,-97.59567873681782
5.5094572464787,-97.03296514383993,-165.68160807495596,-89.83394615050035
6.620868410314699,-96.50126519634858,-163.405983944136,-81.94856510022234
7.833401489967166,-95.87217897288198,-160.97313690149684,-73.95294357211621
9.140969073349472,-95.15289502668432,-158.38899209765196,-65.86039625744026
10.53646311477599,-94.35086121977122,-155.65957322150592,-57.68412890767689
12.01196913493926,-93.47364043150321,-152.79096467306996,-49.43722656291585
13.558982891966155,-92.52878013509763,-149.78927968129057,-41.132645182584675
15.168622305806515,-91.52369832332882,-146.66063414157298,-32.783206168906716
16.8318282519456,-90.46558740876628,-143.4111257586444,-24.401593252485426
18.53954885121886,-89.36133689267156,-140.04681792462853,-16.00035120534177
20.282903010826747,-88.21747482201955,-136.5737276424077,-7.5918858582559
22.05332015849626,-87.04012736190946,-132.99781672179373,0.811535075281899
23.842654301429548,-85.83499522025527,-129.32498543070184,9.197780828743168
25.643271684202887,-84.60734518585582,-125.5610677742302,17.55485647879329
27.448112372477247,-83.36201468617921,-121.71182759913266,25.870902266099716
29.250727018161037,-82.10342703808243,-117.78295477663843,34.13419363847945
