t1,t2,t3,t4,t5,t6
226.58,222.625,228.48000000000002,244.145,269.62,304.905
-134.62191626235943,-8.611676184408523,107.7939145509147,205.0355107593254,275.1128573851012,316.746773756529
-485.55406604780364,-234.31493108212152,-10.916477748057844,165.68471641932138,279.3121202091595,327.02034855473767
-815.6064991423864,-448.28233221786707,-124.74741536352252,126.94960932407463,282.1219651288297,335.47879936833164
-1115.3876924835238,-644.9592781549386,-231.0531476221047,89.63862142614144,283.4767302098462,341.91040834582503
-1377.2136058497267,-819.7088763512273,-327.5631137609093,54.479039311931615,283.3423731235666,346.14593791217163
-1595.4540150040814,-969.0093212213712,-412.47176638808253,22.089805225355377,281.71611733218924,348.06352745684376
-1766.714470878692,-1090.5668501821733,-484.49587228823174,-7.038796419404662,278.62439009456716,347.5910619217378
-1889.8498611671384,-1183.3409847577782,-542.8972163939782,-32.55766046234348,274.1192918526092,344.7060582585231
-1965.8223719809957,-1247.4871443935283,-587.4717287152804,-54.263323529600854,268.2739410558862,339.4332927181694
-1997.4305738759024,-1284.2288507025132,-618.5088002596042,-72.09472072026634,261.17710264622417,331.840532657307
-1988.945901537592,-1295.6768763889804,-636.7266769301943,-86.1231296755314,252.927528822844,322.0328310960566
-1945.6972480076977,-1284.6154384056113,-643.1911495586393,-96.53660969226613,243.62841953364722,310.1458870396162
-1873.6438378727703,-1254.2758571613165,-639.2252405354765,-103.62050439229242,233.38235432652158,296.3389719203752
-1778.9717451880244,-1208.1162949385978,-626.3172803069565,-107.73567559762384,222.28696695321352,280.7878795758971
-1667.741612552771,-1149.6227747951234,-606.0338153680952,-109.29608375542105,210.4315411620047,263.6782842904507
-1545.6057455831478,-1082.1423166762227,-579.94239353681,-108.74715154106752,197.89461193255727,245.19980034737046
-1417.6031967358704,-1008.7543702060797,-549.5476521216149,-106.54607688001221,184.74257081878002,225.54093878491983
-1288.0328684089025,-932.1823483110821,-516.2424973018857,-103.14493842717775,171.02920425424864,204.8850626014148
-1160.3978515658189,-854.7433984285311,-481.2746785949653,-98.97709830570571,156.79604373513797,183.40735812527723
-1037.4095687837876,-778.3318380566848,-445.7278489704764,-94.44708618447618,142.07337779159525,161.27277253808725
-921.0378404323823,-704.4300065780127,-410.51532140131894,-89.92387018259254,126.88176606691121,138.6348178498611
-812.5924870557479,-634.1395808427473,-376.3841974517142,-85.73719915085857,111.23390222663818,115.63510995018751
-712.8230889059852,-568.2265036007327,-343.9273230743762,-82.17654425274347,95.13669029249824,92.40349597850798
-622.0255403451513,-507.1733642208377,-313.6005639697598,-79.49207453731152,78.59342346418865,69.05862138780839
-540.1465719955213,-451.23412187875385,-285.7431169797569,-77.89706482749469,61.60598096410545,45.70879645252717
-466.88005180406685,-400.4872651164797,-260.5989128921173,-77.57114476776201,44.17698306445891,22.45303732226767
-401.75131005879354,-354.8846919814191,-238.33755512220637,-78.66384396069186,26.31186439588288,-0.61782389164647
-344.18777039134767,-314.2946550704805,-219.0736266051128,-81.29795881337367,8.020839173158961,-23.42004450105288
-293.57572040097085,-278.53797799698646,-202.88354809625784,-85.57235263403014,-10.679261520139097,-45.87595577944702
-249.30411517628295,-247.4173885597301,-189.8194646822423,-91.56389453361929,-29.763300426974787,-67.91307092872827
-210.79692417635553,-220.74023596979413,-179.9198670154795,-99.32834005290279,-49.19631856003869,-89.4633434825118
-177.5357876697013,-198.33509322576887,-173.21682372058157,-108.90005450937558,-68.93222870521195,-110.46258836576031
-149.0747357144583,-180.06283147106421,-169.73982318104868,-120.2905776888991,-88.91276453834922,-130.8500655834116
-125.04853033853837,-165.82273567035085,-169.51631240257274,-133.4861252328158,-109.06674254315448,-150.56821670273047
-105.17589897714976,-155.554153994964,-172.56909517508336,-148.44421725875273,-129.30970165981003,-169.5625367427874
-89.25859858022416,-149.2340763665007,-178.91082754647212,-165.0897167949781,-149.54398836215753,-187.78155858806383
-77.17693450400878,-146.87095391702735,-188.53593872126473,-183.3106463056887,-169.65935096414825,-205.176923417442
-68.8820925296215,-148.49502672835138,-201.4104180439574,-202.95422482084257,-189.53409526334184,-221.70350873306128
-64.38545133039432,-154.14544035209906,-217.46004560424782,-223.82362397484584,-209.03683372022562,-237.31958526538108
-63.74494266359007,-163.85451214089548,-236.55779995390122,-245.67597024027006,-228.0288326502353,-251.9869752197997
-67.0485258454986,-177.62965711612964,-258.5113387643221,-268.2221140080928,-246.3669276549999,-265.67118691511405
-74.39494231484748,-195.43369095607167,-283.05159735867494,-291.128635988943,-263.9069388898895,-278.3415047235213
-85.8721075469403,-217.16447549870546,-309.8236608469528,-314.02246223405,-280.5074776653513,-289.9710181952379
