t1,t2,t3,t4,t5,t6,t7,t8,t9
447.30499999999995,413.91999999999996,390.34499999999997,376.58,372.625,378.48,394.145,419.62,454.905
-12060.97020899209,-292.76977982127806,-1171.8652010733856,-1343.3802542792369,-1045.6815562002037,-515.1003918839386,27.177024350339423,402.31452603598467,525.7325866630088
-22934.887610824888,-995.8588577697835,-2617.7649438422463,-2934.156191307587,-2367.0432676651526,-1355.243285302516,-322.4030558905511,381.4863247964269,587.769094469943
-30906.907925976382,-1651.973707574921,-3828.2748977957262,-4272.466674956426,-3498.0228958705193,-2087.2946980097913,-632.6828486705708,359.2483784656057,637.4938493533384
-35335.77260717872,-2208.2218894359144,-4719.486706983328,-5274.15477422631,-4373.156469282328,-2671.449632409537,-887.0333219160866,337.3950483053938,672.3392426785553
-36263.626799741454,-2612.945481868419,-5253.0221177256935,-5903.286388489491,-4961.603843850159,-3086.6519050458537,-1075.7671748756377,317.09931731367806,690.8505535955987
-34288.20049932785,-2829.7475869151262,-5436.881830068611,-6170.870405976099,-5266.615976213555,-3330.789641451406,-1196.4576536603163,298.7940121290426,692.7023690353533
-30322.89734237292,-2848.1900849927065,-5317.598256963391,-6125.102264721796,-5319.0858239434665,-3417.729625478438,-1253.0565770033531,282.23825174149135,678.5923118169303
-25339.806738952004,-2686.6164783180266,-4966.712404626458,-5836.940081217859,-5167.733078147982,-3372.4071250784978,-1254.2092836704,266.71786937940425,650.0466397454088
-20171.42425943702,-2386.634734785304,-4465.546808260517,-5385.1549365944575,-4868.715758053944,-3225.3684633926205,-1211.2588755715797,251.30292961057125,609.1771576003566
-15405.727454587264,-2002.3004794444112,-3891.8305893326333,-4844.033867805121,-4476.8486279862145,-3007.917797885716,-1136.3734123380232,235.08910670402432,558.4266506088364
-11369.582067969064,-1588.3740538445797,-3310.39484361085,-4275.347144334318,-4039.5878603018054,-2748.5470763475287,-1041.0785958177328,217.37357905070724,500.33323655056665
-8171.849540804923,-1191.20010369735,-2768.5742865599414,-3724.707961423607,-3593.959773455727,-2470.84194957235,-935.3075804694922,197.74661128559455,437.33492331982035
-5772.386010856824,-843.8395502021076,-2295.6885170539726,-3221.4655110912595,-3165.9405293842806,-2192.697968864352,-826.9426073077974,176.10555345062008,371.62595942583937
-4050.4618898243293,-565.2455885299993,-1905.3013818193929,-2780.8708104161046,-2771.4978997565786,-1926.4972253176438,-721.7433323805335,152.6125489787048,305.0675007473571
-2857.975717476441,-362.1917125313432,-1598.8502074265157,-2407.308010828872,-2418.507506038835,-1679.8608905099907,-623.5312465515669,127.6203796061011,239.14759751623097
-2053.2954273509777,-232.4158144529231,-1369.5108480616893,-2097.6834668492265,-2108.9238564018196,-1456.6516821724115,-534.5120053299622,101.58572099420958,174.9802023333616
-1518.1026386516826,-167.77099446631038,-1205.5960988700872,-1844.4266368777194,-1840.804675440939,-1257.9970308283323,-455.6491037387104,74.97995217408112,113.33022384992707
-1162.2877859923549,-156.72541519880372,-1093.1986179808564,-1637.8646910749278,-1609.9816882064863,-1083.2009628453181,-387.03879501131644,48.198465286180436,54.6517194697971
-921.9926335941647,-186.0716896664757,-1018.0848698722227,-1467.9371018097177,-1411.3111232987592,-930.4924189445196,-328.26903188554434,21.463190183778217,-0.8710216440512468
-754.6948986761796,-242.0518395570444,-966.988472670393,-1325.3151158583614,-1239.5217798756119,-797.6163636943203,-278.7702595106006,-5.287782402079111,-53.284892979116556
-633.7594955976306,-311.22059897651286,-928.4479010558931,-1202.0080409307893,-1089.7227478521727,-682.3151924634533,-238.18003989609383,-32.52282122333781,-102.830855798937
-543.6483124471845,-381.2474468965439,-893.222379522603,-1091.5109103212792,-957.6573772840065,-582.7753208609676,-206.7422209892665,-61.23494533114758,-149.90040992822136
-476.1407047577095,-441.5368655091926,-854.166655927329,-988.5192915067845,-839.8129432006258,-498.12551939669385,-185.73801067051176,-93.0142274448373,-194.97234704409516
-427.4441605355369,-483.1647327071528,-805.3465305612194,-888.2495003493003,-733.5248723940903,-429.05836896202356,-177.89496547250212,-130.005378730264,-238.5153212106988
-395.89205504050074,-497.4568325294552,-740.2472676385864,-785.4876274441833,-637.2410839960426,-378.5851023936606,-187.64308388137465,-174.6643875804972,-280.84811877671075
-379.969685236928,-472.9108189060211,-649.2531659810866,-673.6492493208459,-551.1042776011325,-352.8107260080777,-221.00683107434008,-229.24249398541266,-321.9654663681625
-376.63020690722607,-391.2585181285825,-517.1370063354826,-544.3113443329873,-477.9202321771733,-361.43913981797886,-284.8866168721158,-294.99226171749245,-361.3611782585529
-380.1737388807824,-224.9589514845221,-321.88601138581424,-387.766313525383,-424.37191203480086,-417.54656167081896,-385.5594315396236,-371.2131452426204,-397.90487338678173
-382.19785726481103,60.66962819424148,-36.41792887946953,-195.00407885117545,-402.03445481141796,-536.1149420952394,-526.4647495272687,-454.4020823394908,-429.8402943286155
-373.05515004285786,498.37749492986006,365.8061279506356,38.93436030349339,-427.4677778654588,-731.0340997633567,-705.713710555545,-537.8776075661573,-454.95873301140665
-344.7192886266447,1103.9484951222132,901.7252679048688,310.9942571625665,-520.6233463442085,-1010.8226999877431,-914.1280443230297,-612.2169216782574,-470.95470037813226
-294.0952275793891,1860.6675280319503,1568.5892058937227,606.9559886968244,-701.1939461961201,-1374.053928372845,-1134.753775901287,-666.6346521943688,-475.90339146231366
-225.11163406653867,2711.6075069371755,2336.7301822506247,900.7109698181096,-983.3627010558369,-1806.0533846303003,-1344.5088864220256,-691.082386090067,-468.737687914551
-148.03795671650363,3566.421825301995,3149.0240607401033,1157.0136900053544,-1370.3603110388867,-2278.4419788908936,-1517.9123410201826,-678.5046144308285,-449.57860281457874
-75.62875800432289,4322.851245158087,3928.7980498075976,1337.5178494313725,-1850.7790752886,-2752.3137042957005,-1631.9765212642571,-626.53375592829,-419.8062937379427
-17.40412412727914,4895.110742644884,4594.5692896903365,1408.5261144461936,-2398.2691043810682,-3184.500877110917,-1670.7675266751387,-538.0561560677091,-381.84101044474164
25.439743264551012,5236.875225686563,5076.978834927006,1348.0921950291224,-2975.0581272870613,-3535.1256121192655,-1628.195127936761,-420.4868219379887,-338.7005476927107
62.17221980727541,5348.998396093867,5332.282639024341,1150.3603927539784,-3538.24630620242,-3774.1433619394675,-1508.2936376067337,-284.0619893591059,-293.47025759976736
110.84797701554474,5270.04026391268,5348.350448293474,826.1637711906246,-4046.8285184925485,-3885.116996461249,-1323.2341227420034,-139.76877571382386,-248.8352021422704
193.6707446564685,5056.08282088355,5142.383164865399,400.27635000029636,-4467.397457991932,-3865.6828235873954,-1090.0619077513704,2.4482289365636234,-206.78178531406724
331.2700226113964,4760.183745326807,4752.689554657906,-93.37474014235451,-4777.36438389179,-3725.385598758408,-827.3517472906356,134.79804534128579,-168.50368934277552
537.7050483778148,4419.679157127983,4228.365277142214,-617.0845749862219,-4965.682686111496,-3482.1828984212616,-552.6384482739377,252.00063557300848,-134.47857554919005
817.3337902596467,4053.8531590701746,3620.244832848503,-1134.2900119017484,-5031.824715808697,-3158.8186920600806,-280.9113688222618,351.0824519782168,-104.64306147459442
1163.9834836586922,3669.2002185490182,2974.8284459725965,-1613.5102856925294,-4983.888449823496,-2779.7417952726423,-23.99698862886754,430.9032387788902,-78.5905418749933
1562.367092812144,3267.228146694328,2331.1944453234396,-2031.1034377049878,-4836.399253496203,-2368.7283041546143,209.52831526836053,491.65815590796115,-55.73943276415247
1991.2950712462416,2850.608961074762,1719.9782746930887,-2372.7346395530208,-4608.015779557905,-1947.116051065949,414.1871053639604,534.478161284384,-35.45105530491193
2427.839235332163,2425.905316874525,1163.4192520665324,-2633.50768361424,-4319.206903829126,-1532.5623933757984,587.3405092488448,561.1403765750356,-17.10183210685247
2851.347420850194,2003.3148206332069,675.8530030861748,-2816.8565070834075,-3990.0344550590535,-1138.3275851736862,728.8268257876166,573.8431738929373,-0.1268057711246513
3246.2988002302955,1594.9415068990995,264.41197275056254,-2932.5124388203712,-3638.2868996903244,-773.1165465357935,840.4796086003151,574.9979555395494,15.948427655803812
3603.4637753047305,1213.0330180178742,-70.1324870519976,-2994.031459321824,-3278.2131224175905,-441.44625619079864,925.5435665185917,567.0155509290504,31.477225461530722
3919.465271764272,868.9425880097365,-332.46443656735636,-3016.380148126795,-2919.977262858555,-144.40116869577406,988.053749884553,552.0925448880943,46.66101662153653
4195.314002290953,572.8418580468291,-531.8837214229243,-3013.936173953958,-2569.7733921719346,119.42978181336576,1032.260655800175,532.0167309549212,61.52222851053375
4434.621490775614,333.74029028300464,-681.6445194707471,-2999.0450166805044,-2230.4003949816342,353.03753462707897,1062.1644231769021,508.01016594928194,75.88780743041352
4642.011544376297,159.22172839898715,-798.4799315520967,-2981.093756389855,-1902.0526314744077,560.2380561254395,1081.1813115555515,480.6197833663416,89.38985833845219
4821.928477356402,54.40977684414891,-902.1818521921323,-2965.9749389362755,-1583.1201098976585,745.1314960245393,1091.926166737935,449.65695624710673,101.48804451943968
4977.762439877784,19.917903826522362,-1015.0009844319039,-2955.813850500386,-1270.8705296213361,911.7533393646576,1096.0691907525058,414.18356425653377,111.51603482832095
5111.077803316394,48.85659589916477,-1160.6016478010947,-2948.874443011288,-961.9665366234328,1063.8472312699662,1094.2176986393013,372.54457005183144,118.75244275550085
5220.743414714222,123.3243041210304,-1362.3404161532044,-2939.596766605676,-652.8396962499364,1204.6673938544423,1085.7816827399945,322.45625779353765,122.51631452077937
5301.879589372949,211.19977585557228,-1640.689061308342,-2918.7432845355665,-340.0011893823078,1336.7173566112838,1068.8049648821866,261.1763940098104,122.2888667353958
5344.722529127251,264.5191566345274,-2009.6598229384203,-2873.6804263850863,-20.420235878946727,1461.350383445051,1039.7861673999487,185.80847605913112,117.86556596069039
5333.765862619164,221.29512364838328,-2472.188725590688,-2788.9463098017104,307.8733980465786,1578.205483608504,993.5838514462134,93.82004003987646,109.54052108745034
5247.875452709051,13.129995093232143,-3014.815054449854,-2647.449187617399,644.8488897984423,1684.547087790967,923.5960556547682,-16.141361081799502,98.30925562221509
5062.391051951496,-419.35332512700114,-3602.900430306003,-2432.7727218089817,987.2352788243352,1774.7196552993344,822.4899883882331,-143.11986674196257,86.03909379460941
4754.225991525804,-1103.6650746988066,-4178.933420270209,-2132.896222884521,1327.284424967354,1840.0827544426215,683.7450502407617,-282.58259328427835,75.50646546601519
4310.198689718849,-2010.8400779096303,-4667.304889001911,-1744.9905063705412,1652.1113058195524,1869.8591544316587,504.04800272141483,-425.4653370579513,70.17062836804519
3737.026380832362,-3040.9971964434744,-4987.916235137089,-1279.949514311022,1944.2932948129946,1853.175127869351,286.09920434764433,-558.2191150820893,73.59273925344871
3069.1020211817076,-4033.1472652165926,-5077.273103933009,-764.5166325178179,2184.167188229312,1782.1251677371342,40.807198623390185,-664.4772850469097,88.54476220125309
2368.8863026151757,-4805.812444834977,-4910.491843785444,-239.00334624718374,2353.6404395184077,1655.063813968931,-212.45349176566214,-728.4241837808747,116.04390216364277
1716.262766091471,-5218.116886079981,-4514.252070425571,249.95689282755163,2440.558385451878,1478.849603746283,-448.4599373442487,-739.0634588451492,154.68327482511125
1187.936191001664,-5224.398309287531,-3962.605347246414,659.9110869148055,2442.164934965698,1268.8391366299054,-641.4297065342281,-693.8432366458185,200.59181669144436
833.7700517332472,-4892.803880000422,-3355.057521416656,962.7812493022236,2366.327159450829,1046.203564803273,-771.3887889069894,-600.0587563202819,248.12403216834576
660.0678015652495,-4375.432523220845,-2785.4872048358275,1150.9413079284527,2229.9914405607337,833.2983130054023,-829.2531752091155,-473.29860712304156,291.067835202594
627.5818948843104,-3844.597722778271,-2315.3686534353524,1237.0132706039676,2055.4119399992396,648.7059199489269,-818.6847714465252,-333.49361180077597,323.9480439234505
665.4065188584487,-3428.0497348773747,-1962.1690162739935,1247.870675994192,1865.4740742367405,503.65597405300616,-754.2064021815565,-200.10067110657218,343.00968179239203
694.845966257228,-3173.4013369133804,-1705.566315029195,1215.549054101647,1679.5622399209835,400.7970677667072,-656.6134444413435,-88.0837961226162,346.6583749510897
653.7986409771485,-3052.423048484813,-1505.645434065531,1168.5023336171498,1510.950181769382,335.2628484490816,-547.5346168902514,-5.717511585897,335.3760354623251
513.3221774163522,-2994.22687209059,-1323.1853846567574,1125.8445810271912,1365.9969723831082,297.24360942204305,-444.8234246996144,45.643329709157854,311.28460081531085
282.1289093591972,-2925.673352226201,-1133.6779960988931,1095.5996097192804,1244.8900085390615,275.10753785440045,-359.71293396890724,70.29930967829614,277.5549486669367
-0.7607024871323063,-2800.3755673063015,-931.5717512507997,1076.441845444837,1143.4347151107768,258.33769432303137,-295.93372059568435,76.10552654110438,237.79859179911762
-281.66508330739003,-2608.410059141606,-726.1286876686819,1061.5031045996639,1055.3598612436808,239.821916236622,-250.58098209454874,72.10301526404396,195.5118509505151
-510.829903998179,-2369.323173380871,-533.0438971747984,1042.625366323236,974.6354928374824,217.17113365353327,-216.34193498566003,66.31794998928234,153.6108108891146
-658.2151115668105,-2116.614997457516,-366.2177224344447,1013.7536809442092,897.3324476298134,192.81741361897875,-184.54717899477487,64.08542811748401,114.09713609861518
-721.8591330758492,-1882.2003298030575,-232.6182339726299,972.7260876586498,822.6476059385816,172.81976309738195,-148.32191106988176,67.182591272906,77.89931514042739
-726.7424749436587,-1686.3958640014719,-131.17320791030954,921.3340210876513,752.9429401227914,164.6273908236342,-105.01207140030726,73.90845712058365,44.91589595917908
-715.3178982162228,-1535.1325348021512,-54.95801407873742,864.0671186538098,692.9588364322675,174.38149540366402,-57.20887896594019,80.01865883027364,14.245327620405021
-733.5547338481933,-1422.9909227985763,4.990030981701679,806.3188963471544,648.6107492560485,204.48690252688405,-12.110259133097145,80.19571172236854,-15.459554817519553
-817.3665793100572,-1339.0208363257161,56.07621379850414,752.93205786313,625.8047322593602,252.07631838012367,20.521664405145145,69.61418815823376,-45.60211968973803
-983.4197603517133,-1272.122693605883,102.22700899453838,707.7609085262272,629.4776069192835,308.7130194266124,31.144501805831737,45.193487102506,-77.30454439168587
-1226.2425985351322,-1213.6545053480424,144.3714679810649,674.4419750699478,662.7244123795463,361.3976597908347,13.15145255679289,6.2849360149580775,-111.18121284516832
-1521.3426575956137,-1156.4626301531823,183.1413397828307,657.8935918755,725.6780625136056,394.758593293972,-35.184875200058684,-45.26740578628397,-147.24370521835323
-1832.500022233694,-1091.3969584369497,222.59638668995026,665.4272759350889,813.9850945506452,394.174549659691,-109.98641380255566,-105.59698191593779,-184.92536182344705
-2120.7939317766204,-1004.1572980152489,272.88171027445367,706.104388310134,917.3152973236587,349.38750009632236,-202.404490086664,-169.6345177301418,-223.19247154447058
-2353.0501464227523,-876.162137856008,349.4596823011524,787.5284278387967,1019.0759230329778,257.8513518937093,-300.4733659271702,-232.069133848806,-260.69846524846065
-2507.919885329563,-691.6977165287265,467.6959270989648,910.8122029239674,1098.8000625964812,126.7363127416525,-391.789593214656,-288.24542091580327,-295.93309263462123
-2578.43314281223,-449.14852832604595,634.4670900712563,1066.5023900929289,1137.9360548982854,-27.553729201594052,-466.41871406464605,-334.8012063469368,-327.32117351293425
-2570.488792511182,-168.4542343229695,841.9936140316976,1235.381760185341,1127.8416210881874,-182.99835519933902,-519.3056881755533,-369.87159465007585,-353.2430405913462
-2497.417240987931,114.69056864421106,1070.3602970067575,1396.5933768012137,1076.4744500387806,-318.2468609816104,-551.4828230862786,-392.74779949225706,-371.99006312484113
-2371.6746105180077,369.6852373374941,1301.106798969388,1540.9558663643747,1009.2004265481062,-419.73974886359815,-569.5876644367204,-403.0249154794533,-381.7296998313857
-2196.017145781436,593.5725559745937,1535.2119757636347,1681.8597351488418,960.8201265770944,-486.92560868567637,-583.6336514181497,-399.50999538487616,-380.6064171750353
-1957.8440355501154,812.2716438477834,1800.886175892973,1854.1896714564855,960.3314646904762,-533.0817274626712,-603.5426781806493,-379.4189629212853,-367.09800288577276
-1630.8118957056972,1048.5244818037654,2138.62762737168,2096.816330123589,1014.8955197189681,-580.8165990441923,-635.478941049835,-338.50150911014833,-340.64228315724966
-1186.0542616232876,1275.266214120967,2566.051845931259,2424.977948969542,1101.5875131289642,-653.617304494714,-679.2838852275665,-272.5077312547301,-302.3642280762019
-610.96509622808,1397.6833765325437,3044.0062533712107,2808.33019155946,1172.652790109627,-766.6741379730431,-728.0991006628033,-179.79592966721623,-255.56321914953725
71.87777730963589,1295.2707091366756,3471.8054870745723,3170.524543436333,1173.1775480165695,-920.6596314388837,-770.5365290778841,-64.1052585504397,-205.59726840799047
796.0124107208962,906.8470386208577,3723.56495782995,3414.7342645730732,1063.2551985476484,-1100.8887231878643,-794.7362504233869,63.949894950838086,-158.99783336824044
1460.3576611378232,297.1320591359422,3708.661581217665,3463.4138915777944,834.1438343010318,-1281.9768154167514,-792.7925302439032,187.83962411086404,-121.99686869134592
1956.127627226812,-352.01400065467436,3419.8020226020276,3291.0682591277737,511.1866748730382,-1435.8978641604313,-763.7875157174899,288.6911582072879,-98.95514928648407
2201.8013400969094,-827.6052676785237,2938.626374122229,2932.8740160604452,143.28207696206906,-1540.2336807735749,-714.2192781904378,350.37386928961905,-91.25961224200802
2171.726577488991,-992.2035772789808,2396.69692029775,2466.646686173314,-214.85962590447733,-1583.7469054937783,-655.684721502874,364.2163405204735,-97.06141354481753
1906.4921940986483,-842.3726746759539,1917.467336622217,1980.4855155985472,-519.0845958004691,-1567.8178453286882,-600.7402448464125,331.6022810074432,-111.88124525846416
1501.3104279513568,-489.61594196120427,1572.660999469419,1543.926607586894,-744.5896877237208,-1503.974272636248,-558.4509461762794,263.5825760738469,-129.80851198715013
1077.547349864579,-87.9383691676196,1372.0879667181232,1194.6935406306254,-885.8640361292662,-1408.997766057279,-531.1191625689481,177.76156260244738,-144.8899011560347
748.1228613787711,241.61716505531123,1283.1712273627954,941.963568829351,-950.7719254495426,-1299.5676533099772,-513.2171150353752,93.56473638156962,-152.33667889670994
588.364252205281,450.47434504879794,1261.6450223223876,778.4413347881737,-953.3407650089541,-1188.1512243961618,-492.8673353065594,27.36441521402037,-149.2988320856272
620.8198220320157,557.2510549333796,1274.7120986842258,691.7789057990651,-908.6715750464739,-1081.1313922680436,-455.46610961247166,-11.139763237943612,-135.08936869032425
817.1063925330258,613.8538822240403,1307.9739416462266,669.9030482259692,-830.9837269057565,-979.2859555657433,-388.3475557215396,-20.331008886742723,-110.87361792055034
1113.8895521739905,667.5148046565766,1358.7562502852059,700.4254367065266,-733.8005001163656,-879.9629736605366,-284.9504346630574,-5.641844337483519,-78.96651149301756
1435.6413732620654,737.4950715799927,1424.5990357485398,767.8000603344576,-630.5655518031027,-779.8470986440226,-147.04498634731527,23.335073196933195,-41.983961866389535
