t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2011.9999999999998,1870.7049999999997,1739.2199999999998,1617.5449999999998,1505.6799999999998,1403.6249999999998,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.3050000000001,963.9200000000001,940.345,926.58,922.625,928.48,944.145,969.62,1004.905
5624422.570922209,5046703.635232037,4474136.918100915,3909721.2860500137,3356955.321040604,2819977.3690180858,2303674.863056819,1813745.6206243758,1356688.1359251707,939692.0659802115,570394.9847197529,256468.24043182973,4994.965367724546,-178391.12099278343,-290624.31936416466,-332578.2452642715,-310650.5234380902,-238474.43986683057,-138612.0485100408,-44015.452913402725
4549950.634201509,4232534.373413604,3904027.948242461,3559875.990399268,3196797.3157680808,2813321.5700022355,2410375.2210362256,1991868.6559641242,1565195.0130729808,1141506.4192933694,735593.0506270716,365168.84810175386,49383.97431308317,-193539.90861448616,-349500.8631077184,-412244.34581590147,-387032.2609948589,-293344.88825479476,-165487.26840869218,-49984.4587058638
1146978.4533933508,1202433.277098278,1245754.9071145034,1270606.4659501985,1270560.9420460719,1239446.831868455,1171992.3979126376,1064785.3628224821,917488.4256596986,734136.3379631283,524198.47487651353,302956.69128673873,90685.07247673377,-89789.18885202931,-217236.58970998888,-277392.92543220724,-268295.3009090476,-203676.334261689,-112337.04009248943,-32151.221105039465
-14879.026599610956,41997.10954087468,98028.95923876096,152122.8164983067,202430.02587213158,246203.20653600633,279803.2754743614,298948.4932381471,299295.9439405013,277402.20781601436,232003.59839509462,165382.58030892056,84376.00512947382,414.8295043384371,-72002.75776751997,-118667.97867980161,-130388.06434227797,-107646.91975703373,-62955.51451179376,-18652.184550781985
126840.03517816465,108877.13474318589,91152.98586759645,74108.4391753697,58537.25123872465,45599.303251448524,36679.29766546927,33013.411324815665,35058.994000405,41721.6444741345,49772.68799748941,53995.27798697965,48588.05253915808,29893.71231241014,-454.39474271867164,-33958.99567618387,-57494.694047512014,-59980.61404542597,-40689.03075017408,-13192.660652567962
179943.31636463982,164301.89922346154,145403.60468280772,122146.21089733508,94253.7157114811,62750.87920256111,30359.54728776216,1497.61815588912,-18511.870356402156,-25245.918570082875,-17679.63451672685,-222.98995986516695,17463.829109000726,24166.987601434314,13537.512590413751,-10465.048960892691,-34077.54622554565,-42225.8763163102,-30359.269705223796,-9793.17237189086
89031.83297144853,92899.98534078401,93122.85318190712,87907.04681783142,75849.03362374096,56561.51147323107,31471.120882065316,4404.269818374108,-18671.966615236503,-31345.02714132327,-29827.363764234422,-16086.338383450086,1387.8878968911997,11165.774722293752,5987.2208591315275,-11246.498358662195,-28335.877748717503,-32732.059386002205,-22088.782591552514,-6617.551199736651
24547.739783896093,33778.77207742005,40592.69553448847,43492.3485131475,40978.8798144763,32092.133715101394,17241.38495560622,-1014.1796685390834,-17907.8085587519,-27837.884234669484,-27200.28617888158,-17326.333942225046,-5048.823598236387,838.6840008420453,-4202.931163604151,-16367.323434666436,-25937.347326307397,-25226.216768894497,-15167.169942908977,-4152.358702955638
391.3867983534511,8422.24002372064,14863.321188785085,18564.051701617256,18256.90969773802,13030.208814118523,3098.662973672591,-9468.673254709996,-20747.444491048806,-26343.163226985755,-23997.23914995158,-15828.023310486644,-7897.495011882152,-6289.330112576713,-12207.782890868984,-20567.45573371483,-24082.45950322342,-19510.39320911019,-10180.452583300335,-2532.268165909423
