t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
-335914.9230346388,-283977.24644395744,-233547.55285781206,-185421.94521798944,-140436.56379981915,-99470.76442669697,-63436.69532406267,-33245.96370733105,-9740.551714330417,6428.501555255349,14994.338979447139,16361.097241930578,12005.589808700139,5011.136831579358
-529868.821364172,-453246.9688085974,-377862.5381960189,-304563.2733194989,-234450.79348049566,-168931.903923086,-109725.80409332838,-58798.94613395783,-18192.278083269663,10296.6904502762,25607.278069084394,28092.042852111612,20340.08644315492,8043.625757548472
-531666.0849863646,-464651.5548004964,-396865.3014696537,-328383.44679044397,-259831.9288784085,-192547.8516640853,-128675.62965941323,-71130.13029370643,-23340.558119039953,11308.998620437738,30384.590749594037,33595.54585744793,24055.141716081544,9185.837367766022
-398817.47258500475,-361093.3557833662,-320481.2740287518,-276037.1259483739,-227484.00632407915,-175510.12268076497,-122036.10236511553,-70328.44792497254,-24785.16012265626,9784.055435792761,29465.43456834725,32983.66641642156,23364.812992187017,8642.108156904706
-231676.84808066903,-222384.85897394663,-209430.61751001142,-191249.8449814379,-166760.97677565957,-135752.15579498006,-99334.61994524764,-60297.97086595243,-23096.486046784616,6840.32684600694,24639.53533776947,28129.841570124147,19779.36638190833,7125.477330267916
-103006.1842441066,-109658.52453000391,-113339.45602719509,-112494.54455822743,-105698.92307873703,-92030.9358015736,-71621.13258775574,-46217.327733613456,-19441.04350828164,3683.3145184306422,18200.256002716953,21459.201332664652,15114.598686224092,5377.146919670495
-33376.75371852583,-43600.93707589818,-52160.503472774915,-57936.57612495274,-59649.214209358266,-56125.3084242339,-46797.90141218024,-32331.716860714845,-15075.603021828883,1107.8630614386475,11987.995387284365,14929.133255340952,10722.89618063639,3858.5697018657957
-8316.079604472705,-15619.953976933753,-22329.21137957345,-27843.066721999694,-31300.613951935546,-31712.627947158206,-28299.28499708034,-21000.71996032812,-10959.807435555216,-608.1753470243791,7001.3170264254795,9607.265789543973,7242.990667619809,2714.4096954472157
-5107.835838804664,-8364.372846452452,-11532.75532123499,-14385.14183124054,-16503.860561952257,-17310.184625146438,-16210.434427672999,-12878.674810540744,-7609.391340826838,-1546.1482260685143,3492.513251056621,5767.781544049077,4750.1345478394815,1895.1103161287833
-7927.719968240118,-8499.084175134096,-9039.40401522393,-9495.849069224589,-9768.793737104274,-9698.920574872775,-9061.30734282205,-7598.6519897642065,-5154.784082251193,-1933.5964164093225,1266.6276151501743,3210.9371517167588,3037.4370012626136,1292.4360669187572
-9989.208599358699,-9498.833098050785,-8834.972767518366,-7974.274580753239,-6977.760878899757,-5990.280972557075,-5150.619652801263,-4420.888618674358,-3492.218268682695,-2001.4162368282841,-41.66228319907694,1563.120696016437,1838.4858760300726,816.214088530866
-10025.526916665558,-9498.658383695732,-8640.006346861703,-7383.453600372135,-5827.875821499807,-4280.412008851726,-3145.745767233442,-2623.9822127921143,-2429.710605610354,-1931.290151386511,-801.3178109721084,459.76226419714516,937.6595309091846,414.2039272504476
-8767.613247854288,-8634.1212013873,-8068.758099328062,-6940.281852124819,-5311.114570710973,-3537.455402791446,-2183.9382371889205,-1656.9525281668245,-1785.5188911806108,-1861.5687253943524,-1319.138607315507,-380.8928854181794,196.46983846639318,63.89818842750384
-7132.684173805716,-7489.967779371122,-7373.029086500413,-6582.231681589354,-5104.489336691005,-3277.882856122987,-1763.570955569026,-1155.671792526286,-1441.710401514173,-1915.9534247942524,-1832.1581903511803,-1147.821027678921,-458.84071646186624,-241.04025641788357
-5722.761380011746,-6554.685267560088,-6894.221031288623,-6467.397560575913,-5165.760724182766,-3291.085457298399,-1605.8068615509308,-916.0951432299269,-1373.0788438436382,-2232.078999412476,-2519.379773336024,-1950.8281150297682,-1058.0381967676105,-500.5332147451841
-4890.371142422277,-6172.42116512602,-6923.530722724627,-6777.004859159143,-5523.855390012032,-3468.823832498384,-1561.370159848472,-878.238726560214,-1667.095690512409,-2975.9041087443356,-3508.341744864261,-2835.3434499882987,-1603.765982838929,-713.3396584475975
-4923.2796475721125,-6632.845805705686,-7703.3467253880835,-7647.055757602131,-6178.483298199344,-3723.6919868366735,-1582.865835656816,-1139.7279614512604,-2533.5853402520715,-4329.1682220135835,-4865.358281331689,-3791.5721440540124,-2083.274207792597,-879.7666298706392
-6173.126223765913,-8232.207444592326,-9424.75873389807,-9121.924201643427,-7050.756092131387,-3980.8406146288394,-1761.5746743467996,-1985.8063245540943,-4281.7137830184865,-6437.995634076451,-6570.113182061976,-4760.802066321254,-2477.622486941785,-1003.5504668515877
-9067.48663398339,-11239.459259213816,-12162.919774080623,-11094.503489622277,-7976.337828076588,-4242.079715704929,-2404.8815925059694,-3887.6497695035537,-7228.737956602385,-9321.34837761794,-8487.290062782502,-5645.826753694551,-2770.844162014165,-1093.6411753746215
-13970.795562962227,-15746.744985918695,-15751.789591354614,-13257.684556448192,-8767.945999353096,-4710.175760875764,-4086.422400166358,-7393.541337547876,-11519.303332228923,-12764.283090180863,-10357.99957824159,-6331.7650249699645,-2959.7608725752625,-1165.711856558325
-20891.094906716273,-21437.21821140818,-19661.49356522154,-15134.201584167295,-9365.9215248892,-5904.10573269112,-7553.006794437309,-12855.234949005526,-16891.57619234399,-16254.306301582283,-11834.844401389315,-6718.445455447322,-3062.909591716074,-1242.4952740165434
-29122.8660829906,-27389.35923350674,-22996.430673126382,-16245.349648947284,-10023.634575924685,-8620.722028131955,-13385.880251263206,-20033.32213107598,-22510.79261202688,-19032.542672337346,-12569.398614596003,-6757.612752817823,-3125.2057048690012,-1351.6191469442151
-37048.33278481133,-32108.257056313232,-24722.920895517607,-16389.886691665448,-11370.096703772866,-13598.074269249137,-21459.650115084954,-27787.03719729474,-27035.107800281276,-20294.5733233844,-12331.377914418255,-6481.291509085014,-3214.3929116322565,-1519.8117321631034
