t1,t2,t3,t4,t5,t6,t7
290.34499999999997,276.58,272.625,278.48,294.145,319.62,354.905
-1340.2307632114846,103.38891986421997,31.649559565747055,81.07765298903647,188.61560349597391,296.6998210615933,365.3662571622982
-2877.5612768709075,-71.03800059882482,-205.11687842181254,-112.92306146891039,83.84144265988047,272.33778752749816,373.4351079270903
-4236.3731792030385,-241.24006332853963,-429.4239568737817,-297.1981393419437,-16.97424102486204,247.30230569657311,378.87087512696297
-5350.083836358386,-401.62366942535294,-633.8827591076207,-466.1132540310922,-110.91808121754829,222.34342824511518,381.4965697429483
-6176.47917886837,-546.8671047280832,-812.4743033873455,-615.0820078829704,-195.54049794228968,198.14405997816255,381.2023817747239
-6699.820981296294,-672.3628035629333,-960.9134484050762,-740.8124713875729,-268.98242860207733,175.27885887878926,377.9447418947213
-6929.414263823885,-774.6223305070117,-1076.8327555721212,-841.4224633618937,-330.04507694921017,154.18463688022337,371.741818316564
-6895.285466570632,-851.5724678287618,-1159.7776923654096,-916.422891629769,-378.2007395972373,135.14436016077127,362.66652899822213
-6642.028592782623,-902.6924004233496,-1211.0310095259308,-966.5855776496506,-413.55011538550013,118.28500509118652,350.83816732535513
-6222.010538600907,-928.9745665266639,-1233.305133942447,-993.7244933511422,-436.7371628549272,103.58786194900469,336.41359928393854
-5689.007447972676,-932.7254415554794,-1230.3536706587006,-1000.425726144188,-448.8358612186953,90.90863619208389,319.5787536471104
-5093.048312105601,-917.2487075433709,-1206.5556237180715,-989.7616966279495,-451.2240204175366,80.00400405757952,300.5408601203498
-4476.872125229049,-886.4669319232166,-1166.5199503071574,-965.0203233642297,-445.45792439416823,70.56114349726045,279.521649052483
-3874.0548755198465,-844.5383408715174,-1114.7462736805035,-929.4718065530358,-433.15873475646674,62.227093560958394,256.75154523771994
-3308.5970082543563,-795.5152778336211,-1055.3632637310693,-886.1864885404216,-415.9179928662875,54.63544682759516,232.46477979269432
-2795.6081425088064,-743.075039271901,-991.9523095632532,-837.9085512324174,-395.2259336754789,47.428684444325626,206.89530125577642
-2342.678791066226,-690.3366521964361,-927.4527580335265,-786.9832834030104,-372.4231814871564,40.275272963469845,180.27337116302542
-1951.5629654937738,-639.7624177823129,-864.1372299333902,-735.3308348157298,-348.67403109724205,32.88134653168946,152.8227577729093
-1619.8773990142558,-593.1327322202513,-803.6414625110848,-684.4567831569117,-324.9580151074503,24.997334051360824,124.75847449675776
-1342.6216495976266,-551.5773217052911,-747.0322070000608,-635.4891299544158,-302.07575080081466,16.420239433705788,96.28503390460877
-1113.415718968793,-515.6449632545261,-694.8980288191586,-589.2319925723411,-280.6649858280023,6.9924585330418125,67.59519883335051
-925.4250411163094,-485.3957301235238,-647.4504413520713,-546.2277255090711,-261.2231236804762,-3.4019452992509684,38.869210849324936
-771.9923441648787,-460.50332005141956,-604.6257981709693,-506.8210151616105,-244.13311719393843,-14.842638180760574,10.274469128655822
-647.0235215227021,-440.3587344037103,-566.1811451234576,-471.2203014551892,-229.69031214653853,-27.379314339932982,-18.034372914419034
-545.1849825974325,-424.16943052337666,-531.7794245878937,-439.553472809407,-218.128484227246,-41.038227355466105,-45.914924155393805
-461.96863826687184,-411.0494513126639,-501.0609099373639,-411.9160572093373,-209.64385955454622,-55.82835853226759,-73.23620440175691
-393.6728443415286,-400.095827235314,-473.6986213088223,-388.41107357880793,-204.416289832627,-71.74665295534949,-99.87742389353612
-337.3371962333158,-390.4451728427954,-449.43598663660265,-369.18034397452516,-202.6269391739779,-88.78172851030693,-125.72637078933683
-290.6585885338542,-381.30283380915535,-428.1055119663972,-354.4274445876815,-204.47182146374618,-106.91540279468953,-150.6773719301832
-251.90676136165644,-371.9365951260272,-409.628073609704,-344.43263148958727,-210.17031968959617,-126.12132679560301,-174.62880377812223
-219.85006936475938,-361.62941404177434,-393.9939190610554,-339.5600362794155,-219.96747186195083,-146.36002566130014,-197.48017836455728
-193.69624433815588,-349.59213429072855,-381.22865018485174,-340.25719297983403,-234.12842213372485,-167.5698065019995,-219.12892094555878
-173.04798608819723,-334.8479026562229,-371.3501621490576,-347.04654137630894,-252.92317195822167,-189.65338235051573,-239.467088972197
-157.868783209171,-316.1135998277303,-364.325195158775,-360.5080032575914,-276.5998430838193,-212.46073403196075,-258.3784382580183
-148.45014345284883,-291.71655622753326,-360.0360075959505,-381.25117367083374,-305.3453250412921,-235.76967758457874,-275.7363879199972
-145.3675871652217,-259.59204261136557,-358.2677643063924,-409.8753377869961,-339.23362446490535,-259.26671589475757,-291.4035241197819
-149.41014958135247,-217.40305548507678,-358.72478538802955,-446.915732201407,-378.1645207201424,-282.5318077878999,-305.233264074665
-161.46817406864392,-162.80509998948878,-361.07856722958536,-492.77555338269235,-421.7980756524833,-305.03137133707077,-317.07413811969917
-182.36853555880236,-93.8454774116071,-365.0430290507476,-547.6454022861426,-469.49364812135804,-326.12380903554345,-326.7768286061536
-212.65633112271104,-9.44510592039903,-370.464228210351,-611.4151009837171,-520.2645418140906,-345.08083762494186,-334.2036601347585
-252.3373454420062,90.12756761460776,-377.4049995901981,-683.5866822721213,-572.7603407674521,-361.1258578059126,-339.2397385708145
-300.6138932567784,202.90286806689016,-386.2019310581026,-763.2009658437846,-625.2875532388595,-373.4877245108122,-341.80449027705845
-355.6632637296983,325.08283424005776,-397.47449016796304,-848.7923314766032,-675.8750163036633,-381.46508626069374,-341.86206922646824
-414.5167807614504,451.2099523485474,-412.0743130630814,-938.385932035535,-722.3839252626215,-384.493665605376,-339.4290661880224
-473.09276891967124,574.638819347891,-430.9752543822601,-1029.547929832189,-762.654425707675,-382.20718951568716,-334.5782083522335
-526.4157616850309,688.2472078395105,-455.11881221015494,-1119.4924521145724,-794.6731169972411,-374.48269249416245,-327.43725116993977
-569.0193476009733,785.2642022358423,-485.2412401664713,-1205.2398681120387,-816.7404190360237,-361.46277170419864,-318.18294609395764
-595.4887232292929,860.063894703736,-521.7146743614757,-1283.811535031361,-827.6150487540895,-343.5507800622602,-307.03068678223957
-601.0625145624089,908.7820873584446,-564.4330730714049,-1352.438560085012,-826.6155029027625,-321.37920776529637,-294.22105264190515
-582.1929844549127,929.6568801964081,-612.7649842518438,-1408.7583366369029,-813.6650330844151,-295.75571496524196,-280.00486894981606
-536.9665733861776,923.0578621112002,-665.5814895267737,-1450.9737276080732,-789.2757131744977,-267.5945555816313,-264.628525012585
-465.31312479139353,891.2339186619657,-721.352782328999,-1477.9556578652466,-754.4768178871561,-237.84284835575178,-248.32113501201525
-368.9751343368042,837.8593447910318,-778.2944835280686,-1489.2792038986859,-710.7007927072159,-207.41107908198973,-231.28474451961134
-251.25601520542767,767.4819645385527,-834.5377017197196,-1485.1938846644407,-659.6450478644263,-177.11555023634685,-213.68827004933615
-116.60597958178272,684.974204261767,-888.2959948965621,-1466.5384255433828,-603.1289726036428,-147.63774960193393,-195.66531294445133
