t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2011.9999999999998,1870.7049999999997,1739.2199999999998,1617.5449999999998,1505.6799999999998,1403.6249999999998,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.3050000000001,963.9200000000001,940.345,926.58,922.625,928.48,944.145,969.62,1004.905
-5777870.452722347,-5195499.438563446,-4618027.59930075,-4048341.0050836722,-3489831.007310687,-2946537.538958365,-2423262.811719241,-1925638.2928968905,-1460122.07447434,-1033897.7846184435,-654640.8678619427,-330114.5526279219,-67557.69738054436,127168.10652126807,250692.09145649528,303505.9654595889,291556.9085844315,227978.2170074127,134814.75248114584,44532.05231194537
-4596642.65214226,-4291778.492548857,-3975285.553602533,-3642313.768030255,-3289250.545353407,-2914254.779968412,-2517849.115561516,-2103524.9213238857,-1678272.9242022247,-1252906.3128330095,-842000.6213253462,-463249.58434483304,-136047.6773787898,120819.33708579972,292344.8074424559,371064.54638832517,360837.6899188977,279746.2905676697,160976.08826814746,50526.57377641937
-1104186.0465045488,-1172648.8933814855,-1229232.2087385666,-1267646.1902855916,-1281401.5324709457,-1264118.5774571302,-1210141.4138862449,-1115482.7853747716,-979052.5937242036,-804009.540711181,-598930.9422840956,-378352.50184737134,-162149.8260041719,26697.206637319156,166112.35933637634,240285.1809828883,245206.38022838454,192488.10854581508,109328.51743236418,33110.87796529454
4312.467024102164,-51858.52890894489,-107619.1382107624,-162104.08140960892,-213682.10384881755,-259786.92930679672,-296882.4342753032,-320654.29637470935,-326526.2605511159,-310565.0394509062,-270741.88942886057,-208351.76307581406,-129175.3686805632,-43779.63036070382,33682.5108598058,88538.80803786231,110224.36528263829,97183.11371527662,59854.44381970697,19364.724626059968
-170626.38480606253,-151957.7914575985,-133166.90859362244,-114545.93497459931,-96785.7725925947,-81031.55215310294,-68794.28224041041,-61623.8116624297,-60485.854504847885,-64915.163532878396,-72245.27609301504,-77465.28181951311,-74327.15625221607,-57954.67898251316,-28253.096378195944,7796.997476900444,37428.535463648,48160.070229284756,36496.06863020225,13430.530344654844
-198746.8857631159,-189099.30473709755,-175805.1697338019,-157431.04942170906,-133237.0069212789,-103691.91130302724,-70998.0536422949,-39314.26270506784,-14240.211195576916,-1211.7821681329613,-2936.1729956087433,-16856.793502189335,-34445.93160922204,-44005.44051205239,-36860.12492500159,-13783.528260437688,13538.341936482515,29284.339685276198,25457.996941190566,9680.402180169238
-87991.95234566637,-98052.20419103488,-104838.66055155087,-106511.36951887044,-101321.26999006199,-88169.87203486313,-67451.91892915264,-41885.83228314874,-16732.57228070292,1309.5078901038441,6810.2521267612065,-953.0329788404435,-16025.246174435208,-27696.8286598223,-26645.97375974143,-11815.30905679921,7772.1938989161135,19339.20200495719,16797.878199744868,6154.2078329534625
-28389.733731993594,-39204.980080662615,-48495.50330494449,-55088.983036683654,-57560.14465615734,-54583.97852993987,-45616.5150922198,-31728.253162885918,-16096.977302527925,-3470.1389814888,1784.4927813753352,-1590.3369755482004,-10067.860677366538,-16695.485155180366,-15545.196140563254,-6299.360063384192,5145.079174494282,11315.092770823065,9367.715171641681,3251.1670573437277
-18917.35034722682,-24266.293824473178,-28887.314461117356,-32159.62814433904,-33301.197207313424,-31588.47162050663,-26769.689043055896,-19533.49356440899,-11699.819356494185,-5746.866676207964,-3605.2547201440866,-5314.484155221107,-8629.61514290932,-10272.14366721356,-8197.937954153502,-3123.896371051901,2055.8078658077798,4535.99649360249,3652.6683276824324,1142.343934721783
