t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
3786655.744786229,3369697.8577204035,2957604.2870917735,2553109.6845317814,2159304.9741584756,1779731.5441273344,1418447.3836825148,1080049.748190129,769634.0126878556,492663.38433304516,254719.85936691563,61104.31956883661,-83745.60080071604,-177045.52871763872,-218675.2212303676,-212401.64285607816,-167273.40281940225,-99102.1532998034,-31892.437274742424
3630376.7289074804,3327056.6507407264,3017150.836928546,2698295.899786851,2369293.143143833,2030548.2922632198,1684512.9954719804,1336075.3879331301,992813.8841781092,664995.3673976534,365174.78938965505,107250.88179987151,-95131.35611966481,-230849.6133537635,-294105.2328889955,-287395.59516660566,-224040.84304117784,-129418.56464389036,-39956.63375910593
1384610.425355657,1373798.3968152942,1351236.000023887,1311220.2850657874,1248473.1089876601,1158615.6112003587,1038874.4791880382,888988.1259025616,712194.8968528057,516075.1023563507,312905.98911291116,119118.39456654628,-46518.37087309722,-166139.64964044327,-227174.90596937362,-226984.04524609205,-176216.32286096676,-99052.04878675497,-28864.887209671262
121822.84330269204,184235.49710069416,242735.74670593976,294678.5944437319,336746.1166474158,364996.84822794056,375186.525160194,363432.57363033795,327235.09470768884,266745.2993166797,185992.39465121838,93585.82068585385,2298.02439514271,-72960.50533350967,-118819.9108671463,-128054.42310061742,-103504.6241430721,-59213.27352345109,-17115.618789369102
12241.82485962484,20702.87520600851,29969.610833270268,40261.15625599665,51541.922163896415,63381.972367681265,74801.74029719231,84149.55162464718,89106.24313441008,86953.95534008573,75246.63379722484,52917.1270042075,21598.450750998913,-13446.742141003118,-43709.33581233994,-59922.048315136955,-56507.75879959442,-36168.570440412586,-11321.62383933648
113444.28553189433,96798.37824664466,79281.59458171035,60926.601029208665,42350.709381571876,24896.075737544445,10574.065802582869,1645.6915650238811,-260.47206284241025,4654.498729805715,13399.376243121667,20364.126715058363,19368.597440954596,7311.692631024763,-12528.093225224557,-30574.633552520438,-36215.326576566054,-26026.384647895262,-8555.25368424461
103720.2991628459,95563.82474315248,84679.90860311469,70124.14522510795,51676.69082449898,30306.288799140708,8526.255454872724,-9733.666020517125,-20146.139256904833,-19974.517947313383,-10332.357074734911,2863.6339303409604,10908.838880915584,7354.786999176329,-6772.867786243475,-22257.326527103127,-27905.244280796906,-19967.198809410573,-6293.404420424898
54625.35807122345,55964.45465200817,54538.85379721197,49069.70998183536,38737.57721339864,23763.539926565383,6030.001182877911,-10724.38066698666,-21739.76726284819,-23364.082383464258,-15731.783454954997,-4056.6113550800296,3470.4520362948797,1023.8218124018198,-9890.125761947605,-20754.5984600837,-22803.79333201007,-14823.223957985234,-4274.705086812969
22727.497946876752,26944.58606777388,28962.976853914362,27600.78755842981,21938.030474960968,11898.770789676435,-1066.1718225951045,-13702.059528274433,-21753.40395235026,-22099.05384221743,-15283.006036370742,-6307.236613013023,-1952.3369054811947,-5683.313870429589,-14345.716261319949,-20433.729107619412,-18645.526322723348,-10569.675904220203,-2749.851583644526
