t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904113.9489288167,-3482705.0141559076,-3065972.4496170464,-2656570.4434637665,-2257514.626973858,-1872279.1606747943,-1504866.6987522808,-1159835.9572355049,-842266.6053776632,-557636.0821212648,-311578.47361466114,-109492.85423051173,44031.07729037569,145996.88055579146,196009.3107511347,197499.61721143362,159129.6292134962,96292.66381036497,32575.05855604105
-3690572.0250665313,-3395008.921569528,-3092342.546557014,-2779939.636338727,-2456311.747078971,-2121557.2175088096,-1777812.722978075,-1429663.6111500966,-1084428.4378340298,-752198.7608274447,-445488.81760591647,-178344.14457563768,35209.853588698694,183411.38233088743,259575.14978239778,265131.04552462435,212283.718185468,125447.31195145748,40487.26245577241
-1357056.2405463513,-1359265.7394065312,-1349704.7356749268,-1322582.8227949052,-1272432.9711160283,-1194560.3865481818,-1085735.6959468713,-945109.475822694,-775240.5302026251,-583018.5820681336,-380143.28583856154,-182738.99915761364,-9704.73805634006,120404.1368018234,193742.80703842087,205953.04721769874,165854.13946211286,96175.35103652535,29747.562233438257
-108454.40342589327,-174115.53751280217,-236365.54463255985,-292773.2879663177,-340165.2469124742,-374632.50565407326,-391800.73569334357,-387445.3023927876,-358482.357518363,-304252.3490261031,-227834.0734082567,-136922.9971804359,-43668.505965202196,37072.362595005165,91212.62163896656,110043.70253570467,94468.36297194479,56748.27116930096,17937.5360189831
-41247.69056427303,-47409.49839320664,-54417.096351414584,-62561.20125554651,-71925.39125470372,-82253.11492252834,-92782.58699848373,-102086.4537449003,-108000.76607404825,-107781.74791678129,-98653.35754498807,-78839.71998563354,-48945.978772309696,-13155.917807531014,20683.28773975542,43045.82618939789,46957.155352903654,32982.04034472755,11736.76961762476
-143718.48128319194,-128697.09465400576,-112316.48194388479,-94348.75984004767,-75159.76155135737,-55916.34833265528,-38637.26036669642,-25892.567067989858,-19988.347667041897,-21689.07651138477,-28951.69617702162,-36593.926860440784,-37858.006195422975,-27974.091313353725,-8099.608638496028,13496.672675582173,25542.64859034805,22011.625385645995,8583.809132041491
-113930.73988910647,-111438.9101739459,-105963.92272014303,-96250.5017397483,-81585.47165798424,-62308.97372007794,-40339.81873764426,-19348.990178958822,-4093.568990041958,1377.4565312302275,-3771.168235958879,-15374.362278736695,-25129.147821520542,-24937.399865364365,-12728.026048241672,4838.8826679441045,16483.02358853983,15449.177034003644,6000.99240335156
-53897.13578904358,-60452.57636538813,-64622.95373096467,-65059.584195455514,-60541.38251135279,-50498.631279959765,-35735.25182676172,-18984.837741624266,-4681.502224183409,2581.356037016938,670.0552949885509,-7883.05465396502,-16276.847343385956,-17408.09565681769,-9239.532644761392,3027.614309605939,10893.737714974139,9915.199037954633,3634.45688751949
-24156.48470284346,-30604.192614966847,-35714.00332697911,-38543.39322983989,-38070.115834285854,-33582.84178189915,-25296.388911883572,-14900.696993638376,-5497.088115454278,-443.5691728470245,-1328.4974694182883,-6375.722806983621,-10991.77510103649,-10832.19448689157,-5265.540716473362,1993.2040361709685,6077.253079950323,5166.23261247247,1708.359080646204
