t1,t2,t3,t4,t5
172.625,178.48000000000002,194.145,219.62,254.905
82.62939305586843,126.59852164952807,172.63117385736422,217.05194329689547,257.77969720917787
-6.063622935498387,75.16907528831727,150.94913148792332,213.93394483399226,259.8734453726751
-91.82000950593935,25.037554175099572,129.40793550596516,210.2982169408145,261.1462189083062
-173.11696570931144,-22.999589644666784,108.30476702828177,206.18112824557616,261.5647382393758
-248.59381372762002,-68.21978907169026,87.91676744951008,201.6222289021195,261.1031982167406
-317.0942262287455,-109.99510182393043,68.49381386182256,196.66318366644006,259.7437640580935
-377.69784939655267,-147.8083502702535,50.252512555508986,191.34665442803714,257.4768261498908
-429.74011933012326,-181.26406894264375,33.371621630090814,185.71517633006715,254.30101709051843
-472.8198655144104,-210.09399764832204,17.989030616174745,179.81007159853925,250.22300543136924
-506.79507538560483,-234.15718791148333,4.200338321617409,173.67044266313732,245.25709003609623
-531.7678961670779,-253.43509473447625,-7.941014004982009,167.33228130548318,239.42462633876036
-548.0605230755036,-268.0222831012742,-18.422173099623592,160.8277238032279,232.75332074796563
-556.1840313439257,-278.11357358809107,-27.268049931992294,154.18447387348004,225.27643192917236
-556.802435840628,-283.98857486201274,-34.53747143942161,147.4254062642731,217.03191780430024
-550.694306875008,-285.99460056523935,-40.31856717665494,140.56835473385414,208.06156510027498
-538.7141505685511,-284.5289482888659,-44.723662158188745,133.62607950318784,198.41013454001046
-521.755505973184,-280.02143848960554,-47.8839421805107,126.60640159954283,188.12454975742676
-500.7173561535567,-272.9179845107769,-49.94413829051808,119.51248524594374,177.25315221591873
-476.4750374221337,-263.6658066214301,-51.057445818490166,112.34324487089003,165.8450382846961
-449.85639964194553,-252.70072887500555,-51.380853977973004,105.09385054404436,153.9494885966649
-421.6235562761667,-240.43682224139013,-51.0710180229495,97.75630467070019,141.61549421725948
-392.4601938280267,-227.25849331869586,-50.28076072843996,90.32006345640553,128.89137924963953
-362.96410609189155,-213.514974487802,-49.15624648046817,82.7726787358402,115.8245154497246
-333.644389986858,-199.51705487996537,-47.834831890744226,75.10043892757571,102.46112129955765
-304.9225892221416,-185.53580501775258,-46.443563281470816,67.28899177008066,88.84613578902078
-277.136995341799,-171.8029916211146,-45.0982646223888,59.323935747782016,75.02315582374698
-250.5493034030168,-158.51285067480813,-43.903139917371604,51.191371382311,61.03442560848976
-225.35285903547015,-145.82488258764397,-42.95080146532828,42.878407537940014,46.92086642216792
-201.68181087761084,-133.86734829392543,-42.32262927897868,34.3736213234259,32.722135765077205
-179.620583486175,-122.7411742286993,-42.08936637368238,25.66747288295379,18.47670578455453
-159.21319816821457,-112.52401216686232,-42.31185862470102,16.752678243987816,4.221952048497277
-140.4720822719877,-103.27424239882936,-43.04185538671223,7.624544384755993,-10.005754970090434
-123.38611325442807,-95.03475185639047,-44.322797081603525,-1.7187291834456317,-24.17096199616195
-107.92773683152309,-87.83635975046089,-46.190527618216805,-11.275778681426559,-38.23905362479119
-94.05907560567405,-81.70080012144457,-48.673882098717584,-21.04183186630926,-52.17618529405561
-81.73700468359976,-76.643202388089,-51.7951132504962,-31.008490913322788,-65.94923113747078
-70.91721449749562,-72.67403721790083,-55.570133022678945,-41.163544098363744,-79.5257482559457
-61.557310036209245,-69.8005161341256,-60.008558561729465,-51.490810330200375,-92.8739580318016
-53.61901244169822,-68.0274499533171,-65.11356418894486,-61.970022844223806,-105.9627443129051
-47.06953626522145,-67.35758441028047,-70.88155295512078,-72.57676036823526,-118.76166762172946
-41.88221652243009,-67.7914422810535,-77.30167276265959,-83.28243561412292,-131.24099398942377
-38.03645680389626,-69.3267110419787,-84.35521280541073,-94.0543518667287,-143.37173657618632
