t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
-182507.41097139157,-151909.5802241419,-122363.05334067358,-94420.04796100577,-68655.15761375,-45664.35977768672,-26052.00943887537,-10397.032639211282,813.9406589297113,7302.370541905817,9181.597937652961,7229.726484744529,3272.479812166539
-304443.6080292365,-255879.70090247228,-208464.6347780771,-162918.14681158663,-120114.88129940224,-81106.57352019112,-47106.121563954286,-19409.916963129428,770.6166528691042,12598.402795374022,16043.593352420112,12461.29104419897,5275.782865908634
-335966.61189966515,-287220.2089796713,-238582.920964511,-190440.44572423355,-143557.35330437912,-99163.63772352561,-58972.17654555755,-25073.289341687287,356.14712078663007,15580.404377431503,20074.87054514924,15450.866344848522,6309.103345843997
-290156.0538860252,-254725.32898961083,-217899.45513177547,-179429.60696018414,-139624.94152261986,-99540.76417460668,-61090.719107787845,-26979.081138863727,-327.5727443021232,16099.199876593666,21047.357709956916,16059.992637357485,6361.650637671174
-205738.80989089198,-188000.74447201483,-167785.66195234112,-144249.49446383203,-117115.6678649697,-86970.07283485115,-55519.23952865856,-25648.722375406043,-1066.2182461070995,14643.31735358193,19509.428833243175,14772.670146088924,5694.5055277852025
-121456.6849172995,-118007.58896839978,-111870.99903725706,-101893.64025936509,-87321.34107176705,-68161.21903857266,-45585.24845817398,-22168.422919690987,-1654.0775588821466,12023.482249486251,16423.883012033217,12377.895272439559,4670.157319448497
-59525.16244815072,-63786.1416538375,-65877.39184543524,-64667.222578083674,-59175.35787496936,-48934.411860457476,-34477.02577270266,-17734.43233556367,-1979.9521471698317,9037.902329743296,12769.148244479176,9637.551105490078,3596.9076677074822
-24047.26670175249,-30312.839826626554,-35208.70607701817,-37843.83114654305,-37270.48033784,-32782.44500179712,-24392.99358132892,-13310.309662248561,-2042.502261051101,6261.423929920429,9274.79721456983,7083.623140465031,2655.1129483069735
-8531.627329485105,-13651.55459956977,-18093.468650919247,-21271.122908571037,-22438.772543576517,-20895.197842790578,-16372.282186225659,-9482.013421591184,-1912.6222133837657,3990.6322545708917,6338.840818285216,4974.284629096069,1903.681717629961
-4117.93996545187,-7209.699701780815,-10036.996473149056,-12270.42898730112,-13422.051239921653,-12960.404346381732,-10569.259587391634,-6481.7904499332435,-1682.345132618503,2295.6134196975986,4077.635811316461,3355.4496847732667,1326.4897551278639
-4133.922009835237,-5549.172675438985,-6853.571878961581,-7882.121934326446,-8375.878839063316,-8036.694111279738,-6656.932690900813,-4298.07843056011,-1429.4997414600107,1108.8062515349354,2429.3784846658355,2155.2148314584833,879.5616720664921
-5029.178519152283,-5468.2115435703,-5788.429060983975,-5901.816581248501,-5710.74173605719,-5137.737833242692,-4153.486645329211,-2795.8620331015336,-1206.1813128688318,302.66926227581007,1251.7515404052847,1262.430402670954,520.4400466708994
-5520.585017087863,-5575.353560182787,-5435.947431190406,-5029.49326720551,-4349.087093183061,-3489.312851159552,-2608.624065149851,-1807.1901566002523,-1044.7829008916183,-261.70722012911517,388.14605199867424,573.065676311562,219.3523215260377
-5470.576805352601,-5504.242097823219,-5257.284826205812,-4635.6728735910765,-3668.275580595803,-2570.7964685450993,-1674.551980595126,-1184.3123118379845,-971.8464565233371,-712.4631392808496,-298.0931076485043,8.91172811503614,-40.572445705574495
-5133.448610363833,-5318.57249236883,-5144.8662541153235,-4478.034909456261,-3349.015819753421,-2062.6645608245835,-1112.5386641361129,-825.3943807266833,-1022.5803871127821,-1160.9637067265267,-911.1738811388063,-480.1274844040671,-267.10917783120817
-4810.0284623449625,-5200.310702721796,-5157.110887130262,-4495.960656230246,-3238.3076778648137,-1777.1511976502563,-777.4951877837186,-686.3717238818681,-1251.951749924228,-1701.585811366376,-1521.1162890154787,-920.6157301977065,-462.9168701089483
-4751.812999692668,-5332.154272616769,-5391.590670883064,-4691.48609122302,-3257.127435160909,-1606.589995372075,-605.6007454070759,-788.0813009603155,-1739.114476488478,-2409.755250093911,-2165.2885432743083,-1321.6593760973856,-628.4567852590051
-5166.07704626953,-5868.757255268543,-5931.517003110542,-5066.8726892888935,-3349.726673044933,-1500.0129003861005,-614.8288169612651,-1219.9463692968102,-2580.871556109651,-3334.033948749207,-2849.940901410769,-1680.5304950145126,-763.9219506750177
-6233.865569028698,-6927.053201531027,-6816.812254405404,-5592.195525488375,-3466.566168210392,-1468.415444643132,-915.7686676288429,-2132.831540199017,-3869.1205298148416,-4481.7875689386965,-3551.8087397701056,-1987.763054679268,-870.5956787286475
-8098.869312189469,-8561.626867097524,-8016.902863310982,-6192.431139069142,-3577.5861125099723,-1611.94563176872,-1717.7026269176474,-3707.322220401613,-5649.900843766828,-5802.405179443234,-4221.8710508407285,-2232.2159770298126,-951.945464883952
