t1,t2,t3,t4
128.48,144.14499999999998,169.62,204.905
107.1453658838416,139.7196212253496,167.25180675993516,204.67865466815957
85.9201161961823,135.04780604053656,164.63658483590427,204.082910875345
65.04188872862089,130.157071344217,161.78880512321246,203.11859451572607
44.73899720092746,125.07771145831643,158.7242532453576,201.78771961183494
25.22564813847378,119.84232859803893,155.45980595495772,200.09346028120868
6.6976364577476275,114.485292306634,152.01318439091338,198.04010794729362
-10.671349112404485,109.04214448740905,148.40269040532445,195.63301520110605
-26.732707130837262,103.54896906042691,144.64693274677313,192.8785280795673
-41.36511875887936,98.04174670860064,140.7645501901874,189.78390881133083
-54.47591840160132,92.55571559140664,136.77393872698963,186.35725128189353
-66.00163446857958,87.12475829749991,132.6929896771325,182.607391581731
-75.90772724451296,81.78083374979218,128.53884507584561,178.54381602338785
-84.18758000955096,76.55347039553848,124.32767595413746,174.1765689494025
-90.86082435995382,71.46933398241704,120.07448821533066,169.51616250999263
-95.97110019858482,66.55187974198418,115.79295975948509,164.57349037815342
-99.5833645120864,61.821095089941664,111.49531137687511,159.3597471033033
-101.78087062739826,57.29333522105558,107.19221277482026,153.88635449756822
-102.66194130327534,52.98125042056772,102.89272397078452,148.164896116724
-102.33665523578921,48.89380069982027,98.60427122526939,142.20706055612598
-100.92355806681849,45.03635062082463,94.3326557398197,136.02459394519718
-98.54649668844985,41.41083499059771,90.08209253882335,129.62926170524443
-95.33166054607378,38.01598452730028,85.85527630949424,123.03281934550748
-91.40489680151724,34.84759963318581,81.65347050352075,116.24699182000313
-86.88934863171811,31.898860026434768,77.47661570814014,109.28346075891324
-81.90344852386518,29.16065812985618,73.3234531673773,102.15385872638548
-76.55928196740767,26.62194471399438,69.19165936245506,94.86976954259472
-70.96132205983997,24.270076258010477,65.07798772515736,87.44273364044307
-65.20552268729489,22.091154731475072,60.97841383670731,79.88425740315245
-59.37874739133431,20.070351922877542,56.88828083290689,72.20582544350948
-53.55850290781697,18.192211961443846,52.80244216866468,64.41891483286773
-47.81294063902364,16.44092722278603,48.715399367066816,56.5350103617492
-42.201085856734466,14.800584312976227,44.62143286697555,48.56562000730412
-36.773253003628916,13.255378239709444,40.51472456838659,40.52228988938023
-31.57160577490488,11.789794165852129,36.389471139002225,32.41661811031013
-26.630822399596553,10.38875727418744,32.23998757445156,24.260266988162474
-21.978829370221398,9.037752237104996,28.060800887324604,16.064973304340388
-17.63757046882351,7.722914574344713,23.846734128815548,7.842556290160919
-13.623782011665426,6.4310967952391564,19.592981216295662,-0.3950768295407805
-9.949749525015555,5.149912663554886,15.295173248110501,-8.635927836690303
-6.62402535558747,3.8677632006055376,10.949437133061764,-16.867907097508024
-3.65209084283223,2.5738481654215235,6.552447447955004,-25.07883569701496
-1.0369505147195923,1.2581667302358852,2.1014724653140817,-33.256450070128565
1.2203507638283853,-0.08848908307851389,-2.4055847308921585,-41.38840904154104
3.1202936981580436,-1.474544912552112,-6.97014919575583,-49.46230317049466
4.664536881673584,-2.907655598120762,-11.59294040846131,-57.46566629018146
5.855656611460958,-4.394715314915018,-16.273941309704163,-65.38598913292955
6.6969733628667,-5.941864405867385,-21.01236968752793,-73.21073493961869
7.192462441112518,-7.5544916294626745,-25.80665170707641,-80.92735696288666
7.346744901986121,-9.237231183775648,-30.654397592863397,-88.52331778669459
7.165153556842647,-10.99395452668535,-35.5523796909578,-95.98611039788656
6.6538676857092085,-12.827757657257763,-40.49651335477382,-103.3032809568471
5.820108921247773,-14.74094512516858,-45.48184130358389,-110.46245322279216
4.67238959401044,-16.735012562580245,-50.50252228901412,-117.45135459344314
3.2208036210789857,-18.81062995482177,-55.55182506332186,-124.25784371793529
1.477348770904463,-20.967628153014417,-60.62212876615378,-130.86993963520223
-0.543732136222161,-23.204991257853862,-65.70493092625996,-137.27585237749219
-2.8256047907468727,-25.52085744987609,-70.79086430464511,-143.46401496016014
-5.348506599542517,-27.91253059727905,-75.86972378039225,-149.42311665481273
-8.089435437885818,-30.37650453829079,-80.93050439593705,-155.14213741394659
-11.02188061766774,-32.908501324375024,-85.96145153282588,-160.6103832823774
-14.115613142926229,-35.50352394998931,-90.95012398207425,-165.8175225952143
-17.33655224572933,-38.15592322434507,-95.88347040775753,-170.7536227252969
-20.6467245287325,-40.85947751299037,-100.7479193836983,-175.40918710643285
-24.004330689595008,-43.607483153961326,-105.52948281908284,-179.77519222405164
-27.363932694872595,-46.392852502508,-110.21387219028048,-183.84312423364915
-30.67677136876219,-49.20821584883025,-114.78662657624784,-187.60501484115625
-33.89122066973334,-52.0460229493038,-119.23325106896894,-191.05347605949976
-36.95338050015733,-54.89863966761105,-123.539363715226,-194.1817334432829
-39.80780483938826,-57.758435276671975,-127.6908487592658,-196.9836573995648
-42.39835647330229,-60.61785634363419,-131.67401361524566,-199.45379217770278
-44.669173828697375,-63.46948380320839,-135.47574672042975,-201.58738215534015
-46.565729668623725,-66.3060707890696,-139.08367321980828,-203.38039506071507
-48.03595595559708,-69.1205599843104,-142.4863053222231,-204.82954180304134
-49.03140435004504,-71.90608059410461,-145.67318415574044,-205.93229262197804
-49.50840788381949,-74.6559264446416,-148.63501004026963,-206.68688931311584
-49.429206611322435,-77.3635180705102,-151.3637582880493,-207.09235333773157
-48.76299872671454,-80.02235286530588,-153.85277793264575,-207.14848968044402
-47.48687891363667,-82.62594834196453,-156.09687116497884,-206.85588637644827
-45.586627652917066,-85.16778420049648,-158.09235170690815,-206.215909689315
-43.05731885245924,-87.64124917451137,-159.83708086192823,-205.23069497961257
-39.903718385366794,-90.03959849530199,-161.33048052884794,-203.90313336263048
-36.14045273770633,-92.3559272752316,-162.57352302684305,-202.2368543092037
-31.79193470206259,-94.58316420360785,-163.5686981375521,-200.23620439614683
-26.892041563587235,-96.71408872921471,-164.31995830139007,-197.90622246135453
-21.483550118431793,-98.7413734584276,-164.83264339238195,-195.2526114625922
-15.617341721080045,-100.65765192658847,-165.11338692282945,-192.2817073778894
-9.351398957226557,-102.45561031100485,-165.17000588382803,-189.00044551883954
-2.7496230869177403,-104.12810015346686,-165.01137670183178,-185.41632465565746
4.119492249446402,-105.66826784610302,-164.64729998104266,-181.53736937424372
11.184290703187948,-107.06969558778076,-164.08835680629346,-177.37209110047056
18.37144272319521,-108.326547798249,-163.3457594048619,-172.92944823519719
25.607449956696673,-109.43371661784916,-162.43119891492603,-168.21880584493468
32.820120018655004,-110.38696012975464,-161.35669289214735,-163.24989534744952
39.93996924919511,-111.18302730229715,-160.13443501473827,-158.03277461887345
46.901514801556004,-111.81976432208414,-158.77664923275256,-152.57778892910335
53.644422478212654,-112.29619791801439,-157.29545036073372,-146.89553308563532
60.11448288112115,-112.6125923936751,-155.70271284526382,-140.99681513284864
66.26439534866363,-112.7704783163588,-154.00994916037564,-134.89262191470036
72.05434648455264,-112.77265207969558,-152.2281990029255,-128.59408676457582
77.45237751103168,-112.62314679233569,-150.36793018411237,-122.11245953763772
82.43454188574727,-112.32717608400348,-148.4389518481496,-115.45907914956588
86.98486132572347,-111.89105341020101,-146.45034039906747,-108.64534873238196
91.09509434300278,-111.32209023817133,-144.41037828500785,-101.68271346450096
94.76433642597152,-110.62847708301808,-142.32650557851542,-94.58264107968361
97.99847496548716,-109.81915172079854,-140.20528410290902,-87.3566050095944
100.80952485058208,-108.90365903379147,-138.05237369008512,-80.0160700685389
103.21487232578272,-107.89200685160904,-135.87252001502972,-72.57248054781425
105.23645524387318,-106.7945218591725,-133.6695533377313,-65.03725055192636
106.8999073427145,-105.62170917510412,-131.44639739477418,-57.421756380388466
108.23369273848164,-104.38411859405176,-129.2050876211546,-49.73733073727712
109.26825460482314,-103.09221977062228,-126.94679784800647,-41.99525853623514
