t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
-2560009.1957104686,-2264057.4884308893,-1972238.4457737554,-1686840.8686982435,-1410404.1107737515,-1145780.839209426,-896175.6980210624,-665146.2767579204,-456548.3389575161,-274402.74065312516,-122657.57360497022,-4816.797329827631,76592.70147681706,120738.43759212724,129395.20061658685,108044.69798043215,67123.44214148226,23340.043886313724
-2793019.4112299383,-2533428.746171048,-2270255.443965422,-2002504.7071913895,-1730151.9210676602,-1454481.5369675502,-1178402.8143768294,-906692.1103017105,-646085.4328123562,-405121.2471507846,-193620.17897668516,-21696.795648188672,101757.19956927557,171086.36083365054,186201.85225929262,154854.50715794135,94266.07873735746,31369.678714791615
-1402438.7804287022,-1351741.910714202,-1291103.621521018,-1215987.6717540177,-1122547.546599159,-1008117.5047154553,-871860.1427068233,-715509.4838364891,-544067.2926601821,-366217.75409638847,-194148.8604491438,-42453.903839225815,74107.50852287955,143930.84921718307,162454.27512946117,135543.53648960136,80868.3942658444,25761.702921703556
-290702.61596098443,-339711.4088553243,-382878.32750959246,-416794.28096510767,-437665.1411420067,-441538.2780213927,-424831.52625420934,-385188.9536516816,-322587.97545977205,-240466.0443370751,-146452.13934581558,-52157.37420845246,28475.103617041426,82410.76554377552,101813.27377467352,87977.13869009481,52894.8742183141,16696.56207546995
-4881.072137970169,-32187.456404480556,-59231.28191827872,-85383.56796066827,-109447.07561964724,-129562.04600655213,-143258.16848325505,-147742.7030125436,-140497.84181962124,-120182.43491294797,-87678.61536108442,-46915.036601650776,-4922.594220360699,29409.799530705808,48046.210707255865,47380.837602512176,31145.710314263804,10595.931965271773
-60701.334120237654,-55629.03773302548,-50831.19854513796,-46573.4080765194,-43231.71664827402,-41240.83707482018,-40933.20262005592,-42247.12778443028,-44360.84988565491,-45448.056659539674,-42886.77442413501,-34230.65393016111,-18881.53415059732,328.45769353660035,17104.880200137137,24423.84117405851,19455.67343177759,7464.1775124330925
-93805.60174818919,-84961.79235268223,-74656.45939000443,-62551.20102146483,-48868.35906947373,-34628.515711959546,-21719.148825584878,-12553.751143232706,-9147.141374442577,-11761.496663523043,-17833.508713594372,-22300.446793457766,-20045.3153803169,-9621.410514692314,4493.129409378771,14049.398697822367,13436.388022882127,5460.774056555264
-69045.35049802014,-67885.45023190766,-64514.50585925316,-58021.97865584262,-47975.12794629426,-34869.14601423768,-20525.92912761044,-8048.13764928069,-900.6851227735419,-1084.9684351399471,-7244.826861464453,-14346.253238609592,-16201.351995465486,-9947.142055334085,1022.7806630985632,9175.474481721389,9321.532505489098,3699.3026445481105
-37789.771869851356,-41213.25499509422,-42818.74749388101,-41640.068750229584,-36931.05258552319,-28642.208452717627,-17965.655241084325,-7526.815460528805,-684.7364303575723,214.1092016280308,-4200.305583553904,-9874.517539958939,-11654.226752364693,-7272.613893205055,454.8222275600019,5906.79832496724,5794.783099585732,2120.8646144985923
-20645.416337181032,-24280.035995236594,-26743.501029644667,-27301.502865068476,-25288.090216779518,-20496.423560283623,-13662.416158067188,-6670.172975112696,-2002.9355374856957,-1343.5109977828129,-4117.510045551308,-7407.910731242352,-7931.320121281079,-4734.776601702133,-27.384989712269373,2909.7552828709395,2712.899054659464,822.6989219890775
