t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20745.500894252837,-16114.624940593922,-11751.22393997485,-7796.912669787129,-4394.942902132005,-1685.182182714438,210.3191550635263,1219.1722799516049,1379.3356975736788,943.6727131903664
-38958.380557406635,-30478.90318855146,-22444.312452120408,-15105.075877059318,-8732.765833330404,-3611.0765373943696,-3.7075824324108453,1917.0556779495662,2201.2895819837086,1332.9025669229293
-51765.131638659775,-40860.80568434786,-30415.34696083124,-20731.5277554959,-12180.229171727737,-5190.787133746029,-197.5520756462485,2483.0119698309245,2869.5483911393067,1637.6476561643751
-58082.75731206761,-46406.248967387735,-35032.209949472286,-24250.12209435758,-14489.396212280728,-6315.877329777646,-357.14781842234174,2882.269286714274,3341.319634107687,1836.5715437716494
-58168.272187148534,-47219.264679393986,-36292.38341615863,-25604.97216072759,-15597.264451334055,-6945.441197082852,-472.2951261760704,3103.153370652515,3600.966345847699,1923.9876479141744
-53327.61828924603,-44175.414155998646,-34718.26294236117,-25061.438674138004,-15608.542566930453,-7103.166823875035,-538.0052130236396,3155.3807194624737,3658.4188696239794,1908.3895150669039
-45403.88374941435,-38574.91516628711,-31145.477764368854,-23093.40333904559,-14746.367570825452,-6862.606836923671,-554.9586390188604,3064.713473279254,3543.2143659618587,1808.4106726368755
-36250.714228899225,-31773.33376454644,-26487.031108175648,-20250.131884534374,-13289.548732250274,-6326.148784234929,-528.9654104033299,2865.8640330649996,3296.2909321962093,1647.6954306509217
-27350.710710775864,-24901.234871119803,-21543.754069569837,-17041.998073577433,-11514.528922376325,-5603.66132381258,-469.5989209191472,2595.554182473274,2961.754855003524,1450.120475253384
-19644.151075604368,-18723.611404530977,-16897.417006403455,-13868.060430244519,-9654.180222087636,-4795.417657303034,-388.393597589768,2287.0983732701407,2580.2849350254646,1236.3347559776034
-13544.28160552677,-13629.856298520423,-12886.568457658937,-10989.509558726042,-7877.488904537913,-3981.586171236905,-297.06634469611174,1967.1175346281445,2184.9855378180396,1021.9608754667685
