t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.6249999999998,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.3050000000001,713.9200000000001,690.345,676.58,672.625,678.48,694.145,719.62,754.905
-590994.7462312765,-506364.6498324998,-423807.7729109207,-344426.7869152591,-269391.90082558815,-199951.0436603571,-137424.4103395576,-83173.34797347017,-38529.92772209853,-4669.823793860569,17592.118500497443,28106.168475187635,27813.88700817316,19313.907728808008,7575.305152720837
-871012.2073228869,-757007.6597693277,-644033.4966173606,-532946.7799630257,-424994.57796998136,-321909.9615470352,-225959.53259919558,-139908.5679873306,-66860.20395571578,-9920.35063750378,28354.17367743697,46743.562146759374,46360.76190579504,31750.95997040417,11889.335612658644
-776112.8915221243,-693135.0268168553,-607843.5161505311,-519664.7856417423,-428747.1487247254,-336218.2693882758,-244398.2835751088,-156888.11576381625,-78420.02386714904,-14343.756658200004,30349.501059608552,52465.984501605075,52329.94928344494,35353.291355112975,12767.597309829956
-484600.06050181884,-454263.6040928588,-419272.3049492169,-377738.58531089104,-328430.9446432958,-271169.8382492356,-207273.566897524,-139928.63895457337,-74274.83940416084,-16942.639983509296,25177.32923625636,46947.2069016023,47394.26084525008,31633.92287208261,11050.217128656699
-212540.33120048186,-218493.2996673743,-220142.9315465024,-215336.95014149722,-202132.774697814,-179196.14525106052,-146387.92467550864,-105417.63941071156,-60295.4718504771,-17188.885027223474,16698.416534715718,35323.41489369018,36569.577242755746,24335.83680210298,8329.139897180075
-59523.21058451811,-75599.94823235951,-89335.03862370046,-99215.2684422257,-103503.6859340593,-100497.50217744322,-89046.75841140255,-69277.89600445871,-43292.34105802145,-15418.078536361274,8471.859448368521,22802.87733224363,24870.435039987493,16879.06526242584,5832.293393223838
-9555.485276711906,-20498.120317046454,-30825.405590581584,-39866.55332209218,-46601.28025250554,-49737.23858131703,-47997.869274434874,-40644.44847317326,-28125.90414807934,-12559.623990968023,2393.0074303713573,12594.60155022526,15310.468068464023,11046.28050107956,4020.702011584687
-7999.99379736989,-11395.393058885633,-14856.739185803895,-18255.53698208527,-21268.53868040757,-23345.839258773525,-23752.98476783118,-21743.681176705682,-16897.65814824551,-9569.173716122988,-1227.0840056842476,5693.1122635442325,8751.772033058116,7115.470423041849,2817.179874896592
-15852.456169319243,-15022.22004446351,-14156.298131260532,-13290.193083810283,-12504.383703587573,-11888.62442209005,-11435.363873947847,-10883.84125192214,-9647.571698607562,-7045.204933547616,-2924.045243237383,1691.6992789965682,4748.681086642256,4616.705322086053,1981.7058078308692
-19055.288681541304,-17316.882443264418,-15208.153070096008,-12706.662172556635,-10007.698681941545,-7554.445676794433,-5897.977584780942,-5329.66460419688,-5457.643288170784,-5178.834934903959,-3424.519363768866,-324.4736058793294,2433.0624227455523,2965.61853362272,1328.4683036532258
