t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94205.98137536296,-76984.21736800723,-60463.55409535389,-45011.42732809415,-31006.789152941845,-18836.795101569707,-8882.659762843856,-1486.265238584772,3114.3398136517,4896.006025439525,4226.790390423943,2128.266689771818
-164557.7526609406,-135573.77745467424,-107514.89550590655,-80931.19667880711,-56460.74171785759,-34834.349503097816,-16848.253170828113,-3284.460430125074,5245.910527964738,8561.674788770568,7291.206359319456,3371.3390482868044
-195960.68934793602,-163644.45236492087,-131815.18475643342,-100933.55167210357,-71697.52236289819,-45078.15134738054,-22292.142965057963,-4669.735002307912,6626.5269275722085,11061.580543071006,9351.137839261231,4151.211660796553
-188826.46309429212,-160907.29426238284,-132592.02002119427,-104025.79211620631,-75755.5997995951,-48826.09153347392,-24784.99129852794,-5519.284404284464,7158.2853798989345,12206.616867906007,10253.287768263914,4415.932927866295
-155205.20593866333,-136116.76462646032,-115731.33818958934,-93790.71131298385,-70538.38572257862,-46897.71551164995,-24554.122341440783,-5808.931049690564,6934.049388952409,12098.046086112889,10099.317600122646,4235.651622651694
-111268.00809574663,-101599.48953405218,-90076.75751947104,-76099.33930003461,-59556.86591133789,-41091.146269611985,-22288.01225981914,-5606.404188944674,6170.5116386601485,11040.73431762815,9164.208768002974,3753.6313229992634
-70303.3170414608,-67949.70031846582,-63654.85333651827,-56629.23114849886,-46460.98464657656,-33438.238540304235,-18852.78445874993,-5042.483018462665,5121.205342823596,9419.982476370897,7784.079447738744,3126.6106273511014
-39374.31642194116,-41276.07018415575,-41521.067290295156,-39297.50889467411,-34010.418765160604,-25623.34605876163,-15042.055854567408,-4271.643461351413,4005.9402938389035,7593.033324650149,6260.671220614788,2480.48027108669
-19737.61426281138,-23232.336238504187,-25523.840029612096,-25900.6381852986,-23717.692595213037,-18715.527918100852,-11431.119461104763,-3436.0479838658944,2974.5564097248503,5824.516569784501,4808.1855653418,1892.0103361789972
-9209.97934137542,-12619.217369585198,-15265.339397889109,-16594.88763501424,-16019.296343483284,-13182.015416753971,-8342.583872116298,-2642.6579460776993,2103.0700608669613,4268.740344145744,3543.1388279200905,1392.5735143704776
-4577.553801134346,-7172.016267607883,-9328.640745839826,-10654.435688828533,-10678.624945432923,-9056.803891512964,-5888.315325473021,-1956.1311843399296,1409.3190464031186,2984.6706109066977,2502.4943022607235,982.8988900178963
-3076.3392096401435,-4755.714386333055,-6185.733984193052,-7103.745034165674,-7175.111483417393,-6139.607737325237,-4042.0787020189487,-1404.1743199323507,874.3344907110945,1965.1586324464408,1672.3642831487718,648.8367516295519
-2896.2607481108066,-3854.429059836079,-4640.026356584396,-5079.667632532201,-4964.044306392447,-4151.46491843806,-2708.8715200817364,-989.4672932849742,460.5171663679072,1166.3472357500705,1014.5899934234485,372.75343820478633
