t1,t2,t3,t4,t5,t6,t7,t8
363.91999999999996,340.34499999999997,326.58,322.625,328.48,344.145,369.62,404.905
-4426.429299133267,-39.94779531753501,-332.9072623717524,-316.68051886699544,-119.42381425291978,135.3018844558963,340.90805344458795,434.50430286235553
-8792.310036822273,-418.805150425746,-964.5486882076871,-928.6292398908168,-550.6637762909183,-68.18528440442128,310.16514610820246,459.70630590810833
-12373.16514276206,-778.9305359143048,-1533.5987494632955,-1481.716230835765,-944.8502385736001,-257.1872860298961,278.98904044202914,479.48812207692777
-14929.104354621059,-1102.0710084836803,-2011.851665041887,-1950.7042884666348,-1285.327505858473,-424.0024311335825,248.8549062065801,493.0722467172825
-16366.212096501897,-1371.0903738799293,-2380.3671908706856,-2318.8686678253357,-1560.556895506462,-562.9765096976363,220.96721338438715,499.9581977129229
-16731.830018006072,-1572.4524366756084,-2630.7719350825355,-2578.9063960286826,-1764.7325312562346,-670.8286652192572,196.15902874889593,499.9283272681321
-16185.016593934077,-1698.3800298276583,-2765.0280392379746,-2732.505903072597,-1897.6198638294468,-746.666960652263,174.8498884303172,493.03175853594166
-14952.76349201768,-1748.0466841910886,-2793.872064852287,-2788.8316534811242,-1963.7511484678573,-791.733636759164,157.06123752947593,479.5520997528331
-13283.92950353884,-1727.4893255204158,-2734.3571063790023,-2762.3403397483553,-1971.204686217158,-808.9594109557127,142.47828483976707,459.96497931347574
-11410.648446253492,-1648.335938345503,-2607.030079192118,-2670.3863206642477,-1930.2225167577994,-802.4225227286095,130.54105889840056,434.89088175644093
-9522.729040020971,-1525.7557741241847,-2433.240883977907,-2531.0100646834444,-1851.8918900652143,-776.8027904135223,120.54603288578423,405.04769981903803
-7756.104278674863,-1376.1691331727159,-2232.9474322799942,-2361.1753605854915,-1747.0500797134268,-736.9001479342564,111.74215931441174,371.20623948564025
-6193.0437626579405,-1215.1996698072035,-2023.2057534905243,-2175.575957978234,-1625.4944297790191,-687.2594804885747,103.4099948677226,334.1508588513057
-4870.1646166890405,-1056.1806482757477,-1817.3695688646465,-1986.00742576734,-1495.5100514079709,-631.9167174812762,94.91812579053061,294.64656661308663
-3790.118025785689,-909.323264716876,-1624.9028869479448,-1801.215562935469,-1363.6779210207135,-574.2601137033499,85.7559833684999,253.41322685418538
-2933.6561504082374,-781.4878179481407,-1451.6445889785807,-1627.0921896583086,-1234.8993054767252,-516.9875097821891,75.54559328064852,211.1069534879262
-2270.001295265788,-676.4004746542962,-1300.3502558625878,-1467.0847133177047,-1112.5653127852383,-462.13476166148655,64.03662500346587,168.3082893210904
-1764.5927271537755,-595.1308797875841,-1171.3584404635533,-1322.7046643869535,-998.8068333445635,-411.1507243791625,51.08951089178227,125.51635259395793
-1384.1368759652728,-536.6703538249992,-1063.2686014600265,-1194.0497425452772,-894.7737911157442,-364.99799074982326,36.650829831988005,83.1478369590212
-1099.378301292743,-498.5016947521574,-973.5609255402891,-1080.2841336158142,-800.9083599778073,-324.26405799914244,20.724104529062004,41.53962446460316
-886.1992448822807,-477.1067986188679,-899.1239734608986,-980.047165617081,-717.19136891907,-289.2732636154453,3.3381198410714177,0.9538622242523545
-725.6458757072827,-468.40080512466,-836.6792017850862,-891.778465440221,-643.3529755237159,-260.19473620942387,-15.485764598635846,-38.41532014189236
-603.3670946039929,-468.1014653404527,-783.1009696427707,-813.9589109148832,-579.0474785771388,-237.14512830986604,-35.765743482343794,-76.4337412587243
-508.8091219927316,-472.0366886372177,-735.6291693893135,-745.2726645902886,-523.9981020896137,-220.28655615409602,-57.58855477260318,-113.01738146262784
-434.3788222247403,-476.3657635812937,-691.9644842212068,-684.6989305983693,-478.12097924972363,-209.91950105968624,-81.13079513919952,-148.11989575540338
-374.6899118451245,-477.65348355437123,-650.2309716831487,-631.5452079784404,-441.63827232645826,-206.5670214695963,-106.66547323346452,-181.716089261618
-325.9425328629688,-472.7139048346032,-608.7955659587084,-585.4382877239129,-415.18768880231426,-211.04042385954133,-134.54437695767274,-213.78019864763763
-285.45330686767994,-458.160245897296,-565.9560430789004,-546.2950439230506,-399.92852410490957,-224.4683528447291,-165.14609927594572,-244.25877817759385
-251.34067492357173,-429.6828102690986,-519.5498016836428,-514.3001118054311,-397.63204819214116,-248.263358695441,-198.78219053735825,-273.0398071028473
-222.3672186705963,-381.2277513324863,-466.5884087960876,-489.91780413187894,-410.72741212350473,-283.9964048220626,-235.5614104134604,-299.92210495125033
-197.93353104432953,-304.42485576561467,-403.0693275815347,-473.9563928834781,-442.25712377542953,-333.1556812826771,-275.2247590987925,-324.5916519528561
-178.19533556579458,-188.7266124425082,-324.1303643779122,-467.6813206302944,-495.6860558306173,-396.7859826132086,-316.97992763549246,-346.61299204178783
-164.2324101818196,-22.66853165999946,-224.6684829320002,-472.94214233549644,-574.514927879595,-475.03954684485484,-359.37829993349874,-365.4434681071133
-158.1441449573329,203.6268203093259,-100.43157765175127,-492.24530173495725,-681.6818915236515,-566.7126269360924,-400.28394176374684,-380.47486980228626
-162.90942686556295,495.06971470888845,50.57354047974806,-528.6865963347723,-818.7955336907362,-668.8804093609336,-436.97577524768064,-391.10126602053344
