t1,t2,t3,t4,t5,t6
176.58,122.625,78.48,44.145,19.62,4.905
-184.6462637609538,-108.60888794302122,-42.14758008785819,5.192599693588255,25.42578217192955,17.287660472782655
-535.5953990294779,-334.2680400088797,-160.6639648313572,-33.68124764042968,30.56210600973943,29.180030923299228
-865.655184928236,-548.1487134307913,-274.164945694932,-71.62012894434312,34.930787215653424,40.329308235204806
-1165.4322736100114,-744.6952505953086,-380.0045425715203,-107.81672187282989,38.46225697521075,50.514047435753454
-1427.2414045216285,-919.2700455262134,-475.91222179999545,-141.5453890449605,41.117030105872885,59.55147197233299
-1645.4518256970907,-1068.3509746146362,-560.0827447820341,-172.18938268052392,42.88536425548351,67.30242023101736
-1816.6692638941936,-1189.6443653509634,-631.233478215611,-199.26115949553275,43.78521404084623,73.6737764086005
-1939.7494237390983,-1282.1102113281113,-688.6270917431204,-222.4148990269963,43.85871980846962,78.61843157111498
-2015.6558265994831,-1345.9047270442197,-732.060664553768,-241.45095868781615,43.1675752361697,82.13299777123787
-2047.1887331485036,-1382.2524695961647,-761.8249701303542,-256.3126190768015,41.787682168021455,84.2536388366876
-2038.6214416997896,-1393.2653927544732,-778.6398321681961,-267.07601351673065,39.80352145423346,85.05047597648246
-1995.2847055509797,-1381.7289443885688,-783.5727741538643,-273.9345503907736,37.30264734788474,84.62107108213985
-1923.1394526319064,-1350.8756391090217,-777.9486671274268,-277.1793977454785,34.37065713677127,83.08348787083852
-1828.373186520017,-1304.1647268531774,-763.2577722321545,-277.17769870911997,31.086907377087368,80.56938798263614
-1717.047632014471,-1245.083163177452,-741.0686220022288,-274.35013382237037,27.52115507022242,77.217546153259
-1594.8157999632745,-1176.9787193311222,-712.9507873656694,-269.1492674592957,23.731207880621515,73.16807740054836
-1466.7170805069973,-1102.9314101761288,-680.4109560920843,-262.03984489904616,19.761581858744435,68.55757131273124
-1337.050386274614,-1025.6650406481679,-644.8441102267697,-253.48188318073352,15.643095291927388,63.51523399775402
-1209.3185516077665,-947.4970028365299,-607.5001049721366,-243.91706043936105,11.393277352835533,58.160054657172864
-1086.2325464407795,-870.3217453686294,-569.4647378125228,-233.75858754571124,7.01744121152505,52.59894597186262
-969.7616144789416,-795.6216622579004,-531.6535168227309,-223.38446718203602,2.510261696107923,46.9257577651934
-861.2149417207407,-724.4984447145907,-494.8158020418828,-213.1338245002239,-2.142295993959788,41.22103171435731
-761.3414716285232,-657.7180420714219,-459.5467736436377,-203.3058368810985,-6.960832127570967,35.552349491201376
-670.4365023404929,-595.763069440486,-426.30471816882635,-194.16069711949842,-11.970263956493438,29.97512484323928
-588.446238443989,-538.8875514751849,-395.431348573681,-185.92200805159672,-17.197557543951156,24.533698505037474
-515.0641095685,-487.1700961495591,-367.1732130840514,-178.78001723633497,-22.669499917532654,19.262610186470127
