t1,t2,t3,t4,t5,t6
226.57999999999998,222.625,228.48,244.14499999999998,269.62,304.905
-251.7172444790151,156.91544603636186,155.88302408107273,198.08383549776647,255.93947617557393,307.6403536494459
-713.5907382912488,89.89011924001922,83.06030267383055,151.57829324729462,241.29721477900515,309.0228384916461
-1142.8083567555807,22.873201688424103,11.52804676730463,105.54119964961363,225.9698090460375,309.0118453366037
-1525.3553357453666,-42.75915241305616,-57.25621556718272,60.85228241126268,210.23857728305586,307.5841635667467
-1850.2707739027708,-105.64378061068484,-121.9588669618698,18.321878664926686,194.3778950188988,304.7338235903357
-2110.186091734893,-164.500364862335,-181.42732814536242,-21.340715873106433,178.64410518442799,300.47118247990835
-2301.531411904423,-218.19927472633861,-234.73493021760908,-57.552221776828304,163.26573324885777,294.821407433178
-2424.4171005995113,-265.8204377226659,-281.2105920712955,-89.87228305875027,148.43560129839778,287.82254476673677
-2482.2343159205952,-306.69731989866125,-320.45186827361385,-118.01166493471035,134.3052516329376,279.5233718776292
-2481.045286857195,-340.4420202881705,-352.3215183771508,-141.83186319355505,120.98188032296324,269.981217613134
-2428.8483708996755,-366.94988441742225,-376.92920547106337,-161.33693259111618,108.52776953975219,259.2599070871915
-2334.804355929491,-386.38447921830715,-394.6010867700887,-176.65888172377205,96.96201732081283,247.42794621481124
-2208.5007954596413,-399.14584965902776,-405.8408012085132,-188.0383322803684,86.26421251471731,234.5570157628668
-2059.313683403637,-405.82642422183864,-411.2856502553809,-195.80228803258365,76.37960173084205,220.72080075597847
-1895.904391474803,-407.1596351029461,-411.66163892220266,-200.34081734688033,67.22524752995538,205.99414357944354
-1725.8682281698702,-403.9662993926743,-407.7405770818973,-202.08425720122645,58.69667946558329,190.4524812735563
-1555.5321701183318,-397.10320888912145,-400.3017496860508,-201.48224376862115,50.674583459941545,174.17151060568273
-1389.8851087670673,-387.4173975472897,-390.09986814693,-198.98551518119385,43.03114884272375,157.2270181199715
-1232.615065874471,-375.70840662910854,-377.84022170248585,-195.03106274124005,35.63578365692416,139.69481478654868
-1086.2240286818483,-362.69973140442113,-364.1612397713262,-190.03086507868161,28.360005746635053,121.65072362026193
-952.1914542777735,-349.01964381342503,-349.62410647112426,-184.36415128832434,21.081409884701188,103.1705809899147
-831.1608757142538,-335.190820584878,-334.7086591905149,-178.37291759315366,13.686692647775757,84.3302257707193
-723.1291440762301,-321.62769139685565,-319.8145521510545,-172.36027067061264,6.073782614175883,65.20546299261797
-627.6235491284048,-308.6401409716518,-305.2665534695002,-166.59108445976503,-1.8468279531711715,45.87199885601977
-543.8575315843841,-296.4421092610189,-291.3228405731668,-161.2944258135914,-10.151422087428983,26.40535125458873
-470.86038818975857,-285.16367807875355,-278.1852309802169,-156.66721499381492,-18.902923277573393,6.880744181144695
-407.58000839112776,-274.8653516967357,-266.01040248013487,-152.87862658332153,-28.151138065475827,-12.627004049644592
-352.9602180575035,-265.55338136174225,-254.9212930970333,-150.07479296373646,-37.93323248562514,-32.043589342546746
-305.9958392703465,-257.19511168662893,-245.01800850860744,-148.38343624461314,-48.2743104647396,-51.29531960471926
-265.769285224768,-249.73342087312548,-236.387691974069,-147.91811813050293,-59.18797817135481,-70.3091968945365
-231.47260391731652,-243.09938729314632,-229.11292530288077,-148.78185591046912,-70.67679655757414,-89.01298197496625
-202.41856306730483,-237.22236223856635,-223.27833044782608,-151.06990412067546,-82.73254390046466,-107.33524220770725
-178.04380119618708,-232.03669902155616,-218.9751350241959,-154.8715450499562,-95.3362306912492,-125.20538651405413
-157.90638716629059,-227.48452799322496,-216.30355807027658,-160.27076840086124,-108.45783106321221,-142.55369386884894
-141.67942648248948,-223.5142207158488,-215.37297072833817,-167.34575373232528,-122.05571893643693,-159.3113446147125
-129.14169020541627,-220.07458586695606,-216.29989380432954,-176.1671025298599,-136.07582429659843,-175.41046688820805
-120.16566290101088,-217.10538741346903,-219.2040099460678,-186.79480437203748,-150.4505565235774,-190.78421361312314
-114.70293943249195,-214.52543373879377,-224.20248727804864,-199.27396850612283,-165.0975778788165,-205.366888603035
-112.7665728283414,-212.2201678320149,-231.4030239169566,-213.62941270839056,-179.91855047498717,-219.09414283667178
-114.40981477776026,-210.03126123680255,-240.89611560182922,-229.85927886476784,-194.798021999712,-231.9032632019507
-119.70072680546185,-207.7510179676426,-252.74710728406282,-247.92794018974334,-209.60265490687323,-243.73357508375142
-128.69240229493525,-205.12427229039866,-266.9886014459002,-267.7585757317686,-224.1810345314134,-254.5269762565654
-141.38904425329878,-201.8598053230831,-283.61375398186067,-289.22590642094775,-238.364305965428,-264.22861203545517
-157.70888281535156,-197.65208944826702,-302.57089375546724,-312.14970074707094,-251.9678794735098,-272.78769039888056
-177.4458413326686,-192.21250029571848,-323.75976533145376,-336.28974960779175,-264.7944027793501,-280.1584213251565
-200.2328693255435,-185.307250601695,-347.0295361086023,-361.3430579483613,-276.6381217635759,-286.3010480930785
-225.51079753552955,-176.79754324036324,-372.17855572921485,-386.94398406517047,-287.29063976422503,-291.18292164154815
-252.50723263220434,-166.6762021264604,-398.9557349545931,-412.667957962465,-296.5479465250568,-294.77955453650173
-280.2301775732617,-155.09466572661827,-427.0633455290466,-438.0392181196125,-304.218433857951,-297.075580998263
-307.48054600632895,-142.37492628940026,-456.16104258379687,-462.5427238153733,-310.13146441819487,-298.0655457969486
-332.8864234779684,-129.00276473092754,-485.87097158433403,-485.6400449197806,-314.1459336604059,-297.75444889401484
-354.9598328538948,-115.60122488994955,-515.7839208204872,-506.78863490908293,-316.1581836930867,-296.1579847521316
