t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-998684.5836515356,-865862.0282070133,-735771.5798037399,-609880.8903037721,-489766.3290137613,-377134.30815130123,-273824.4811428528,-181783.85005275675,-102997.01944538983,-39353.96044575573,7566.690268686939,36822.70318152352,48564.965196528545,44644.430586187955,29377.597475357496,10461.144731130167
-1355549.6085815304,-1195723.5166751551,-1036211.5894133218,-877653.1804667896,-721250.8756029544,-568929.7101709482,-423447.6849951265,-288417.38789229817,-168184.89315764396,-67503.23114055383,9059.918263698297,58018.793113412416,78158.86752054203,71923.18619878872,46782.60951833868,16240.507605508368
-1041084.4712469598,-950903.751459317,-856173.8998709805,-755272.5979945463,-647422.8604867985,-533055.3466280326,-414170.50344846066,-294613.4144175184,-180124.3035421156,-77990.9630538875,3866.5979845539023,58469.53701417115,81917.1407043407,75700.66027523484,48462.43029707585,16206.794644341953
-508916.43059463723,-498286.92179597146,-481473.7877970126,-455614.84784234373,-418310.1083855579,-368060.5139677933,-304861.81981592067,-230853.0328787604,-150806.8723360882,-72142.07300089303,-4099.780651576227,44149.90411051803,66343.47337636957,62189.3159369616,39336.468685729815,12675.717452237794
-144977.4080301378,-168030.91876811165,-187214.55608630867,-200265.02375483554,-204731.12887242285,-198266.79537372937,-179198.9859060761,-147332.45284513687,-104804.54695135624,-56617.872662806345,-10349.461666920037,25383.990623705216,43690.89543763598,42611.32610122996,27187.888448794987,8649.913223220849
-16412.156737299316,-34791.52107933388,-52200.79321876045,-67703.54692399864,-79915.97240834095,-87064.44154836611,-87270.28046568128,-79111.35537038259,-62404.650417523924,-38971.883160828926,-12954.626723379475,9815.216756314318,23626.488597838346,25474.56016043922,17216.35296842314,5708.699254586091
-11465.094123295743,-16067.483266304149,-20872.722780423337,-25810.361843721446,-30587.640652824794,-34620.48491431272,-37015.17420269722,-36667.17483320299,-32553.11000785405,-24246.484208576785,-12545.700584467311,129.3406486214908,10101.835086858475,13945.363879951354,10783.65150259601,3938.2459815561397
-29074.149861402242,-26406.91598446579,-23650.73862504966,-20896.097499639898,-18373.10116908588,-16425.475328217195,-15363.317520761842,-15175.633636162318,-15218.335722363165,-14180.071678529526,-10671.469771290576,-4414.171808699361,2764.728323798557,7431.03109065066,7046.109481735856,2850.7972134603065
-33973.07436246096,-30762.921872302795,-26846.03767400599,-22118.58412852183,-16831.23689127947,-11695.532107499897,-7784.433857512995,-6071.527830106228,-6672.411151391656,-8277.080481170291,-8536.166875328581,-5691.278633298786,-425.1386076359431,4075.314873912428,4766.959667841593,2049.193925933335
-28069.581157476736,-26743.432991397072,-24399.21030474344,-20726.741482307632,-15796.657782653263,-10286.144173001045,-5496.898634391257,-2892.7120010951203,-3139.3846749788977,-5226.674078369219,-6689.030537276744,-5363.679172354769,-1470.737388812367,2253.2158130615403,3122.7976470070016,1368.9367401665472
-19635.902379601608,-19945.34209524441,-19272.66711359551,-17218.555090580925,-13684.867592816969,-9157.334782426602,-4819.726824038335,-2169.6356403533287,-2064.983733491217,-3796.6655877922994,-5248.75445937147,-4526.946419608387,-1757.1333412941067,968.4353264904458,1740.839531895982,781.3700452224932
-12815.477155876528,-13925.804809159157,-14274.190257659722,-13474.907619976459,-11331.082531692451,-8113.22809723245,-4724.030683109812,-2425.559470531033,-2038.1408425973912,-3143.259109158516,-4206.394928169288,-3846.2473570409165,-2101.783827799743,-273.6666695557948,502.8207768561617,296.2621812397863
-8167.0559136611555,-9570.270715823568,-10489.74103737978,-10598.093391542407,-9631.50674360537,-7629.976953359944,-5142.880143689147,-3119.853322621399,-2353.0937099939188,-2825.0641260662,-3645.1447081082774,-3793.495725024711,-2968.579692905914,-1676.2496234156984,-606.7010083470763,-78.34039176687641
-5006.106246292245,-6673.813771956274,-8139.728648486498,-9116.1546628161,-9220.282004489141,-8188.124195389271,-6194.285261169575,-4010.572834744716,-2683.954499520036,-2790.396659435409,-3890.1029136019743,-4816.129369744672,-4620.237522881256,-3280.705611609435,-1566.6403849874164,-342.7730275818349
-2777.3441957361483,-5104.154908805328,-7475.50965157639,-9546.729607140345,-10660.012607807295,-10128.43615478583,-7860.348624299282,-4888.0733306493485,-3022.011074505177,-3466.182343541555,-5593.635750337504,-7366.240706334901,-7149.095622374644,-5013.278442990253,-2341.0424495035386,-505.2138652784003
-1696.7865573397114,-5411.923382461062,-9279.221246525238,-12692.381816600386,-14479.935544107393,-13500.124077818175,-9847.0186673498,-5634.8374303417495,-3896.8708853239555,-5897.604618429029,-9659.922575602308,-11745.413017020413,-10410.696360807236,-6698.049694097994,-2894.1796324035604,-584.7135806115206
-3169.9204895779376,-9108.2420690769,-14936.838339099644,-19472.433494029476,-20844.20254066153,-17806.55657725696,-11675.880832461971,-6648.905181772297,-6731.4065393312585,-11665.572579233063,-16841.467905119534,-17780.030203816816,-13940.112794184144,-8087.416134927351,-3215.9995122846667,-618.5801371717984
-9889.570871592277,-18418.620320385842,-25866.48911911469,-30163.84082125735,-28933.369880908136,-21928.90526616949,-13230.851531522441,-9478.182898824718,-13836.198638170239,-22173.271931168434,-26964.842569247678,-24487.92631398037,-16967.147688441677,-8940.32424084145,-3356.7047196227204,-669.9813948155249
