t1,t2,t3,t4,t5,t6,t7,t8
265.82000000000005,271.675,282.435,298.1,318.67,344.145,374.525,409.81
3244.7755684978983,2410.6568747899555,1652.3600750862693,1005.897447159029,507.25782763604764,190.23822540992705,80.34826863849605,181.20212715212546
5970.075045214033,4377.583292146483,2918.531574222606,1661.495080196396,678.0058949386726,37.82522363853616,-204.69913433027864,-40.021537179062705
8228.053868652612,6027.589622479482,3994.329083058546,2222.923705607386,819.233371992654,-107.4885672618376,-468.2771715764984,-243.51257447058885
9868.978281116015,7256.856729600936,4816.030820815253,2658.519327630224,922.1059349501664,-240.8506677782766,-700.0232990749854,-420.7026566330072
10822.8668435223,8013.165481254927,5348.959889935165,2949.7754756069676,981.3588144134384,-358.56456426470714,-892.3568110026704,-565.4854804846141
11100.794266019824,8297.453938735649,5588.859285736747,3092.19816369432,995.5375819439416,-458.3228794424443,-1040.922524194198,-674.5715166187313
10782.961408051768,8157.023759358445,5558.736252737062,3094.2168487250065,966.7645119698956,-539.2524597291942,-1144.643809845307,-747.4936130839524
9997.5322350264,7672.705420707218,5302.280283763345,2974.553217589972,900.1145314271472,-601.7875815906311,-1205.4189336728841,-786.2997474005456
8895.60893541109,6943.18891241607,4875.463914167054,2758.6713278502975,802.736633891971,-647.4143421441809,-1227.545301646705,-795.0142566372724
7627.57983244679,6069.74139902849,4338.010182986852,2474.9945857620382,682.8768205776198,-678.3436169218047,-1216.9849596637684,-778.9730169386733
6324.740387350679,5143.820045166245,3746.1121829052763,2151.490030230801,548.9480150032174,-697.1706832055771,-1180.58921638499,-744.1395625018727
5088.148322692232,4238.973494038667,3147.2637529979424,1813.0353799962072,408.7585374239494,-706.569192462485,-1125.3839997832615,-696.4917347638732
3984.7607749811104,3407.273682583189,2577.4793804681008,1479.7609271653412,268.96477788112054,-709.0502771030027,-1057.9878294358123,-641.5393367004995
3049.481843955094,2679.6157665752785,2060.6915251069977,1166.3532345886965,134.76702983487917,-706.7993148368392,-984.199678379375,-584.0006318451391
2291.0299973383308,2068.7116089334118,1609.799652585714,882.158779110129,9.828895430645133,-701.5874029099965,-908.7620546225419,-527.6363654016803
1699.4771531371018,1573.4831640191205,1228.7249661847957,631.8479312580079,-103.62481051250592,-694.7443071991876,-835.280378285619,-475.2187464112285
1253.7164341392754,1183.7386139603789,914.8641293064094,416.3874466703536,-204.58819634783052,-687.1750881914465,-766.2652345783509,-428.60110079840354
927.7341114988496,884.348422400469,661.4737758892486,234.10474372525834,-292.98858030919246,-679.4028900571822,-703.2588763819817,-388.85089469589707
695.1789838714461,658.5030366744846,459.6928460844194,81.6872286643467,-369.3825478790726,-671.6238807347916,-647.0093244783269,-356.41228918353585
532.2050976081687,489.94104418330113,300.07350264331376,-44.97515751212933,-434.66903852827505,-663.7652962111293,-597.6618072832099,-331.27158547461437
418.86139232780863,364.24537363611057,173.61593924596104,-150.14000805873056,-489.84205932306884,-655.5425193272056,-554.945476336856,-313.10737465856084
