t1,t2,t3,t4,t5,t6,t7,t8
363.92,340.345,326.58000000000004,322.625,328.48,344.145,369.62,404.905
-3127.476648781255,-2194.1917141477625,-1337.219629788472,-600.0126034476824,-24.968899936721186,351.7982442156759,514.4994836235835,498.3523859086532
-6370.082844955012,-4562.914987679503,-2903.965363065586,-1476.5612780102863,-365.22163414629335,355.2684635082482,649.4293158114697,583.9657934883617
-9143.04291368548,-6616.047354132008,-4283.348219390035,-2261.433584099201,-676.1577369160528,354.59275702987617,768.6854773680913,657.6235008785037
-11284.234947642273,-8241.199041598848,-5405.723163982873,-2918.3212931903845,-944.3846824578986,350.09412023380526,867.7208741926082,716.0732167142401
-12706.086866448799,-9373.872148884242,-6228.258358541259,-3423.1880419061176,-1160.2703252099304,342.33566575399465,943.4554647715399,757.1601069938188
-13398.70191173894,-10000.14983480616,-6736.957167574502,-3765.510323069032,-1318.4871580495837,332.0396984290922,994.390661658107,779.9161621230385
-13421.094201243039,-10151.93414269716,-6944.650029115842,-3947.753162934087,-1418.0384691674442,319.9863047841607,1020.5511225253941,784.5133648889677
-12883.666463003661,-9896.514642365304,-6885.78905977332,-3983.3716426553738,-1461.819875987081,306.9094395334538,1023.2821957312951,772.1039649714156
-11926.34329191988,-9323.075921179023,-6609.33920043344,-3893.8379193960373,-1455.834009060234,293.40753491968405,1004.9482726280061,744.5850105662985
-10696.84008104968,-8528.87195330551,-6171.178475678311,-3705.2735095746425,-1408.2109117230739,279.8810616101139,968.5840634382873,704.3294149133969
-9332.6078831212,-7607.309101073127,-5627.229938068138,-3445.2228556487034,-1328.1897159208631,266.5027840469109,917.5478564510681,653.9227779623469
-7948.4925951327195,-6639.329435935474,-5028.155134770439,-3139.970071092247,-1225.1934202183293,253.2195667636135,855.2156121801462,595.9361724822443
-6630.578992712553,-5688.555799567121,-4415.977107498165,-2812.623945760496,-1108.087981013412,239.77913509158833,784.7407340022955,532.7531694551294
-5435.444396828161,-4799.882983045362,-3822.5880322515127,-2482.023167988886,-984.6707278754349,225.77214823344312,708.8899520562976,466.4574408103051
-4393.320089816042,-4000.7065878344456,-3269.807321617774,-2162.377906741148,-861.3911048296926,210.67949467524596,629.9535668435235,398.7774993846952
-3513.4568896213614,-3303.7947001356542,-2770.5143076127306,-1863.4814001758957,-743.2753210565636,193.91640598386596,549.719777069979,331.0786359909213
-2790.187852936237,-2710.8686771399853,-2330.3679967896564,-1591.2956729506845,-634.0081655559989,174.8679713123271,469.49828615653905,264.38902986307653
-2208.595556579995,-2216.1707633601936,-1949.7037831065463,-1348.7274588733505,-536.1191748894101,152.91402336231383,390.1773181578925,199.44677811802927
-1749.1567296254707,-1809.5606693797417,-1625.317050124826,-1136.4475581420897,-451.22358735111004,127.44442595372865,312.29958670952675,136.7563008784975
-1391.1377134900767,-1478.9279304524916,-1351.9677139641208,-953.6535041634532,-380.2773022441648,97.86807018146342,236.1455520724734,76.64528324384212
-1114.7953996103295,-1211.8919585529602,-1123.5432605545595,-798.7196810445661,-323.8158683569471,63.62020199565573,161.81551827275888,19.316234415773067
-902.5942783452315,-996.8764154917083,-933.8900323191386,-669.7139673353171,-282.1577212049736,24.173079815366826,89.30508629158825,-35.110641650007125
-739.7049316118627,-823.6973513909978,-777.3633049656218,-564.7830570011762,-255.55996487748587,-20.94548329325525,18.57081207393358,-86.56452251814514
