t1,t2,t3,t4,t5
122.625,78.48,44.145,19.62,4.905
32.62292993440988,26.613348026303232,22.696530364772876,17.211701106587665,8.092506282976817
-56.07112062706398,-24.7610890302382,1.214825116619238,14.573182709707368,11.123241300549864
-141.82263757664333,-74.79719420211035,-19.99114405400018,11.735899475345803,13.954825735534541
-223.10840002164062,-122.698332620728,-40.62441475264123,8.73495320958936,16.550073849505168
-298.56738936814423,-167.74180661972756,-60.408195705738265,5.608119617985623,18.87773195910667
-367.04303430493405,-209.2996044493855,-79.09309417958536,2.3947836852490587,20.912988150798334
-427.6148444959347,-246.8545459007431,-96.4631243822678,-0.8651746937145859,22.637744543639414
-479.6182301908984,-280.01123228698333,-112.34028570782546,-4.132500672026792,24.040655442666402
-522.6521016110853,-308.5015387039327,-126.5875828809286,-7.369645855181234,25.11694580219022
-556.5746228790427,-332.18471655415397,-139.11044681632077,-10.541769550815028,25.86803387900125
-581.4881978984454,-351.04247879538303,-149.85659919104984,-13.617623116585712,26.300989311019087
-597.7153388499469,-365.1696979674859,-158.81447977883104,-16.57028743423819,26.427862816283767
-605.7674764829849,-374.7615420881452,-166.0104189621089,-19.37774171153541,26.264926183269402
-606.3089977119467,-380.0979969483489,-171.50478528450606,-22.0232507773395,25.83186131967005
-600.1188406809829,-381.52677301561994,-175.38736768017682,-24.495567152315267,25.15093510731139
-588.0518569715368,-379.445575265344,-177.77226385097467,-26.788952839278384,24.24619305983067
-571.0018940743325,-374.2846342768295,-178.79254124843484,-28.903033450410692,23.142699754780597
-549.8681958902915,-366.49027008307127,-178.59491746258635,-30.84250355554937,21.865848196764972
-525.5263056127603,-356.51010185464963,-177.33467553208422,-32.6167067182204,20.440754131042908
-498.8042237272541,-344.7803422341179,-175.17099023270856,-34.239116455134,18.891745285119967
-470.4641593548316,-331.71543965942203,-172.26279734952703,-35.7267453265853,17.241949911664356
-441.1898439373074,-317.70016776633054,-168.76529267852243,-37.09950868432929,15.512984093514905
-411.5790719333019,-303.08411744852776,-164.82710399448248,-38.37956751768912,13.724733212404658
-382.1409045181946,-288.1784306262875,-160.58813983020784,-39.5906716677149,11.895219852141102
-353.29682180001345,-273.2545282594679,-156.17808532890953,-40.7575207821213,10.040548203792003
-325.38503245319424,-258.5445287915771,-151.71548866267162,-41.90515612733648,8.17491370454645
-298.66713750279104,-244.2430248535643,-147.30736192596152,-43.058392105425625,6.310666070508648
-273.33638462334153,-230.5098818389039,-143.0492078468722,-44.24129234838439,4.458413948495154
-249.52682670259742,-217.4737370348606,-139.02537752778585,-45.47669182867392,2.6271599746220655
-227.3227996456946,-205.2359071288263,-135.3096638685287,-46.785763714949596,0.8244559521530794
-206.7682468526762,-193.87445001497701,-131.9660393253593,-48.187627828291944,-0.9434309765309692
-187.8755309688647,-183.44816934962284,-129.04945416896817,-49.698996561570254,-2.6713489956025
-170.63347934284957,-174.00039347618812,-126.60662143086428,-51.33385399494758,-4.355095612752043
-155.01450264548768,-165.56240131155812,-124.67672639829404,-53.103164601225586,-5.991260163735491
-140.9807032007383,-158.156404639167,-123.29201112090918,-55.01460926732693,-7.577078750384892
-128.48894969258453,-151.7980279473586,-122.4781973876328,-57.07234820843301,-9.110304384309977
-117.4949385946272,-146.49825319199078,-122.25472464236952,-59.27681253877725,-10.589094068441415
-107.95629164019591,-142.26481795466796,-122.63479209183382,-61.62452859104985,-12.011913629561509
-99.83475537489088,-139.10307214661256,-123.6252066756033,-64.10798134083512,-13.377460318520779
-93.09757615010835,-137.0163116712999,-125.2260505288015,-66.71552529154121,-14.684602519276812
-87.7181247429278,-136.0056184152286,-127.4301929898194,-69.43135271797033,-15.932335350444955
-83.67584189371131,-136.06924566868415,-130.22268297133638,-72.23553008224184,-17.119750501191582
-80.9555718968388,-137.20159752955027,-133.5800674332874,-75.10411358267864,-18.24601831527253
-79.54634800289114,-139.39186072150358,-137.46969048677067,-78.00935407113467,-19.310379921720322
-79.43969234718809,-142.62235796662787,-141.84903492946967,-80.91999992023251,-20.312147106996136
-80.62749544006972,-146.86670364212145,-146.66517328141845,-83.80170383601643,-21.250707629212098
-83.09954642576128,-152.08785459615052,-151.8543981011971,-86.61753614961086,-22.125533785978458
-86.84079528047796,-158.2361610025066,-157.3421009390386,-89.32860290135535,-22.936192255945492
-91.82844128562249,-165.24753296434523,-163.04296518384118,-91.89476223123613,-23.682353528466038
-98.02895738719806,-173.04184693111335,-168.8615298545039,-94.27542744490677,-24.36379959971374
-105.39517590301753,-181.52172039813195,-174.69316882976239,-96.43043991637097,-24.98042902627855
-113.86357557356386,-190.57178230705364,-180.4255131272925,-98.32099003024307,-25.532258864133617
-123.35192104532162,-200.05855867184113,-185.94032298442133,-99.91055998660849,-26.01942345471837
-133.75741132740777,-209.83107713103195,-191.1157923839273,-101.1658588112705,-26.442170422598842
-144.9554914920668,-219.72226976018047,-195.8292424175207,-102.05771762495276,-26.800854593716572
-156.79947015053307,-229.55122059252315,-199.9601329516823,-102.5619123649528,-27.095930805834076
-169.1210628403922,-239.12626367636736,-203.39329620708384,-102.65988188521459,-27.327946744901176
-181.7319479907227,-248.24889075769158,-206.02227300943983,-102.33931175706351,-27.497536991171483
-194.42637810869948,-256.7183772476703,-207.7526145671675,-101.59455812031737,-27.605419393641498
-206.98483582175604,-264.336984169064,-208.50500148153054,-100.42689145236002,-27.652394716127663
-219.17866503620505,-270.91554595349294,-208.21802876770406,-98.8445468860449,-27.639350226897193
-230.77554532242152,-276.27921321635756,-206.85051192501925,-96.86257537919798,-27.567267557605664
-241.54561704690968,-280.2730898087761,-204.38318485955025,-94.50249821091245,-27.437234763650636
-251.26801051423683,-282.7674879052978,-200.81968531272742,-91.79177550020044,-27.250462107956874
-259.73748925358603,-283.6625261512403,-196.18675620420592,-88.7631072452829,-27.008300695994265
-266.770889946535,-282.89181530178877,-190.53363006219257,-85.45359232135931,-26.712262742571657
-272.2130328031493,-280.4250132516546,-183.93060600979027,-81.90377655791823,-26.364041978089777
-275.9417885887044,-276.2690852577417,-176.46687172705157,-78.15662513087555,-25.96553252521288
-277.8720224780022,-270.46817237816634,-168.24766338754807,-74.25645683996363,-25.518844510860163
-277.95818914854635,-263.10204726816033,-159.39089186027667,-70.24787830384079,-25.026314729402923
-276.19542488945496,-254.2832161106312,-150.02339093333117,-66.17475472090364,-24.4905108389881
-272.6190662585362,-244.15280274765408,-140.27696102197694,-62.0792507545333,-23.91422784400477
-267.3026149862428,-232.87542019112516,-130.28438861727705,-58.00097055055847,-23.300475975884073
-260.3542587052864,-220.6332903852228,-120.17561733520157,-53.976220205071115,-22.652459509138506
-251.9121398757494,-207.61991121318846,-110.07423144970768,-50.03740954892079,-21.973546513501855
-242.13863470610679,-194.03358760511583,-100.09438865674937,-46.212603302281316,-21.267230018127325
-231.2139547909754,-180.07114024811605,-90.3383075985165,-42.52522487511162,-20.537081522123465
-219.3294130468685,-165.9220816444019,-80.89437990739222,-38.99390971246781,-19.78669820139379
-206.68070068921386,-151.76350759177006,-71.83593894461066,-35.63249941945139,-19.019645512589875
-193.46150384320524,-137.75589644565244,-63.22068070828189,-32.450163191437625,-18.239397163689894
-179.85774923325673,-124.03994360967634,-55.09069900277871,-29.451629484093875,-17.449274595697467
-166.04271221132288,-110.73448992850933,-47.473068879696385,-26.637508465202963,-16.65238819570069
-152.1731523313761,-97.93553533783266,-40.380890985424955,-24.004684597966435,-15.851582438466679
-138.3865675974716,-85.71626808072033,-33.81469554764998,-21.546758644061214,-15.049387037670932
-124.79958435238025,-74.12798895818395,-27.764098431193077,-19.254519316625185,-14.24797598904578
-111.50743104346125,-63.20177221168594,-22.20960254324704,-17.116426587168675,-13.449136119737563
-98.58438542087285,-52.95068120316318,-17.124444946932876,-15.119091056698263,-12.654246436535248
-86.08503948479105,-43.37234822804195,-12.476402088371039,-13.247736627893879,-11.864269206593175
-74.04619668879124,-34.45173255506718,-8.229481100364486,-11.486636751000352,-11.079753323508728
-62.48920207086904,-26.163887162112665,-4.345442707751426,-9.81951756323132,-10.300850123324988
-51.42250733239646,-18.476589984181313,-0.7851193915530841,-8.229924124337034,-9.527341431227889
-40.84428751421061,-11.352726799753842,2.490490089299679,-6.701548522968983,-8.758679249924835
-30.744951104124585,-4.752347084426878,5.5193529867613575,-5.218520776106362,-7.994036151988033
-21.109417941251344,1.3656516094633235,8.337751545132319,-3.765665088595794,-7.23236511577051
-11.919075795951155,7.042223385402128,10.979828170046494,-2.328725138276441,-6.47246725130332
-3.153363782883092,12.317243010966589,13.477298972721556,-0.8945625942484661,-5.713065601561542
5.209034018258207,17.228907500808447,15.859303597216801,0.5486669173010581,-4.952882978434571
13.189370468137644,21.813417977300645,18.152357745095337,2.011356664682417,-4.190721605264851
20.808353571012674,26.104880270564927,20.380375729370584,3.5023076370906487,-3.4255421939437616
28.085943634070716,30.13535943866061,22.564733258428603,5.028601715317129,-2.656539990974988
35.04136104753289,33.93502530768266,24.724344974354175,6.595488979034229,-1.8832152919798686
41.69323218428482,37.53233224831017,26.875736554669498,8.20629045614584,-1.1054359573654349
48.05980283987136,40.954185596209626,29.0330969701902,9.862319097590175,-0.3234895732316776
54.15915558768552,44.22605824960388,31.208302365859478,11.56282307757053,0.4618768997816476
60.00937816985118,47.37203297006255,33.41090865249856,13.304956554639265,1.249431854131612
65.62864327874257,50.4147578373524,35.648114991577636,15.083783676216452,2.037449613496303
71.03517454474277,53.375313403586425,37.92470471716784,16.892321780280156,2.8237178493255666
76.24708808998652,56.27299978293909,40.24297372749202,18.72162938147709,3.6055622504191334
81.28211266708998,59.12505981611797,42.60265890729562,20.560943595137115,4.379888215252516
86.15720341276027,61.94636035192164,45.00088067358263,22.397870158817263,5.143238643775487
90.88807405958569,64.74905752844707,47.43211427249215,24.218627204065434,5.891866195055416
95.48867972297435,67.54227376975193,49.888204027768815,26.008341498565393,6.621817686365775
99.97068695909527,70.33181418439423,52.35843341135479,27.751393146507244,7.329027679308157
104.34296967876082,73.1199483644015,54.82966165636389,29.431801861765784,8.009417772054121
108.61116883618597,75.90528047631116,57.286534764189916,31.033645097716423,8.658997734872383
112.77735082486433,78.68272626567222,59.71177529157335,32.541495726074366,9.273964424597182
116.8397945125765,81.44361042178282,62.08655137943524,33.94086480160584,9.850794419582511
120.79293019110823,84.17589192530961,64.39092126109293,35.2186334114487,10.38632654487298
124.62744579377036,86.86451877608157,66.6043451393487,36.363456838541325,10.877830908076387
128.33056695553387,89.49190711440879,68.70625204306442,37.36612437579785,11.323061723890163
131.88650827787166,92.03853344651732,70.6766452712032,38.21985916352415,11.720292037268997
135.27708393876685,94.48362270280393,72.49672652122871,38.920544376824324,12.068329414680507
138.48245698093223,96.80590943734477,74.14951599463342,39.466864886779184,12.366512700427439
141.4819986309179,98.98444485831068,75.62044387983228,39.86035702074736,12.614690963179061
144.25522224052497,100.99941879479786,76.8978878122022,40.105363060497304,12.813186716276828
146.782751257211,102.8329633723309,77.97363134409886,40.20889140782189,12.96274631649668
149.0472773278253,104.46990427242685,78.84322021131473,40.18038765715372,13.064481070805542
151.03446345499572,105.89842612922766,79.50619627521068,40.031425879816304,13.119802964162407
152.73374820202363,107.11062094163476,79.96619339051614,39.77533299643264,13.1303590365697
154.13901031562241,108.10289234513395,80.23088495031477,39.42676197846066,13.097968278084597
155.2490587189894,108.87619409307673,80.31177925852487,39.001231613022064,13.024564491569565
156.06792040378025,109.43608794300881,80.22386586387526,38.51465158554655,12.912147930155143
156.60490797434764,109.79261403286353,79.98512318173276,37.9828516491894,12.762747702536153
156.87445901186302,109.95997538114244,79.6159047135021,37.42113269443996,12.57839601978143
156.89575047819397,109.956046904528,79.13822751687972,36.843855706424996,12.361114404604713
156.69210245839272,109.80172782661549,78.57499187208325,36.26408205406513,12.11291107085668
156.2901960148171,109.52016405791252,77.94916496904574,35.69327548644225,11.835787874506
155.71913918724516,109.13587359608795,77.28296363041464,35.141072831931,11.531754593561026
155.00942268109276,108.6738128293836,76.5970714140463,34.61512692436495,11.202847853778255
154.19181210648676,108.15842452618341,75.90992385936276,34.12102192595239,10.851151802051076
153.29622647023362,107.61270908357173,75.23709223746272,33.66225816150859,10.478817643542211
152.3506528468285,107.05735924790707,74.59079114385906,33.24030096920164,10.0880793873195
151.38014479835888,106.50999511156388,73.97952895379365,32.85468601259485,9.681263558277823
150.40594737435674,105.9845309639639,73.4079129470162,32.50317204459318,9.260791188362141
149.44478474389706,105.49069887564104,72.87661325864454,32.18193127852481,8.829171047950087
148.50833815135462,105.03374614902174,72.38248219955474,31.8857672773212,8.388983766333858
147.60293247995054,104.61431545636319,71.91881836908243,31.608350557616532,7.9428571678942825
146.72943982556674,104.22850809477053,71.4757587578198,31.342462835759598,7.493433772688947
145.88339869359405,103.86812278907189,71.04077703239012,31.080241915626587,7.043331940180259
145.05533825556338,103.5210552802752,70.59926263142442,30.813420525154935,6.595102546438646
144.2312889849267,103.1718378859889,70.1351532971956,30.53355384190594,6.151183363117797
143.39345427663093,102.80229354883971,69.6315932247251,30.232231907164284,5.713853446214992
142.52101257240722,102.39227573442304,69.07159003158414,29.90127452456322,5.285189848927122
141.59101617327056,101.92046393237794,68.43864605182792,29.532907499555392,4.867028858173145
140.57935131925257,101.36518438771304,67.71734278484942,29.11992014353324,4.460933736317216
139.46172414971556,100.70522689802503,66.89386138991662,28.655804801389145,4.068170649102304
138.21463863965843,99.92063084673708,65.95642659696931,28.134879740648653,3.68969409956194
136.81633529258298,98.99341685250802,64.89566599604238,27.55239705618636,3.326142786686014
135.24766297743307,97.90824423027745,63.704881088912146,26.904637303012407,2.977846385762274
133.49286053197912,96.65297861015851,62.38023049627846,26.188992389117125,2.644843320649833
131.54022933240776,95.21915829473602,60.92082912419359,25.40403787020852,2.326909179750004
129.38268268925623,93.60235203351132,59.32876977647838,24.54959522723319,2.0235950272590006
127.01816245279888,91.80240467757734,57.609075589142066,23.62678402293033,1.7342744872697098
124.44991742383914,89.82357051832103,55.7695927513265,22.63806307928796,1.4581981367804857
121.68664194773848,87.67453693100248,53.82083331161223,21.58725905290353,1.1945534403499136
118.74247635131043,85.36834320541503,51.77577754038137,20.479580072506508,0.942528199802946
115.63687364295293,82.92220116278563,49.64964445494152,19.321611505850903,0.7013752835375249
112.3943391565764,80.35722537817304,47.459637864394075,18.121290503394903,0.4704762490918848
109.04405163290308,77.69808162610178,45.2246738177542,16.887855779769755,0.24940138815967572
105.61937567363954,74.97256263726936,42.965093803947795,15.63176918776228,0.03796371418032374
102.15727666314802,72.2111004973906,40.7023666081836,14.364606046800066,-0.1637355122020785
98.69765021841984,69.44622513571252,38.45878050835125,13.098911924833708,-0.3552719575325014
95.28257908321687,66.71197843060028,36.25712660273379,11.848024634510256,-0.5358760635222128
91.95553119163014,64.04329357566378,34.120373568489555,10.625861563978305,-0.7044251798375774
88.76051343257966,61.475349552039226,32.071334094352764,9.44667406775699,-0.8594511352490728
85.74119646554658,59.042910864101806,30.132323608157577,8.324772418540563,-0.9991638569460406
82.94002675593404,56.77966311271441,28.324812690647178,7.274226670390897,-1.1214910334696202
80.39734277507115,54.71755547105846,26.669075658963827,6.308550595034591,-1.2241331536039777
78.15051297988182,52.88616163854201,25.18383911616823,5.440377503738731,-1.3046325694421022
76.23311366716749,51.31207130538807,23.88593567729967,4.68113813371194,-1.360454559232985
74.67416499309513,50.0183244799328,22.789969467263816,4.040751743943877,-1.3890777401459697
73.49744326396599,49.023901124509585,21.908001209631607,3.5273420316886943,-1.3880906393052879
72.72088695167575,48.34327833090797,21.24926166548012,3.146989374287222,-1.3552908083225388
72.35611269578865,47.986066672491155,20.81990273295333,2.9035301822501767,-1.2887825928228316
72.40805577877278,47.956736346851365,20.62279560232895,2.798412818135006,-1.18706956806421
72.8747471889497,48.25444224581839,20.65738493081624,2.830617633109701,-1.049137739589621
73.74723644087032,48.87295516346056,20.919607043975635,2.9966462815997703,-0.8745258880974092
75.00966586698439,49.800704012892055,21.401878710403256,3.290582713394231,-0.6633799028503464
76.6394982260004,51.02093123426561,22.093161131069387,3.7042252609709303,-0.4164885786688761
78.60789532285051,52.51196063057796,22.979101522086978,4.2272862060854335,-0.13529911762569435
80.8802410585546,54.247573776968196,24.04225216067905,4.847652299944671,0.1780885614968737
83.41679809773947,56.19748803912519,25.262364135145354,5.551697096420776,0.5209486913205867
86.17348333537495,58.327926239410786,26.616750423922568,6.3246337907746835,0.8899767755022334
89.10274373596285,60.60226525548672,28.08071045766361,7.150895661197227,1.281355172800101
92.15451106621673,62.981748445864405,29.62800611277318,8.01453027311061,1.6908345947851737
95.27721167977445,65.42624487331847,31.23137724902515,8.899593368836713,2.1138283405878537
98.4188059408411,67.89503692151175,32.86308351915349,9.790528824227113,2.5455156356302617
101.52783115607923,70.34761712699478,34.495458299838006,10.672522161009248,2.980950174664347
104.55442204281964,72.74447490381806,36.10146024858248,11.53181677126482,3.415169900896755
107.45128377767266,75.04785431804679,37.65520817912358,12.355984119236858,3.843304178493212
110.17459448449753,77.22246514331403,39.132485642762994,13.134141594359678,4.260674819709903
112.68481654117461,79.2361310398607,40.51120275512574,13.857114246030887,4.662887884682201
114.94739918864832,81.06036077065396,41.771804349393484,14.517539183564251,5.045913748093049
116.93335847007468,82.67083080510277,42.897615386322194,15.109913833095106,5.406153583964966
118.61972435653841,84.0477703584086,43.87511661791328,15.630591385574498,5.740491116754002
119.98984886855817,85.17624276210444,44.69414569156664,16.077728551153,6.046329183324007
121.03357292354458,86.04631994831112,45.34802110237387,16.451192090227988,6.321611308793195
121.74725338463121,86.65314965157543,45.833588566245794,16.752431487029703,6.564829087353218
122.13365523053284,86.9969175928166,46.15119141877435,16.984325565588446,6.775016651342295
122.20171680767116,87.08270932889373,46.30456847974793,17.151010845971733,6.951733890167824
121.96619869039127,86.92027856469306,46.30068441159514,17.257699049942694,7.095040335231143
121.44722871719725,86.52373048745096,46.14949890835225,17.310490456608264,7.205461755770194
120.66975727406204,85.91113007017086,45.863682063170366,17.31618885884281,7.283951518656275
119.66293787069874,85.1040462968502,45.45828397594224,17.282122764523336,7.331848663963781
118.4594485369601,84.1270438993028,44.950367091900674,17.21597630705601,7.35083445375085
117.0947696086874,83.00713449188927,44.358609932983384,17.12563215647577,7.342888883609637
115.60643314421985,81.77319898721765,43.70289083196646,17.019027625772452,7.310248326903291
114.03325859196016,80.4553929223897,43.00386004693073,16.904024205366355,7.255365132714429
112.41458849627318,79.08454587583569,42.2825082657268,16.788289976394736,7.180869642492273
110.78953706118618,77.6915655638824,41.55973905163142,16.67919378054658,7.089534747943361
109.19626335866293,76.3068565251479,40.85595227372113,16.58370967566061,6.984242802460079
107.67127992846598,74.95976257393814,40.190645043711775,16.50833008300262,6.867954436211853
106.2488065125479,73.67804146559641,39.5820361716594,16.45898612171865,6.7436786237174005
104.96017772437541,72.48737949016963,39.04671967246537,16.440973904394045,6.6144432216946285
103.83331258094104,71.41095300619219,38.599352409244354,16.45888600097624,6.483265140163436
102.89225301407878,70.4690432417752,38.25238054327014,16.516547824622876,6.353119333493744
102.15677770488985,69.67871001213527,38.01580905863521,16.61695930459635,6.226905899095206
101.64209681561513,69.0535293085105,37.89701822011406,16.762242836900324,6.107414744921972
101.35863238429835,68.60339897401701,37.90063037655038,16.953599090649035,5.997287524624241
101.31188825281623,68.33441586536964,38.02843000820982,17.191272746377436,5.89897682939153
101.50241237358648,68.2488269744518,38.279339304352256,17.474530605014166,5.814702953584293
101.92585314629372,68.34505592435323,38.64945082020195,17.801654693275285,5.746408899700215
102.57311004625974,68.61780504335967,39.132117881318614,18.16995297247272,5.695714637430044
103.43057720898526,69.05823185235332,39.718102369311154,18.575790014681054,5.663871960396747
104.48047683782588,69.65419728588434,40.39577833995878,19.01463953817695,5.651721570923169
105.70127733139273,70.3905813310649,41.15138861172262,19.481160003529396,5.659654246609217
107.06818893304678,71.2496600546347,41.96935005310727,19.969293588861245,5.687578083115593
108.55372755623047,72.21153625634159,42.83260183979606,20.47238782910405,5.734893848872231
110.12833532357745,73.25461430914436,43.72298950823882,20.98333807477286,5.800480417333956
111.76104437561811,74.356108206615,44.62167627261582,21.49474776723305,5.882692054322462
113.42016876517489,75.49257052321632,45.50957187379959,21.99910241329069,5.979369031901285
115.07400786589237,76.64042899081358,46.36776826977193,22.488952148528774,6.087862623296389
116.69154379078968,77.77651678442196,47.17797082974368,22.957096979796763,6.205075020177438
