t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
171501.4411204087,141821.1541284575,113223.74624566438,86266.52336750289,61527.69025694665,39604.21743994443,21097.179593769793,6575.700872725058,-3492.7824652600257,-8861.756693688161,-9693.261375310438,-6834.67399594567,-2204.982334148885
286247.98608050426,238710.0319457246,192417.80796935392,148125.9957246946,106738.26846819691,69325.2358680029,37102.69399623799,11346.679570596096,-6783.068341759624,-16539.94488534944,-18027.793818531347,-12776.557693905646,-4413.561991213852
318458.3012214591,269664.9216501778,221181.97752657573,173484.3413892318,127418.91248014885,84281.3723484129,45818.58265929245,14103.589258477139,-8776.214053973337,-21262.81780239675,-23098.802108230484,-16226.293951598682,-5576.169538695442
279235.0673671438,242113.0679562136,203865.01215652612,164382.64387101243,124123.70439243315,84284.70008890137,46883.60893458838,14649.561034290042,-9398.447520173157,-22762.596657012793,-24618.206781559824,-17030.77228791729,-5686.621634635108
202988.1419933729,182264.31290310074,159296.11259128942,133395.810719934,104486.3157058674,73380.3028605925,41994.574385984364,13334.791175303448,-8952.623291983266,-21600.14729443422,-23214.44617706527,-15748.653876592609,-5043.511301732981
124659.81145985388,117872.32547350446,108489.40701133128,95480.03198276134,78299.62359118529,57246.04651967366,33814.504969360685,10833.909863505867,-7910.16761099485,-18782.92266608892,-20010.1500415501,-13282.149028316544,-4053.8068789138156
64875.57034954851,66386.2018545644,65639.48947945784,61554.25113842838,53320.55539630846,40775.33283858417,24853.2959615574,7872.848266031245,-6705.91830734723,-15340.96645629274,-16149.927766268502,-10491.404255284557,-3055.1610515931284
28265.021002318863,32889.38379411458,35918.14738279797,36429.56642291547,33568.86321845338,26886.249754449425,16809.440945953636,5023.472609680164,-5627.30786181089,-12047.082536984708,-12485.686180515033,-7962.603315896142,-2235.0327603707165
9866.832504141603,14482.762060360245,18146.79498623499,20178.52988583564,19832.607794901047,16564.592432546317,10456.90567327895,2617.7595460661482,-4805.519317957916,-9331.214479144064,-9478.974191970787,-5963.97303662101,-1643.1698320869696
2273.6634900652803,5703.2506021220115,8640.106336217588,10630.167263164885,11100.85027158431,9548.099600036881,5877.695850443735,765.2076282008575,-4263.736366998915,-7333.847063301828,-7261.999220035375,-4524.237310018044,-1248.466075983943
-329.1770109697408,1871.3996315371492,3844.7123597766968,5305.07347995851,5845.506086105489,5058.164859424078,2786.515565343843,-576.6174299465448,-3973.711292792447,-6012.840945268758,-5761.900385040936,-3545.9850765002643,-993.9116117763641
-1234.373951776876,100.31175176412864,1342.9709333466958,2316.0494186154447,2735.34901371885,2282.383202546149,786.8613765637609,-1525.5087527633539,-3894.3647636803,-5241.48505350586,-4816.554369019923,-2896.5333065506347,-828.8888714399756
-1840.6961454174661,-998.8701128867561,-176.3108791986814,512.675757657869,855.631309076784,583.0096989846679,-487.3006100444681,-2217.728065933044,-3988.3705864131525,-4872.628113153697,-4251.500116933523,-2458.6839508756525,-719.8285824527176
-2545.982141438246,-1938.8114609523159,-1297.0683998891932,-700.4035177525702,-335.2940587347057,-471.99182023228127,-1321.4678798435389,-2775.5986910135134,-4223.3188206502755,-4769.739920487867,-3917.9575495437894,-2148.6567987274475,-648.715593394787
-3361.189759149211,-2837.359132890373,-2225.776894252949,-1589.9367029730697,-1127.7553148696638,-1153.9667789387784,-1920.657255847089,-3292.650937058437,-4565.181927352242,-4816.213964713287,-3704.751244020581,-1915.7027460362633,-607.8201774304687
-4201.46998094958,-3674.5993868516475,-3006.1314605961015,-2258.5242682761063,-1671.1626100739693,-1632.1671231940334,-2425.9712134696933,-3826.585410967755,-4969.57199508601,-4914.831353969227,-3537.621807845489,-1735.0186812295144,-594.9376749351686
-4977.057779375729,-4393.94871998975,-3622.533671731361,-2739.9785808112497,-2049.3676157977116,-2018.9648152253117,-2927.856912104215,-4392.985592417692,-5374.852783314013,-4986.275627580754,-3375.0331211672064,-1600.0981498034266,-610.2159976731541
-5599.608696866136,-4929.925117016972,-4044.135387113407,-3050.232332656263,-2324.671185806504,-2393.602756943802,-3467.3695198353303,-4958.154939028141,-5701.54534976991,-4972.026309806584,-3204.5940128314332,-1516.3748069963221,-654.1669143260086
-5972.175489894058,-5217.285230782163,-4248.6297369848435,-3216.0837864122122,-2557.5133508576305,-2803.2134735001687,-4025.5105207075785,-5436.211636097878,-5863.249729294749,-4843.325872723168,-3040.3384455527867,-1495.7792585919992,-726.1434757469652
