t1,t2,t3,t4,t5
172.625,178.48,194.14499999999998,219.62,254.905
57.171461038630206,158.5791414971421,177.62214878278272,213.1499423009054,255.15415620679101
-56.22001352858631,138.00025623486863,160.6407850121777,206.13623798197335,254.66041955074473
-165.19443443730944,116.97786279242045,143.3975207455239,198.65395999173256,253.42097453193205
-267.58242825595823,95.76236045091733,126.09227889677368,190.78211099034723,251.43780422445298
-361.4815295064491,74.61283321867023,108.92301198541644,182.6016332583311,248.71754331815592
-445.32140958658067,53.789088963414954,92.0804538542412,174.19335734239945,245.27121153479615
-517.909757621508,33.54339267923946,75.74314495836333,165.63597632133423,241.1138463538019
-578.4570623331412,14.112387687246823,60.072956493372175,157.00413043388534,236.2640583526174
-626.5801365811055,-4.290312973445566,45.21130759970178,148.36667937828128,230.74353506072822
-662.2857245210355,-21.480438062761976,31.276225982701163,139.7852275691764,224.5765199669762
-685.9368035349208,-37.30793709412782,18.360349510967055,131.31295208436964,217.78929228754794
-698.2051421945711,-51.660207228325376,6.529909355890453,122.99376525299988,210.4096705182015
-700.0142472545932,-64.46357566775303,-4.175321204608736,114.86182523446583,202.46655898880988
-692.4770171730775,-75.68306983905826,-13.741179686176338,106.94138988213294,193.98955201010983
-676.8322473138417,-85.32061837734695,-22.177479341687615,99.24699288780963,185.00860517667073
-654.3836647834785,-93.41191395620791,-29.515728475648814,91.78390761798005,175.55377837651807
-626.444491064195,-100.0222292578901,-35.80636622482464,84.548853824596,165.65505041634074
-594.289728686363,-105.241508400353,-41.11568441378574,77.53089585324747,155.3422011854959
-559.1175317219318,-109.17905966934855,-45.52260135341332,70.71247807427895,144.64475414452264
-522.0202247386455,-111.95815558087013,-49.11544024316919,64.07054374972142,133.59196973151356
-483.9648393547108,-113.71080872853057,-51.98884444241493,57.57768693357784,122.2128790394629
-445.78247975743477,-114.57294271383273,-54.24093676618132,51.2032926619509,110.53634676001242
-408.1654264988645,-114.68012265648136,-55.97080254558237,44.91462793704248,98.59115278612644
-371.67064184402585,-114.16395448967019,-57.2763486144285,38.677854162494995,86.40608285315864
-336.72823629769994,-113.14921048677272,-58.252564383076276,32.45894012002738,74.01001999293855
-303.6534715823316,-111.75169301221128,-58.99018801506702,26.22446275499304,61.43203019920092
-272.66098213804986,-110.07681090303846,-59.57476123984034,19.942290541602674,48.70143739187087
-243.8800658425058,-108.21881368803682,-60.08604089727426,13.58215072805612,35.84788438640632
-217.37009763132227,-106.2606077474147,-60.59772394444752,7.116087133983555,22.90137801950983
-193.13533348366065,-104.27406466681327,-61.177435122847584,0.5188193051313021,9.892317785553104
-171.13857831289909,-102.32072430168137,-61.88692236968765,-6.231983276631041,-3.1484917366120193
-151.31337653805633,-100.45279221754616,-62.78240385016373,-13.155496514399687,-16.189843746094716
-133.5745404736573,-98.71433207693289,-63.91501165279331,-20.26759049406307,-29.20014607921158
-117.8269555463829,-97.14255729073274,-65.33128021775835,-27.58071601240976,-42.14745063686735
-103.97269263035902,-95.76913221566004,-67.07363200899974,-35.10381421088476,-54.99949400768765
-91.91651896819951,-94.62140104295422,-69.18081842353494,-42.842236492950065,-67.72374811482338
-81.56993437808842,-93.72347224654102,-71.6882801676199,-50.79766426097642,-80.28748000933938
-72.85387383577947,-93.09709820208762,-74.62839810665093,-58.96802080652103,-92.65782027585938
-65.70021650038265,-92.76230359880526,-78.03061276382147,-67.3473708191901,-104.8018398642244
-60.052230169978436,-92.73773273573873,-81.92139809433158,-75.92580634252349,-116.68663547748655
-55.86406397788751,-93.04070470870562,-86.32408281226552,-84.68932149837866,-128.27942390078536
-53.099385292309364,-93.68698648754518,-91.25852031215473,-93.6196818149384,-139.54764582279506
-51.72924302487245,-94.69031612974877,-96.74061600512525,-102.69429740511973,-150.45907976270723
-51.72923192430963,-96.06173053720866,-102.78172854596943,-111.88611241089878,-160.98196665833515
-53.07603317171527,-97.80877241630472,-109.38796878502947,-121.16352589329281,-171.085145488392
-55.74341706554404,-99.93466727041437,-116.55942711283552,-130.49036152669836,-180.73819999461853
-59.697814163373934,-102.43757103235552,-124.2893659069883,-139.82590485622293,-189.91161614514436
-64.89359120488112,-105.30999021276877,-132.5634187366192,-149.1250273024237,-198.57694945551242
-71.26820553918465,-108.53846763527636,-141.35884151015733,-158.3384153696898,-206.70700068325
-78.73745342087669,-112.10360731470455,-150.6438625554041,-167.41292148907553,-214.2759977693892
-87.19106900593434,-115.98048241291205,-160.37717842342934,-176.2920495205016,-221.25978125715937
-96.48896672120586,-120.13943249530601,-170.50763980701893,-184.91658315307436,-227.63598982072622
-106.45844377391238,-124.54721392577376,-180.9741672613884,-193.22535937902262,-233.38424203392964
-116.89266565282873,-129.1684247430078,-191.70592944225717,-201.15618209481022,-238.4863101468367
-127.5507398666625,-133.9670879853021,-202.6228075169396,-208.64686303743136,-242.9262814560036
-138.15963756977274,-138.90825038884313,-213.636158596114,-215.63636913483435,-246.69070288044185
-148.41814705167866,-143.95944109692266,-224.6498789600031,-222.0660474565114,-249.76870460178256
-158.00293814662967,-149.0918403494146,-235.5617551115171,-227.88089185469374,-252.1520990885577
-166.57668667427902,-154.2810317809035,-246.2650779513872,-233.03080964361595,-253.8354524771748
-173.79806076932795,-159.5072521781392,-256.6504833248106,-237.47184277203266,-254.8161260860063
-179.33321727051947,-164.75510515944535,-266.6079714826503,-241.16729629406183,-255.0942867416286
-182.86830944046437,-170.01276411930948,-276.02904918388157,-244.08872777950728,-254.67288553856147
-184.12238152340478,-175.2707476735089,-284.8089316527097,-246.21675469656458,-253.55760557669697
-182.8599349633643,-180.52040038779074,-292.8487376449721,-247.54164263252875,-251.75678007126726
-178.90240740477248,-185.75224641066197,-300.0576095620525,-248.0636452015523,-249.2812829678693
-172.13781720416634,-190.9543993330887,-306.35469182020597,-247.79307618244223,-246.1443947945033
-162.52789660830956,-196.11120632260108,-311.67090437262846,-246.75010528220443,-242.36164693529557
-150.1121639743157,-201.2022792914247,-315.9504541563925,-244.96428031557042,-237.95064782359282
-135.0085617390891,-206.20202410601695,-319.15203503319077,-242.47378989290888,-232.93089474451537
-117.41049949029403,-211.079726143642,-321.24967624755357,-239.32449131229916,-227.32357503502345
-97.58037367926175,-215.80019344856956,-322.23321028461896,-235.5687377150191,-221.15136050077777
-75.83986812969917,-220.32490403488276,-322.1083430196153,-231.26404623982188,-214.43819885752518
-52.55755298279534,-224.61355741338133,-320.8963219399669,-226.471654564779,-207.20910596653317
-28.134476075613854,-228.62589656796433,-318.6332116635719,-221.2550166423324,-199.48996257471234
-2.9885653411961783,-232.3236478491311,-315.36879956825146,-215.67828952337481,-191.30731918598954
22.461276167115575,-235.6724230866865,-311.16516758620054,-209.8048619595727,-182.68821256780086
47.81050365731769,-238.64343937909237,-306.09497850999355,-203.69597211199593,-173.65999721600323
72.68287972805953,-241.21493486773798,-300.23953584633966,-197.40945642157837,-164.2501948418735
96.74234892805552,-243.37318989081228,-293.68668467118,-190.99866484261284,-154.48636458719346
119.70231341624293,-245.1130984667151,-286.52862647158213,-184.5115696023725,-144.39599620453694
141.3319793332695,-246.43827146517575,-278.85972312331234,-177.9900858730451,-134.00642785502095
161.45964808429454,-247.36068696068702,-270.7743636649179,-171.46961369375288,-123.3447894799223
179.9730248516936,-247.8999326986161,-262.36496235920447,-164.97880162319836,-112.43797191037072
196.81679302594858,-248.08210868423225,-253.72014793072583,-158.53952436777737,-101.31262101394262
211.98784577570316,-247.93847372306135,-244.92319235982637,-152.1670593875646,-89.9951552680026
225.52866667882955,-247.50392804788723,-236.05071396935628,-145.87044152383697,-78.51180423073595
237.51940669441774,-246.81542524136955,-227.17167471105583,-139.65297020915213,-66.8886644873972
248.0692156241844,-245.91040117369744,-218.34667659801485,-133.51284089967808,-55.15176881677988
257.3073572449652,-244.82529656294705,-209.62754820145796,-127.44387098710135,-43.32716358564068
265.3745760531691,-243.59423415092667,-201.05720001695676,-121.4362904822401,-31.440988769960043
272.41509943451973,-242.24789260814475,-192.66971812419322,-115.47756900953398,-19.51955455401707
278.56956214634585,-240.81259847328113,-184.4906594974841,-109.55325284529349,-7.589408204144895
283.9690400261376,-239.30963613173378,-176.53750986740434,-103.64778857359073,4.322615112280147
288.73028537885284,-237.75475560378322,-168.82026616765972,-97.74531311729072,16.18936365535039
292.95217430448713,-236.15784044665293,-161.3421099843278,-91.83039314582423,27.98336814636931
296.713310915363,-234.5226852106035,-154.10014540849733,-85.88869993098216,39.676873199151565
300.0706873207837,-232.84682553144256,-147.0861833614716,-79.90760844898313,51.24190462160167
303.05927165274375,-231.12136591831316,-140.28756368943536,-73.87671182226713,62.650374478264034
305.6923876392859,-229.33076210973755,-133.68801486259815,-67.7882440523914,73.87422387603877
307.96275519642415,-227.45253734951876,-127.2685576935421,-61.6374054897295,84.88560120933764
309.8440780720321,-225.45694479700882,-121.00846294663901,-55.42258675596365,95.65707116723308
311.29308704689424,-223.3066296970624,-114.88627212250059,-49.1454880655982,106.1618472981429
312.25197080616186,-220.9563911315419,-108.88088552755903,-42.8111322831501,116.37403852551972
312.6511469325232,-218.35318830592325,-102.97271194681717,-36.42777178748234,126.26889792477836
312.4123389150248,-215.43657263636976,-97.14486039920921,-30.006691428811607,135.82306054078637
311.45192912682893,-212.13974538422568,-91.38433778697323,-23.561912613012595,145.01475627604498
309.68455132495444,-208.39143214251877,-85.68319858299282,-17.10980678661946,153.82398410783188
307.0268698587014,-204.11872258396716,-80.03957635476998,-10.668630168310642,162.23263522780962
303.4014685117058,-199.2509425109756,-74.45851449875124,-4.257995217929633,170.22455517378313
298.7407432201361,-193.72450680308995,-68.952507630526,2.101702289691076,177.78553855607333
