t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1770.7049999999997,1589.2199999999998,1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-3904365.793412288,-3482991.21263258,-3066292.4566397252,-2656923.5153391,-2257899.909813485,-1872695.804800669,-1505313.995345249,-1160313.4902742824,-842774.4080900208,-558174.7824755776,-312149.4082010851,-110098.1249720285,43388.632567189,145313.83279910908,195281.92327269202,196724.27809053284,158303.4175541895,95413.99662737928,31644.312540751787
-3690226.1428915025,-3394777.1254168786,-3092222.1600458203,-2779926.645464279,-2456400.8323008735,-2121741.8447090434,-1778085.3253370742,-1430015.888838494,-1084851.787072039,-752684.8168311431,-446030.0583968539,-178934.46033107743,34574.75609824198,182733.8803636531,258856.01283712397,264370.1503518883,211480.9977648832,124603.55207150192,39604.17444239895
-1356485.5192985432,-1358803.9612411333,-1349352.9387663463,-1322342.173368725,-1272304.3207420465,-1194543.7369614956,-1085829.6357516767,-945310.6805125845,-775543.4359495486,-583415.3410689747,-380624.073587765,-183292.66719413278,-10319.702869321693,119738.96957984373,193037.3086712498,205215.45635499858,165090.90403432693,95390.91564345628,28943.719172460736
-108315.38562872027,-174010.75612327232,-236297.9437759364,-292747.2705350122,-340186.57233919477,-374708.0232861817,-391937.87404422124,-387651.26264430786,-358763.0244862981,-304611.0335910669,-228270.31961872964,-137431.78594214396,-44240.2097334385,36451.02724447352,90556.65441225228,109367.26428772273,93782.31134730224,56058.62163538782,17245.45517677165
-41366.57899385215,-47552.66801539968,-54583.72382954845,-62750.50027524968,-72137.12254030818,-82488.17861320943,-93043.55451279606,-102377.8119376624,-108328.59605570362,-108152.61558579023,-99072.4209237713,-79308.46138180983,-49460.40748114933,-13706.263920611258,20110.777106127112,42465.417827309946,46380.086351212456,32414.846402772993,11182.289308278376
-143785.88647089715,-128816.19342948654,-112484.52692759283,-94561.72397094863,-75412.57976018355,-56203.408603544856,-38953.17748041754,-26233.12620952611,-20351.296858894184,-22074.28625621943,-29360.275776277715,-37026.32962770344,-38311.8601139953,-28442.98230551137,-8573.72448775828,13028.343589045566,25090.087607317902,21582.95319053204,8185.68533962026
-113935.79354430895,-111503.03137285657,-106085.45052062294,-96426.65645520999,-81812.11342078236,-62580.475242985434,-40649.21120387713,-19688.485449653595,-4455.385457262503,1000.2784313948029,-4157.934167734434,-15765.78139244791,-25520.27208792619,-25322.469914461853,-13100.11300803791,4487.95569387783,16162.753789660828,15170.043677346192,5772.926831613993
-53909.598296749544,-60516.758615529536,-64737.83660185471,-65223.44448299507,-60751.53801807442,-50751.11785122762,-36024.522032845765,-19303.619445956574,-5020.944358290938,2231.2046269497723,319.49131243284523,-8224.282195469914,-16600.321653208935,-17706.95320261336,-9507.597295964275,2797.703116677599,10712.06755029556,9793.927614200147,3584.7708572879483
-24192.63850318332,-30686.683847021082,-35841.179344890195,-38712.83524056991,-38278.6349153014,-33826.3642267445,-25569.682461815646,-15196.951472570048,-5807.489348852672,-757.1763092686072,-1632.8280653723675,-6658.217633008764,-11241.607347749918,-11041.124260278877,-5426.722830163742,1887.8521930113727,6038.6869052243965,5206.932425170049,1838.991034496986
-17402.358696980602,-20868.783219506684,-23545.23767198534,-24866.530898146346,-24238.802291260756,-21313.87253891685,-16378.874865208843,-10618.146087694857,-5883.586353445511,-3801.254684446337,-4627.370859040723,-6809.643757884918,-7939.381110713756,-6555.87385017291,-3236.781538797707,60.779358726853616,1713.7066656225406,1549.2653408842602,577.286850743638
-18666.47540925692,-19398.770645830074,-19491.96989119658,-18641.595414292187,-16690.91863952969,-13822.249077639948,-10673.299427800253,-8169.865439325171,-7001.31357622821,-7050.845087215114,-7379.095036389981,-7000.526260268427,-5784.186602780248,-4455.058023632848,-3645.45312049546,-3170.63007217806,-2421.1465617992976,-1268.8941628874297,-274.7920301610386
-21894.265483070525,-20235.476865998862,-18050.359581835695,-15322.878920811816,-12387.465455896796,-9965.642669396544,-8881.6194934221,-9412.734775482015,-10714.923713727794,-11122.935244945036,-9552.654118296976,-6805.281152915445,-5055.146687528154,-5621.1783659479215,-7444.674059086331,-8149.685702470577,-6475.7299440861525,-3356.1913547594286,-782.2526346119405
-25021.54593966713,-20785.24068127651,-16510.142369741025,-12693.647049199624,-10268.103524380105,-10220.398858445154,-12708.259844226453,-16208.57354181287,-17873.524860174854,-15685.497136580783,-10818.821788088226,-7252.484942524352,-8092.623878129789,-12303.200746607,-15668.805590126998,-14889.019262222293,-10262.069684645401,-4703.148144933435,-987.469656578373
-25153.391814385344,-18828.247172301497,-13844.239057217801,-11498.004882038575,-13080.2687526232,-18680.044668362207,-25877.56438360413,-30030.069777746776,-27422.618286393703,-19369.830365018035,-12431.181705570234,-12763.603793514374,-19933.85282893728,-27298.595660292114,-28459.994759395133,-22471.1414549319,-13202.749660585097,-5259.575943050536,-962.2795913844512
-18507.210595509,-13834.571766655408,-13056.181079842081,-18038.57386774317,-28963.326802757645,-42380.87637599125,-51137.53009125498,-48661.03257965176,-35822.84691526662,-22859.0428920291,-21220.845413403866,-32309.40280981662,-46019.44896266645,-50783.66580146009,-43304.88712309547,-28785.926872319662,-14612.49385489136,-5165.12377618645,-888.2597681316797
-7349.701689245412,-13365.188976145431,-25881.094345075944,-45566.69060879671,-68279.3773750504,-84269.82840017452,-83158.38375475677,-64190.22229186695,-41736.59011816281,-35304.65402453134,-50691.43331544812,-73781.94501323719,-84882.18536063297,-76188.92838556843,-54448.83601999237,-31305.45194301225,-14343.91039366601,-5026.702661645051,-1124.5651971591474
