t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904315.795913279,-3482891.2326399256,-3066142.524161676,-2656723.675381777,-2257650.2223733775,-1872396.3448546277,-1504964.8528379858,-1159914.7701033703,-842326.2300884004,-557677.2813915719,-311602.7336759236,-109502.44151488674,44033.14560663248,146006.9812605961,196023.49821778122,197514.05583746827,159141.15971523133,96299.45014859646,32577.209744269527
-3690176.1528951665,-3394677.2054382097,-3092072.4300727937,-2779727.285378819,-2456152.081758867,-2121444.0029804697,-1777738.7511063288,-1429620.999965024,-1084409.0603114285,-752194.787516795,-445493.3200824545,-178351.6643940426,35202.9008921193,183406.60833410698,259572.50190160822,265129.5225757688,212282.31994931883,125445.83637869121,40486.37905783268
-1356435.5418058613,-1358704.1412591217,-1349203.5460991424,-1322143.6122163471,-1272057.1290936852,-1194248.5857877573,-1085487.3279967988,-944922.149887894,-775109.7455296856,-582937.6816926501,-380103.76206507126,-182731.144322672,-9718.531261651713,120378.10785469592,193712.61462923128,205925.0168182155,165832.69452853096,96162.80346816465,29743.466639824088
-108265.4256393881,-173911.07608054395,-236149.0229116511,-292549.8260982781,-339941.5576820204,-374416.62531766336,-391601.51005899307,-387271.57653236634,-358341.8823327022,-304150.5186753884,-227772.72682547953,-136899.61559473074,-43676.160865516336,37044.06416513276,91175.6052909874,110008.87972372503,94443.17544911153,56735.16131124862,17933.949878861364
-41316.64150582827,-47453.167798597584,-54435.408840530195,-62554.4885495104,-71894.89752835133,-82201.58298741568,-92714.7824667824,-102009.40000512083,-107923.41248091518,-107713.84828311247,-98603.56406837984,-78813.30067882146,-48943.00416494738,-13170.93754072311,20659.467051906468,43022.69134770345,46940.96343537086,32974.16844080629,11734.741382422731
-143735.9764798903,-128716.91285329712,-112336.95134072386,-94367.4586586042,-75173.7500720223,-55922.64716781518,-38633.60834299153,-25878.34597791726,-19965.352946539617,-21661.652337062118,-28925.824573928403,-36575.3031771295,-37849.83764671063,-27975.845921566757,-8107.62278939733,13487.033716448446,25534.800871534426,22006.97722149513,8582.203258681742
-113885.9160432709,-111404.010164073,-105938.74719710386,-96234.4484636518,-81577.27624505818,-62306.558839477526,-40340.41085054424,-19349.607209276677,-4091.8064925994413,1382.6544170290517,-3763.1422785817654,-15365.378777638078,-25121.430774343586,-24932.668106249963,-12727.071376837355,4836.340311887411,16478.47682552185,15445.062908861246,5999.233616073999
-53859.75827538512,-60418.03639716272,-64592.137617596185,-65033.601427025205,-60521.28056023598,-50485.032677521456,-35728.00357251623,-18982.811727955377,-4682.674520360464,2579.5005771957926,669.8498138650002,-7880.264599917578,-16271.39511350313,-17402.116661855085,-9235.996788530923,3026.8790359698382,10889.694282202743,9911.05190978676,3632.7181305629206
-24142.840947447723,-30588.300122441477,-35696.61587160301,-38525.660950083395,-38053.532929307534,-33569.06828517495,-25286.898822633273,-14896.267172187427,-5497.267869194442,-446.4418436945362,-1331.1397094111232,-6375.534945700066,-10988.14883407485,-10827.220413544948,-5262.665444335708,1991.9626779772075,6073.094227590427,5162.375682426462,1706.85241246752
-17352.608588580093,-20770.777356637376,-23401.93985908856,-24682.324931875468,-24019.418639921743,-21066.292187422678,-16111.211675264887,-10339.509327498094,-5603.92533442873,-3531.187700848085,-4378.000855957662,-6592.363351938198,-7765.669751893407,-6437.090041590412,-3183.953121200084,37.163800055960024,1603.9022033496556,1344.4678791726792,269.8201017466462
