t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
427.68499999999995,418.825,414.87,415.82000000000005,421.675,432.435,448.1,468.67,494.145,524.525,559.81
37283.15445838204,29902.98156672204,22863.27971855182,16337.030844312183,10502.201483258885,5540.283104919922,1630.051492421026,-1067.2821792682796,-2436.9946293942703,-2461.038335422999,-1298.2441238112256
65833.24731313306,53079.945192812345,40809.18234975833,29296.136341023564,18854.191898533365,9836.122744703584,2620.484203088713,-2425.9209610095045,-5020.687491268183,-5084.923184476479,-2916.6815086878055
80755.7334065329,65823.03688085174,51233.20436169967,37252.84076800859,24255.71612938511,12735.640706875087,3288.3191865660456,-3456.6255314766167,-6972.823639369911,-7054.724648212709,-4104.594013423069
81217.02180631574,67310.43000052661,53381.223509301766,39582.366394471625,26259.619246140435,13989.376788801317,3567.6608535940663,-4086.2032748799797,-8145.4275163626635,-8219.121588049426,-4770.798193961038
70404.5622579593,59747.704941965734,48631.92090557496,37035.397446586896,25197.95339366967,13697.157586353904,3464.1305597111495,-4324.861740235598,-8540.586686277406,-8581.940687235934,-4930.83650820161
53606.832053769715,47022.416718122164,39635.229600526545,31246.462023597927,21943.373169091774,12220.72974624657,3043.5579989500966,-4247.352151923535,-8283.081523356917,-8273.592601910888,-4683.127196964092
35996.788661915336,33091.01412891895,29226.487042085224,24073.806254115505,17562.307107319906,10042.89693644855,2408.645146045322,-3960.5805700902547,-7567.910208322055,-7496.60027678891,-4168.019477828966
21124.669279178077,20822.483351900733,19596.862441946632,17057.27740980567,13006.589475851411,7630.5329577471275,1671.9098348105936,-3571.5292405856308,-6604.058923503798,-6467.27865101583,-3526.7429326066895
10494.27202475757,11600.980332363773,11947.916032746096,11149.30266720775,8934.211483135954,5342.150364640206,932.6690237451205,-3165.380968664252,-5571.4288498820515,-5371.092420127255,-2872.6931261146638
3985.474744362253,5557.968849178299,6579.605789601803,6714.351102490662,5672.448915715748,3392.832889191869,262.84150895741556,-2796.9413750171416,-4598.365074695208,-4339.469663580089,-2279.3704357081674
617.4379129588689,2093.730448092473,3207.604554797797,3691.9884799520205,3280.8385374947347,1865.897182948644,-297.43447637445433,-2492.7663836113375,-3758.264819440916,-3446.557597948169,-1782.2618799174663
-775.1741203077428,378.0723681546248,1303.8678977801458,1802.1493690654306,1654.128261984154,749.8126172224992,-736.3869558656494,-2258.867148935388,-3078.6563098943843,-2719.080481849369,-1388.568266205512
-1146.478257354123,-328.29185527189054,339.9234112286225,710.6893741652497,618.0691423969361,-19.9414084570746,-1062.8200341037332,-2089.265138587286,-2555.3330871102785,-2151.552360189131,-1088.8441174961476
-1113.7169978701272,-545.1550573950205,-94.10149887317706,125.94004446119088,-4.9085425441985535,-526.819362775856,-1297.2122448688542,-1972.5675667526734,-2166.055400596504,-1721.0461687060722,-866.7339311152269
-996.8062129383527,-574.3329369100475,-265.03588361484003,-165.66137896221272,-362.53884215110213,-851.4254675003895,-1463.8841194263193,-1895.7053457532857,-1881.0576383299838,-1398.5347675080645,-705.3592640038393
-917.2079827439073,-558.0327444271508,-321.88483359388965,-301.9242710399968,-563.5802189575344,-1060.79297104515,-1585.1452599291258,-1845.270755912343,-1669.8226023525203,-1156.1323310239945,-590.5562586428487
-890.8785040291144,-543.843279389207,-335.3566715376138,-363.4830415707511,-681.8123442190805,-1205.0565829986665,-1677.388919349141,-1807.4279099126643,-1504.839778550169,-970.8809373681358,-511.884492195736
-891.2127352919696,-533.9552732884428,-332.7251638994645,-394.5327366754392,-764.5427451845499,-1317.7276668079764,-1748.6848402652938,-1767.407570711899,-1363.4695702597796,-826.1599594172309,-462.38046068039216
-882.8165292778882,-515.1054961226727,-321.976322200664,-419.1987417805242,-840.4432791735609,-1416.8210510959032,-1797.48567275321,-1709.4284508613064,-1228.9103569020974,-711.6918904712669,-437.7688859239688
-836.0589534212859,-474.03942841261,-305.9869911131207,-451.82257154059266,-924.3825891445861,-1505.4489616962587,-1812.4424350136837,-1617.665671978811,-1090.9013154980871,-622.803723244115,-435.53422465082554
