t1,t2,t3,t4,t5
148.10000000000002,168.67000000000002,194.145,224.525,259.81
228.02653751414547,210.80334783624906,206.03942828439924,217.51641445589587,248.4675668565273
305.69525135531103,251.5367851227992,217.07804040822907,209.86835411368327,236.41772307456404
379.3948731908161,290.01151147883576,226.9959782287083,201.63642357934293,223.8028355093288
447.55820239911134,325.4400365088129,235.55471263769527,192.8824866821581,210.76606165113265
508.81960108815747,357.13281553636807,242.54927887370934,183.67306780191927,197.44778565970455
562.0614191826385,384.51995244232916,247.81406429429762,174.07763956114633,183.98221301835397
606.4470889468545,407.1669829140459,251.22691921420227,164.16687732168006,170.4942596290733
641.439587324193,424.78414834592405,252.71146024435097,154.0109593415774,157.09685437394802
666.8049785506269,437.228992215943,252.23753874919072,143.67798500533777,143.8887509405902
682.6017304608409,444.5025224773657,249.81994707643454,133.23257296371443,130.95291676242664
689.1573656839357,446.7395535828092,245.5155252398258,122.73468732496178,118.3555362641836
687.0346993410004,444.19414412824545,239.4189050893836,112.23872442229128,106.1456343469057
676.9903850474815,437.2212625187775,231.6571836369464,101.79287639446287,94.35529624387897
659.928722042613,426.25593421806684,222.38384991207525,91.43877204922522,83.00043334308211
636.8536727761074,411.79114978385644,211.772300173806,81.2113812630211,72.08202275107408
608.8218276510518,394.35575090635973,200.00926589336584,71.13915729980815,61.58773226074479
576.898673083901,374.49337647553364,187.28845047921692,61.24438242355714,51.493832480097325
542.1200216875039,352.743361140301,173.80462810092837,51.543676260997586,41.76729419448989
505.45990386392475,329.62425582886675,159.74840563437,42.04862350235082,32.36797114863455
467.8056508168766,305.62040411485054,145.30179129632393,32.766477440837946,23.250775572932625
429.9403654017931,281.1717789948034,130.63465531105555,23.700898111919116,14.36776491809131
392.5325145539156,256.667077058665,115.90211273735157,14.852687864158824,5.6700722408744895
356.13200863436685,232.43989242658407,101.2428093798556,6.220492502294874,-2.890371690430129
321.17187026710417,208.76765791715388,86.77805061252218,-2.1985578627965765,-11.359360359919194
287.9744385674779,185.87294811124883,72.61168114007747,-10.408287929510522,-19.779197661533402
256.7609956594193,163.92668695283135,58.830601554791045,-18.413009956993776,-28.18775399422728
227.66372623276652,143.0527870411343,45.50579463334865,-26.217158292478416,-36.6177855384605
200.73900903833717,123.33376259902244,32.69372973610366,-33.82502892095199,-45.09649971381414
175.98117177607966,104.81689598578424,20.438016126982035,-41.24062309307055,-53.645342004143075
153.33599864574578,87.52059108092189,8.771184048434932,-48.467590581382524,-62.279973950938675
132.71344598146564,71.4406088797163,-2.2835155444883384,-55.509265216376534,-71.01040901367682
113.99918215094809,56.55594513583142,-12.710386970276957,-62.36878295107144,-79.84127193178507
97.0647131534104,42.83417202131982,-22.499719757607295,-69.04927067461452,-88.77214788626684
81.77597859464774,30.236122065532115,-31.646434148476246,-75.55409223211996,-97.7979898099432
68.0004007293572,18.719840928611134,-40.148987403470656,-81.88713652878332,-106.90955529229342
55.6124415596935,8.243774912340768,-48.00857043959061,-88.05313116038413,-116.09384834679972
44.49777119368281,-1.2308104327941862,-55.22860951733291,-94.05796372512259,-125.33454556905122
34.55617789034187,-9.73816184942855,-61.814573814296104,-99.90899188571886,-134.61239066895916
25.703360415186474,-17.30708560660139,-67.77407670811735,-105.61532246068072,-143.90554581194792
17.871740836444424,-23.960665284630437,-73.11724632688333,-111.1880394580009,-153.18989249722316
11.01042502196244,-29.716597534452532,-77.857329313783,-116.64036117250757,-162.43927872048255
5.084422851448018,-34.58808734316847,-82.01148077485539,-121.98770740413691,-171.62571283067243
0.07322403370066866,-38.58523851570801,-85.60168313743713,-127.24765966070169,-180.7195077381937
-4.031188718369329,-41.71686819204091,-88.65572739907856,-132.43979999676577,-189.68938192675574
-7.226817377852946,-43.99266554851457,-91.20818241356216,-137.5854179728344,-198.50252603721873
-9.504549749352904,-45.425604153788505,-93.30127201667419,-142.7070800942456,-207.1246456117426
-10.851414705910969,-46.03450505072943,-94.98557663192051,-147.8280619272276,-215.51999189771988
-11.25411389063028,-45.846634310342935,-96.3204762668577,-152.97164972511854,-223.65139340360219
-10.702738402061861,-44.90020581428437,-97.37425624438791,-158.16032557747528,-231.48030116563547
-9.194560916088406,-43.24664901588628,-98.22380622303105,-163.41485748290023,-238.96686042166408
-6.737773391678246,-40.95249431384619,-98.95385743636255,-168.7533229375154,-246.0700205965222
-3.355020425604309,-38.100727450329735,-99.65572269001228,-174.190101171128,-252.74769419152483
0.913438735619124,-34.7914709118036,-100.42552814694649,-179.73487457779322,-258.9569733571618
6.00711760369046,-31.141866229091562,-101.36195448604737,-185.39168371560817,-264.65441064605056
11.8434196194744,-27.285057340417993,-102.56353631818148,-191.15808208180135,-269.79636774220785
18.31665640343772,-23.368212014289362,-104.12560100566361,-197.02443638177118,-274.33943291212324
25.298116275980856,-19.549564991834075,-106.13695909337834,-202.9734150065602,-278.24090461380865
32.637296151999294,-15.99452121081324,-108.67648602314141,-208.97970186649366,-281.45933524488623
40.16436018831937,-12.870917367340581,-111.80975622017884,-215.00996472461907,-283.9551255437814
