t1,t2,t3,t4
78.48,44.145,19.62,4.905
61.01640337697326,35.615661025002545,17.43774583467365,5.396326988705499
43.606922994869024,27.038831222801626,15.168944499788255,5.833379052804517
26.43057373134894,18.490753457937885,12.82979390894119,6.21165090415647
9.660224000046659,10.04599122755053,10.437004263567356,6.527450031384538
-6.540755034781273,1.7761300802650073,8.007538545301971,6.777934173277925
-22.021540013636745,-6.251430381116245,5.558351079505534,6.961130272352485
-36.64651921366251,-13.97456284562381,3.106130060792074,7.075935021092171
-50.297499216271326,-21.337350625995178,0.6670497555728057,7.122097658485108
-62.875402513325035,-28.290857191529497,-1.7434622588686963,7.100186176522178
-74.30142423171587,-34.79371230052887,-4.110937978749709,7.011538537043391
-84.51763676126151,-40.81250663157727,-6.422057802711363,6.858200863995944
-93.48705121174012,-46.3219933382006,-8.664811901227495,6.642854854274672
-101.1931633807297,-51.3051012207707,-10.828631578968531,6.368736835801737
-107.63902848547721,-55.75276996873414,-12.904488986334691,6.039550992839767
-112.8459226615378,-59.66362295988213,-14.88496445206205,5.659379278497145
-116.85165970900822,-63.043497243842964,-16.764281602092762,5.232590449610111
-119.70863852576159,-65.90485347026707,-18.538311268916466,4.76375049954009
-121.48170005858665,-68.26609059010003,-20.20454595232743,4.257536542249012
-122.24587256696628,-70.15079115725015,-21.762047243945542,3.7186559302997946
-122.0840808325966,-71.58692303443378,-23.211369156607205,3.1517720849661424
-121.0848890935038,-72.60602235096748,-24.554460694727894,2.561438193220229
-119.34033946097895,-73.24238079637078,-25.794551258137144,1.9520395980656509
-116.94393797096006,-73.5322579112649,-26.93602259093641,1.3277453882385277
-113.98882982526654,-73.51313612021748,-27.984270975439557,0.6924693916577187
-110.56619436955134,-73.22303300857807,-28.945563240862647,0.04984050300796872
-106.76387946270772,-72.6998819412946,-29.826889922700907,-0.5968179639382782
-102.66528457394617,-71.98098870843285,-30.635818590118596,-1.2445004099288846
-98.34849256886622,-71.1025685937451,-31.3803499755008,-1.8905232411009023
-93.88564198914646,-70.09936521084697,-32.06877911367802,-2.5325221083675227
-89.34252486961957,-69.00434972322023,-32.70956324918794,-3.168442967336672
-84.77838985675001,-67.84849672064811,-33.31119781820761,-3.796527875301339
-80.24592659607501,-66.660631102286,-33.88210137565095,-4.415296454092953
-75.79140497482392,-65.46733882908143,-34.4305099332673,-5.02352393219755
-71.45494171598699,-64.29293334953366,-34.96438081456941,-5.620216641470322
-67.27086685792625,-63.159468850376456,-35.49130582729928,-6.204585788079866
-63.26816363100191,-62.08679120277573,-36.018433311109916,-6.776020248803994
-59.47095696092091,-61.09261752153692,-36.55239844138407,-7.334059066944733
-55.899028090678314,-60.19263558113815,-37.09926106094529,-7.878364240866148
-52.56833543389896,-59.400614887954724,-37.6644502684937,-8.408694315815188
-49.491524586173995,-58.728521943622724,-38.252715012176736,-8.924879208950351
-46.678413286063424,-58.18663310407201,-38.86808001296181,-9.426796620417068
-44.13643991927931,-57.78363940093199,-39.5138064678165,-9.914350311310244
-41.871066811503724,-57.5267387109603,-40.19235714810958,-10.387450463346118
-39.886131997494154,-57.421711704931084,-40.90536570399109,-10.845996275455217
-38.18414535137137,-57.47297905591619,-41.65361019988706,-11.289860899357404
-36.766526901433785,-57.68363841920579,-42.43699112827271,-11.718878769258758
-35.633786836255396,-58.05548069778257,-43.254514367024356,-12.132835339693539
-34.785648154436494,-58.58898606721018,-44.104279748487066,-12.531459209690002
-34.22111414476554,-59.28330114320703,-44.98347608497009,-12.914416580293755
-33.9384839386493,-60.13619952634493,-45.88838363547444,-13.281307965486228
-33.93532028611511,-61.14402874358649,-46.81438509290806,-13.631667053201552
-34.20837450254607,-62.30164731721057,-47.75598621205552,-13.964961593080313
-34.753474243401506,-63.602356317983435,-48.70684718001944,-14.280596170514482
-35.56538040980709,-65.03783028909099,-49.65982574857905,-14.577916712254833
-36.63762008235124,-66.59805284614833,-50.60703299999149,-14.856216557280375
-37.96230292788375,-68.27126255042498,-51.53990240472118,-15.114743917752008
-39.52992901930872,-70.04391479983089,-52.44927255457129,-15.352710548710753
-41.32919643680334,-71.9006654673539,-53.325483623575145,-15.569301441764825
-43.34681735764542,-73.82438182245336,-54.15848723034551,-15.763685357339519
-45.56735156098635,-75.79618588260061,-54.93796896053677,-15.935026012081213
-47.97306633849368,-77.79553474879866,-55.653482370151885,-16.08249374256742
-50.54383167424885,-79.80034167519656,-56.29459284511404,-16.205277473329552
-53.25705920034474,-81.78714061080493,-56.85102925680965,-16.30259682598558
-56.08769281440871,-83.73129574154746,-57.31284094506656,-16.373714216539444
-59.00825793464605,-85.60725617414056,-57.670557197317144,-16.41794679907833
-61.98897514979956,-87.38885437096124,-57.915346092975696,-16.434678125571303
-64.99794249153365,-89.04964530939104,-58.0391693613939,-16.423369402605914
-68.00138872663804,-90.5632816526803,-58.03492977398436,-16.383570236077475
-70.96399796508881,-91.90391854383935,-57.89660756709077,-16.31492876353002
-73.84930355486738,-93.04664003814845,-57.61938247913689,-16.217201080619418
-76.62014675142787,-93.96789774660922,-57.19973818653095,-16.090259872779264
-79.23919309188376,-94.64595104597018,-56.63554623620787,-15.934102165572844
-81.66949686903054,-95.06129729178565,-55.92612699232612,-15.74885610758927
-83.87510169674732,-95.19707991311661,-55.07228562963338,-15.534786698501003
-85.82166300052313,-95.0394621233979,-54.07632180117921,-15.2923003726731
-87.47707646930826,-94.5779542888646,-52.942012264398365,-15.021948346321345
-88.81209517561949,-93.80568377224948,-51.674566445075854,-14.724428634612433
-89.80091730473708,-92.71959731254097,-50.28055562916885,-14.400586645316395
-90.42172630612814,-91.32058768603073,-48.76781717264944,-14.051414258686627
-90.65716584058448,-89.61353847142125,-47.145335784239606,-13.678047310102246
-90.49473316431585,-87.60728314244612,-45.42310454111331,-13.28176140344042
-89.92707655214882,-85.31447734619125,-43.61196882158433,-12.863965999694045
-88.95218496684949,-82.75138598977908,-41.723456762995724,-12.426196747253648
-87.57346134687745,-79.9375895377246,-39.769600163063444,-11.970106047429319
-85.79967449556887,-76.89561659812297,-37.76274992908925,-11.497451880733795
-83.64478846917166,-73.65051233082411,-35.715390237113354,-11.010084955359337
-81.12767241773386,-70.22935433611286,-33.63995549277971,-10.509934278008988
-78.27169785826509,-66.66072938372048,-31.548653993070523,-9.998991287367705
-75.1042341779165,-62.97418554441858,-29.453301883431152,-9.479292730404152
-71.65605660719066,-59.199674938982966,-27.36517060255771,-8.952902499661617
-67.96068381663198,-55.367002397501466,-25.294850524964488,-8.421892684004685
-64.05366454698785,-51.50529482914084,-23.25213296950872,-7.88832411431651
-59.97183418609887,-47.64250506918431,-21.245912161882615,-7.354226707968628
-55.75256289624318,-43.80496245221106,-19.284108142663,-6.821579930373787
-51.433016753600455,-40.01698043524884,-17.3736110212863,-6.292293697799107
-47.04945240752572,-36.30052935711878,-15.520246410303681,-5.768190042475951
-42.63656406057736,-32.67497997601632,-13.72876135129504,-5.250985848927955
-38.22689920434633,-29.15692088809221,-12.00282957890117,-4.742276949796264
-33.8503566432645,-25.760050406274985,-10.345074574349276,-4.2435238411003
-29.533777042039368,-22.4951410753071,-8.75710854286799,-3.7560392419915436
-25.300632698325096,-19.370072809056175,-7.239585215212917,-3.2809776840548515
-21.170819630944134,-16.38992873715459,-5.792264223349971,-2.819327271678457
-17.160551541287482,-13.557146298961733,-4.414084732118931,-2.3719037096257996
-13.282351895130038,-10.871714962548898,-3.103246017478754,-1.9393466483701212
-9.545137408834233,-8.331411192979171,-1.8572927603239568,-1.5221183535704932
-5.954383708626008,-5.932060945731891,-0.6732029635362982,-1.1205046646800843
-2.5123619376941413,-3.6678199976264754,0.4525234118129715,-0.7346181702560162
0.7815663425054629,-1.5314628133428112,1.523776768928529,-0.36440349497538316
3.9306094580637416,0.48532866747521064,2.544752581842896,-0.0096445662386202
6.940174916315912,2.3916840064532723,3.519869644678294,0.3300262931719704
9.81748121629653,4.19727757681617,4.45369275222072,0.6551176156531273
12.571164979055887,5.912081547136754,5.350860437421751,0.9662665622263447
15.210895074554612,7.546142590346678,6.2160181445645915,1.2642254041342262
17.747003978861716,9.109385084226343,7.053756993751016,1.5498468994182248
20.190144925437153,10.611442337188144,7.868558099259223,1.8240687497252939
22.550981607858933,12.061516237226055,8.664742245788357,2.0878973188234395
24.839915335399162,13.468264716542812,9.446424605645884,2.342390789328033
27.066852717148222,14.839715574193105,10.217474098001643,2.5886419288798477
29.241015224674708,16.18320451929543,10.981476948391407,2.827760632298488
31.370790415193337,17.5053347943107,11.741704001282624,3.0608564027375484
33.463623231379884,18.81195540993702,12.501081368034754,3.28902093308308
35.52594466118359,20.108154861838567,13.262164053179951,3.513310949040239
37.563134158802605,21.398267190636325,14.027112288825608,3.7347314775909677
39.5795116015177,22.685887371967564,14.797670414518304,3.9542197085881954
41.57835418033025,23.973893261608406,15.57514826183314,4.172629622760067
43.56193347984047,25.264471648492332,16.36040513250553,4.390717565700547
45.53156807139614,26.55914636209285,17.153836589049533,4.609128953706852
47.48768719435131,27.85880681646062,17.95536440036376,4.828386302633289
49.42990150050265,29.163735828622244,18.764430094778074,5.0488787742096335
51.35707735151036,30.473636003127066,19.579992662659585,5.270853434426244
53.26741175291255,31.78765440845594,20.400531013958965,5.4944084145369985
55.15850564663913,33.104405668440535,21.224051827646182,5.719488155978738
57.02743393420654,34.42199393913496,22.048103425613657,5.945880905196116
58.870811235502046,35.738034527901185,22.869796260352835,6.1732186023465045
60.68485297744216,37.049676128857094,23.685830522053635,6.400979278750955
62.465431931233255,38.353624792181186,24.49253124690729,6.628492041677379
64.20813075942654,39.64617081174702,25.285891146247675,6.8549446818562965
65.90829148207668,40.923219706523426,26.06162117951297,7.079393889673792
67.56106301737267,42.18032838899973,26.815208668425452,7.300778011268771
69.1614480929185,43.41274746379692,27.54198250256081,7.517932217152811
70.70435086047591,44.615470388953824,28.237184726424047,7.729605895169961
72.18462648442278,45.78328997034725,28.89604753532158,7.934482018597555
73.59713382091627,46.910862357123335,29.51387445265842,8.131198181141974
74.93679207226995,47.99277837495358,30.086124226173123,8.318368935808804
