t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
955498.2090379356,825178.4077364543,697662.8334229287,574443.2272435309,457116.9635531745,347406.5683431481,247160.49730305586,158324.12250697816,82866.14035387515,22641.83660735025,-20828.55512643144,-46689.907670181026,-55213.29167282073,-48405.78381164561,-30776.038418739452,-10244.716182304115
1307084.5288590656,1147297.6561022075,988106.672622335,830280.3353896432,675145.6031891548,524740.2947219121,381913.24810056924,250331.49572353633,134341.0940219973,38620.544551226325,-32430.286268963217,-75599.06391434734,-90049.13936497248,-78682.96150906097,-49459.74853934842,-16313.119241216518
1022167.388841809,926802.2444076816,827263.1782548695,722136.6116583922,610882.6808753245,494191.88600468833,374327.9299523365,255366.75047889524,143194.44806849607,45095.169104024884,-31228.43699499986,-79271.24319127706,-95855.28383936633,-83357.33878514229,-51286.12464888897,-16228.299708838043
517830.8949167177,500031.2658856116,476157.1736927278,443474.3087162869,399802.22569936205,343965.8504249137,276379.11035731743,199648.49283167854,118975.4073823451,42039.41623033619,-21973.13188716966,-64380.56631725933,-79859.63208021126,-69360.27550333505,-41729.79138819454,-12541.88290442787
158185.22022314995,176764.43199708583,191205.75696689278,199191.01299205882,198327.94032460533,186484.17226941013,162380.86183509015,126384.81286711796,81285.98535554038,32672.241245135603,-11584.66208690531,-43086.56949926206,-55780.25995722449,-49028.277176144766,-29247.698427849773,-8474.613041463856
17288.765375662602,35104.347123497326,51592.94556809002,65656.57698210399,75803.96470524812,80257.44945057032,77298.51001107723,65879.70573116772,46409.067399095395,21424.125692117603,-4303.08137071839,-24690.562723070663,-34416.35784851273,-31539.654724647902,-19313.996597328856,-5641.001462757694
-261.708859628517,5626.4572451432805,11616.739708102963,17535.74898535499,22948.486227357906,27104.6765397161,28970.215516468314,27416.630961978077,21626.82575647499,11688.525305800782,-832.8835309589977,-12767.68341409793,-20154.634106314847,-20133.50837478786,-13184.992156274331,-4046.932578521888
12629.133603652048,10645.449441539322,8822.668853113273,7317.341078216197,6338.287255374491,6066.4945898734395,6480.51353404465,7128.291725835194,7012.704553157775,4863.311892906794,-41.07222683661854,-6812.608326555207,-12609.3167388883,-14004.646206739888,-9814.815363704667,-3132.799104714025
19495.177563583515,15261.485160587199,10779.071869418302,6186.160337766253,1921.3999542462122,-1301.9072191772318,-2749.8046225810813,-2181.508584412794,-391.6578349526467,764.2104311954945,-638.4170006677859,-4873.547253603371,-9578.018822052632,-11105.816109052526,-7855.199674830714,-2482.0438983749864
