t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.6249999999998,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.3050000000001,713.9200000000001,690.345,676.58,672.625,678.48,694.145,719.62,754.905
562342.9816543153,479615.5672430061,399014.3356538168,321656.9882651006,248726.34044826345,181478.97792707008,121237.70983404979,69357.71255322442,27152.683625408426,-4236.308928996294,-24049.705311264534,-32218.230054663538,-29793.000394512797,-19513.803197455625,-6522.344112899295
833526.0528783976,720379.4136878748,608467.3721236952,498735.7107148357,392513.5385618595,291603.30467540293,198319.53212440378,115442.29425156777,46042.478795837254,-6867.824845529078,-40899.32161423847,-55078.60161564322,-50836.10201954151,-33078.13510547486,-11131.554815433294
753363.890590951,667707.1108880085,580075.98261665,490071.6221634027,398027.10243285546,305255.3772111084,214242.16292978366,128702.21045159583,53387.71325307499,-6471.389828484292,-46180.45639523212,-63028.19971901,-57966.31162397731,-37069.26292318245,-12084.536606432377
483116.0537597681,447407.8043932352,407292.64365376387,361057.2490074573,307704.6621250994,247347.89955313088,181630.4240143855,114041.17679901482,49913.54995380006,-4142.461017663904,-41565.253073295855,-57889.5892546793,-53078.76959680426,-33216.60739824756,-10329.237274447585
222424.2432494517,223281.06735344243,219790.38984884982,209863.88632547043,191733.09095900814,164368.29602806616,128056.58457206766,84998.54575100788,39642.25827101019,-1631.158857499902,-31807.05795563408,-45532.30474612068,-41793.25256792627,-25669.53258141819,-7607.713650991356
67495.40232858428,80938.3639393595,91745.96513414019,98329.19038454577,98985.37563939487,92202.45614479555,77207.12242216626,54669.535993136014,27300.66790621048,-92.83559830538269,-21542.36484183126,-31956.000462647644,-29669.71053425677,-18139.348557025918,-5222.669472755924
8933.865109506589,19768.4074283984,29676.86339960856,37842.63642282917,43149.090379716465,44310.66271783717,40226.25029982729,30548.53396179642,16312.631870401376,276.4633330458398,-13470.69701016029,-20881.45095187464,-19978.28856741359,-12473.792358459357,-3619.434560460554
-451.919019117366,4040.096229565844,8487.806509552418,12654.089021474136,16071.690472045932,18038.025658450246,17725.810360999443,14463.686425723396,8179.304119071162,-142.6371830112863,-8312.973044447002,-13493.813187824771,-13582.948428427293,-8868.344325541488,-2669.0185797117833
3613.8492065463224,3692.373028782998,3899.761045256583,4278.636468804314,4819.122955954611,5389.551358883729,5651.829712034692,5037.8805826163725,2924.22553176512,-901.1132887473864,-5648.549929956885,-9379.9231078134,-9932.89332748105,-6747.095062847275,-2092.3350510128816
6647.024707333115,4861.836447066611,3090.575856360271,1461.0366954264782,206.78891648842392,-417.417003882976,-346.7090279820219,36.47651652814909,-137.171231617621,-1739.4984220130968,-4721.197942819377,-7555.815237459098,-8064.408000376774,-5463.982918327205,-1689.7969447124628
6526.976498804918,4294.945480243611,1957.9032464932702,-337.47772597958414,-2243.6614769397315,-3304.919904530612,-3254.06258860874,-2413.361989368495,-1814.0631865629546,-2598.3747194855823,-4866.530914835185,-7081.828713956981,-7151.52569130187,-4585.429308568283,-1373.9640102747233
4714.418754230492,2481.9555195361813,111.01591597768449,-2226.6291955282536,-4117.437730058704,-5029.349192288161,-4686.706315139164,-3532.872283894057,-2769.446758107845,-3528.6952862328735,-5622.164675188075,-7272.92856520609,-6656.206496675881,-3896.1051295336965,-1124.1246666646803
2482.723865077746,276.64914334336635,-2024.5417597249498,-4196.9842001174175,-5769.8050736373225,-6212.655937813849,-5394.175608084774,-4026.375461027355,-3468.425486856628,-4603.311233575143,-6683.80874388038,-7687.111042010522,-6283.919852578133,-3317.565618147241,-943.4940944207012
313.5461832927046,-1906.193980549391,-4128.648664300485,-6057.443841500148,-7172.396618936747,-7011.138663873038,-5702.6105592259155,-4297.473049033069,-4211.9501006839855,-5851.622311183052,-7821.250809205127,-8047.185948511506,-5898.937449365413,-2839.210833237521,-838.9514658052667
-1743.7953493159966,-3946.320012911204,-6032.26329050112,-7631.711200062365,-8206.337235614561,-7436.936254160897,-5786.945968260749,-4605.406622595767,-5161.269420556574,-7203.7754804559945,-8809.722682028674,-8178.68083259176,-5464.870413542643,-2481.931034119096,-815.4578475470671
-3684.039183304534,-5741.616330306374,-7561.684956191888,-8727.859509657746,-8744.456625756806,-7507.049470351193,-5807.978686914561,-5119.456227067117,-6308.40811944599,-8442.892398284703,-9407.875238165781,-7993.4936147665785,-5018.27563364948,-2282.1502516853297,-874.7526379186593
-5293.556657340522,-7019.74725312641,-8432.23577843861,-9126.266951448693,-8717.990201965766,-7329.261745384023,-5938.142620571134,-5859.665068891774,-7403.523417220979,-9202.780617087428,-9407.583157602086,-7516.083349860292,-4658.253382462917,-2280.3483493130107,-1012.6601872840695
-6025.996239183083,-7290.7816066980695,-8283.615507890963,-8681.290567668622,-8224.594537796916,-7125.947694966416,-6258.542463626701,-6553.795870541971,-7924.5271438164045,-9080.857656390403,-8760.704193129746,-6923.0577809680435,-4529.036884370408,-2504.067402282824,-1213.2304975406091
-5081.646005170737,-6017.798664925827,-6910.344362137254,-7536.142487579909,-7614.966214230506,-7122.272190886777,-6539.813930467593,-6543.679338874007,-7238.597313238297,-7908.957840461799,-7733.89399771865,-6547.064697009328,-4777.922342937002,-2942.645170140308,-1440.4295180453005
-1834.098210019268,-3066.2040056784067,-4648.657201714661,-6320.449657107345,-7408.268510055928,-7265.539445529983,-6070.580892056418,-4984.09454554649,-5057.475906608871,-6098.463000285526,-6975.132206904735,-6797.606032388126,-5485.869690040026,-3518.32610556542,-1630.6460258881966
3398.901783330906,705.6197791279994,-2678.1593130560077,-6078.5803989607475,-7938.478866435705,-6952.492184977889,-3867.4627950803874,-1501.8760853929261,-2038.5457581204255,-4805.194021006053,-7363.4371508641025,-7991.231879121367,-6589.764392768154,-4065.97734312166,-1692.2891492914978
8651.040099312255,3172.0510535082935,-2837.9543524337905,-7753.418422029335,-8910.377635451672,-5174.735198990847,508.43749584111674,2933.4069933239894,-49.925773632902946,-5626.858473118927,-9621.153034481174,-10152.142165837202,-7834.083302704628,-4338.9086851997145,-1520.2638166606484
10434.352294846654,1530.9367279683959,-6748.799119987193,-11441.829627611629,-9353.388097583185,-1357.9326390224824,5889.623919893141,5693.626241229444,-1589.6493078476274,-9813.471111046616,-13861.83200416743,-12895.550100786088,-8791.417567857081,-4055.711289067646,-1029.317415705435
5184.102220550979,-6205.418289778399,-14646.913825747954,-16058.811479938508,-8330.703883411781,3527.1117436537106,9202.644724896161,3447.1914569796395,-8414.538242346116,-17415.959877653044,-19367.38424083602,-15487.46967652805,-8967.052931315691,-2987.5559222596603,-198.91337281689937
-8553.510159488636,-19690.13576159896,-24851.317440432056,-19912.789667067897,-6022.764963765559,6674.314472932957,6727.496553244067,-5870.485628223456,-20238.304563713344,-26997.192002160664,-24787.022950631468,-17080.145882570007,-7959.792439443569,-1059.7143236948327,891.9968845854494
-28739.19402101426,-35939.63079293114,-34484.87170245596,-21883.593797559668,-4157.39568609388,4701.432646714774,-3608.984482656271,-21451.15489177434,-34540.9709408481,-36188.26442595224,-28671.308726530682,-17014.05223559563,-5613.90915889064,1579.9791424476975,2066.8364702293256
-50493.27165526611,-50683.97894842549,-41023.2844924631,-22211.422574912813,-5146.886904915204,-4224.688993950912,-20633.836811188692,-39718.054266293104,-47725.386810240394,-42742.36900100011,-30028.30779622921,-15037.358348137212,-2092.556028873657,4569.749153503002,3101.331995715028
-68435.31962210676,-60448.4840826791,-43509.841999516066,-22216.730134428763,-10518.628632401851,-19073.6081748815,-40356.81260873575,-56113.149955307425,-56793.29108388926,-45404.7029144675,-28604.885568292062,-11350.180791202925,2161.456158326446,7429.526204256994,3803.011291583894
-79054.35451082872,-63922.93533837239,-42647.24746548813,-23284.278912586822,-19931.571854863763,-36476.940696229554,-58046.30239431139,-67211.633678122,-60431.42153331439,-44150.52013334122,-24812.824948126185,-6484.754932514543,6557.196748391439,9706.865568064473,4079.366491448991
-81669.18102303815,-61935.600208043135,-39985.227756141125,-26020.324280801688,-31468.089513693274,-52530.885903454,-70345.71194930689,-71806.14935804145,-59039.60409150172,-39844.75639173606,-19434.07672716367,-1107.5715148173572,10520.158452888538,11108.76524490689,3959.170746604351
-77831.87325947473,-56466.135318361296,-36991.79123538615,-30125.091819282392,-42756.10273023178,-64469.77324879311,-76166.52569435735,-70658.29082827149,-54032.75384176828,-33685.475513801146,-13304.716566476225,4162.4238944329,13626.934303562775,11565.20693005096,3561.450540582563
-70030.11246651103,-49568.123844421396,-34567.9213137272,-34814.93803032351,-52001.63325110971,-71299.81470995273,-76289.07305107379,-65535.32678007221,-47034.22636849962,-26759.4671213334,-7106.450875606537,8866.13609545673,15672.698670458034,11208.93162757965,3036.825351283525
-60589.3780052699,-42747.74414492215,-33039.369479174864,-39318.908023108146,-58396.499372912505,-73460.40485473406,-72389.89777837443,-58286.85193658548,-39357.74336633359,-19832.796681324635,-1289.334103288608,12741.34023061779,16667.535033309694,10296.014204519382,2514.7078175475967
-51148.93009311572,-36837.17462549777,-32370.806318727795,-43143.35963547437,-61962.15716948192,-72097.51330843997,-66193.14010347315,-50331.79827543002,-31837.672317170574,-13332.831593639849,3914.41081375039,15705.791084778532,16781.475051434412,9110.865563513375,2076.6237293413024
-42617.17851567624,-32141.33126236543,-32374.59445623343,-46087.407679619835,-63167.35907770096,-68447.11092585459,-59027.436464852326,-42538.144857635205,-24881.608576301132,-7424.586027335885,8436.551237638021,17812.263506004092,16267.179419143748,7893.134402137986,1756.1229408821846
-35353.90361501885,-28644.1025087181,-32829.57346802462,-48136.58896765018,-62594.31309377976,-63509.684131932874,-51732.106693156325,-35318.635862269985,-18602.164077364363,-2105.9623336736895,12312.9482014039,19194.547438092504,15386.77180887398,6803.432660928588,1553.7011203763007
-29384.70598497752,-26168.742157868084,-33524.325031718145,-49350.90553852048,-60752.72101758749,-57967.548817419294,-44743.79897792861,-28785.463930535385,-12942.341915374014,2713.020287570254,15631.377018037118,20016.11702319604,14360.669648939198,5924.349343649615,1454.1442100945787
-24562.864712264654,-24474.217500909508,-34264.92812469563,-49796.34152385528,-58019.547677427116,-52227.95958153404,-38228.48331210205,-22883.18810386297,-7766.036400859115,7152.953761810963,18489.30362989846,20429.54401435751,13345.382692009442,5281.808535852211,1438.8604627359923
-20668.84848301394,-23306.147525898705,-34875.17188319794,-49519.50153897314,-54646.86715317336,-46501.975119619536,-32194.120688638308,-17479.725911420643,-2916.7222170273562,11323.91093717154,20961.92622021217,20553.17530698281,12436.956295679354,4870.582649147737,1491.2906361145847
-17466.967495490135,-22425.12798069375,-35200.99069916153,-48548.997492650524,-50793.993767774955,-40877.03649990736,-26569.962182643987,-12423.683647840799,1743.708939582877,15295.368336765685,23084.01397309164,20468.44715300721,11689.250798136602,4672.876959283506,1596.7048547477036
-14740.116659110268,-21627.48383288428,-35121.61160557895,-46910.112450277426,-46563.5604061593,-35373.73493442216,-21259.807093529853,-7581.411862895537,6307.817196377491,19078.389898097816,24850.993970272855,20234.382110108636,11133.4348935368,4665.764051206785,1738.77160384855
-12314.527680411615,-20764.001255650317,-34565.18909886406,-44644.76259264716,-42035.21224586952,-29989.194092500282,-16178.480575368994,-2861.3988970290807,10806.850330711557,22625.948711484114,26240.05297834097,19907.526375277084,10787.848578754081,4818.931230194921,1895.3705184139644
-10076.467559738316,-19754.170358304924,-33522.8640485223,-41829.99212775651,-37293.496182869414,-24728.739647556296,-11275.03757433709,1773.7567903152983,15210.845730063773,25854.31975347492,27241.01257294204,19551.949890289652,10654.72662952764,5087.645972658226,2035.9898743683964
-7976.7719692000965,-18589.044775500395,-32052.65256174848,-38586.96843305174,-32444.614139854308,-19623.593547072494,-6541.325502848929,6310.415503439914,19446.34261261345,28677.452558378878,27877.648143758175,19230.10786848499,10708.746538376103,5406.971945813429,2122.719950179717
-6019.654649807748,-17317.48008470509,-30266.614339850494,-35073.909574774385,-27617.012706843318,-14731.939283481957,-2005.098106252055,10700.697305271467,23424.11329030769,31035.580753681963,28203.7458914392,18979.263063504328,10887.44315343824,5692.27311882828,2115.893197373537
-4238.747426616543,-16018.193259905805,-28302.614574117084,-31463.274838146503,-22946.35807923812,-10125.598071021117,2287.6252738398703,14884.367529972344,27061.70293853613,32901.25715765608,28275.916039733613,18789.782899946076,11092.363061439199,5848.294459275697,1983.5807892287112
-2670.565185127052,-14768.656019624212,-26291.327975843447,-27912.52842834239,-18553.221030618486,-5870.924696032097,6291.1140075242965,18804.002596462145,30289.10583178217,34263.03147159627,28123.41668062034,18601.188614074712,11203.453596318726,5785.433142006581,1711.9274517254003
-1336.821883328315,-13623.913244117102,-24332.377531408056,-24541.69605592636,-14525.243154792071,-2014.3452466857316,9970.460439840883,22407.448424241957,33040.098129897015,35105.05383070249,27737.038570310764,18319.592376924465,11101.932504173683,5438.575276746307,1311.949250860076
-240.45540888312243,-12611.521287694157,-22487.30410330902,-21425.98399260552,-10911.284111821065,1421.9444354926845,13302.148052073984,25642.087983123645,35243.7557010824,35402.250812167615,27082.75454385579,17846.54885091045,10693.191556960568,4782.467408813276,819.1661294860152
628.5232091269268,-11738.74374996934,-20786.60920022511,-18602.106825878338,-7726.771699600555,4435.921557263897,16269.549267133161,28450.822759350292,36828.6093315626,35134.51450806402,26127.371913518124,17104.729531275083,9922.57280440134,3838.6356836483665,285.3765069677417
1284.9164322508168,-11003.246807689984,-19242.075725236282,-16080.713407912375,-4964.138430171473,7038.779954261365,18859.32800504395,30775.65798342288,37738.8769422993,34306.864602445414,24858.6732682624,16051.31969046665,8781.137521592991,2671.7649225516234,-234.48766118169416
1742.915673043225,-10400.941168831445,-17857.094961556428,-13857.908726121,-2602.680482709,9249.14550825408,21061.041126355656,32567.087565037396,37952.17320368349,32960.548477108954,23291.44248289381,14678.804427747931,7302.636921713408,1376.8119097465462,-695.3250447055898
2014.1459181239184,-9929.471620216045,-16632.557033332498,-11922.977717632253,-615.4609521321943,11089.561622833686,22868.848904767863,33793.82855227158,37488.83838483469,31169.862140676694,21461.779282415053,13008.152002093957,5554.862562893151,60.64679876805644,-1070.0893774737522
2108.1397296597925,-9588.39954512621,-15568.918838315818,-10262.392561884528,1026.7810289134532,12584.812985249642,24283.60072950077,34448.880220954146,36409.93179937565,29029.01087602157,19416.694318050082,11079.85360340186,3628.4784964734345,-1176.94032810625,-1351.3817300985604
2034.2427422670419,-9377.338439588906,-14665.681145050447,-8861.059167065463,2354.012153414305,13761.3979195924,25314.17635270158,34550.52399280013,34806.44277989471,26636.22656481155,17204.607794384032,8946.211804449338,1625.4501143048994,-2258.4604452514554,-1547.5109100082955
1803.968697341271,-9293.257754437209,-13919.551317592477,-7701.94891670036,3396.632550724862,14647.364730139523,25977.386009870803,34138.62098846765,32784.36076096928,24080.65985280649,14869.372875183442,6666.1457489707445,-351.75449870316305,-3137.316481554522,-1675.8353249768443
1432.7721387646704,-9328.236983614823,-13322.642478109467,-6765.323092854215,4185.593875369887,15271.883822399253,26296.359048328966,33267.95680451282,30450.402819745435,21434.865950902687,12448.301721520393,4302.430493752356,-2209.586077751395,-3799.0203886092886,-1756.186172453612
940.8374603076875,-9468.378140998544,-12861.564741664277,-6028.294720548991,4752.470177942771,15664.624636065066,26298.378874793645,32001.37282537697,27902.048267152408,18753.29608558247,9973.478871371879,1920.5044678642807,-3871.1251011032878,-4256.269506861078,-1806.05198094013
353.28084691250774,-9693.70179243807,-12517.413016269556,-5464.749205747077,5129.649463887981,15855.551154146802,26013.520433506255,30404.9566119605,25223.168139914316,16075.31675684347,7474.951403341244,-412.47660574776893,-5281.815125541297,-4540.315747081737,-1837.921515595127
-299.93996300660694,-9978.718009459351,-12266.392212095781,-5045.4715398516555,5350.763005450646,15875.405374693999,25474.607247953823,28545.782566578004,22484.100194398776,13430.296813127528,4984.075664557907,-2629.72746493266,-6412.840647987207,-4691.226192401858,-1858.3600632281612
-984.9724007312846,-10294.001794949243,-12081.270064899592,-4738.777211992801,5450.867038404306,15756.286982947056,24717.765939302193,26491.090035939524,19743.810959314866,10842.369807802865,2535.4255789070794,-4668.932744884116,-7261.567917697541,-4749.017750731653,-1868.1663413449478
-1666.8558090524639,-10609.428847065783,-11934.124523273274,-4512.243660129413,5465.544117631978,15531.301985618076,23782.323676445398,24307.337278520692,17051.94236489534,8333.235971395288,166.26277418446875,-6478.069768022934,-7848.429798464796,-4746.797980649222,-1863.1359009631558
-2314.380269303421,-10899.01019680878,-11800.300313327705,-4335.718915400528,5428.488398986366,15232.635769336346,22709.16797833241,22058.065756459815,14449.4334270066,5922.438450065862,-2086.360480342443,-8021.212490142438,-8210.112795686446,-4706.400082653447,-1835.2622355067492
-2905.7463670468146,-11145.916473966674,-11662.424520928493,-4184.858477358292,5368.06855694124,14888.321903395894,21537.57408327552,19800.459983041357,11967.599762080836,3625.7748888889387,-4189.4707204663155,-9281.675696613873,-8390.012369695418,-4636.6562254213195,-1774.4103653007821
-3432.539057976752,-11345.358993005639,-11512.626886200655,-4043.676290796268,5304.267833905264,14518.954211055569,20301.538777912105,17581.604691967957,9626.769663662993,1453.580711242999,-6116.748726232995,-10260.485143723534,-8428.232937555138,-4534.234691513849,-1670.4865495501865
-3899.572375373393,-11503.378036578999,-11351.47389224992,-3904.610392269253,5247.693535343226,14136.103353075507,19027.377246371827,15436.20605020476,7436.222923259415,-589.1404801814115,-7848.045608704045,-10970.464698079804,-8354.041259401492,-4386.688108074257,-1515.9224970790983
-4319.884689200875,-11631.448878803036,-11183.64967400227,-3765.658822248223,5201.589722914312,13743.68944284158,17734.04677266838,13387.192723919801,5396.596198526868,-2499.8947824393013,-9366.125831032608,-11428.867025317111,-8182.9366928814925,-4177.00683977567,-1308.0176240665646
-4706.904663478156,-11739.272007592279,-11012.354036965802,-3625.828297559544,5166.120152943379,13341.952037334864,16436.125603971468,11449.016070846601,3504.2438366603888,-4274.364730824677,-10653.211472367204,-11652.307359842076,-7918.564189581,-3888.678896867537,-1050.50333360866
-5067.735193190017,-11829.434780508107,-10835.356702006657,-3481.320762765548,5142.661914342536,12931.914831653756,15147.554786683417,9631.726489410916,1755.5193087531675,-5903.122729831131,-11690.356176587813,-11655.864691720963,-7557.6800362391,-3510.187135740115,-753.7495460601004
-5400.82409856074,-11896.473064575686,-10644.62314569832,-3324.437118444235,5135.813049301921,12517.872110033797,13883.74387032129,7943.557499829001,148.96558324512137,-7371.335406208069,-12460.541588739003,-11455.106627166148,-7095.519539157321,-3038.104290534091,-433.3795761121036
-5698.154353822173,-11929.794299757363,-10428.930880616921,-3145.19069501863,5152.561657681225,12106.98309636788,12661.074367032998,6391.21475781261,-1314.9234687053922,-8661.17993577779,-12953.428536378784,-11068.140818787491,-6529.583327723471,-2478.4093115828473,-107.5960861733868
-5949.017293615355,-11917.423731837818,-10176.935644463465,-2933.6934698981145,5200.187825179261,11707.285815066976,11494.97706325949,4979.018530113813,-2634.902863730429,-9754.902362783654,-13168.65375642242,-10515.746372039994,-5861.337569016243,-1846.1392384596932,206.00228644610473
-6142.157066332173,-11847.804818042014,-9878.463442806551,-2681.253768453721,5285.0407105366185,11326.29953529131,10398.6099651953,3708.6496099665223,-3809.448152029,-10636.766867958459,-13116.224527361523,-9819.820098217288,-5096.5038911050515,-1163.784753407693,493.17725128896313
-6265.687210937044,-11709.52946490631,-9524.025255048115,-2379.878845166318,5412.874222165607,10971.149471683515,9383.014385467612,2580.050819402236,-4836.263842434558,-11294.004895446518,-12814.93303144858,-9001.62418326425,-4244.896785001634,-458.8634980921927,744.6827528012706
-6306.892340972018,-11491.159886752204,-9104.43148000088,-2021.7021310886726,5589.503596843872,10649.211150995248,8457.813860295042,1592.448004761271,-5712.050310698022,-11718.068821479534,-12290.42756254964,-8080.924011327679,-3320.348998917265,239.0012518954469,956.5483061483656
-6254.080715712426,-11182.985634058248,-8612.096333698579,-1599.913319790117,5820.145944238934,10367.66137025905,7630.961709251101,744.193530450864,-6433.61649245677,-11906.751451715936,-11573.517229172498,-7076.031373121742,-2340.7328264602875,901.2111886771414,1129.2382444685254
-6100.222419748425,-10780.20713450283,-8043.642066109919,-1111.11358294185,6107.237555362335,10131.550626415255,6907.191055056175,31.378892195127946,-6999.948595075777,-11866.137031496277,-10698.22614653234,-6004.211306682443,-1327.8328872847214,1503.164913872069,1266.1588748300517
-5845.944511234667,-10285.271113870394,-7401.8970389286915,-557.451180284067,6448.185328291981,9941.655437369825,6286.314802041489,-553.5300709602252,-7413.749879562987,-11610.904751094744,-9699.294355223328,-4882.09865450678,-306.85011870011374,2026.6115203420968,1372.0075046177092
-5499.794229328172,-9707.678705944087,-6695.819239051842,53.02265231821863,6834.717879260659,9793.725523427594,5762.792933236985,-1021.7912701503394,-7681.440944372124,-11162.704879088624,-8609.697775743643,-3726.14134567776,694.590067147279,2460.97345855453,1451.334143426166
-5075.972257391697,-9061.728405438284,-5938.637028064016,707.8489844812225,7254.196377464026,9679.591719196113,5326.893078671738,-1387.1653045109579,-7812.036944404511,-10547.742055559958,-7459.079645324492,-2553.143329863267,1648.0061114541984,2803.438047200104,1507.5206460287573
-4591.526296561829,-8364.071039590486,-5145.719612096669,1392.277573314538,7691.843017275145,9589.217700291443,4966.548651759724,-1664.3710511041513,-7816.123484713042,-9794.839896618812,-6273.387293067064,-1380.7498468457043,2526.210625967491,3057.886310552227,1542.239997492612
-4064.653064510611,-7632.39299861056,-4333.301781732028,2090.8239053869925,8132.6123245168965,9512.43202609937,4668.818321106711,-1868.1290380248593,-7705.607595312928,-8934.227677247894,-5075.202964433557,-227.55642907420503,3305.8201715254963,3232.9347965405855,1555.3609342880068
-3513.997986330101,-6884.888644037276,-3517.8647106923413,2788.139391927129,8562.276540576722,9439.811979845697,4420.623118938331,-2012.7915074816337,-7493.8092531261545,-7996.38881407605,-3884.041037848084,887.3271164956622,3969.5616481297484,3339.4797240460234,1545.2087250636696
-2957.682607261592,-6139.282028074986,-2715.2218391549723,3469.849805364128,8968.125780433484,9363.042292995902,4209.2110977875545,-2111.908441767384,-7195.050682438354,-7010.4457715711205,-2716.3355887311664,1945.0626822842776,4507.620290121803,3388.1977615923242,1509.0822217066993
-2411.3789897243196,-5410.884433100253,-1938.916422777199,4123.741099675554,9339.67293791691,9275.21363619358,4022.8077851896105,-2177.3454521173458,-6823.558179816608,-6002.38502909009,-1585.4251366160852,2927.7749323993144,4917.508917206394,3387.498548553149,1443.9543575501639
-1886.3359797237645,-4710.67762634253,-1198.7334011685675,4740.765453241589,9669.127537052074,9171.041401119115,3851.307684322347,-2218.370578302784,-6392.417370824822,-4993.966962646087,-502.0137166097225,3818.8286337757827,5202.584341772385,3342.382523865089,1347.310230320397
-1389.093952936922,-4045.0821452675905,-500.6455778166188,5314.89952993021,9951.044061249351,9046.600343620372,3686.419597739295,-2241.545987619045,-5913.50532888601,-4002.8749513659604,524.7590285776616,4602.824086592925,5369.983929671396,3254.4442136919333,1218.046616953802
-923.6986632771224,-3418.0979848876186,151.31245838079835,5841.5310118001835,10181.002314732506,8898.407909069552,3520.942003114636,-2251.7940163997205,-5398.548980426693,-3043.832955452919,1486.052638071655,5265.849299305612,5428.897553667542,3122.8854873396112,1057.2603201862664
-495.2205733226414,-2834.6198937722106,752.3063843517929,6315.298586929001,10354.077702706874,8722.3455134186,3347.6106605340324,-2254.0285021097816,-4860.439045984125,-2129.7780464860334,2372.5737797591523,5796.478708293294,5389.60652098338,2946.0416360111944,868.6745829018349
-112.06002109790067,-2302.556486665559,1295.0875819444032,6729.009170397068,10464.296443281673,8513.289764264222,3158.4945246982297,-2254.137978999389,-4313.582670235688,-1272.2134568609436,3174.8197214750544,6187.426011287301,5263.036128000409,2722.8106142108754,658.5062063367773
214.8422184190497,-1832.0435647950042,1770.8552118409862,7074.633206608118,10505.681626028305,8265.94901223689,2945.6436659027772,-2258.478368778317,-3772.7333319589725,-480.54693229781776,3884.15825664828,6437.060772202769,5060.270887516481,2453.5945760525174,434.7738746097949
475.51212704613954,-1432.156775265634,2172.1242856242316,7345.80771575579,10474.259739329087,7976.483091546198,2702.744779679435,-2272.155353310185,-3250.8868361569835,238.9616513900969,4493.979842418249,6549.815431648483,4791.7680093229965,2140.742454993286,206.2653711194268
664.6850384643328,-1107.4537950377942,2495.550100784504,7540.034956247008,10369.558027389101,7643.793152470155,2426.678636108224,-2297.360299775825,-2757.5679911103193,883.6682700028206,5000.0973254860455,6535.1086946347,4466.527524134846,1788.7354758338827,-18.528209818148923
783.0852023114089,-856.8373743788397,2742.649521273462,7658.945849338749,10194.460793945002,7269.543184661788,2117.850669978806,-2333.0461750238323,-2298.569542717313,1453.8582426241437,5400.186027758516,6405.363288855318,4091.723109868197,1404.3254678771975,-232.2679884294049
