t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
1563969.1127590928,1365678.7563730318,1170931.8720209,981640.0641134875,799879.1945656058,627925.4640837632,468269.80457645026,323598.3316553376,196722.6149494023,90439.50309943808,7296.850200187905,-50760.33415439916,-82887.81364128395,-90003.34424030311,-75619.0817742562,-46834.03335876746,-15447.24667640974
1941209.3821560263,1729010.0861468099,1516028.1281089338,1302505.5732721346,1089447.8908325685,878858.9647846901,673929.5853055588,479132.6080150459,300159.6659007617,143620.48006159565,16423.883674542874,-75220.5994971392,-127189.7606180237,-139138.76946969904,-116280.58860891784,-70872.76092421022,-22875.822048728805
1265107.6973477711,1175610.5514253438,1079194.4390875904,973058.403349687,855309.2859692981,725414.9562742497,584710.9799636002,436873.49120521627,288205.09297382063,147520.59083810094,25395.03507279092,-67410.33525359617,-122355.29210922086,-136058.26658692624,-113044.82110753024,-67195.34780769816,-20639.656845005284
461706.03616741573,472817.14865034993,477044.3767133933,470916.50266981445,451156.28468049195,415096.1408927077,361330.96135305805,290546.7895546385,206342.20462604248,115715.65447722653,28785.096819635637,-42666.071717657745,-87951.98016027102,-101128.8567407473,-84352.74373638995,-49208.66400730566,-14387.564378337413
65051.0345595486,95721.24690209332,123694.9461962851,147114.11046126584,163673.87367127876,170764.67025759895,165886.7409652402,147369.67248573602,115319.26396144847,72536.25561294673,24957.041244995744,-18923.773364296085,-50009.84581287033,-61739.67194479605,-53363.58350496693,-31622.13585321079,-9173.442933648363
-2765.7272818985803,8540.191068885148,19941.571155643924,31174.61373182295,41614.84216775217,50201.423261043514,55458.91353756124,55695.54608667063,49448.88067840168,36179.64695267052,17059.21487320959,-4522.070628561067,-23264.711887867976,-33527.03920511487,-32013.667757256862,-20450.59913221322,-6262.111660768691
25547.402110406485,21534.134323181133,17732.54930461299,14376.458952545445,11812.318670675339,10429.002997697064,10464.639576094472,11693.532536291204,13117.20329206323,12945.616157301503,9212.176068884593,1093.6795761451108,-9680.250934237327,-18651.005557208315,-20828.40681738479,-14661.375418804273,-4744.877032018355
40639.87812217345,33513.834151066236,25745.0490915269,17379.97427888956,8930.816677667086,1449.4348769984904,-3651.3154272746715,-5174.301885543839,-3040.5213443254033,978.9711124216681,3540.4358282959847,1548.2548070060764,-5219.548460109951,-12903.536608504843,-15840.189623265609,-11500.454032765712,-3698.3350115025255
35268.08695499714,30177.792504103218,23878.490598204382,16154.590374776863,7375.995897561636,-1290.8452324058023,-7971.522817661914,-10750.805329489567,-8905.637387592174,-4040.4740643385867,84.26890522898742,-228.2205790786797,-5454.616315184313,-11685.204278649318,-13539.982611505027,-9257.631122269835,-2797.1125444318855
24702.86977916363,21611.24066583989,17168.346471868645,11046.102019433474,3515.7321086971074,-4272.45353645629,-10346.04329385778,-12660.121030702647,-10501.031375852384,-5668.845658035321,-2011.1646952546334,-2771.2308265359725,-7550.314540590101,-12112.461997405568,-12108.554363675894,-7367.5540573452145,-2039.8464707496225
16459.937800625852,14205.55393291312,10634.074643557808,5429.042499812701,-1103.9762416063877,-7749.138770782507,-12508.284654538029,-13519.002286505902,-10565.455245360747,-6001.23811385101,-3617.885889518325,-5583.766127692653,-10123.058967569285,-12829.594949932902,-10882.165326962688,-5764.053233214365,-1472.4597598013202
11159.660946541902,8970.208150112143,5517.645476099206,561.5035762885743,-5450.267675902915,-11129.185089133107,-14446.141132512013,-13909.10601082857,-10110.572613274486,-6099.572712664765,-5352.811748913321,-8553.904170458178,-12561.149042509835,-13285.998366978147,-9684.108509334035,-4482.55018502984,-1110.1355071928388
7491.351522916977,5025.769217659788,1356.683201550526,-3638.005871248042,-9300.851649336308,-14029.642589382382,-15836.980229406647,-13811.342159540412,-9521.554060530816,-6542.899551202219,-7558.229463577624,-11546.371627545363,-14475.839761201307,-13235.639933911647,-8502.759939511481,-3562.6109406601663,-950.3826233198606
4224.181781312117,1427.5706380083086,-2454.052055273832,-7387.360351970824,-12496.40889682406,-16048.958125140281,-16314.52443095783,-13186.17869859877,-9126.310811746049,-7684.759914113826,-10190.331637702755,-14114.440319613474,-15441.349598213425,-12575.764165369585,-7431.888372553731,-3061.2266915373793,-989.639897312442
589.9090923470104,-2243.2084563499425,-5944.502645932829,-10332.264008819975,-14421.95594892057,-16594.968235075256,-15651.74053426626,-12288.342182633687,-9314.235998928641,-9458.10626789275,-12535.682868911746,-15399.330376505037,-15069.576703958395,-11427.757684066453,-6696.966736291461,-3056.978002987604,-1220.0949674956805
-3289.070082350988,-5362.2365097420225,-8071.710414041953,-11229.50660661725,-14020.622427461129,-15227.388244792208,-14160.281120344316,-11706.393573625759,-10074.594447573045,-10811.368484239707,-13087.02566810389,-14482.81679841888,-13408.562045416615,-10291.566076824342,-6637.0034458311675,-3605.552420065437,-1607.6430526794582
-5494.096779989969,-5693.2404155675395,-6610.909570675441,-8385.979593768005,-10669.65848392282,-12519.792965029223,-12902.296762281132,-11683.129382164088,-10044.76797171851,-9476.118600861848,-10276.788024928177,-11357.830231725224,-11434.21909356146,-10052.005190217382,-7567.9455640352735,-4645.675893388969,-2056.6101945581986
-1941.369912379663,132.89613763118834,562.4857022113275,-1453.0263709067988,-5801.5365997515,-10617.926542841265,-12837.687695739187,-10752.054626641957,-6229.915324920389,-3347.136369829572,-4401.775344698602,-8019.632681514803,-11109.706673346313,-11647.594237477591,-9528.899254834028,-5883.381841544098,-2376.2367756102412
11347.078349492458,13647.07874704434,12287.878700188498,6058.000302191424,-3716.746991532183,-12033.242475583986,-12910.707097905262,-5457.086598306648,3657.9044689591974,6232.948496442944,515.9552440324544,-8399.440249465788,-14537.321183794384,-15433.950038151068,-12018.92348996757,-6722.548236853142,-2282.8034856715685
32729.580707541303,29942.280324574807,21245.97078864964,6481.1876347753405,-9319.60404748999,-16703.453003133614,-9553.361983197758,6322.583139340818,16481.120907332417,12091.589562294583,-2399.7571829869557,-16224.614623788812,-22436.266229602366,-20608.887457818477,-13921.2776673376,-6342.240615979867,-1481.1037055812221
50613.651724447154,36443.84539921472,16041.985942571493,-7315.4343075962515,-23328.45194268374,-20747.714828370456,-519.3337856190544,19775.03016414578,21639.722041197645,4150.965512941469,-18232.91977259214,-31895.09146986729,-33065.680672756345,-25206.606750758932,-13786.570548422571,-3990.093213071177,165.98855243610262
47603.94318679822,19859.602424548906,-10395.291262645173,-34877.04346065366,-40088.96900629021,-20303.80393118433,9450.380146107105,22422.450951509334,7136.294869040494,-22511.27651356749,-45256.46608198939,-51168.023654418685,-42695.457200410456,-26859.062983018004,-10450.871060754844,577.7394648668461,2461.299765325741
13382.664612061999,-22371.39732387322,-52985.21070231982,-66389.25071099395,-51976.2213683433,-17243.053975244864,9085.861374454771,2888.7070886354804,-29623.701663093405,-61821.532349995,-74746.78440545015,-67270.38982963252,-47498.16854494531,-23936.24629413429,-3692.910166699578,6762.321327725812,4846.246331871334
-45127.562522787455,-77552.8518168293,-96267.43931608029,-89519.71075045061,-56280.036725010876,-19041.066047469834,-10291.098449747658,-38106.88946470785,-77535.27496329308,-99818.3440681286,-96389.13807455038,-74811.74436044795,-45483.650245431345,-16343.72785354148,5484.9557211326055,13187.606137551658,6618.430206214503
-107418.10468693166,-125861.8215300821,-125032.97133661703,-98203.63215954478,-56702.14486144201,-31731.311888035787,-46169.76572458751,-86747.97613291093,-119257.79437529709,-123970.84523350235,-104343.23721294204,-72310.6719099686,-37160.58920798988,-5507.383067649058,15174.63434728279,18233.361400862395,7289.238302034021
-153355.15373999233,-153253.43544618372,-133451.86555457817,-94885.45538452048,-58558.91686332752,-54080.77590697468,-86376.32617740691,-126201.85915945485,-142691.25694446603,-129896.35286166913,-99124.23202596488,-61878.83592395406,-24792.40455748638,6335.773449316301,23315.82408081109,20748.313777688647,6825.803898597074
-174050.74102127395,-157558.93799195328,-125483.12010872195,-86066.76247912554,-64043.90211856092,-79063.64765775632,-118209.33560854357,-147016.81216876238,-146063.64216822042,-121002.6104889473,-85246.35284974868,-47179.41764375556,-11096.76003797066,17030.789576898667,28459.489603327776,20501.751224092513,5605.4548472183305
-172342.65000395212,-145318.7182097241,-109216.09061016118,-77196.805475227,-71868.40327585366,-99565.9639268713,-135517.46491911614,-149483.43091022194,-134974.08982894968,-103918.28782670335,-67800.08646888382,-31526.176447960934,1741.5222299674301,25126.54890112048,30168.086219392262,18131.634102048385,4153.347369351387
-156640.11273304414,-125256.23183212244,-91586.5817802901,-70814.76034294012,-79651.96105421835,-112168.67134398974,-139111.98761968588,-139451.87936173507,-116791.10734953328,-84454.28454144482,-50412.74428303494,-17031.83242619775,12442.753005391434,30075.223085129262,28947.26494253964,14706.956175915737,2880.4460461458198
-135049.79425484262,-103976.70929916542,-76453.90942738004,-67286.48062932323,-85800.80482479077,-117081.41313645015,-133233.55779843288,-123366.83608755267,-97067.73881250787,-66060.3488644357,-34894.0301596048,-4636.8759328727665,20557.203163491795,32104.915575975378,25855.73198227852,11228.229415199621,1973.8586412514042
-112871.27454441774,-84996.64639238127,-65119.61770070925,-66051.90634533032,-89821.83509282864,-116225.60876742534,-122250.76808200334,-105755.56940167918,-78754.8451895969,-50106.61895479191,-21742.84809734831,5509.692068372239,26219.276490518714,31932.470702783437,22038.52484465039,8328.511773090659,1436.0347090677974
-92705.71433312695,-69554.71922672693,-57479.20085472517,-66358.27228696132,-91833.02397125436,-111637.22725895369,-109234.24006346836,-88987.4142656386,-62883.348231078635,-36728.2142387937,-10761.966016383169,13683.617925352344,29899.459945097577,30447.330651538297,18382.808450298653,6237.007748737976,1182.6912081469482
-75449.32476105122,-57676.73481887039,-52867.1216956462,-67507.0584067281,-92102.7938833721,-104828.52373832371,-95919.028921771,-73961.31602468016,-49460.77339795309,-25512.676355621457,-1472.3724942646259,20343.839277666797,32198.236104205225,28447.727556806596,15381.77214704883,4910.4489125634755,1122.8298892248936
