t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.305,513.92,490.34499999999997,476.58,472.625,478.48,494.145,519.62,554.905
-64325.60520507125,-725.7645350855281,-5796.910724501887,-8037.93580770831,-8116.11927055537,-6718.333119552609,-4531.907842499883,-2213.896570513462,-336.5343800443354,706.5716126407114,851.9277339383415
-112782.54597844867,-2306.143582163096,-11071.925033023877,-15105.236397332397,-15337.829371093387,-12866.18088567347,-8881.576069155446,-4588.858175382037,-1081.3291429124542,864.393200889785,1106.0295616727649
-135175.53247176102,-3973.2353638615664,-14428.805858269054,-19615.594896714836,-20171.004849350724,-17187.766880740055,-12070.874298121455,-6388.812964201661,-1661.3508962567803,979.0880984604048,1290.5366939515416
-131801.07268737626,-5231.820118228408,-15528.300818384161,-21234.381462933903,-22277.736726798197,-19383.180419229888,-13879.201906416634,-7490.118781688329,-2037.604626990389,1041.066240699839,1390.663942407677
-110547.64497184785,-5598.826814874056,-14579.650247168547,-20331.007210556487,-21956.25308969363,-19621.363641385175,-14373.067461823044,-7908.0766336270035,-2213.187518455024,1046.0599929755354,1404.7576472413807
-81883.56709951459,-4921.136401917523,-12194.048235596232,-17712.511255252222,-19906.532933287835,-18383.816537829534,-13822.113287947075,-7761.258140099922,-2222.605072034886,995.8605989081063,1342.5693542958488
-54408.426653276605,-3440.7966897720653,-9135.160893325561,-14290.003369667156,-16937.93351328643,-16260.381724700048,-12581.929951459419,-7218.057367945779,-2115.2900375771433,898.2367935763439,1221.512048511093
-32839.70366157142,-1621.0287670165737,-6082.7852638374125,-10822.529914225703,-13743.933778355398,-13784.009073644525,-10993.379819318892,-6448.231340762944,-1940.6082476400013,765.6549012873928,1062.2085628929387
-18301.981596098933,91.04432573197421,-3492.9391742857892,-7798.832197826324,-10794.689642481517,-11343.359595715054,-9323.407994417128,-5592.028072276802,-1738.4629223948718,613.0290253458259,884.5262132669334
-9733.831620577803,1413.518134725293,-1572.108288326385,-5439.495647869035,-8331.75031934451,-9166.950396769382,-7747.129736740635,-4748.223348926939,-1535.9202378930727,455.19872546727936,704.8555436751253
-5304.140678245917,2253.0505429565337,-331.130126988667,-3765.893328330566,-6420.114980486325,-7350.834406142326,-6357.417980458311,-3975.6912044603096,-1348.0382238988502,304.8810154015863,534.8561059123687
-3310.3778895830947,2648.2975654060315,332.4268105486874,-2684.669625628329,-5015.72762483316,-5901.6562999818625,-5186.483543532072,-3301.672117964981,-1180.6102476899498,171.53381575808444,381.45091437709965
-2533.8818221140614,2695.623294092153,562.3422567041916,-2056.84149257062,-4023.269504598596,-4776.885383317989,-4228.452141761542,-2731.5105424687513,-1033.142974913586,61.13855134121779,247.606597187783
-2249.26351169273,2495.5630459553427,499.09544684233117,-1741.3743710967547,-3335.406471173849,-3914.520125045591,-3457.4546301496093,-2256.9985112176923,-901.2806114173625,-23.432652083465655,133.39394949006586
-2092.531547365851,2130.0711653594594,261.48432937666223,-1616.3691734512158,-2854.7090725798175,-3251.4208083707163,-2839.703710539854,-1862.350802308636,-778.6279522976981,-81.9737268875247,36.926332858089104
-1915.7520561849435,1663.321462942056,-55.35307293947051,-1586.18350462125,-2503.3068327760298,-2732.4020183109483,-2340.0733611725054,-1528.0262645395592,-658.4341471866093,-116.94637647316247,-45.04860272366784
-1680.848787427929,1152.4434515169594,-376.7676616457777,-1582.3187420448164,-2225.066736954139,-2312.5969691019995,-1924.4816694506014,-1233.3749681078236,-535.9257354565333,-134.2966634101184,-116.91993057789273
-1400.3210200073095,654.6901113528817,-648.0529590562393,-1562.2726993895276,-1982.8129558914825,-1954.8682817079155,-1559.7833699772677,-959.7447341666613,-412.15461554782837,-145.06208726214132,-184.14092910080038
-1114.3807757477425,222.97242556791514,-837.5925927508024,-1505.717870628997,-1750.5129309599433,-1623.5019443242918,-1213.634886908184,-696.2037719797258,-299.7142771584855,-166.9900507605197,-252.8969831106856
-889.0126573574393,-106.82292156889848,-936.910007599221,-1403.367181678609,-1499.075946650142,-1276.249924884642,-858.0972160910103,-449.74107945562866,-229.05139770790396,-224.34133149813385,-328.99879991012705
-817.2084113796996,-320.98350756585097,-946.8956452816004,-1233.7267053305666,-1176.299014602697,-859.6002844254897,-481.57073071107385,-259.3190009164498,-251.2551707898379,-343.3239267758406,-415.69039794070653
-1003.3916279878592,-412.1742002327717,-846.7289238875657,-929.7885211499861,-687.7654796851646,-315.7248224993372,-111.29883421520013,-207.49226700698426,-430.58484394001385,-541.4667595212833,-510.7396926794819
-1515.3368101393705,-357.90426679701875,-562.0367537794485,-351.49709764459277,105.83954435655936,390.5834057946021,159.8408019553629,-416.4914343846228,-821.1722543275694,-812.8296471753443,-604.1894047600736
-2309.225479191352,-140.76514333140085,32.441906029537435,707.4357622006685,1356.2448374530068,1226.66822444202,161.67854349021258,-1014.7899639441068,-1430.885042704478,-1116.3564437998443,-678.7931004191098
-3170.1871888706264,164.30762215169023,1049.500306508214,2453.785716690798,3154.1286507230193,2050.375201907833,-323.59808285392364,-2073.7962329661036,-2189.3336861318303,-1377.6892747506247,-714.4755432545621
-3733.0172431013457,308.0819931906074,2487.92208221234,4977.961664324754,5440.0242038580645,2610.158066475762,-1479.859607038767,-3540.905666384637,-2945.2987899898535,-1510.1453531310963,-695.8645942967119
-3613.9122935287214,-63.61229075050154,4170.387314478076,8142.545703666317,7954.494736498185,2613.50961834609,-3352.2269912031006,-5214.300831333438,-3507.9558568961347,-1448.2184105753095,-619.3444620559526
-2596.1919236342565,-1140.8028280676901,5795.776245859637,11556.524900811444,10276.794138032465,1844.5817898030493,-5781.869448135283,-6790.314926568997,-3717.1179177447184,-1175.6193253038703,-495.47189466850966
-748.0789213774054,-2670.266687538455,7095.079350575952,14676.54263983829,11949.231142686564,265.6233875208374,-8431.638653332584,-7966.252621263169,-3503.0865478405735,-730.8505205424701,-345.10553022124293
1610.5435806937503,-3963.180031365244,7978.806598949019,16990.494920679193,12624.314900384876,-1960.480446336754,-10893.786203609887,-8539.890345827433,-2901.807883131515,-188.08137759778583,-191.58023095507315
4059.1793776217796,-4265.581156425744,8555.09651471483,18178.446884376197,12159.684974888218,-4532.448796901123,-12814.961535546594,-8452.675556402202,-2023.73172902133,372.62829142225473,-53.49145333929499
6236.5294091186015,-3216.5853985841,9005.858640700717,18169.435071213913,10630.792936828948,-7107.623666231934,-13974.49863595651,-7770.214301925099,-1004.533500432956,887.9306583486225,58.54915796417151
7928.529831970686,-1031.8179855523335,9429.775148593155,17094.983656265755,8283.268913678276,-9380.654283737373,-14300.134524136367,-6632.990575564252,32.50470751503377,1318.6277125248007,141.0447852883009
9078.329900731349,1685.1309467752565,9775.759789429041,15200.238269038802,5460.751732727549,-11127.611571217823,-13845.17342735056,-5210.742744982443,992.8017865950117,1646.072803364552,194.86959797511417
9750.3795370883,4293.2873735059675,9896.268668004992,12768.423769636222,2529.0238499998236,-12225.815768267774,-12752.574980897478,-3670.9400038750364,1813.1176713693021,1865.8423813209913,222.9557182491679
10076.711659963768,6363.421510021004,9652.388934591692,10074.656151879242,-192.55478410916115,-12656.87984877861,-11215.008630342065,-2157.0463202673836,2459.8727932236334,1983.3331837096964,229.26155042643092
10203.17243047295,7729.196447116045,8987.18070206029,7360.062654933634,-2479.094425635171,-12491.401389288028,-9433.934869237544,-774.0005456010692,2925.8303581559235,2011.102184013029,218.5536416017486
10249.653493283708,8409.393396615189,7936.26616216573,4817.342541352832,-4217.167532943775,-11857.62036013166,-7585.357996827485,416.8398330047805,3224.132891205844,1966.256700232344,196.21833425451769
10292.227822424988,8508.170682001712,6597.080813079775,2585.2771924488584,-5393.3343608537725,-10905.30136917856,-5800.355624941912,1392.7609302313815,3380.144929467384,1867.3900665150964,167.73888226044903
