t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2011.9999999999998,1870.7049999999997,1739.2199999999998,1617.5449999999998,1505.6799999999998,1403.6249999999998,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.3050000000001,963.9200000000001,940.345,926.58,922.625,928.48,944.145,969.62,1004.905
-5778108.985461063,-5195724.676304548,-4618238.5570484195,-4048536.3026280743,-3490008.985434175,-2946696.4124936773,-2423400.8559011915,-1925754.0562407277,-1460214.6068895373,-1033966.8636921844,-654687.1995827573,-330139.91604349023,-67564.99710998478,127174.91842401575,250708.25946814267,303526.3633639746,291576.6596447609,227993.46061875045,134823.46026736635,44534.72507494202
-4595913.81252745,-4291150.620861975,-3974755.91041416,-3641878.1442523403,-3288903.183633635,-2913988.335838722,-2517654.707617472,-2103392.320179537,-1678190.9192926597,-1252863.2709401392,-841985.2096859956,-463251.57751281554,-136058.7107102399,120805.24493512056,292331.1396496529,371052.6878977613,360827.7945551117,279738.337754775,160970.60127060566,50524.30805909888
-1103446.1645237936,-1171956.2219042415,-1228590.1273582983,-1267059.349574188,-1280875.3417156548,-1263658.5219283216,-1209752.2317618579,-1115167.5716845805,-978811.9422980347,-803840.8722282853,-598828.1790820773,-378306.22018757765,-162147.93544151078,26668.327545257504,166066.46341568473,240234.7472623412,245161.42279799827,192455.27647993804,109310.39924684278,33105.39000696769
4345.21320762503,-51784.51721036487,-107506.57794770083,-161957.36512031476,-213507.5853944636,-259593.13927973618,-296680.07828021434,-320455.86875857343,-326345.1266855223,-310413.9283738745,-270630.9119773752,-208286.31299204094,-129154.50628333347,-43795.66268322112,33642.70350210566,88490.67622299146,110181.5940914817,97153.99835052637,59840.31451835158,19361.150971701078
-170716.2486252962,-152034.7325439208,-133228.9058511722,-114590.31631913497,-96809.72791657106,-81032.90058485969,-68772.4567077943,-61580.88779287811,-60427.27870451394,-64849.70950482832,-72183.81480741591,-77418.31168051991,-74301.69545990562,-57951.793761426394,-28267.506715599236,7774.579489266216,37407.27675988712,48145.42042975628,36488.813608225195,13428.476714944425
-198692.30833144404,-189060.50908869656,-175781.16754381196,-157420.04872558633,-133236.18444135558,-103697.355268882,-71005.05993358651,-39318.10252600934,-14237.294142946883,-1200.8449620779136,-2918.888202510705,-16837.261019094403,-34429.03577420476,-43994.81789848076,-36856.89156335685,-13786.42783824387,13531.83108910283,29277.02534819654,25452.479532448295,9678.21274424885
-87924.51996294901,-97991.21571514515,-104785.31905450673,-106467.14811820725,-101287.49642741345,-88147.20835509991,-67439.86080229962,-41882.42866890138,-16734.567975757964,1306.0288965409254,6808.864860316228,-950.1255198550789,-16017.913876482442,-27687.119765863175,-26637.4330206463,-11811.415132837326,7770.087938130522,19333.136884675263,16792.162715434173,6151.902844013199
-28368.191614020467,-39179.663274507744,-48467.52104325714,-55060.025924688394,-57532.41796632247,-54559.97326847728,-45598.559103289066,-31717.86209890354,-16094.158380825413,-3472.9579023281303,1779.676116438764,-1592.9952322576512,-10065.63045101689,-16688.788415234427,-15537.687062952165,-6295.6331550451705,5142.9226235748,11309.169127348807,9362.442369476408,3249.1743100345093
-18918.478006155103,-24262.960907749348,-28879.766810612873,-32148.427897169287,-33287.411815265405,-31573.811654025292,-26756.440408959286,-19524.065473007544,-11695.85380948116,-5748.202224006437,-3609.4670353874926,-5317.77848892018,-8629.052419051473,-10267.815022089131,-8193.095407953428,-3122.425311195478,2052.621840773058,4530.4191749836245,3648.2642319460456,1140.759513445158
