t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.305,663.92,640.345,626.5799999999999,622.625,628.48,644.145,669.62,704.905
-467569.1624072377,8822.143168557408,-27615.150067146664,-50302.65891981584,-61188.83343389376,-62454.29709324669,-56440.54778732246,-45584.08774464323,-32339.091834372743,-19067.354584843208,-7870.536068492859,-337.29190150985926,2822.3167945719274,2279.39311813764
-675813.8674722528,4823.74799177838,-45093.44512074772,-79107.74971585305,-97390.00225602246,-101385.21786640077,-93542.98755115054,-77079.92664442712,-55746.79032533518,-33544.69417211907,-14319.69504119065,-1168.266860857457,4385.126497516813,3416.2412491089926
-587634.2187621384,-4956.907664439871,-45269.19988302394,-78012.59042212056,-99291.21258534814,-107432.81214635856,-102803.90252366883,-87525.8462349707,-65147.28444148714,-40221.45683784274,-17668.45561350261,-1801.50621332129,5011.237404078887,3880.2064185307045
-361288.27296452725,-7729.928827805779,-30774.887345960215,-56071.39926734446,-77056.3764805975,-89173.06031159067,-90260.79451197285,-80530.72612861717,-62348.64290943169,-39842.038783855605,-18179.442017666213,-2335.4783358272825,4671.456254856997,3689.5222251077885
-162372.81028518875,-1226.70364757154,-11095.900744133487,-28752.690512479196,-47583.17832757073,-61901.08740349142,-68007.18206214413,-64545.40826259824,-52516.62671658785,-35064.293010022084,-16867.083264756428,-2877.0071059277752,3618.926538851708,3054.5361410011747
-53946.93012131518,7495.854574568376,4622.428355478557,-7327.511695684736,-23093.285513658473,-37332.25483459222,-46046.66237897308,-47157.77105152045,-40669.13398455791,-28634.130220177896,-14775.90460945168,-3432.649433000288,2246.4621937488955,2246.756864782242
-17454.57482633073,12469.655612851022,12690.350744680056,4630.153960499479,-7836.22943105225,-20286.321646776432,-29217.425135402184,-32585.22758178217,-29927.13363705168,-22394.79473090145,-12599.806285571764,-3917.9421641622553,920.9983482361235,1484.065515086364
-13930.101685895075,12982.521164097934,14396.629883032032,8844.400796689819,-656.2275302985105,-10580.986660631594,-18227.55576965642,-22036.750838441963,-21515.640233662463,-17200.402476101397,-10663.469525331722,-4234.295843593078,-122.69134717195533,881.2073778769791
-17664.48328990897,11185.432833309953,12763.463417947221,8608.519287497673,1400.451116656647,-6035.490609322225,-11825.296437716868,-15066.452384009755,-15482.503206290037,-13239.650148540371,-9055.428256877198,-4328.345833140692,-800.2778446991817,461.57156459651526
-19301.779168288118,9101.082772310865,10137.298304037036,6531.60678214949,925.2417403016472,-4414.496484550408,-8372.313650665716,-10691.33373525482,-11378.558277037204,-10375.906992490543,-7752.0040242847035,-4200.031931540574,-1133.8501623380248,197.08696575268834
-18091.251877533177,7558.886806234326,7568.892723593033,4015.5106412140153,-459.7828974171488,-4127.4711642062075,-6542.716783190103,-7979.916644477373,-8665.94443999293,-8365.677496078337,-6684.130881014382,-3875.3658143609277,-1190.747623262163,45.040965743632114
-15559.449592553452,6440.878276596608,5225.590706404185,1624.7141253753455,-1906.380681254547,-4230.430151990422,-5468.5723790410975,-6254.413371785524,-6894.12055401386,-6959.18745105906,-5757.308437439722,-3373.326956161156,-1039.7237181493956,-32.89703110223106
-12884.222110364615,5275.084747137116,3015.7269537819343,-396.2109189327779,-2982.9766838171427,-4228.165114501727,-4672.421339288895,-5103.089748418568,-5734.572425629578,-5919.000836797472,-4847.729948782981,-2692.1725430696706,-741.4737195857941,-70.04959964016041
-10441.237255084983,3782.4570125457103,1027.9084929258063,-1818.190328186537,-3463.373095196278,-3927.9807406260734,-3971.4123888946715,-4314.623766772241,-4929.296184088723,-4989.398520711989,-3807.6127907426035,-1841.4666817990578,-378.52362945906816,-105.66371042190502
-8056.001562976395,2203.4947326623537,-376.9952250244147,-2426.8315908909076,-3315.625087812311,-3387.5273386647063,-3378.066989206833,-3742.9056702762678,-4173.280499829502,-3870.4967234296764,-2542.314732215693,-945.745142839906,-111.39801346654914,-194.27918227263407
-5430.890618844678,1190.5351786680665,-834.0545742844956,-2232.512730200921,-2780.065873453817,-2842.2696409358095,-2888.7026652994887,-3053.490867805611,-2994.23784337433,-2326.712489058012,-1234.8983979968148,-392.9164022312042,-201.89597287985606,-392.3812625776455
-2804.103456878513,1245.2496041316206,-433.8229702696576,-1696.103875662035,-2324.5658005362607,-2382.8971197368714,-2012.3847214968885,-1418.3709503025652,-870.0079219171129,-600.8969366349576,-657.0322040324395,-847.5395868270602,-893.5193329556253,-706.1604001102739
-1710.0182189534928,1659.0855726592692,-366.8559959659756,-1892.3230777694064,-2294.3977580648393,-1245.2475468331509,802.8722803345372,2386.6489115838885,2069.2209706146027,-6.297870548223358,-2138.0519395467195,-2839.463412215058,-2111.784992042103,-1027.8696142518627
-4725.4921569701155,-1433.7538334406695,-3908.283612228117,-4631.165276069998,-2359.0713728753954,2795.6496940804736,7971.731096172387,8843.98996266421,4004.660905408245,-2832.660068144508,-6626.63450065463,-5984.781707269229,-3234.8910014806443,-1148.1841246748704
-12964.82246855276,-15455.461746679182,-16203.731407060706,-12054.71024277802,-1365.245661472994,12614.17887710802,20869.220685532066,16014.684652840564,1575.095921100218,-10661.34527721871,-13250.05056828832,-8682.885855027025,-3365.019601060422,-898.9703473426904
-23126.01105369864,-43965.029028161036,-39699.5642432682,-24862.961595179833,1802.6544182462014,29029.415700446327,37373.267117955176,19640.775841171348,-7635.812024320006,-22200.721511149975,-19169.033733549524,-9104.688725827647,-2052.833276146209,-313.66859303858644
-28519.065942869165,-76024.77759591462,-67692.68775875642,-39930.20797638127,7134.2735131933605,48725.20434962977,52034.2349105132,16133.105163601556,-22410.986146756335,-33486.62850352929,-21565.098556477184,-6674.751319987165,305.5499028059901,389.42008207917115
-23909.239214454516,-92338.71311584552,-86189.02020323662,-50337.02152801886,13867.76773558824,65811.80435793845,59421.81532843514,5354.37597510502,-38440.9706308592,-40682.96539614453,-19622.98864506929,-2312.5932227712906,2890.034120441772,993.1198668385638
-8600.299880960172,-86677.5935608088,-85856.43024151675,-49495.167367159585,21695.143729640662,75470.38233932105,57009.1463179507,-9821.480527422142,-51262.40633744486,-42159.32266489926,-14376.389838345096,2613.7829053159044,5100.8207102791375,1410.8960593432862
13956.210386379613,-70717.46786312571,-69705.95497655254,-36213.37268441343,30363.134610251378,75792.8694037269,45521.00621200411,-25532.71779739634,-58113.41978125099,-38280.00221245524,-7432.586599041325,7110.348149576125,6709.6396593596455,1649.21811693873
37767.5016237271,-56467.99737633615,-47535.88938940197,-15532.042584108985,38306.85795315142,67464.75280660242,28133.568869677933,-38249.90384790028,-58177.07899027562,-30529.46105799258,-273.85443738085326,10610.919731167856,7665.510478836652,1724.293292294487
56797.368141232284,-45488.45986322056,-26687.51180056535,5311.506393734466,42986.50817799384,52966.84718283462,9271.655566729465,-45644.75450859133,-52390.12842727301,-20911.36738014005,5947.001512416534,12854.169390788413,7982.290999809637,1644.8256665145889
