t1,t2,t3,t4,t5,t6,t7,t8,t9
314.87,315.82000000000005,321.675,332.435,348.1,368.67,394.145,424.525,459.81
7832.940557236771,5966.793947957852,4231.739055875659,2692.1418499557385,1413.0897427957716,458.2728674905587,-116.23631399483105,-275.9374368859931,-34.85683463375227
14441.760704176491,10972.79796327712,7725.282533697823,4817.0651388097385,2374.494799121383,528.1543087359527,-601.6327377857626,-936.7863042228585,-500.0936901805331
19419.95168701582,14818.158831819565,10467.010644928303,6518.293289529014,3151.620169615174,568.5151869570838,-1033.3671158304833,-1517.117867917046,-905.077058511397
22355.72518301737,17197.176467652796,12249.221634748837,7673.297572899387,3689.962671371092,573.0593629256462,-1389.6851078469513,-1985.983684915967,-1227.010727448941
23194.270674117528,18049.02537366228,13015.122139404333,8239.27530617873,3966.8582961552415,539.5270646235613,-1657.9472632590616,-2325.413414774119,-1453.4123467894124
22199.005733032573,17535.70451324867,12848.754973151106,8249.957332998498,3991.0599052516714,469.6233316660542,-1835.166320497683,-2531.1986569341043,-1582.544983895102
19848.826721845377,15976.3993206376,11938.40908603723,7798.716969967312,3797.064660261134,368.41266513143034,-1926.9844377151182,-2611.5466723894497,-1622.1250747316938
16708.65620341424,13761.796165679509,10526.436019154617,7013.84100976977,3436.1076918055132,243.33363752765797,-1945.5151561287225,-2584.1449235429086,-1586.7982909539176
13310.901691810974,11272.860713277647,8859.51931030328,6032.682550653435,2966.1619067865495,103.03207829288101,-1906.6457960452094,-2472.4141853478645,-1495.0572769457008
10073.78385720845,8821.850285194972,7150.2230078775965,4980.251014716196,2443.032609022093,-43.78536739171841,-1827.3880018992668,-2301.739917775525,-1366.2599374134097
7265.715299441721,6622.935795124009,5555.110533728454,3955.408757562154,1913.9225600761265,-189.3093263195399,-1723.7171631505264,-2096.3016529401493,-1218.2386439084128
5010.051819939729,4790.133990433362,4169.214646416707,3025.251963591987,1413.9748683974585,-327.28847475123484,-1609.1284057127873,-1876.854357443353,-1065.7499386078257
3315.9214446577703,3354.174548458608,3032.8331147382314,2226.263854793099,965.5519119838794,-453.35244947469835,-1493.9314278879667,-1659.5452147337305,-919.7823357759287
2119.1944005681294,2288.1797595047965,2145.1184756399375,1569.816726263654,579.5394505400558,-565.0184388993803,-1385.1589998413574,-1455.6406923879924,-787.572508257532
1321.0452503397332,1533.6361833004432,1479.3734986362308,1049.5185316754607,257.80701978815716,-661.447298136162,-1286.8927679109886,-1271.9216359590082,-673.0981798151797
817.0464672960612,1021.3639648726818,996.5161574450615,648.4398867633276,-3.957612556598008,-743.0366121701558,-1200.806365800408,-1111.4743736325725,-577.8101450791388
514.851808322483,685.4687656235501,654.9799920446052,345.0432766996596,-213.59992430159505,-810.9387792416849,-1126.7661537291146,-974.6386875004541,-501.4100036448088
341.9555784542364,470.6542540958618,416.7829978515638,117.3713766265983,-380.34240307458435,-866.5784479706258,-1063.3881783655877,-859.9381533556482,-442.54539823617733
246.53553448781426,334.51742598596036,250.39338199786744,-54.42365408679896,-513.2133456343291,-911.2238807267493,-1008.5059553083836,-764.88846783776,-399.3580426215785
194.46664860965177,246.74109715745436,131.37470281188445,-186.8474005113376,-620.012559993125,-945.6484330552179,-959.5459527142322,-686.638179727054,-369.8687365020774
164.90133185210564,186.8157597589034,41.771740743098405,-292.68404049294793,-706.6997349406985,-969.9059207225313,-913.8324862647346,-622.436617810476,-352.21403877111663
145.9126382016375,141.42085396718386,-31.012167257636307,-381.075215868281,-777.0845461044141,-983.2382467266224,-868.8523800398425,-569.9458337218705,-344.76343755488915
130.92652783970365,102.10857433591505,-95.35434696518924,-457.76968402268324,-832.7290168290243,-984.1330190063087,-822.5056664483118,-527.4211012970959,-346.14854178476037
116.15291262947096,63.56940147451892,-156.3049079595943,-525.3801932785898,-873.0219237883468,-970.5482675520667,-773.3556754167996,-493.7832967605355,-355.2321114737295
98.95259261389702,22.533569561415575,-216.13976889972938,-583.5985833649977,-895.4350035992948,-940.3148287413243,-720.8737784413303,-468.6013265821473,-371.03868808936846
76.97773838912384,-22.755182730104337,-274.60250752881666,-629.4149387321021,-896.0069672579993,-891.7090535027112,-665.6544580732215,-451.99751800068543,-392.6628049967047
47.91758234208249,-72.61322811059041,-328.94707503644145,-657.4558949367429,-870.1112894734113,-824.1563323217531,-609.5593090394249,-444.4860173184446,-419.1666009346153
9.704618951944127,-125.69005320108923,-373.9541854876181,-660.5931281047608,-813.5373079074075,-738.9814247767731,-555.7385980817187,-446.754919534334,-449.4765451129722
-38.95049082589538,-178.62316544558533,-402.13274960251647,-630.9637602970558,-723.846777843665,-640.073116125204,-508.48065774352506,-459.40708024166497,-482.2887152643804
-97.84214177407148,-225.78868031342043,-404.3224701960032,-561.4773460669098,-601.8655874823517,-534.2932073809018,-472.8559613311246,-482.68133249443076,-515.9930542909768
-164.55729779162385,-259.3787667655197,-370.86518424711744,-447.7544985926869,-453.0538032570799,-431.4520642379351,-454.154638285361,-516.1833348637508,-548.628392717552
-233.99600852994894,-270.0150889478734,-293.3940884808559,-290.263781833887,-288.40331493685807,-343.7118219223115,-457.1595730467645,-558.6611789101861,-577.8807008096337
-298.3667867325415,-248.02056411644486,-167.10219150955484,-96.23626166203383,-124.4870683348851,-284.3711107623586,-485.3435453026904,-607.8627511311197,-601.1359084824925
-347.84904795228186,-185.31012926383676,6.875137774914634,119.1941497865667,17.63247665208928,-266.12225656287455,-540.1161458022809,-660.5076865347511,-615.5947534011093
-371.983435731016,-77.64444931030111,219.52927932938118,333.17796431644405,114.72087764654525,-299.02420820251064,-620.2620064523501,-712.3956136088984,-618.4500170185296
-361.6487042283424,73.22583267383487,453.153706735209,517.0366806677073,144.6981760969317,-388.5581350405871,-721.6973367602957,-758.6548460211469,-607.1165209055957
-311.2593208613363,258.1317781738993,682.1799940210949,639.8551226717467,90.43508845276148,-534.1820272844594,-837.6252644546778,-794.1140383519488,-579.4927407969762
