t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132112.61574302686,-95.23493944541681,-10596.158832559127,-16017.801623079918,-17376.430552127837,-15740.038910940615,-12200.650068497682,-7838.280785900741,-3663.0499131557403,-518.5067064817335,1073.7808555724278,1150.3311400833272
-220004.8370092146,-2081.6458344913135,-19228.174762760496,-28572.717541746046,-31219.03273887768,-28635.105087758362,-22537.39443626884,-14779.370015130311,-7207.028054686044,-1436.4760093002692,1490.1321047331803,1599.4250043747911
-242638.3156566733,-4811.8979108452095,-23416.27615880942,-34601.365387885075,-38468.70825757069,-36013.90647635048,-28914.267262545032,-19326.09801537711,-9637.462301030879,-2095.386648257984,1763.6510636039893,1890.8474984912582
-210577.6231262253,-6665.299723143306,-22814.747677536005,-34062.92628561525,-39016.94238830434,-37638.669082313936,-31038.104487483983,-21229.7246698591,-10813.155045697269,-2464.0894928305565,1864.973577444641,1999.6706648129502
-151818.77038458013,-6380.91058443308,-18531.963384862436,-28826.121611322727,-34624.11381167387,-34802.16542911941,-29690.9096750313,-20878.205025471947,-10886.358470803862,-2584.6822369903502,1794.4355852075212,1938.0183007160083
-93106.55994532918,-4037.9729201161085,-12473.297805644404,-21468.9670691732,-27758.25260754591,-29448.385545408724,-26172.53990821392,-18999.907933926403,-10176.377891772057,-2536.5547447600516,1579.9020618604661,1745.2601906499824
-49250.09720410727,-748.9981151980002,-6480.747975202649,-14194.260913620394,-20566.1283058765,-23360.60768092071,-21754.88225930819,-16354.96102617582,-9031.672340591693,-2399.2544259598144,1268.2593738924786,1473.070813430107
-22990.34579531063,2264.922350980193,-1742.830470762109,-8307.548097574243,-14381.79793562637,-17739.04388567577,-17367.744290863084,-13540.823735626986,-7738.127276298904,-2230.617659850726,913.1568007656701,1171.2550629351454
-10301.761637916348,4310.3375688046835,1330.373658710937,-4236.143730779864,-9731.554962200202,-13158.148824285327,-13530.758176513777,-10931.497955160648,-6485.554191449888,-2062.1972067348456,563.2660229281219,878.362528970413
-5604.807167580385,5291.140868268801,2890.7394316142427,-1827.5366410279157,-6588.580438955613,-9730.533228906674,-10433.404555375728,-8705.044511436467,-5374.7630844732985,-1905.0598857480513,254.6415510347432,618.2464920497937
-4546.077201613058,5452.777399742944,3338.3349920601327,-676.0671765379052,-4656.3852737742745,-7313.060242633031,-8059.550130096402,-6904.705946753941,-4441.587022696976,-1758.0656845789047,8.433019261235415,401.3644260678639
-4617.643723916439,5108.065160045805,3085.3185120052913,-348.04142801387684,-3571.983796154283,-5667.790999429481,-6295.365855731708,-5497.955023017155,-3681.581762259487,-1614.0713564817231,-167.13199647564778,228.52498358443512
-4724.500524001123,4487.586882986322,2448.8690267591055,-486.0974012706621,-3012.230590193194,-4557.4570053622865,-5000.70798033862,-4419.025645437372,-3068.3221510797384,-1463.0916579317409,-272.84665689948577,94.88785218252072
-4552.514795807638,3714.635375077007,1643.1839590029044,-829.8790541260212,-2730.7027112392543,-3788.724310231687,-4046.733491601891,-3593.372794620689,-2564.2765210755106,-1293.7004016820347,-315.2322699254976,-7.216158801788474
-4105.344792634447,2851.387678926768,816.0272636712062,-1200.6226467329607,-2559.7410674415196,-3223.8734696352917,-3329.2544432422474,-2947.529913751721,-2126.3458207759845,-1095.1718358263722,-305.9144051702603,-87.16604721503069
-3464.239841001866,1960.7122036295773,82.8237643532726,-1484.4400414032132,-2401.5461639611485,-2775.5840743299573,-2765.689111962,-2409.1014438657503,-1710.286917492177,-863.640123582326,-264.77529463084636,-156.29648184276468
-2710.6414875480255,1137.684329671015,-468.67415933329073,-1627.8478152378316,-2215.8060309169327,-2389.4614530880904,-2280.019299871027,-1903.2820111828382,-1280.7453217813722,-615.3271750275235,-226.00392175426822,-228.32247351351356
-1945.1238876362436,485.9166476847424,-801.4087815716387,-1636.0291429501024,-1995.616473740643,-2010.9482610260118,-1780.5339042002088,-1357.0378627381538,-835.1863021192071,-406.22988211816624,-242.39731294529588,-317.9906758205964
-1350.7788022798309,58.60355485674524,-946.9859834354858,-1547.2517757663104,-1715.1269098492237,-1534.442984360327,-1144.1357645733383,-728.1486206854571,-444.818389248101,-347.7608556031597,-378.7037364056576,-436.00630167890677
-1238.1372843703616,-180.75185573501165,-980.9995266124479,-1361.6448017961995,-1243.0103653312112,-751.1704047147608,-236.9968067680235,-72.38804279299177,-295.75657037007153,-594.3962152848404,-684.5930169691578,-580.2848018925612
-1978.322315330072,-374.26438854870753,-968.5794883930208,-943.3326801806186,-256.12428139220424,653.3066857358154,995.0502127205974,370.0268846438778,-682.7941021666924,-1277.9616579916014,-1149.7300976686763,-727.9035270883498
-3753.740744706521,-860.327884635258,-960.8681788183957,23.653949343282022,1756.6924165005694,2984.4104236016988,2376.905783082848,146.45214670677098,-1899.7112156499618,-2395.9093239959066,-1667.1270550340596,-835.9057086110054
-6215.162553694044,-2341.694288025777,-1091.1814996384776,1926.8064989525722,5303.3566702286125,6299.360687263259,3401.185746649181,-1273.716420432915,-4032.6887364903723,-3722.838256192703,-2045.8586019179313,-856.6559652007647
-8354.194888973705,-5768.6187463563465,-1649.1441092968676,4960.39533750168,10529.130099621258,10179.003547966084,3332.307248323011,-4193.291842656251,-6784.271414888462,-4843.741968264465,-2090.52000581756,-762.557087823601
-8874.936340258473,-11539.286384126597,-2910.6455155747904,8879.328243853197,16909.682891207765,13735.809548903559,1557.8470890838967,-8394.465175394116,-9505.484844122799,-5333.992568502144,-1705.858733383108,-563.7429307777128
-6913.152554940121,-18480.386277898266,-4729.877538810576,13019.473027394284,23285.690663023226,15944.68587494016,-2026.4472224406925,-13120.55165703121,-11471.855562343933,-4973.025665364557,-948.444474441787,-304.2889930197816
-2533.637905090064,-23905.453446926094,-6295.012980168004,16632.209949127606,28293.8040675058,16090.834738499556,-6907.9198632487305,-17388.444820112985,-12210.543304638071,-3829.6810849808326,14.295153838397482,-39.351581963119656
3373.7191771121315,-25238.876325518213,-6457.07822929227,19257.60682000841,30905.856812620696,14021.543786607119,-12196.648732775384,-20390.494986137663,-11640.752530671412,-2174.3098659190587,996.5721244488318,188.84964138724854
9590.111687464729,-21818.559795691457,-4485.840929886455,20809.7735224156,30729.546743220042,10105.941300424278,-16983.190548505823,-21712.337586621168,-9988.519292801775,-323.4861549691016,1863.4030411769781,360.40325945750703
15027.07990628725,-15131.967370281252,-603.9730003161344,21371.318123223,27989.4433941215,5046.608308736109,-20577.90834388411,-21327.5970647594,-7622.071317297086,1462.1750020257937,2543.9879698787436,472.2052770460281
18982.25498389255,-7495.083760067178,4156.389992728126,20983.910996836636,23335.288742578752,-321.0834446582587,-22601.77475028621,-19496.18870487704,-4931.4362860052515,3004.744529533179,3012.736511676376,528.4210434902545
21230.09852986484,-653.0994135185248,8575.952918282364,19634.85427526681,17615.477090536977,-5218.529467093793,-22996.829827282992,-16650.391025977042,-2260.5338588888008,4203.776950101297,3271.2107665512785,535.4549358971798
21965.203127718574,4661.082825384981,11801.605541455447,17369.693895631426,11669.914685199788,-9085.360536040796,-21977.771940419043,-13276.832759462413,136.62182864627658,5027.644974094928,3340.017022151292,501.68301085440794
21623.40603591444,8405.721297330912,13515.80417878615,14368.618921062627,6177.833310351782,-11659.211887672102,-19927.287652690044,-9809.017613470314,2115.6335862585006,5499.537501024966,3253.187059779289,438.0449753557193
