t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.545,1355.68,1253.625,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.305,813.92,790.345,776.5799999999999,772.625,778.48,794.145,819.62,854.905
-2200297.677368383,87843.98923783311,-68710.932655501,-183320.27944496364,-258481.43105744867,-297966.99043886404,-306558.63188816566,-289824.48822456185,-253924.21846953017,-205415.4059036941,-151026.2263172883,-97352.94456550333,-50437.6624333534,-15183.206688431801,5430.11587003684,11344.905797229001,6636.466364019721
-2233164.4746062006,35532.67732235584,-94699.0019768054,-210657.01829181143,-302148.4801844234,-362803.814661452,-389997.8002164406,-384535.0388833407,-350242.07569537795,-293519.63980191894,-222822.57717130147,-147968.56844506384,-79144.74632425765,-25498.987444966206,6716.032659156454,16325.155939555754,9401.707892653365
-1026920.3560889531,-9376.781292235053,-44954.289669699574,-103893.55959477695,-171126.52394267992,-232532.03121807324,-277002.0618921778,-297445.2215755046,-291093.2608548395,-259427.39506741465,-207861.8679732414,-145113.2210316414,-82035.13385266965,-29690.225434851647,3377.2273213898807,14296.931159049711,8545.976777505382
-222526.76156383991,13262.97531523815,24379.154780646582,6355.098524012747,-32937.90040488545,-81875.2378029944,-128632.0319695624,-163507.0743666486,-180118.55710919944,-175899.59188443303,-152242.19534396587,-114343.48135986278,-70504.40032113205,-30512.398793166,-2956.8066308094103,8080.649888706104,5729.344450685639
-48828.739764414335,28436.398260263308,49315.02117857858,49685.63005201077,30597.63574794789,-1330.3231339509134,-37470.27590971334,-69840.57206425618,-92475.21400668588,-101899.17929123678,-97257.64356820642,-80391.76602582906,-55752.41508378725,-29740.162733205154,-9073.881220711663,1742.6966668687992,2964.6359419650007
-79055.33852678735,16061.374534140563,36649.0053166796,44139.03372138172,36900.521234388485,18828.592424228016,-4078.1933531568384,-26347.21570775752,-44145.48311456019,-55250.20643865834,-58613.63280678511,-54140.38354406089,-42922.35931583606,-27672.437361996792,-12645.421234701804,-2307.0096276044933,1211.8352546361134
-87285.92562264562,1184.4657532777542,19136.406291735784,27483.080827067013,24606.505877312662,13923.45476143958,271.1245076556869,-12681.885823125225,-23217.774680810657,-30965.07440579697,-35752.836516553754,-36823.78505291439,-33097.63550114386,-24504.15867968862,-13329.67476048029,-3866.1611262144097,400.2847263506741
-63806.922500171866,-3571.863105701813,11066.60907686998,16785.627145700324,13411.255266142243,5033.464462000731,-3879.9226188509165,-10835.17142925552,-15694.846174446226,-19625.976193055612,-23426.675962079786,-26270.85953347717,-25942.568439487477,-20806.95833257629,-12071.504046023203,-3831.844598108546,110.04316655200819
-39078.21818827091,-450.78548650056064,10470.760131817045,12039.031125691945,6279.354313527006,-1888.4254473303274,-8413.124899039758,-11817.043285795433,-13088.513601122793,-14356.270853690288,-16970.01696827628,-20053.146510804298,-20854.033903134274,-17171.392046473626,-9939.758183861737,-3068.4151019283418,38.88794524615974
