t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-335993.28349463566,-284101.4242230792,-233717.5981388382,-185637.94378664586,-140698.64868188195,-99779.1294740325,-63791.60851748727,-33647.776732133294,-10189.700853138673,5931.509844944971,14448.965977764305,15766.842414621737,11362.102204248547,4318.372543495126
-529937.9991013047,-453364.7661561388,-378028.5694158683,-304777.0097081426,-234711.62230037656,-169239.2034099142,-110079.02777493827,-59197.704101953444,-18636.396191858807,9807.15831802739,25072.111037565726,27511.00581626959,19713.169522999655,7371.321447310627
-531691.605829851,-464733.8264782758,-397003.3394025763,-328575.8257401811,-260076.8579891957,-192843.2898646928,-129019.44159686343,-71520.2677860948,-23775.230938379525,10831.219277019147,29864.799157126134,33034.69602807069,23454.37130044848,8546.760997188172
-398800.94830778777,-361139.29784250713,-320588.56814182375,-276204.0588015826,-227708.25302920665,-175788.78520088186,-122365.82694692283,-70705.62764515035,-25206.188617152373,9322.559873872346,28966.540214740973,32450.242222969984,22799.784370096688,8048.6045666721375
-231648.97528748284,-222418.06556413285,-209524.18105837877,-191402.5230712668,-166970.8579686822,-136016.53325186385,-99649.94500570407,-60659.93305519993,-23500.223895819796,6399.945694597296,24167.677556893366,27631.603853119515,19259.759280039318,6589.281677806991
-102996.87758325927,-109703.98735676637,-113439.31523959378,-112648.06523155443,-105904.8041120012,-92287.06847851285,-71924.3768865084,-46563.380760248954,-19824.46422151597,3268.9084470635516,17761.864815093475,21004.060505698573,14649.759344974944,4909.001575992811
-33396.202104759876,-43668.99410473948,-52276.61212204418,-58099.83440008024,-59858.25126306733,-56378.0731891147,-47091.37456277313,-32661.60583449063,-15436.126413442194,723.9787669932498,11589.216483654647,14524.510064232829,10321.264174686272,3467.8339040354153
-8357.381383697004,-15706.817600969012,-22460.368253379384,-28016.695245662868,-31514.369071323734,-31963.57812552007,-28583.705705341978,-21313.74676558597,-11295.050851486243,-957.5071534792694,6647.564884992827,9259.587680320543,6911.691030141217,2408.801216563217
-5159.086029587036,-8461.016206163602,-11672.6028575008,-14565.085702675002,-16720.033948225104,-17558.070639092017,-16484.827352214692,-13173.42717262949,-7917.003326858824,-1857.441834420038,3188.2931303531977,5482.270896723826,4494.823944038801,1680.5827064135578
-7980.439921220497,-8598.255738898679,-9181.980791230639,-9677.454117764544,-9983.940486774161,-9941.245204479956,-9323.703375859626,-7873.19024981845,-5432.415328168054,-2203.8560472383247,1015.5554359516118,2991.6199684150542,2862.3118934669474,1173.1246156678087
-10040.00928547277,-9597.049346763732,-8976.839354585307,-8154.308923583879,-7188.989259925362,-6224.532743237161,-5398.796984683284,-4673.077894737178,-3737.5923833222605,-2228.0864148384635,-236.77271518824693,1412.9161958506365,1746.331902627925,794.398861393817
-10074.229160862795,-9595.161887145488,-8779.906366902092,-7560.279578459503,-6033.3052066546325,-4504.592427092416,-3377.6648479246956,-2851.759859366862,-2640.7301313159287,-2112.248308827321,-938.3860507882654,380.5596803010517,929.8799819762266,490.2794415204054
-8815.14193927463,-8729.328003159584,-8206.590085878173,-7113.290860846487,-5509.672843267384,-3750.1107365380044,-2397.880003631205,-1858.4749649966664,-1960.364573717768,-1995.1557079670745,-1396.790870107232,-388.19677494520096,273.08955870313025,236.36218436851627
-7179.960397289879,-7584.522349572754,-7509.090135833655,-6751.295619480742,-5295.570963684733,-3477.9434991206285,-1958.1144058346117,-1329.3763625380236,-1578.9250567533013,-2001.0234158837827,-1849.7288571237254,-1083.3102073057098,-299.1755335044356,24.434432604367046
-5770.447005328947,-6649.154975541563,-7028.879850838014,-6632.555922593496,-5348.965327638978,-3477.691837189769,-1779.7663035218263,-1060.737545483934,-1471.6455907931836,-2268.0485823383624,-2476.9148676539744,-1815.558332960583,-818.0456968619634,-147.2415994088105
-4939.012568337882,-6267.329344573727,-7057.162409329353,-6938.32650554463,-5698.8229771229335,-3641.201977132677,-1713.7678019046505,-992.9564467110745,-1726.515313674845,-2962.7755435735016,-3406.5791627559565,-2631.319618336544,-1287.4914658364764,-279.14350649139806
-4973.537250175891,-6728.786555183104,-7836.335300735506,-7804.5528535404255,-6344.781203162592,-3881.1009622385513,-1712.9881407612866,-1224.1501379604642,-2553.9286885149836,-4267.4923117463,-4705.668277303205,-3521.7079943416416,-1696.0301740687391,-373.1651622963613
-6225.919139999242,-8329.877146150471,-9557.427758967959,-9275.431070752587,-7207.800987264508,-4122.626490581823,-1869.1355127391125,-2040.1728235397077,-4263.581125640989,-6328.737761865952,-6354.400388358692,-4428.869548826423,-2025.910013210032,-434.4674725617138
-9123.917721677362,-11339.485661948536,-12295.313579646901,-11243.509889915049,-8123.402548298529,-4367.879746691966,-2490.2467445612897,-3912.814061328769,-7173.029233750171,-9165.649901965464,-8217.885631957259,-5256.410088224059,-2262.2597927335314,-473.23582532098015
-14031.722301160115,-15849.248253955659,-15883.324649547145,-13401.218551651618,-8904.347806619835,-4820.249342869535,-4150.71407340049,-7390.660617625288,-11426.748794806423,-12563.18262440318,-10037.59915785914,-5890.233657578579,-2402.890444386112,-506.16522295112145
-20956.31607450744,-21541.188641393637,-19790.656472832536,-15270.945080365638,-9491.428998988531,-5999.584838774209,-7597.774273855004,-12825.013844315483,-16762.140628726152,-16008.576054303816,-11466.55251209302,-6230.948805801067,-2467.2058708378163,-556.7739692318216
-29190.191859476276,-27492.191713837467,-23120.842930949744,-16374.123257732717,-10138.90459887362,-8703.370025573553,-13412.093394026291,-19974.97838330338,-22343.294982786978,-18742.82738834362,-12156.901349533238,-6231.079930737997,-2500.8421741350203,-653.2166325821081
-37113.1870248106,-32205.968109324454,-24840.032905430893,-16510.36466561766,-11476.674991587768,-13669.202007730633,-21466.230705239952,-27697.60266937976,-26827.494499495882,-19961.911066743545,-11879.187981550476,-5923.400812331707,-2572.0843794415478,-822.4687336130489
-42426.25802008639,-34016.555352249015,-24215.676731890493,-15976.839482512334,-14267.924412675544,-20968.566841509444,-30470.432387124572,-34020.80124984402,-28752.195494830747,-19115.093357762937,-10624.176620842896,-5425.5988841455965,-2757.690963290056,-1081.0217438194425
-42916.894442949844,-31786.344526068588,-21245.77203706461,-15498.92840075963,-18856.327576716765,-29465.567710476473,-38034.34437024263,-36758.38814958555,-27128.598631693185,-16161.662222662631,-8633.580203768357,-4913.8867652473,-3119.741175702193,-1424.5411309911935
