t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.305,613.92,590.345,576.5799999999999,572.625,578.48,594.145,619.62,654.905
-255239.71522589636,2431.5979603681676,-17757.88341959518,-29361.21678539142,-33833.423242128214,-32744.683969742455,-27736.62513085833,-20475.73945070457,-12588.800851061007,-5561.393157368092,-577.4182380391956,1724.6716307166603,1603.2034076977025
-398916.4361637903,-68.21611814536044,-30614.715194153818,-49446.355978210195,-57526.94886706907,-56537.01871718675,-48688.55622966234,-36561.9579587001,-22927.443358344237,-10497.977040755934,-1556.2448449918274,2590.593417669583,2341.763662909428
-395990.3943300896,-5067.720972715819,-34269.86571384628,-54771.63291503933,-65264.684994654155,-65962.0159078596,-58340.806006462,-44878.76113824977,-28762.363903158937,-13483.38554092941,-2219.5221356601505,3064.697952246852,2743.8404062746777
-295712.7345882743,-7668.807899235542,-29002.708600861235,-47369.94025536266,-59105.8780437588,-62429.836453408374,-57382.87587445673,-45610.58876567608,-30054.40607343166,-14464.764713904047,-2581.974649211119,3094.8953386666503,2783.5757470101203
-174370.3523052263,-5440.011485137418,-18448.253460064858,-33360.77158285341,-45342.21046968609,-51160.7465439924,-49518.05685791189,-41019.788478387825,-27967.94885015947,-13910.638679656171,-2744.340668977121,2733.497000988038,2526.0459286724436
-82472.25050359071,-132.93082269574154,-7260.558564326959,-18916.07797313777,-30320.492642055255,-37700.5021149057,-38970.887893226725,-33901.89180949957,-24057.35031110371,-12471.5641295782,-2812.172596620912,2108.8056577073144,2087.0282079288054
-32061.278518052568,5025.171089779371,1269.4074250373924,-7769.499683148992,-17983.80472651048,-25758.88093176614,-28815.457496619118,-26462.823362294723,-19633.836426880556,-10709.419425806704,-2846.1195239794993,1377.140484347413,1586.2697183271416
-12334.617277984144,8104.184475034744,6090.666429984203,-945.0256075039338,-9633.625079187494,-16858.845130105463,-20564.927427096885,-19953.064076878836,-15518.634142747334,-8987.456274754077,-2858.997091298819,676.3945328349031,1114.4194811801158
-8098.638461841597,8997.63448396224,7797.096948795776,2236.467254516886,-4876.033592166297,-11007.750540962083,-14543.632817387857,-14820.530387229812,-12083.90275022641,-7482.80776402635,-2838.0706280528593,98.29303953853952,721.3028940851682
-8882.519528380944,8522.958874555758,7560.5478897407465,3015.723617571439,-2669.9586163277622,-7524.54703611061,-10446.3350526183,-11030.073282310892,-9404.028004827302,-6246.342692411409,-2766.664439143258,-316.0158431647144,421.42819088624003
-9915.435267235596,7504.714620962762,6386.327784399845,2496.394290458191,-1984.3830485423553,-5605.4187589955,-7765.112284211831,-8337.951341498385,-7400.143896242495,-5259.50560568219,-2633.411280183469,-563.7777896876204,207.2812377244905
-9951.75048597817,6387.009176294663,4872.2500878092815,1422.572581324803,-2048.581635713592,-4584.855907554412,-6020.656232929485,-6460.627196988903,-5936.619120387029,-4470.654423375331,-2430.6417684844964,-663.0261026859706,61.9561720016718
-9150.927932153427,5260.88107947407,3293.4275820600997,232.74854865401392,-2362.586626333014,-4000.188215522847,-4849.979974738968,-5153.110967594428,-4869.777045285067,-3811.808113590655,-2149.0915577178275,-639.3090521929943,-33.442878062040734
-7915.260452196995,4064.9238062956283,1789.881071681305,-810.5323286251212,-2629.433164834113,-3572.998625927746,-4017.387365043737,-4228.0797015446,-4061.1131721200763,-3203.6982295522466,-1777.741653413273,-523.132400463891,-98.46661647132365
-6486.335078639883,2796.3248638071477,506.9556131546914,-1536.530360081415,-2701.6935430501085,-3173.361644052211,-3389.088286756798,-3536.8521681586517,-3368.5203393333286,-2562.469131362406,-1319.184535159847,-360.75112097526494,-156.14712085596935
-4931.336562416918,1617.5988123741788,-387.78393438081423,-1865.89708543359,-2562.8048834420088,-2778.4663023388925,-2877.59823574884,-2922.032739782131,-2636.0028082214217,-1830.5460955967314,-829.6924037747194,-233.87341016659445,-235.47172531569572
-3311.4642986972904,782.2031597869237,-804.884321356023,-1855.8335754399686,-2302.5387539299027,-2390.9803608010343,-2340.7750645384526,-2161.21881393858,-1723.8525013915112,-1057.9927328260442,-476.54956957857615,-269.1771197346125,-366.45771188437857
-1950.5715914661735,422.6591861530394,-854.8587642269003,-1700.328635335698,-2008.4099054598591,-1865.9825039373218,-1443.8885238474568,-968.6385562975532,-639.1928669293615,-527.1010474264907,-561.479394577133,-602.6284212981573,-561.9884706978011
-1650.867745483999,300.10047524598576,-916.7188926014434,-1623.7696998730273,-1525.4370359969605,-663.2919513467149,406.15286442422223,825.8292884246565,228.8423243785782,-813.3525946154914,-1415.6512654537466,-1275.9874946232003,-791.603782458522
-3485.399285108384,-596.8832125335213,-1739.590275810124,-1733.2048025255776,-192.05471353826442,2267.6117997294064,3831.8237215122776,2881.5518930134726,-42.15953904632556,-2582.3987288763437,-3124.137482295563,-2114.194967297004,-970.8557733294156
-7868.771332673458,-4558.430467137415,-4592.264759051071,-1990.4155613047255,3117.036257522568,8107.503376975711,8863.136292719999,4027.0595698922366,-2611.5131382500304,-6056.201841047055,-5247.135348472941,-2718.090515456822,-993.5411592081133
-13438.244218409958,-14473.7613082758,-10923.31400855447,-2345.6708209429644,9338.217719824452,17208.59395523431,14342.925132485138,2584.1778472315805,-8031.243504818208,-10518.999430654836,-6878.431072355324,-2666.1805192553743,-799.9939809328796
-17136.796183555834,-30641.993123788514,-20940.203616078536,-2799.2084991585075,18246.641190707684,28240.89352507324,18147.633493774032,-2537.246058442366,-15490.135251951031,-14475.4907046607,-7157.282178933972,-1803.4786733626415,-426.1402038022055
-16013.018951673565,-47767.149673681866,-32045.244460453414,-3131.145799023559,28125.7763547612,38437.43205930873,18360.0174624038,-10864.41213895167,-23026.99151675987,-16511.949195840447,-5822.123374117015,-344.91120416620413,18.061294477260844
-9125.148706642825,-57493.80086492357,-39405.202026724364,-2542.953641394567,36629.449919661834,44938.156247306244,14374.470825174496,-20524.16943142259,-28627.054418323933,-16073.009524028643,-3278.1343467789147,1304.8607082581834,421.528070242191
2186.0526853865763,-55482.61119231403,-39102.45655735753,91.14359395464136,42036.89528285863,46068.819983768895,6996.063646901396,-29298.088729815045,-31138.832140137434,-13492.567409613757,-207.65592883221592,2806.4519906980036,725.2181386260957
15279.702904727397,-44678.57847845702,-30970.307940505085,5232.221022517738,43731.27579023976,41726.3047297063,-2167.2312908960434,-35501.456065062936,-30400.915908638937,-9533.578791126958,2802.111133416914,3984.8872723400045,918.9451862541746
27292.875160839503,-31256.78546058834,-18297.68453111423,11939.300346014827,41879.56889720164,33104.683914093206,-11295.151962832746,-38280.95714958495,-26945.85697911696,-5012.575187895765,5366.440785157762,4781.532568340191,1010.9513430200327
36041.96137386707,-19294.702200751148,-5172.4686225389805,18294.335649106113,37057.53191245348,22175.88532872891,-18799.1131433389,-37617.33068861223,-21700.986765005076,-634.062841710014,7275.359209177939,5194.039350555082,1010.7893389551376
40629.24458383728,-9696.365311937589,5698.419243719501,22547.061734393516,30108.540934522298,11049.669880885636,-23691.843492667307,-34173.57011170858,-15705.584741027367,3103.7214337836417,8467.619763409666,5257.2833468547105,931.0560741247502
41422.1530400734,-2044.5936039762469,13353.43622412225,23894.800129745803,22050.783461859148,1399.7084940096915,-25739.720819124006,-28978.576660969982,-9846.065324231678,5953.108698534208,9000.821385664993,5035.393125102947,791.7708860045466
39528.84386821454,3991.323102459623,17902.195988621323,22501.42529767863,13921.857225476597,-5824.107217589985,-25334.71059061233,-23077.792633618814,-4707.905680710594,7882.794525548926,9001.13602612804,4606.1264320766695,618.5580716387285
36214.99045294079,8504.625213650486,19880.343448765954,19092.87361148942,6599.748490173591,-10387.291933767227,-23217.03576154912,-17295.191156701007,-562.8006081785123,9002.151604130966,8616.524270246864,4046.3523269642756,437.3448833372489
32514.806813940257,11608.869599439106,19920.337949074346,14532.134202869041,673.092473248979,-12585.925279290115,-20190.88182093144,-12136.488000015399,2565.8776019392267,9489.275329363929,7988.305452026653,3424.3478099197555,269.65974646549955
29080.587131324482,13546.356130098473,18590.7502900338,9559.562799474723,-3585.3343948509887,-13003.80950346253,-16919.978759032245,-7806.538796438228,4808.174238445214,9535.662118331247,7235.3395243793175,2795.011409189787,129.4864658005699
26222.08584708297,14635.16475371785,16304.3810210633,4720.086023009522,-6160.198031937143,-12306.183363236465,-13837.721749099195,-4294.216680591403,6358.067374918956,9310.614738468168,6445.453763662745,2194.968514653813,21.392902482497888
24031.111773767923,15150.01338820781,13291.39832409237,411.7772720646576,-7222.873963829681,-11109.870542967248,-11147.66404904021,-1469.0170072421233,7414.418709540789,8947.28791310867,5673.087888256372,1638.174597218006,-59.97052034944695
22496.838162548884,15180.420740042362,9650.749235704196,-3034.1004661046586,-7094.200691627833,-9910.93657458175,-8868.315335218476,846.4009519071237,8156.123137799044,8543.476524318752,4939.358367063865,1112.6760041609482,-128.73600519929406
21573.49319371104,14524.362445394789,5488.408006462551,-5313.477304696172,-6233.276653999717,-9045.262430270266,-6893.220359711732,2835.808196856081,8738.322085299327,8163.606115460172,4227.657138992682,578.3496749603589,-204.8228346859086
21199.44915289262,12731.629007402245,1126.5995565244896,-6192.822437167079,-5232.429981282868,-8679.551250929164,-5046.376168749656,4676.349547521261,9292.637258635943,7829.150158707424,3470.356894166532,-32.12352880149626,-308.26887841443926
21272.242131968043,9444.812854645914,-2681.877924527332,-5666.9988480362335,-4815.145801933633,-8817.560657840444,-3110.7950647323332,6538.6559724025,9914.413187209902,7489.653642422768,2532.241412209404,-799.6187374756354,-449.0298804550093
21585.61759304936,5155.558725866459,-4727.457951894792,-4280.245543686041,-5790.869789781768,-9267.552675892015,-832.1381253603847,8571.81698194857,10622.271067918664,6979.899993307767,1216.2887297590762,-1775.9109827737384,-611.6954740684018
21763.855625620014,2030.253695110382,-3978.993541254035,-3518.5890902399906,-8788.757492436753,-9552.60870872346,2050.266567762913,10845.577846843662,11293.140756335712,5999.658219073643,-664.0135450737713,-2907.7317065263323,-742.4870494896317
21281.687379958206,3184.5648984416694,-1174.0015801843651,-5654.093498927981,-13643.625537214939,-8904.6957047552,5682.512804197279,13257.920651517732,11614.869511267616,4182.025442940344,-3128.4592375418924,-3970.8703247926937,-756.1848158778942
19654.898912567147,8949.57570253346,107.67314889022319,-12222.7562210041,-18863.807940592174,-6577.090962710584,9904.15495278347,15465.444209091202,11123.74975665293,1283.6017657177683,-5869.061931618807,-4598.223525387644,-573.6465442220027
16762.264968066243,13840.198962311153,-4171.923441376693,-21875.59905112516,-22121.89181385384,-2455.155612153331,14117.94484914731,16903.66467187772,9360.31190898779,-2573.847199947852,-8230.091520994714,-4432.929571057953,-170.8300002355935
13122.4176822919,11370.824614606145,-13533.14577115617,-30431.45420150977,-21925.823583617057,2541.712976146747,17386.88170729477,16938.73567680404,6123.330884980023,-6742.748823079744,-9403.031289034256,-3330.6555215910016,392.88917959835584
9881.767523085993,2941.576198099108,-22293.835659193173,-34291.03157547976,-18890.397039297288,6858.7174836826425,18830.843844607545,15177.182279884835,1764.610070625134,-10111.417422283888,-8810.506996452426,-1513.13473234803,977.1392999137652
8222.158301252706,-3733.466151736103,-25844.724919934386,-33495.74993927792,-14967.493581525267,9374.575065009949,18170.47684991858,11845.537907234679,-2697.1924997072774,-11567.087415935861,-6560.274556460941,425.7573896865506,1399.126886070902
8317.627253536177,-5551.794435277911,-25272.39582728822,-30541.347098106307,-11489.176730331339,10153.6408452706,15992.095077682487,7868.835296569324,-6016.013234438358,-10773.228996326803,-3580.1723588922905,1792.2778747035215,1521.943414234896
8994.343878600946,-6172.557870566168,-23931.241399990784,-27134.666697885958,-8440.715343890914,10101.187514599736,13362.82840621769,4325.61914422788,-7584.787133515826,-8514.313413481328,-1041.395878794352,2253.500247508475,1349.2189392580294
8983.86294611226,-7845.459406986518,-22661.35901871791,-23439.648662310592,-5459.775509432274,9965.22829162346,11051.254801210272,1692.7526255837965,-7800.045131545089,-5995.757382658082,509.9125205741849,2040.245375208892,1025.7391427069165
8352.521891687671,-8624.79551752711,-20569.668516172213,-19554.960128282313,-2737.1339039561085,9813.26196269549,9137.78633154469,-255.0689939377806,-7400.327150210046,-3821.580329425579,1329.2365767443257,1632.3529160717262,722.3768702535018
7991.213299322713,-7353.842244313367,-17828.246236730185,-16070.159077071,-701.0335325910057,9387.787406536469,7372.97060162759,-1816.9957177361089,-6649.022729078846,-1890.4473192583303,1825.9387191858493,1292.859441482106,516.7893430235462
7922.605296947541,-5862.094082419582,-15541.420921363584,-13289.665924280987,650.4938813064302,8676.726626784466,5721.974547926686,-2913.326144531609,-5404.137782408904,-114.56623568982326,2027.6269278785194,962.8014983947371,379.66166913994556
7084.281080231536,-5888.336424403811,-14073.531876071653,-10897.267454266852,1728.040091121121,7977.457564552766,4403.817137484093,-3345.0625236462047,-3739.7756899135666,1209.0141027122952,1754.8710321835144,516.2010408237347,250.33417180250018
4882.942138642854,-6843.625804885373,-12838.196585513413,-8528.019863671052,2828.720018532743,7522.836962369816,3519.3099917390377,-3220.9248640744017,-2098.7030859823767,1781.9520606566336,1055.6955053008478,-14.871019623929783,106.2973857598461
2142.951461902722,-7160.555793566959,-11334.849879046298,-6240.613961989259,3869.0580360297467,7232.377558235591,2873.3896345111875,-2895.4018151161845,-851.5757300942669,1721.5512543973996,263.38272550481537,-469.55143116988467,-29.43616155947319
157.11831299935523,-6372.56429506838,-9685.017494205036,-4321.162290098966,4605.751551439757,6864.782930165453,2209.0907450358063,-2583.8243365982376,25.666671767003123,1433.9559141043237,-310.95540655762034,-724.053059913454,-123.43478779311516
-778.5140512971803,-5264.86414600972,-8225.287593874029,-2845.10554986633,4981.220771773145,6324.371354869582,1484.7384122440803,-2211.6356593310175,781.9469841464756,1194.6666952590772,-625.9111524491392,-788.4629424103077,-163.6406448936848
-1557.9288929652428,-4622.573507872242,-6980.1142724800975,-1555.3055785882284,5212.736565048025,5744.54591183833,838.8555743360137,-1607.661089950572,1543.2531407538634,950.6814176290993,-865.8358523342065,-770.2890494526221,-164.72692236836536
-3180.0954724699077,-4413.377040212714,-5667.551823119238,-121.0124449122914,5570.539102111645,5264.92499358607,359.134737167794,-706.5247512185489,2180.153573841079,476.8926698285848,-1223.473065909683,-775.6145680720618,-152.98608669051833
-5709.544415643117,-4168.328071101745,-4148.567249373379,1487.9229261987991,6046.331270186586,4775.5460779931545,25.53074335558381,434.74172229457906,2430.4746706877136,-345.4383924373908,-1731.9431700415314,-836.7562980149702,-147.75376637787446
-8236.372395692055,-3864.778873117443,-2810.7183318110674,2814.493503134001,6227.187075268355,3994.759223904719,-95.04530927302352,1665.7796345966085,2114.972233207115,-1381.8143572159508,-2251.0709670477636,-902.6255934445012,-152.01080239157304
-9652.324358195636,-4025.1324238594234,-2315.0860565477296,3215.3061169334005,5646.4266617063695,2895.584951337998,224.0676698982724,2725.29044022967,1310.5641507664832,-2313.7076583701287,-2572.3538248011664,-880.2525442807637,-156.20648803354524
-9463.304803865116,-4656.255825485702,-2686.9473089143444,2606.5448986213923,4395.382174310408,1917.243369442252,1073.8901114674222,3354.0767001718186,358.5324738704741,-2855.83267982028,-2554.543092893358,-700.6184259245379,-151.84224864815468
