t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
19401.098628619944,14961.380435753843,10810.504913333749,7090.622613310987,3944.7261346212276,1510.746934549099,-94.25123181643278,-807.8616281503773,-685.5712226582785,-8.434423082118713
35591.19669115687,27483.73672367711,19853.79058491478,12956.832399686931,7066.677910887971,2464.1358646583844,-598.4544980464789,-1972.8475830387604,-1750.3960101847172,-477.35282594188584
47100.87246936472,36587.21573038406,26590.60316240752,17429.697688351618,9485.096390389679,3184.6150867319507,-1056.8448825782148,-2967.4971050325603,-2641.395119006124,-859.8350284116567
52987.916953012544,41543.14216456282,30496.44321707043,20170.875133568938,11019.618086922404,3612.889279704879,-1449.3054424575575,-3734.280074434418,-3302.4471222600378,-1129.6752362842994
53453.713319577786,42435.2265262982,31575.012639430148,21146.64463729089,11635.333670412687,3734.6302966147487,-1765.051787157192,-4247.5275359531815,-3710.813382964966,-1279.3527243542458
49595.35012697473,40000.089688017586,30268.04473100943,20584.89114109294,11426.756489946378,3576.660546420052,-2002.648822760133,-4512.8244118306175,-3876.0689271282363,-1318.5290142843146
42971.19374056715,35333.24722004052,27276.33549714918,18880.308052947927,10577.007405722032,3195.6045603548328,-2168.2790266361835,-4560.8574359214135,-3833.193826728889,-1269.2168518015433
35154.99058435746,29577.587213720526,23362.053974268038,16484.174902355822,9307.444209815862,2663.0182892493344,-2273.0810561959743,-4438.092730591892,-3632.413749100755,-1159.4493885482204
27413.436689715552,23688.100179541532,19191.310938077502,13811.147314345093,7832.245227523745,2051.098799216725,-2330.4227070658726,-4196.940241846777,-3328.66579618109,-1017.3048045118846
20561.477458855297,18314.81477368148,15246.70698438274,11181.523435580846,6327.247642226557,1421.931473732987,-2353.7224322377187,-3887.5153859309703,-2972.9585923482755,-866.5755446512568
14974.285463176091,13795.15650521192,11808.994273492313,8801.548543826671,4915.729228639436,821.5404782635923,-2355.0688945169654,-3552.128815313566,-2606.8200979660114,-724.5657440518358
10693.608953380692,10216.958133819255,8987.177530155168,6772.91183248415,3668.524820997461,278.4690809470043,-2344.5777680065294,-3222.6584400576758,-2259.9538560425617,-601.7998711370992
7562.438450381378,7507.888457284678,6770.730682390709,5118.103762932934,2613.2050850844507,-194.34178892456714,-2330.2569215795234,-2920.2763605217388,-1950.4749466193682,-503.0258129418941
