t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20747.52364437632,-16116.208942050294,-11752.3933976257,-7797.7048112027205,-4395.408780101406,-1685.3870041752048,210.2972675338355,1219.2469879132502,1379.423550819127,943.7147947010885
-38961.54201637264,-30481.42287760742,-22446.210745450055,-15106.389838294646,-8733.555738609226,-3611.4318345447496,-3.74889286591457,1917.1836147517954,2201.440488538678,1332.9729408166747
-51768.01998655522,-40863.21310617274,-30417.250944601274,-20732.911681820577,-12181.10059489184,-5191.196690364142,-197.60572456888406,2483.1579402575103,2869.720892855186,1637.7238942790327
-58083.97963834186,-46407.48392456864,-35033.3656494173,-24251.08862480372,-14490.077777080041,-6316.228733707672,-357.20329356014815,2882.393338823556,3341.466064427372,1836.6286800410696
-58166.9419383332,-47218.60924104911,-36292.24393117416,-25605.141772880816,-15597.529487221933,-6945.633626501177,-472.34052207945996,3103.2200513225725,3601.0438397493763,1924.0043804047423
-53323.593193171306,-44172.68019490898,-34716.62625661043,-25060.63101228468,-15608.260709433429,-7103.132649681886,-538.0296632016234,3155.3659871959458,3658.397811626455,1908.3526009130894
-45397.7041679565,-38570.42322969741,-31142.492457660137,-23091.654762757502,-14745.522020273416,-6862.321903346026,-554.9545270224673,3064.607778591165,3543.0824222356123,1808.3165245388536
-36243.32831239578,-31767.73497667318,-26483.09571535663,-20247.648790412128,-13288.220855387906,-6325.630659861021,-528.9297911619931,2865.671521704065,3296.052475092223,1647.5490348860023
-27343.137932227557,-24895.276349622905,-21539.36932892546,-17039.07589398431,-11512.862199281499,-5602.958576918164,-469.53384861913923,2595.2891090572452,2961.426948841943,1449.9325693372555
-19637.216996343395,-18717.938672956047,-16893.050655686315,-13865.00166889037,-9652.33889195033,-4794.5950621046795,-388.3054188128275,2286.7802988732683,2579.8917006562533,1236.118484557538
-13538.488155192706,-13624.903359421713,-12882.56926843166,-10986.564303682646,-7875.623723355726,-3980.710538755919,-296.96431973897165,1966.7667370221811,2184.5526276838054,1021.7289338330419
-9061.367079564006,-9704.898888350113,-9637.785090552989,-8536.398358329414,-6285.7262537586075,-3217.4606832654636,-206.03437187938502,1653.9406209699057,1799.2492640721553,817.040263458496
-5984.916027886704,-6854.03679287527,-7142.35292682959,-6548.25944350452,-4929.70371940838,-2538.229209096129,-124.07002759345977,1359.386422659169,1438.8062721603749,627.6764258787416
-3994.892688133789,-4876.387096398684,-5297.857051418849,-4992.24716346303,-3814.0373926169195,-1957.9454049410863,-57.499007729921715,1087.8172813771466,1110.4898085495604,455.7869863592948
-2779.9221390250605,-3557.105919851644,-3974.6922661059657,-3805.873044645112,-2920.2096449676988,-1478.568274979702,-10.953351590206012,839.1636190899615,815.9795729792895,301.2888990167286
-2081.154225520304,-2704.57307496536,-3044.918064464709,-2916.6048424933256,-2217.5336806869427,-1094.3843890926946,12.105319782392542,610.1309770517282,553.3490956198918,162.91702473171284
-1707.248272686258,-2167.5720865650464,-2398.98496600944,-2255.5498385030523,-1672.24697413113,-796.3978913946139,8.664713955526025,395.53485489119663,318.76039199681566,38.98167226163811
-1529.1784059349534,-1836.5586429207458,-1951.0568447179462,-1764.0961215082218,-1253.1571139033358,-575.5933629746223,-24.486640686663648,189.36881267892448,107.75735770390494,-72.16338314555887
-1466.536394611849,-1637.037966798106,-1637.79326863591,-1395.957662237963,-934.7130701866073,-425.1482958727381,-91.20350215020748,-14.349504130181824,-83.84109854164981,-171.88599618487044
-1472.5848052055026,-1520.5177826197537,-1414.3224167508533,-1116.80109741202,-698.4561629783902,-341.7743446505924,-196.11953119488172,-220.8768812977492,-259.3898036063083,-261.2037243235551
-1521.503097067369,-1456.0233874280611,-1249.7543469934394,-903.0182973702433,-533.6044556182626,-326.3306967896777,-344.38913838207634,-434.11919337521675,-421.13520210418756,-340.81301449229977
-1598.8188423224642,-1423.413150197833,-1123.4655620733897,-740.5752629241312,-437.2078340121055,-383.7450538284466,-540.9728810735829,-656.0504625407918,-570.1392488249244,-411.17387534866776
-1694.8183306843866,-1408.7638607263495,-1022.6497622578798,-624.3387519937442,-413.97595136861696,-522.161804482225,-789.4492216901696,-886.1955999986103,-706.3639202666643,-472.6200116881285
-1800.3750568859891,-1401.6868598672556,-941.1938862393744,-557.8610880749521,-475.58286169683464,-751.173228934343,-1090.4205153368248,-1121.2485450997074,-828.886028663505,-525.4755630872166
-1904.7131185049716,-1394.3216901336662,-879.6607284197687,-553.2585204641335,-639.039682789235,-1079.0329478257208,-1439.709469596281,-1354.9370758155167,-936.2187058014333,-570.1656124639421
-1994.8328120018587,-1381.718228367495,-845.923062760491,-630.5429900019959,-923.6657465761637,-1508.939839114023,-1826.694967421579,-1578.2569746290828,-1026.7127318765101,-607.3094379800286
-2056.4711597691185,-1363.225521839278,-855.7534452514516,-815.6134194519675,-1346.3571027711675,-2034.8141715052386,-2233.2666535126477,-1780.168628049164,-1098.9997515343875,-637.7847344177817
-2076.4395594934235,-1344.3103252482526,-932.4724668754849,-1136.1875367675534,-1915.3009424555391,-2637.3980696661115,-2633.9191663565216,-1948.773868874242,-1152.4248971308289,-662.7497238654944
-2045.9449374228436,-1337.9808001353772,-1104.7207543321033,-1615.3727877829956,-2622.9803683745886,-3281.8540477401716,-2997.394209538724,-2072.879346954908,-1187.404607663993,-683.6103458400974
-1964.125986122412,-1364.8291615649346,-1401.702692280981,-2263.3696441129155,-3440.079004520256,-3918.11173014943,-3289.98251559532,-2143.730709086355,-1205.6429123063317,-701.9235532733064
-1840.6885011122085,-1450.8138288685723,-1845.9472006351016,-3068.8332731147784,-4312.409895207701,-4484.85253216997,-3480.157169203736,-2156.6072196244413,-1210.1510266432556,-719.23644373451
-1696.4308708538545,-1622.4135842335331,-2444.6652703576224,-3992.336623223817,-5162.89012564651,-4917.18428135967,-3543.7424561339053,-2111.9375844030906,-1205.0422927955192,-736.8743914219375
-1560.8039872295624,-1899.6813818222367,-3181.8420203341234,-4964.690955663471,-5899.628323737012,-5156.915157890668,-3468.497099045158,-2015.6582632529626,-1195.1140974984341,-755.7073072206301
-1466.4780805630971,-2288.751653907227,-4013.7919489303317,-5892.180773699455,-6429.484078552483,-5163.268721475015,-3256.962485938229,-1878.6814574654516,-1185.2724813870054,-775.9373013835946
-1441.9739735199823,-2776.0740122672996,-4870.568329572238,-6669.005659194568,-6674.505174796939,-4921.347249121869,-2926.7603606036964,-1715.5362834322036,-1179.892627496918,-796.9578145277866
