t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
-998634.5861525179,-865762.048214351,-735621.6473256836,-609681.0503464437,-489516.64157364925,-376834.84820525674,-273475.3386355874,-181385.1298818434,-102548.84144376904,-38856.459361750145,8113.364793847742,37418.38663866389,49209.47823597027,45337.579047673105,30119.172420445233,11250.922478064238
-1355499.6185851966,-1195623.5966964888,-1036061.8594402977,-877453.8203813315,-721002.1250609504,-568631.868442377,-423101.11076438316,-288022.4990188303,-167742.16639703515,-67013.20182620667,9596.65657809704,58601.58905044683,78787.01231441899,72595.91416924246,47499.09858282306,16999.879829388752
-1041034.4937542765,-950803.9314773045,-856024.5072037759,-755074.0368421682,-647175.6688384375,-532760.1954542949,-413828.1956935836,-294224.8837928292,-179690.61312225403,-77513.30367756422,4386.909507246395,59031.059885631104,82518.31231201022,76339.79855008697,49137.736255057534,16916.355107559302
-508866.470605305,-498187.24175324326,-481324.8669327277,-455417.4034056102,-418065.09372838435,-367769.1159992759,-304525.4558306935,-230473.34676681974,-150385.73018249305,-71681.55808521509,-3602.187858326423,44682.0744579312,66907.52224429186,62782.35285762118,39955.41956446536,13317.332888240453
-144927.4705421147,-167931.4185513102,-187066.24109729094,-200069.01202909666,-204488.9038604662,-197980.1997479356,-178870.21386006224,-146964.04091259497,-104399.36337656742,-56179.105360128226,-9880.604811528394,25879.151326693624,44208.2987538378,43146.65248111789,27736.578394574128,9207.186743614227
-16362.246746292254,-34692.24050314439,-52053.21763189153,-67509.28161165433,-79677.14272017992,-86783.6801126367,-86950.71132825552,-78756.57513877397,-62018.70650516952,-38559.24924167167,-12520.175521030105,10266.243206888408,24088.51106512322,25941.69654438402,17682.454666784237,6167.389381989046
-11415.216622258064,-15968.462057520865,-20726.019456904458,-25618.153852163377,-30352.803477100635,-34346.56851080476,-36706.37384936423,-36328.296592825965,-32189.53104319091,-23864.108222942512,-12150.908695314673,529.74326343129,10500.676400441062,14335.165688163255,11156.693133796598,4286.630599565747
-29024.309840038175,-26308.19376609918,-23505.039640791172,-20706.25444366991,-18142.843711247213,-16159.390154510746,-15066.799060432033,-14854.825918160937,-14880.065884432654,-13831.77572828361,-10321.111269858588,-4070.1542131471433,3093.654863504363,7735.867631409032,7317.709989169301,3079.973132752572
-33923.27680672535,-30664.538147723175,-26701.474200718796,-21931.409838035295,-16606.13490528558,-11438.236165930331,-7501.650218330611,-5770.843529723601,-6362.1896717334275,-7966.346015596227,-8234.47851936734,-5408.595945990083,-171.68009396086183,4289.218720646366,4931.017053669631,2153.304410899173
-28019.831049076165,-26645.427128527677,-24255.912491846557,-20542.53551603665,-15577.274131314161,-10038.563821506828,-5229.2354444473185,-2614.075240898426,-2859.7236559622033,-4956.607094771034,-6439.660534193702,-5146.39876640803,-1297.0260299919967,2371.9996216440236,3175.626064604572,1345.321181495593
-19586.20469549604,-19847.753310808235,-19130.763971043136,-17037.612256672022,-13471.750840366174,-8920.361399327083,-4568.495621850316,-1914.8294574937363,-1818.1478058865475,-3569.965584989509,-5054.718349788187,-4378.194628973197,-1666.101898480466,989.7738059515596,1681.252095078567,630.631953457319
-12765.836867781483,-13828.672152986708,-14133.809539794804,-13297.517504172105,-11124.765572113916,-7887.714871945498,-4490.462491137428,-2196.2144068295624,-1826.1288271158587,-2962.192104202865,-4070.0391200870235,-3768.1644933165408,-2094.9691807968884,-350.1912375414307,332.1562254298364,22.253763682164504
-8117.47798755024,-9473.633055227094,-10351.00912791766,-10424.53989372019,-9432.50546814317,-7416.735814613149,-4928.119436375439,-2917.436990494732,-2177.6224312957784,-2691.4400038966546,-3568.1181026505856,-3787.205281637474,-3046.096893096392,-1849.1392073483496,-884.6083858026661,-468.61667665073116
-4956.595641900478,-6577.709776177178,-8002.770446732537,-8946.715542627653,-9029.094011672047,-7987.922887984352,-5999.384357063594,-3836.380525739901,-2546.444883762506,-2705.5510818764874,-3873.3369654539533,-4881.721856589496,-4780.777850818708,-3546.575755365714,-1945.5468953639415,-839.343422417582
-2727.9058660636842,-5008.623033540739,-7340.448459980052,-9381.676039477477,-10477.115959214207,-9941.995475441345,-7686.262529738999,-4743.219726684853,-2923.5766430083777,-3430.9633984765087,-5637.333204003585,-7502.772347475934,-7389.9486828361405,-5366.924519341675,-2812.4352710501025,-1095.3881994633177
-1647.4254481563412,-5317.0018544759805,-9146.178659671928,-12531.977957599645,-14305.787568984404,-13328.115280042026,-9694.600396970596,-5520.249470695629,-3838.3087375306723,-5912.364342598351,-9763.555013690828,-11950.919330188603,-10727.795842275356,-7132.548789579269,-3447.4680707019197,-1253.4095756528814
-3120.641538928538,-9013.968870907998,-14805.934134240031,-19316.936058309544,-20679.238692379597,-17649.59895459226,-11545.877229460353,-6565.316131463057,-6713.190898078661,-11730.163439393593,-17003.782138301787,-18051.554266316238,-14328.105120203616,-8594.262571574236,-3838.7529394013304,-1348.7088438557857
