t1,t2,t3,t4,t5,t6,t7,t8
313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-3177.474147801801,-2294.17170681255,-1487.1521078467676,-799.8525607777453,-274.6563400500546,52.33829817029055,165.35697635767468,99.63221499501475
-6420.0728412874005,-4662.834966344531,-3053.695336088277,-1675.9213634671053,-613.9721761490939,57.426734938212476,302.85508506904046,189.07692002135627
-9193.020406371568,-6715.867336147128,-4432.740886596992,-2459.9947364792224,-923.3493852785859,59.44158329095001,426.3777224901998,269.0928761888494
-11334.194936974776,-8340.879084327247,-5554.644028267885,-3115.765729923885,-1189.3993396313906,58.69615171656387,531.3568889657166,336.3871047740381
-12756.024354471454,-9473.372365685356,-6376.573347558778,-3619.1997676449123,-1402.4953371665633,55.74003996020233,614.6834187576014,388.74817445181066
-13448.6119027465,-10099.430410996167,-6884.532754443964,-3959.775635413857,-1557.3168462110768,51.278262699318034,674.8215242321511,425.1359305143754
-13470.971702281026,-10250.955351480712,-7091.353352634938,-4139.961154492311,-1652.8756448916852,46.069901276197925,711.7507691924608,445.6351245120428
-12933.506484367848,-9995.236860732042,-7031.488044031935,-4173.214698625475,-1692.077333825838,40.82426582695507,726.7637354014844,451.2962469700761
-11976.14084765552,-9421.459645758656,-6753.9026737206295,-4081.012209882552,-1680.9359950540943,36.11159335014981,722.1646334456467,443.9007101836815
-10746.59018945025,-8626.877816174914,-6314.4762885752125,-3889.479475845651,-1627.5945630622014,32.30071011588073,700.9208734943434,425.6926547167131
-9382.305567226718,-7704.897885509265,-5769.133080620493,-3626.1656895575984,-1541.306468371662,29.529400947375066,666.3166542630279,399.1165951027416
-7998.132883227722,-6736.462092107886,-5168.535852635327,-3317.36018689658,-1431.5103797968584,27.706341476649527,621.6474202077427,366.59110878075995
-6680.156918823439,-5785.193460163584,-4554.709016960291,-2986.177443582736,-1307.0892564756464,26.537996344761197,569.9800266885666,330.3368373284596
-5484.955001219944,-4895.986978824479,-3959.5462340054964,-2651.462288177348,-1175.8587206925372,25.57084082852731,513.9890479503256,292.26513180550086
-4442.758419488549,-4096.238463099043,-3404.8685132140904,-2327.431474403969,-1044.2877534227307,24.23881533079389,455.8674722832439,253.9238954201807
-3562.8179988047355,-3398.716228120704,-2903.5568944659794,-2023.8852591765665,-917.4232961794927,21.907608207751878,397.301506690775,216.4906763447875
-2839.4668035856944,-2805.1418753089106,-2461.272201649259,-1746.7931086705776,-798.9720138378756,17.910348647669366,339.49468315494175,180.7999795538328
-2257.7874188698183,-2309.7579086034534,-2078.3517538913143,-1499.0696090646586,-691.4864076764524,11.57267970795801,283.2253947909282,147.39153563511138
-1798.256582442188,-1902.42431310961,-1751.5929660243128,-1281.3938112136088,-596.6057121259486,2.228240986946531,228.92340296110447,116.56797528904143
-1440.1406449247747,-1571.0309135879925,-1475.7578897112355,-1092.9718842617938,-515.3107940432533,-10.772132791922182,176.7536477812256,88.45306257931946
