t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
-2560164.3134219726,-2264198.0871863775,-1972364.307908647,-1686951.7223520207,-1410499.6938210942,-1145860.9811495552,-896240.4157318211,-665195.8775814986,-456583.5214127018,-274424.67930496065,-122667.97064870386,-4817.879976406394,76598.26055898599,120747.69811324301,129405.24539325821,108053.03675323381,67128.50418133195,23341.698682105027
-2792835.4240783365,-2533281.069601723,-2270142.0266408045,-2002422.5296618752,-1730097.0858331635,-1454449.4190829815,-1178388.2893823944,-906689.8680955401,-646090.3696725537,-405128.90349613386,-193627.1604828273,-21701.087065575153,101756.1330739863,171087.77458770818,186204.25307940537,154856.4242603315,94266.81896097065,31369.636505248294
-1401991.3549798166,-1351348.8544188966,-1290764.731203561,-1215702.3642429025,-1122314.5691197275,-1007934.6266341659,-871723.8981851387,-715415.0460548899,-544008.5546696299,-366187.6593418959,-194139.96351868464,-42459.058383877506,74094.51336324036,143914.90287934334,162438.92562176718,135531.2493219667,80860.7436631573,25758.99206834058
-290440.3441990386,-339457.40320229495,-382635.3270808828,-416566.15417882334,-437456.55627494963,-441354.2169228171,-424676.6420433734,-385066.81765214994,-322500.31635635876,-240412.13578832956,-146428.51495934333,-52158.01618441258,28458.0513068544,82385.84381559904,101788.3233430921,87957.95309843017,52884.14912301509,16693.361018381354
-4870.935760848291,-32156.384182050646,-59180.843553042,-85316.36874073134,-109366.96983416642,-129474.26700024384,-143169.24014133957,-147659.9911069632,-140428.6547319525,-120132.71826306243,-87651.49988494779,-46909.72739700528,-4934.194049937369,29389.123769174774,48024.84865212824,47364.991882004564,31137.579445820753,10593.780724158201
-60743.55677186059,-55660.891297005925,-50851.84979199156,-46581.93782006487,-43227.54544372808,-41224.28499599504,-40906.073340777424,-42213.08981049909,-44325.301712143715,-45417.21636369499,-42866.02553046668,-34222.675230661516,-18885.16940380319,317.7154078338852,17092.754311055156,24414.646855731553,19450.86748448701,7462.789397218966
-93802.41241576706,-84962.61322175231,-74660.24503198707,-62556.36517591224,-48872.87876977329,-34630.2405063147,-21716.354275866408,-12545.829612754524,-9135.126627424472,-11748.012685139109,-17821.907331644798,-22293.39993968441,-20043.653473253675,-9623.995736898225,4488.467802868037,14044.724572759853,13433.11757979358,5459.491918706679
-69017.52739025686,-67863.36487360718,-64498.13256100433,-58011.04859722196,-47968.93716629035,-34866.45604352921,-20525.076560845184,-8047.39890293682,-898.7848732987088,-1081.4711028786548,-7240.176108518227,-14341.47273972495,-16197.653657678062,-9945.585940498859,1021.7309212007793,9172.517829783583,9318.533765008064,3697.951632121328
-37767.51699533452,-41192.7929862347,-42800.66009369099,-41625.06505228075,-36919.764372807556,-28634.943303500913,-17962.177470277107,-7526.244178151474,-685.6316420235646,213.4337737410621,-4199.379282450182,-9871.606535074487,-11650.40322970005,-7269.990819043345,454.58807808985364,5904.066313479434,5791.800879801911,2119.5600836381404
-20634.972067137944,-24268.52825211411,-26731.509184122107,-27289.887583932974,-25277.919699834096,-20488.788330623647,-13658.105704962345,-6669.260186334132,-2004.4528310851422,-1345.5497649881427,-4118.02604979428,-7406.027856977927,-7928.171360471641,-4732.798328781892,-28.238984507291306,2906.752997612822,2710.0576574864144,821.5549096459266
-14505.236563733633,-16594.752608527066,-17984.205384617097,-18223.863535650216,-16918.43972998275,-13994.019836160669,-9992.046949459811,-6112.621081511477,-3734.8446605914337,-3520.3547321483074,-4779.002335378183,-5856.1673330227895,-5433.860579904886,-3570.515552601165,-1441.1778072632605,-143.8533254825477,117.00120640043517,-171.49445596559414
-13057.919265099848,-13416.823298348287,-13415.256007164702,-12885.790695876249,-11755.621209109251,-10151.729986391776,-8430.97013521123,-7028.411335145157,-6166.592952457278,-5693.206115664535,-5289.223377751949,-4858.191528930015,-4575.059409163021,-4476.419734351546,-4193.113599373643,-3317.9288792598036,-1985.5658476032293,-881.0956095089712
-12510.027012400484,-11438.717787445716,-10438.848237965694,-9662.353274995892,-9320.596457862626,-9536.247587426324,-10096.134322046371,-10334.640375608498,-9491.295139058417,-7514.182683141667,-5521.459808883973,-5035.718698903611,-6412.356148007938,-8213.003419815699,-8472.87171555107,-6551.038612782471,-3588.197762400675,-1333.2930006064832
-10690.940105707456,-8986.579277517336,-8120.1849695069905,-8589.827990998321,-10634.159113489364,-13729.322611348236,-16299.835729531333,-16357.248583086537,-13198.614398283129,-8757.520366794568,-6566.377519024069,-8528.440634199766,-12808.319937266824,-15465.700892701308,-14096.623433043203,-9571.805373688685,-4646.022295593951,-1559.30907976499
-6420.308067160624,-6187.572932993714,-7975.326263605258,-12406.67122655521,-18964.472768742624,-25289.405380490836,-27741.959703549768,-24034.84590053854,-16283.395675751808,-10606.653710069808,-11959.97015345744,-19081.17312738182,-25573.524381554984,-26011.83581976341,-20189.67741643015,-11909.271811154706,-5141.564238360218,-1626.5743159216722
-1509.2088604656851,-6897.312973405747,-15416.465731782275,-26948.138643186274,-38741.896615239355,-45476.71967458431,-42431.45612093206,-30783.68951361781,-19339.875933367548,-17972.043817926457,-27881.284874600286,-40073.423693854886,-44267.13135721315,-37691.02338187235,-25137.851673736328,-13101.767915492284,-5217.368425083689,-1681.3264376579991
-4408.17630154346,-20472.049623271214,-39219.15794150441,-58138.16654911915,-70862.5124188833,-70078.09478350192,-54733.050554654765,-35356.71386944884,-28100.311025942192,-39514.886161488364,-59102.31457340583,-69814.40071086962,-63836.32848587057,-46298.11120753562,-27170.34664226919,-13078.677527685513,-5308.444833408031,-1971.4300557555043
-29679.81834084286,-57768.24683397723,-84535.44027643993,-103612.31070283764,-106017.81891554114,-87873.3900359436,-59492.20763354994,-42906.09123679967,-52859.39231216831,-80262.69625146086,-100499.65746913868,-97526.93136017861,-75095.45981830417,-47388.328907814976,-25476.324140801276,-12491.178553655061,-6147.017633806381,-2794.872674894359
-86013.04655129013,-117957.75698855621,-140706.5590329142,-144990.71893278937,-124682.99223765105,-87857.3566174333,-59662.44103161471,-63948.667730783,-97261.99280861573,-129142.47007024472,-132500.9330147004,-106655.58020551353,-69899.87524768825,-39339.63474604499,-21090.886227519677,-12649.273029436335,-8502.804401723179,-4330.913325029247
-158046.04063686647,-176549.462739161,-177792.79845045676,-154382.66233005348,-110907.08204582497,-71280.26630641581,-65912.23984885222,-100589.46269815981,-143954.31759189843,-157276.3494271038,-131333.900229628,-86727.49955363471,-47790.59503390185,-25146.500678239692,-16636.826530686696,-14887.12436301351,-12666.750059425085,-6410.727840366088
-205396.43806544328,-195065.26771814981,-165495.69490935298,-117353.17280847936,-69191.48139645102,-52318.67955541924,-82207.20574030158,-133554.37536433883,-159536.45779898786,-138622.5167368653,-89479.86339832771,-43497.71392560543,-17545.24867161861,-10923.632563161667,-14837.341021698623,-19640.307003787497,-17975.55471545394,-8426.98295814075
-192174.5550746077,-152789.77936263912,-101533.68014263344,-49462.792108575,-22598.310042414105,-42290.11440750745,-94917.65983607227,-133577.93330855906,-123625.98032008705,-75441.00431712408,-24660.85813929958,4202.366928315592,8605.86485864102,-2130.8092859267335,-16854.25060462943,-25905.457963536144,-22840.665858554243,-9573.558891615072
-120061.0534977596,-67743.96012817138,-16724.392145902704,15658.914413082777,8313.893070524044,-37698.22654436653,-85021.51283490773,-90580.81334183335,-50445.06355388183,1774.2457565773452,34050.62740052367,38224.49332196222,22712.323639641636,-682.7484607149956,-21714.760490011,-31590.92380619277,-25466.23290706988,-9328.55963532221
-26498.068941731104,18694.808332272285,50897.88000064894,53848.7222582893,20250.358477769674,-28192.167606576662,-49722.82318556191,-24684.207485169674,23979.228000619543,60069.0536584422,67531.67167691633,51647.46242476626,24181.55776892532,-4896.1991830670395,-27111.02097980198,-34585.629669374466,-24837.08816827492,-7794.975114258646
48170.36538313311,74894.08948144117,83196.67315023048,63203.324349960385,21692.141223409668,-10813.20605068097,-5053.934118006583,33490.79826579134,71921.50739738898,85936.19737392226,74579.29068251095,48440.019096159514,17366.32685383956,-11460.627125118173,-30773.765665552964,-33809.06371709688,-21246.76753790934,-5596.283262006868
86830.24212062499,94940.16500373786,85274.01320596144,55371.943228358825,20495.183859838507,8417.956405019291,30605.994498322827,66767.10085259007,88373.58706287456,85426.61916671404,64915.87365173587,36736.51447008564,7500.385744174217,-17442.18926483659,-31450.786971527523,-29589.040858351804,-16005.636107856742,-3446.497904849637
95236.93259887627,90466.43796477582,71737.41518097297,42167.22819460415,19393.6926946931,22835.54278835191,49806.510543579825,76305.77441502827,83635.25520319375,71649.0151831149,49139.85929328126,23247.39117096176,-1757.3672043433396,-21201.017768466274,-29115.080797626513,-23276.64903072133,-10640.529932389009,-1779.399866252951
87425.83693726824,75754.61339989713,54515.97901145353,30015.171968758597,18512.630906614657,30626.87893622028,55545.150568085824,71938.79553396918,70187.20279502736,54917.307044805275,33803.47129301219,11522.90430638365,-8719.198534692701,-22338.45792495388,-24608.56612033915,-16487.675317427133,-6197.7165410526095,-669.3051565560424
74557.17812963632,59900.763472984254,39475.4151079347,21041.727847769078,17987.475794146685,33809.05790480268,54195.9144010246,62637.68780019006,55930.80604735124,40239.386605585176,21435.479127075036,2665.132334133884,-13060.163525452133,-21245.75199101739,-19094.56127484567,-10446.099664557461,-3014.1490811891836,26.57364197043387
