t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
-998592.0530780127,-865724.6377076996,-735589.3351361691,-609653.7852206258,-489494.32824407966,-376817.3263474206,-273462.35964981985,-181376.33433584092,-102543.74123493908,-38854.43004226723,8113.074740423461,37416.62182456457,49207.10993652817,45335.40022617915,30117.752476205267,11250.428094199511
-1355503.2375389566,-1195623.4303388067,-1036058.4435717318,-877447.9133964283,-720994.6504341585,-568623.8347633615,-423093.5103857101,-288016.19120860856,-167737.75795472454,-67010.94646079172,9596.911480077875,58600.377233963336,78785.12187762742,72594.15988399606,47498.03750484407,16999.575376229073
-1041121.9676791187,-950876.0710254029,-856081.9850051153,-755117.885218436,-647207.2867184301,-532781.3256575005,-413840.8531221236,-294231.2222509519,-179692.73486024325,-77513.04054893008,4388.187320206699,59032.53549957264,82519.65559271078,76340.94270150043,49138.604863880384,16916.764436628622
-508977.4841482267,-498284.5615249996,-481408.3240786501,-455486.88517254917,-418120.69062431244,-367811.27779511607,-304555.1177238858,-230491.98152402518,-150395.29051912905,-71684.30181880725,-3600.4231662874713,44686.24397138708,66912.36589475493,62786.56512276697,39958.139787738,13318.309282660768
-144994.50671236042,-167995.68878665284,-187126.82565095802,-200124.64318720618,-204538.11734343207,-198021.551001162,-178902.5463499177,-146986.7674435045,-104412.69588570819,-56184.158041400944,-9879.31255129557,25884.311894030994,44214.7426975905,43152.19259184957,27739.909140052576,9208.240705921087
-16377.610903812196,-34712.235378239486,-52077.097071156575,-67535.88087278894,-79704.87095796331,-86810.58370689349,-86974.65334765613,-78775.55370412047,-62031.282538985215,-38564.97824404707,-12519.868316464659,10270.61683039496,24094.362797803606,25946.67955740183,17685.28739704147,6168.210840789484
-11408.27060317319,-15966.115264816395,-20728.170125263845,-25624.50786958344,-30362.730484570988,-34358.97272538873,-36719.65793335815,-36340.51184206562,-32198.76951087141,-23869.075729904835,-12151.450180833446,532.4980365745085,10504.765034257312,14338.697397243368,11158.679325976382,4287.2140795132655
-29018.513618581324,-26303.875769747763,-23502.484483825316,-20705.787203445354,-18144.68622879327,-16163.468466520402,-15072.563136798559,-14861.199413940301,-14885.649950622983,-13835.322739052546,-10322.072049861012,-4068.9425125215844,3095.9247925739255,7738.0192290580235,7319.050577215797,3080.440453554284
-33924.310324519254,-30664.886877373872,-26701.399541791885,-21931.296402244396,-16606.433207836395,-11439.333578887741,-7503.6893475739125,-5773.577578604409,-6365.004720056739,-7968.51039173751,-8235.499719598845,-5408.437014481191,-170.69811658930774,4290.4860611866725,4932.034312750241,2153.74469519066
-28024.56086412236,-26649.016582527107,-24258.42713141675,-20544.128312256875,-15578.209828850362,-10039.191109775482,-5229.892436390989,-2614.965447021588,-2860.8414864519323,-4957.7629819241065,-6440.569311159339,-5146.772301493095,-1296.6997376593172,2372.8760832270596,3176.535402826384,1345.7569933639486
-19591.191546766517,-19851.983765729707,-19134.139607114837,-17040.052938797067,-13473.260020655007,-8921.076740491413,-4568.694411477861,-1914.8732147840967,-1818.3710707476678,-3570.5261779290054,-5055.463407356835,-4378.682678686716,-1665.91370782849,990.5969146621015,1682.1413250756461,631.0494625720537
-12769.718596601435,-13832.233866385246,-14136.870334528005,-13299.86452056985,-11126.234848769665,-7888.2907342881535,-4490.352594116843,-2195.83575844229,-1825.9514052948475,-2962.46456240044,-4070.5693806217037,-3768.4171929997206,-2094.5353356045284,-349.2297360475887,333.03747840557276,22.6315047957969
-8120.281450533331,-9476.286021549353,-10353.29904016454,-10426.209316511158,-9433.353693965066,-7416.751847992613,-4927.570408364327,-2916.8024501458717,-2177.331982945581,-2691.554933133041,-3568.2508698398424,-3786.848861967686,-3045.121920924282,-1847.9491943507544,-883.7580861439644,-468.29673974049535
