t1,t2,t3,t4,t5,t6,t7,t8,t9
447.30499999999995,413.91999999999996,390.34499999999997,376.58,372.625,378.48,394.145,419.62,454.905
-12061.482201181505,-292.8002572030494,-1171.9306114935903,-1343.4521950772742,-1045.7410147974626,-515.137978386939,27.161497497645314,402.31369339387027,525.7354621525326
-22935.709494410083,-995.9178261107696,-2617.8802979272596,-2934.283263418426,-2367.149546814999,-1355.3113654772944,-322.43162141730085,381.4844498278685,587.7739290393324
-30907.711433650344,-1652.0528350562533,-3828.4113600356236,-4272.618425249511,-3498.1529213422145,-2087.3799830082958,-632.7194373157574,359.2455108937861,637.4993301287222
-35336.22145908481,-2208.305604464884,-4719.609251712103,-5274.294893884381,-4373.282304367758,-2671.5356232284526,-887.0714761293184,337.39141197995997,672.3438416632317
-36263.48557082651,-2613.0129678666817,-5253.097928236672,-5903.381320151685,-4961.698906430037,-3086.7223145087873,-1075.8002934972305,317.09517857837125,690.8527275052652
-34287.39405036014,-2829.7776462759507,-5436.887462646379,-6170.896232120511,-5266.660138682943,-3330.8313309283158,-1196.4801624778172,298.78955199070316,692.7007426109365
-30321.508182804962,-2848.1670142427365,-5317.5237393785565,-6125.048271824074,-5319.068258354104,-3417.734422206219,-1253.0647185584255,282.23348342113206,678.5858183641615
-25338.02499492899,-2686.5344618164363,-4966.561630938223,-5836.808713556225,-5167.652594962261,-3372.3723216115786,-1254.2014233219695,266.7126203127091,650.0346045629719
-20169.479015985777,-2386.49909472617,-4465.3348026672875,-5384.958966046176,-4868.5791446539915,-3225.2961951165566,-1211.2353671393782,251.29688224180333,609.1593218304248
-15403.826479703685,-2002.1256833647726,-3891.57898116377,-4843.792156646722,-4476.667886421298,-3007.8137236319403,-1136.336161743826,235.08187539265987,558.4031427179298
-11367.875240212688,-1588.179679103688,-3310.127049561636,-4275.080342918883,-4039.3772509176206,-2748.4188265327957,-1041.030490089367,217.36479524327225,500.30450504683756
-8170.418132673709,-1191.0064171401914,-2768.311551333205,-3724.435069554252,-3593.7333217993873,-2470.697708050072,-935.251925453206,197.73599408835028,437.3016471727762
-5771.251142926616,-843.6640213686286,-2295.4473892119454,-3221.201709930728,-3165.7103204083955,-2192.5453987885185,-826.8826666473669,176.09295283892175,371.5889522564513
-4049.6025135601676,-565.1009286916476,-1905.0926597610194,-2780.6265414160976,-2771.2731970057343,-1926.3428025362784,-721.6820073888869,152.59795881639013,305.02762186099847
-2857.347894766423,-362.08535144943676,-1598.6790375105534,-2407.0890263020974,-2418.2945539275247,-1679.709605808734,-623.4708967462733,127.60392392898979,239.10567820154213
-2052.847962182926,-232.3503341541695,-1369.3775283055797,-2097.491496704737,-2108.72615103391,-1456.5070226877976,-534.4543877549745,101.56761848358886,174.93699066429343
-1517.7873075142206,-167.7449668644133,-1205.497188161135,-1844.2603521659232,-1840.6234925876083,-1257.8611409010298,-455.59540411555133,74.96046115227702,113.28634665248103
-1162.06455579117,-156.7342446548994,-1093.128087872665,-1637.7207322359131,-1609.8166989523,-1083.074900470421,-386.98973078221496,48.17780685755922,54.60765718402601
-921.8312356642409,-186.10831186214983,-1018.0351803514924,-1467.81102575991,-1411.160979991584,-930.3764535391762,-328.22502142807775,21.44144309512327,-0.914951941968468
-754.57425933571,-242.10735095529787,-966.9515401639626,-1325.202170501035,-1239.38460258907,-797.5102970836135,-278.73166814824515,-5.3108213953658385,-53.328548620964526
-633.6662071445784,-311.2849786077731,-928.4159183193966,-1201.9036901054212,-1089.5964829046325,-682.2187243804302,-238.14752509294257,-32.547808839033,-102.87427038106127
-543.5748703443229,-381.31040098624896,-893.1883405413971,-1091.411020409144,-957.540042168119,-582.6885186589194,-206.71719597782777,-61.26317074105854,-149.94377521393073
-476.0838130949139,-441.58846546569583,-854.1242837110474,-988.4198873157713,-839.7028270488094,-498.04947776730853,-185.7232135277252,-93.0477387248443,-195.0159570586611
-427.40310216219564,-483.19507943178814,-805.2892153393594,-888.1460511921183,-733.4208303814323,-428.9961352469009,-177.8950459731197,-130.04695398233136,-238.55945835046683
-395.8669816367514,-497.45383684448194,-740.1657602541912,-785.3739789876895,-637.1431282333547,-378.54286092430965,-187.66500324430035,-174.71721808083288,-280.8928697276701
-379.9597461234709,-472.85582904745917,-649.1322754631466,-673.5165786180061,-551.0146733264694,-352.79904978712574,-221.0597417286927,-229.30946296559665,-322.01047814416813
-376.6317146900837,-391.12119092254943,-516.9524043676354,-544.1478099617436,-477.84517815873994,-361.47383979308773,-284.98082753764453,-295.0747993163528,-361.4054004329047
-380.1789749175716,-224.6949237110764,-321.6031421112957,-387.55822618030663,-424.3235581204199,-417.64838884546697,-385.70417611423636,-371.3098274761249,-397.94637078071474
-382.1953955760229,61.113584408657715,-35.995355928703844,-194.73920408160262,-402.03252523849886,-536.3073226686405,-526.664848691675,-454.50737363757423,-429.876234757525
-373.0323615370978,499.0479326100517,366.4074869388251,39.261477838900404,-427.53963269392756,-731.3384387634437,-705.9658046158781,-537.9813108309893,-454.9856350144785
-344.6667592365336,1104.8618036180155,902.5278783708484,311.37616707502576,-520.8012769597894,-1011.2516713336331,-914.4176584556474,-612.3048577692755,-470.9689563189979
-294.011450441793,1861.7876917792375,1569.5835342649318,607.3676452504161,-701.5091761696325,-1374.6043545758728,-1135.0546872199486,-666.6907629876453,-475.9019776180247
-225.00536628720369,2712.837890961296,2337.8643206077977,901.1089790696077,-983.8369288048344,-1806.7012155563443,-1344.7857888962362,-691.0919117484306,-468.71887712596646
-147.92604106967468,3567.620010417209,3150.2041637769867,1157.341035573759,-1370.9971436915744,-2279.1418243840326,-1518.1266659274659,-678.4574693446473,-449.542457562593
-75.52924561131579,4323.8650483654865,3929.9019105102407,1337.7136469523161,-1851.558474076446,-2753.004056995374,-1632.093926275677,-626.427008743969,-419.7547681600064
-17.327192263799716,4895.8214389277955,4595.470008580769,1408.5378196712204,-2399.1473060015105,-3185.1140189717535,-1670.764723814465,-537.8947733267096,-381.7776160538059
25.49903986649874,5237.22874818,5077.571001887769,1347.8865766455751,-2975.9735233266365,-3535.599292754508,-1628.0638983596066,-420.28247484404477,-338.6296859993974
62.2360222729644,5349.011076407717,5332.502309058103,1149.9301081988867,-3539.129433955417,-3774.430716454879,-1508.0410317399587,-283.8304389309589,-293.39642726642023
110.95165191917835,5269.779049003621,5348.183113952277,825.528206180063,-4047.6129144234483,-3885.192149899191,-1322.8793493823246,-139.52679351043065,-248.76230594432639
193.85458863547117,5055.632283342133,5141.8591798489815,399.4774234142472,-4468.028342551735,-3865.541567736194,-1089.63148602425,2.685459195256101,-206.71269492510132
331.569617062871,4759.616326087727,4751.871115000705,-94.27987814411968,-4777.803636276832,-3725.0422971703374,-826.8746756349348,135.01848776846487,-168.44011447007404
538.1429814741902,4419.0399209616035,4227.3309276041555,-618.0319318492375,-4965.9102709408,-3481.6655420043176,-552.1425475620701,252.19587532723693,-134.4211815684655
817.9145055277339,4053.1607566643256,3619.076305155673,-1135.2168099424846,-5031.83768502968,-3158.1637232149255,-280.42109054100473,351.2474054288984,-104.59172437524626
1164.692115434108,3668.458034834782,2973.6019107389006,-1614.3618813726675,-4983.698626116514,-2778.9895057414083,-23.532354885872394,431.0355368086458,-78.54462942114264
1563.172398745228,3266.4372277197863,2329.975823778558,-2031.8385656590006,-4836.030164330649,-2367.9189496988884,209.95214112232696,491.7575293363005,-55.698039139106896
1992.1557140720429,2849.7766796011088,1718.8211560712061,-2373.3284953468606,-4607.498987760393,-1946.2866180342016,414.5599443764973,534.5459623054244,-35.41316554989953
2428.7117380023055,2425.047974697162,1162.3641081259436,-2633.9525143790456,-4318.577875405569,-1531.7440742162905,587.6570599478856,561.1792121031797,-17.06642973319171
2852.1935860138487,2002.4557465638304,674.9270464552195,-2817.1597878969533,-3989.3283775625887,-1137.544165765328,729.0862580232761,573.8565633285867,-0.09295229891901613
3247.090679803379,1594.107478165994,263.6294947363744,-2932.69322903161,-3637.5350772024176,-772.3838733858815,840.6848147116109,574.9899443760878,15.981516229184734
3604.1853290355584,1212.2512930973667,-70.76936989512896,-2994.115876329765,-3277.4405068379156,-440.77274359691785,925.7001347944066,566.9902656718004,31.510094105480448
3920.111104738035,868.2394714532352,-332.9648366260196,-3016.3968926523407,-2919.201363957381,-143.78906768291066,988.1688172573972,552.0537204355642,46.69388224931314
4195.886391121055,572.2424223397759,-532.2671393636913,-3013.912735949054,-2569.004430026153,119.98276200027061,1032.3418151924798,531.967259098054,61.55490024552858
4435.127009757705,333.26811513618077,-681.9403053485322,-2999.0047831360957,-2229.642300949335,353.53663876854654,1062.2188084663976,507.9517061849344,75.91963395429596
