t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.305,613.92,590.345,576.5799999999999,572.625,578.48,594.145,619.62,654.905
-255227.49717446498,2431.608459141997,-17756.938269614642,-29359.70539034265,-33831.676213691695,-32742.97503718781,-27735.15764914966,-20474.637585715605,-12588.105812813828,-5561.066378040252,-577.354973122401,1724.6134503222154,1603.1535699546746
-398908.6805707691,-67.70261780909902,-30613.73746243226,-49444.881316443505,-57525.12762276526,-56535.0914585606,-48686.7782502144,-36560.53912828166,-22926.502839802084,-10497.516698577036,-1556.1500218012693,2590.5148006430004,2341.6969771748404
-396001.4256103062,-5066.9372766209935,-34270.069306669706,-54771.95106766825,-65264.694071355254,-65961.62603979278,-58340.13769255541,-44878.02890979513,-28761.773343762805,-13483.053198350017,-2219.436322514024,3064.654793992595,2743.803255998928
-295740.74260111735,-7668.762304331732,-29004.696383827184,-47372.649463541195,-59108.42392079368,-62431.757115746776,-57384.052895805,-45611.1374491371,-30054.554768017915,-14464.73977325551,-2581.9191534225047,3094.936948508304,2783.6044510038723
-174402.23926158878,-5441.24163731458,-18451.566277401897,-33365.08508043238,-45346.57975041365,-51164.51116008584,-49520.87068973356,-41021.58735770197,-27968.87805944347,-13910.95412709433,-2744.311962521551,2733.6451525949433,2526.1514609953933
-82496.44093485425,-134.89197995627183,-7264.063059700115,-18920.594392957497,-30325.326081837822,-37705.00259408496,-38974.5670676662,-33904.486669900136,-24058.84085045023,-12472.139773819024,-2812.1570584905844,2109.0470629775737,2087.1956017942543
-32074.25050165467,5023.462681200738,1266.735473801543,-7773.089306216927,-17987.957653708363,-25763.089233933722,-28819.19304202268,-26465.666210089134,-19635.58248427164,-10710.133686243555,-2846.1098085087897,1377.4348730149345,1586.468970890918
-12339.058635000087,8103.32047403085,6089.256459945049,-947.2254369580454,-9636.553674264338,-16862.1807597771,-20568.182952390565,-19955.736505748264,-15520.374683032971,-8988.201610465614,-2858.997560992438,676.6918643644277,1114.6194997890968
-8098.900748036136,8997.608435785303,7796.820120592902,2235.5561357618335,-4877.7287409767705,-11010.080997894494,-14546.19496222723,-14822.80960431287,-12085.473101716043,-7483.513327868513,-2838.093121457142,98.54987416865544,721.4811827431387
-8881.762172888568,8523.448165015257,7561.027696907078,3015.737790861387,-2670.697645278129,-7526.018486902886,-10448.222525899755,-11031.89855831259,-9405.354969068138,-6246.974228392759,-2766.7221042810443,-315.82768048301034,421.57372548574125
-9915.076758196672,7505.410716052954,6387.214754435529,2496.9542495858495,-1984.5131286330716,-5606.2838047950945,-7766.458692612463,-8339.359237728837,-7401.21869380655,-5260.057347611314,-2633.516101078985,-563.671154367056,207.39228040268804
-9952.06040887046,6387.774987791651,4873.330085860784,1423.386015782973,-2048.408108805486,-4585.364902872596,-6021.622042734144,-6461.694788390123,-5937.470783419097,-4471.142412432265,-2430.8065486194773,-663.0032851076165,62.03656453761836
-9151.72773431358,5261.735184603408,3294.588143317707,233.6039333827421,-2362.344145715451,-4000.539738786411,-4850.702317409703,-5153.920480414908,-4870.456842733016,-3812.2683621975902,-2149.3328981138425,-639.365317104462,-33.38581467459892
-7916.344271751889,4065.9197441320293,1791.0181900830496,-809.8067143835118,-2629.2866924752875,-3573.320559279373,-4017.959099606681,-4228.70754048811,-4061.6939799140064,-3204.187229107799,-1778.0761290249845,-523.2518019270141,-98.42098079134695
-6487.616571757694,2797.408465923284,507.9114983402239,-1536.074992882375,-2701.728630054186,-3173.7041369088693,-3389.5641361267526,-3537.386282775935,-3369.1081171285805,-2563.0539369084,-1319.6052102718807,-360.8901348030897,-156.09293005942948
-4932.808400548774,1618.5566010316302,-387.1825980142729,-1865.7716151868844,-2563.0061417860975,-2778.820158898424,-2878.0454815973353,-2922.6210095380015,-2636.7386096997866,-1831.2552924339252,-830.114020747495,-233.93747214073218,-235.37962948435577
-3313.000158396537,782.7839988449822,-804.6952924772237,-1855.9529259398416,-2302.8123266681196,-2391.3762767999197,-2341.3953573379713,-2162.120827903264,-1724.8460277693557,-1058.6962915513031,-476.73768707816816,-269.01688064336105,-366.2985259708543
-1951.6060334171623,422.81904434311093,-854.8922861049723,-1700.4806709330455,-2008.7464543095227,-1866.7326249164541,-1445.1815096638213,-970.1732033624331,-640.3094688951077,-527.3471089780346,-561.0442043925298,-602.1027260657507,-561.7597366442326
-1650.2163627022778,300.3679790032584,-916.4182362052328,-1623.7555599399716,-1526.2495312715455,-665.3071874493139,403.37636801805434,823.6066438793752,228.3067849639443,-812.3414057235562,-1414.2350333259415,-1275.1115455959807,-791.3624253515568
-3481.789169068077,-594.673811181727,-1737.7818657800774,-1732.9803154093433,-194.47327848204355,2262.790692351081,3826.8974512748596,2879.4202596090136,-40.739633481792325,-2579.3672839037126,-3121.8078032293392,-2113.28104459906,-970.7216336967952
-7862.314927848224,-4550.598374242639,-4586.999439196773,-1990.0463084579394,3111.4261818212854,8098.461055988173,8856.46862098213,4026.9063236155216,-2606.7115709022655,-6051.194477196025,-5244.678474023222,-2717.6910082274912,-993.6403885808477
-13431.686917025023,-14456.89442184905,-10912.83028004693,-2345.1580967341283,9328.49318939132,17195.468708657474,14336.603144759412,2588.2146834070845,-8022.823616246336,-10513.357706636698,-6877.095367581671,-2666.7634436619746,-800.368362001741
-17134.617918273387,-30618.34527607638,-20925.413249466885,-2798.589659765059,18233.789337443253,28226.253466634844,18144.683959474143,-2528.116726355442,-15479.78879053934,-14471.314719650842,-7158.00150263742,-1805.0841217996742,-426.7054598939717
-16018.583564136501,-47746.9500698206,-32031.400576722648,-3131.0673983241754,28112.655715047753,38425.41895725826,18362.64417165256,-10851.556241608916,-23017.594417772492,-16510.842324769314,-5824.929161104372,-347.1371588471285,17.459341257686674
-9138.67617538693,-57488.154344217015,-39399.59211821552,-2545.009123014388,36619.233707031715,44932.49057229905,14382.906315566708,-20510.508563024374,-28621.110479591855,-16075.319043088753,-3282.307237606371,1302.5481504669026,421.01586571687244
