t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904200.4557473194,-3482784.8226224063,-3066045.338868496,-2656636.1141192145,-2257572.7388642654,-1872329.3818653477,-1504908.7640954314,-1159869.7334751026,-842292.1581852932,-557653.7384345317,-311588.8704278736,-109496.96288456694,44031.96373357224,146001.20932853658,196015.39092464893,197505.80501507685,159134.57071760856,96295.57216560027,32575.980474053802
-3690402.3859548136,-3394866.7755311374,-3092226.7980091143,-2779848.642116316,-2456243.330145001,-2121508.705877691,-1777781.0275853262,-1429645.3541933969,-1084420.1365344622,-752197.059975122,-445490.7481659326,-178347.3675041392,35206.87422248945,183409.33697409116,259574.0157161898,265130.39353064174,212283.11949466987,125446.67990342942,40486.88397493026
-1356790.226071512,-1359025.0555436136,-1349489.9427829164,-1322394.5936176134,-1272271.9008043567,-1194426.762973762,-1085629.257889354,-945029.1982165157,-775184.4837771567,-582983.9135707958,-380126.3489908615,-182735.63357074276,-9710.649250711891,120392.98236195074,193729.86854164154,205941.03524352645,165844.94953922523,96169.97389543486,29745.807076550565
-108373.3930516102,-174027.89401557585,-236272.73520348198,-292677.5069746416,-340069.3712371002,-374539.97928443935,-391715.3494441186,-387370.8466222138,-358422.15352841903,-304208.70801455487,-227807.78291964566,-136912.97729104172,-43671.78706630734,37060.23464433566,91196.75765709009,110028.77865104623,94457.56838037616,56742.65261999523,17935.999063608644
-41277.2368161878,-47428.20859230218,-54424.93841513515,-62558.31767804481,-71912.31566835755,-82231.02328220398,-92753.52216402428,-102053.42610918578,-107967.61128375039,-107752.64617931293,-98632.01674744069,-78828.39751961031,-48944.704511557444,-13162.355596419902,20673.078114203036,43035.91061910806,46950.21552414212,32978.6664662133,11735.900334372307
-143725.98593982842,-128705.59330855698,-112325.25809174957,-94356.77559171192,-75165.75711201533,-55919.04701427142,-38635.693413092624,-25886.46996154163,-19978.490362790802,-21677.321248109118,-28940.607001848723,-36585.9447659884,-37854.50561957293,-27974.844005422154,-8103.044124487807,13492.541030377819,25539.284958664008,22009.633259590213,8583.120924008623
-113911.53202830924,-111423.95556455271,-105953.13578244836,-96243.62417004445,-81581.96134725456,-62307.9401683964,-40340.073143030975,-19349.254496484333,-4092.8128950391792,1379.6852483066732,-3767.727552265478,-15370.51160772941,-25125.84044351958,-24935.37231068335,-12727.617366001385,4837.792783064828,16481.074911916276,15447.413891419903,6000.238669247611
-53881.11493791334,-60437.772310839755,-64609.746273086384,-65048.44873974751,-60532.76782738335,-50492.80396240732,-35732.14606654704,-18983.96984772314,-4682.004674928262,2580.5611333062025,669.9676811738036,-7881.858542688026,-16274.5105227156,-17405.53327597097,-9238.01736881646,3027.299176504445,10892.00486584556,9913.421737567938,3633.711712181489
-24150.635445757525,-30597.379915531837,-35706.55027113702,-38535.79277124642,-38063.0083530373,-33576.938676301994,-25292.321786784967,-14898.798636131032,-5497.165230264687,-444.8002702971527,-1329.6297206329282,-6375.642149949781,-10990.220876998093,-10830.062639517684,-5264.308327985858,1992.6721545685564,6075.4707823190165,5164.579641999801,1707.7133532261228
