t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
317661.8372936919,267082.1299814704,218050.36376909137,171371.5815355474,127888.96222063524,88485.69048211958,54072.69207831212,25552.84668070884,3748.8116021015076,-10721.968427746673,-17644.56996367567,-17497.516842921992,-11858.04937571959,-3938.177131340928
502819.786969793,427293.045045585,353146.49193110736,281285.3556514513,212861.9658726102,149321.91958598496,92404.06737316218,44066.14493495441,6301.4590738629295,-19189.376412320322,-31499.231137918858,-31191.36801450016,-21111.277215650294,-7224.33918646324
510157.45712511265,442133.3275218439,373611.36404347845,304798.94893598737,236451.9191490187,170025.32098982905,107751.21790642684,52575.8622658483,7872.747125370226,-23145.79562821315,-38349.15906958542,-37868.128291765686,-25296.78260044768,-8483.642800982534
390520.27065236785,349417.34053488483,305719.910243901,258656.3383127393,208152.33044403465,155117.1142725235,101679.60123106408,51249.0676668328,8231.134512096147,-22762.13132849492,-38259.9049411149,-37644.50494229595,-24677.353035569322,-7957.118821616238
234846.7407915309,221168.60899590087,203968.7204273705,181821.31400918454,153863.59290314646,120181.36668500202,82228.4613826547,43104.9680385948,7425.216774393092,-19504.98952156161,-33310.00821146656,-32655.112895649614,-20961.692253890968,-6441.633874242071
110593.01448901843,113613.81444469003,113565.53751425764,108935.64976448694,98458.81300324378,81511.9602789185,58647.15042911909,32077.851328132227,5782.511318334769,-15166.052838996678,-26234.322349193753,-25659.257067539886,-16173.785283480667,-4747.1319712084605
38779.679923382144,47120.53955556439,53525.276661863354,56811.10011600897,55747.75946594702,49372.58821083665,37510.812578434816,21355.567124612833,3773.6191054369438,-11104.031119530195,-19268.048136704077,-18866.5571792749,-11785.59114223083,-3357.147007546646
8436.881583997505,15541.834948115582,21761.15295064446,26367.178235691692,28436.684901053402,27043.39442537663,21658.20308337582,12678.570491975992,1825.6974010299202,-7993.653796918634,-13660.414644962391,-13460.030632035856,-8453.06513192794,-2400.3375713808973
139.89938291854676,4182.692609551941,7970.616400952101,11150.660932221646,13170.347636002021,13356.77862568662,11151.992751352836,6493.876002413849,197.03071007538836,-5963.057232621482,-9772.282750753346,-9721.27062084826,-6208.761914960734,-1798.653261481091
