t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.68,1203.625,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.305,763.92,740.345,726.5799999999999,722.625,728.48,744.145,769.62,804.905
-1367390.5000733994,46645.35651502353,-54350.261010610295,-124984.29349339302,-167936.522121572,-186652.3966328553,-185163.4600654317,-167938.01718732528,-139743.64069955325,-105495.65855318446,-70059.60777967585,-37971.34168584214,-13036.975306024975,2222.511486375052,7308.722271992705,4675.828265285036
-1598300.0001329018,24422.731660469857,-79080.42150843752,-163148.73701428832,-222686.82713268415,-255575.34672934102,-262361.39120390534,-245884.4434106968,-210896.12136165117,-163662.427226714,-111479.97417718743,-62003.02870798219,-22276.800954470542,2584.4478752002883,11038.778130325652,6888.756918116159
-955919.2354645211,-6892.537088666263,-54945.210066121,-111180.49636607389,-163787.35928079978,-203407.12414539588,-224015.88682611202,-223147.2512622603,-201762.05669111822,-163933.06271030355,-116335.46415271416,-67390.92218825912,-25866.091947891455,1171.1609983863664,10856.752855562654,6894.2400825339355
-325342.7311129463,910.7935468891562,-5791.659103906319,-33166.57624746238,-71272.21175139802,-109446.12400691623,-138706.72971756977,-153017.1632661975,-149779.03107508537,-129922.15595463081,-97720.06195956147,-60179.28895422356,-25698.39577965178,-1813.6353500847495,7691.851790048144,5344.662014221659
-64772.74062649001,19524.590853850637,28071.33768987974,17534.83553664358,-7085.157430010362,-37766.329304839834,-66416.54099148826,-86657.99601342768,-94625.08589725259,-89254.01383953096,-72365.77362576453,-48473.44303608139,-23958.025070290805,-5292.098989382562,3525.6786929201976,3359.3784025026866
-34870.46524344559,22191.406754832078,34302.82566907356,32268.76236006087,17881.993232174067,-3461.6761036032913,-25693.570190810125,-43845.639990403346,-54674.22107485569,-56707.69317927232,-50228.38154464654,-37322.98424762481,-21731.16451502287,-8032.625257082607,49.802770225546794,1747.8211884802172
-53015.17319777772,13829.424887600993,25934.14598006517,27504.102186627137,19336.462313253174,5532.214981634274,-9428.776778996877,-22275.635701406856,-31174.096473625035,-35273.20955069692,-34284.3734969655,-28516.227836003734,-19322.046692189968,-9384.5852015029,-2020.6639506925562,756.9491793636463
-54791.37780190264,6257.713630751414,16838.720520402196,18699.69669009449,13059.150057337076,3763.725467856287,-5677.925604573101,-13411.132761599176,-19034.836443093485,-22642.267405587005,-23935.842038479317,-22126.292895366536,-16851.46528029417,-9406.68357907455,-2799.667678806304,265.5736880911735
-43112.07917041465,3734.8702635880845,11836.115095583235,11976.030217582733,6522.272047926015,-540.9888723458221,-6414.112892904097,-10364.072288408104,-13130.557356683692,-15601.359959542011,-17592.03032585384,-17667.10960721517,-14455.013348280214,-8523.039959320118,-2728.07491539422,66.4378330777066
