t1,t2,t3
94.14500000000001,119.62,154.905
94.8215132268426,119.44930318088655,154.49875303258554
95.45329785593266,119.20643744838611,153.940785066178
96.03418473922869,118.89030662511718,153.23227900581136
96.5582785821265,118.49999040377062,152.37463171986056
97.02002256122765,118.03475518490544,151.3694457097258
97.41425845281762,117.49406319279703,150.21851982553102
97.73628132491586,116.87757974884366,148.92383914038197
97.98188795496083,116.18517861114337,147.48756410615522
98.14741826158823,115.41694531947063,145.9120191219997
98.22978917923975,114.57317851635148,144.199680652586
98.22652055483928,113.65438924659558,142.35316503654974
98.13575280262903,112.6612982688308,140.37521612650997
97.9562562125017,111.59483144266369,138.2686929005391
97.68743196485993,110.45611328345711,136.03655718108868
97.3293050573925,109.24645880282867,133.68186159128032
96.88250949265273,107.96736377634952,131.20773787032985
96.34826620677556,106.62049360015666,128.61738565990774
95.72835433635471,105.20767091496674,125.91406186171251
95.02507652017876,103.73086218905816,123.10107065372125
94.24121901352255,102.1921634610377,120.18175423879298
93.3800074538991,100.59378544857722,117.15948438483974
92.44505915807076,98.93803823083431,114.0376548009655
91.44033285073627,97.22731571008863,110.81967437910869
90.37007672622448,95.46408005242746,107.50896131610146
89.23877572679166,93.65084629837503,104.10893811695519
88.05109888622066,91.79016732250209,100.62302746683676
86.81184753719324,89.88461930665275,97.05464894683764
85.52590511746662,87.93678787488768,93.4072165574327
84.1981892355426,85.94925502000225,89.6841370036277
82.83360657370336,83.92458693197244,85.88880868731073
81.43701111746742,81.86532281835512,82.02462134532269
80.01316610812529,79.7739647859528,78.0949562662776
78.56671002137826,77.65296883236056,74.10318701519861
77.10212678239819,75.50473697572563,70.05268059254755
75.62372033781818,73.33161053152489,65.946798953161
74.1355936199796,71.13586452670805,61.78890081086858
72.64163185965666,68.91970322443944,57.58234365605313
71.14549013163355,66.68525671711922,53.330485915993194
69.65058495380651,64.43457853155627,49.03668919135999
68.16008970553504,62.16964417823312,44.70432050658755
66.67693358510796,59.89235056663419,40.336754516831206
65.20380378951263,57.60451620065311,35.93737561973758
63.74315057206205,55.30788206215719,31.50957992610934
62.29719481451967,53.004113086843695,27.056777049624824
60.86793773966776,50.69480013451079,22.5823916819267
59.4571723871765,48.38146235570544,18.08986492550666
58.06649647942159,46.06554985828641,13.58265536276805
56.69732631378842,43.7484465806312,9.064239845352867
55.350911333165755,41.431473282873085,4.538113993185826
54.02834904594272,39.11589057352822,0.007792397647882865
52.73059999006199,36.80290189599803,-4.523191472207316
51.458502461766074,34.4936564075399,-9.051285657485131
50.21278675786812,32.18925169221997,-13.572920384953317
48.99408871001186,29.89073625892043,-18.08450902091679
47.80296231985071,27.599111785497158,-22.582449291790745
46.63989133484617,25.315335080502045,-27.063124757863402
45.505299635001286,23.040319744325117,-31.522906525432077
44.39956033092798,20.774937522013325,-35.95815518168156
43.323003502878166,18.520019350217147,-40.36522293633143
42.27592253850358,16.276356110551006,-44.74045595415808
41.2585790539471,14.04469911097027,-49.08019686296434
40.271206408266856,11.825760325425275,-53.38078742236808
39.3140118450387,9.620212429904235,-57.63857133986765
38.387177317195345,7.42868867989684,-61.84989722195729
37.49085907167869,5.251782680170365,-66.01112164955735
36.62518608925721,3.0900481024432125,-70.11861236863672
35.79025749184691,0.9439984099653458,-74.16875158858197
34.986139044826174,-1.185893349909989,-78.15793938255699
34.21285889509775,-3.2991946234183622,-82.0825971857386
33.470402696961365,-5.39551323739617,-85.9391713888662
32.758708287143094,-7.474497036950501,-89.7241370259496
32.07766007749445,-9.53583321888843,-93.43400155619773
31.42708333882874,-11.579247311218065,-97.0653087412197
30.80673855199847,-13.604501755638836,-100.61464261927382
30.216316002529382,-15.611394057843576,-104.07863157876545
29.655430792809398,-17.59975447954475,-107.45395253329762
29.123618440890784,-19.569443256257596,-110.73733520033963
28.620331227325714,-21.52034733584756,-113.92556648498945
28.144935441069386,-23.45237664446616,-117.0154949693548
27.69670966233722,-25.365459898528343,-120.00403550677873
27.274844204420543,-27.25953999356664,-122.88817391848976
26.87844181792962,-29.134569012865104,-125.66497178829556
26.506519739878634,-30.99050291044304,-128.3315713486827
26.15801314665636,-32.82729593393757,-130.88520044917436
25.831780044503184,-34.644894862940816,-133.3231775950808
25.526607603977027,-36.44323314710379,-135.64291704189964
25.24121991643824,-38.22222503556897,-137.8419339276504
24.97428712128786,-39.9817597948004,-139.9178494224195
24.72443582307875,-41.72169611544916,-141.86839587142316
24.490260688265806,-43.44185681035661,-143.69142190503084
24.270337082886645,-45.14202390505084,-145.3848974865131
24.063234585512767,-46.821934219064616,-146.9469188658516
23.867531185038686,-48.48127553109464,-148.37571340585168
23.68182795093162,-50.11968341347932,-149.66964424509706
23.50476394507032,-51.73673881180799,-150.8272147610395
23.335031129837276,-53.33196643385464,-151.84707279578888
23.171389017206465,-54.90483399867911,-152.72801460699537
23.012678798620072,-56.45475238192998,-153.46898850664047
22.857836695800863,-57.9810766774344,-154.0690981515979
22.705906278512288,-59.483108178427486,-154.52760545149766
22.556049506739683,-60.96009726463667,-154.84393306173007
22.407556271765003,-62.41124716429656,-155.01766643233736
22.259852232940776,-63.83571854343139,-155.04855538703563
22.112504774292002,-65.23263485880659,-154.93651521063708
21.96522693689385,-66.60108839620091,-154.68162722764941
21.8178792186671,-67.9401469024457,-154.2841388597451
21.670469172057597,-69.24886070833129,-153.7444631550328
21.523148771171087,-70.52627023027144,-153.06317778754604
21.37620956239459,-71.77141373175422,-152.24102353098272
21.23007565536004,-72.9833352212539,-151.27890221639305
21.08529465328189,-74.16109236152049,-150.1778741891095
20.942526662210128,-75.30376426602653,-148.93915528564642
20.802531556595277,-76.41045906178925,-147.5641133564592
20.666154712836157,-77.48032110369242,-146.05426436525477
20.53431145232765,-78.51253773363337,-144.41126809989478
20.407970460219016,-79.5063454880889,-142.63692353375063
20.28813646503067,-80.46103566975773,-140.7331638795914
20.175832477020627,-81.3759592124743,-138.70205138065174
20.072081889455163,-82.25053078326151,-136.5457718854008
19.977890746620332,-83.08423208082633,-134.26662925368527
19.89423047557711,-83.87661430563182,-131.86703964234465
19.822021365554445,-84.62729979252745,-129.34952571808782
19.76211705989497,-85.33598281242536,-126.71671084441155
19.715290301169524,-86.0024295643323,-123.9713132876558
19.682220141140288,-86.62647739287739,-121.11614048497238
19.663480794471074,-87.20803327903477,-118.15408341410378
19.65953227932753,-87.74707166280308,-115.08811110147766
19.6707129502114,-88.24363166597877,-111.92126530130889
19.69723398948415,-88.69781379071588,-108.6566553742398
19.73917588501417,-89.10977617521607,-105.29745338962616
19.796486883151935,-89.47973049160052,-101.84688947098088
19.86898336967232,-89.80793757279912,-98.30824739940661
19.956352097218872,-90.09470285520392,-94.68486048516071
20.05815414683927,-90.34037172197873,-90.9801077128927
20.1738304840036,-90.54532482842474,-87.19741016164383
20.302708946511043,-90.70997348584308,-83.34022769646575
20.444012483252116,-90.8347551740951,-79.41205592457355
20.596868449101866,-90.92012924575073,-75.41642340533758
20.76031875234956,-90.96657287654834,-71.35688910017905
20.933330646960627,-90.9745773080955,-67.23704004561968
21.11480796245107,-90.94464441953673,-63.060489230334795
21.30360256895029,-90.87728365552398,-58.83087365511753
21.498525883770014,-90.7730093284508,-54.551852553165844
21.698360238038386,-90.6323383037493,-50.22710574704743
21.901869937197947,-90.45578806827187,-45.86033211808592
22.107811866861077,-90.24387517354475,-41.455248163699366
22.314945515098525,-89.99711403812049,-37.01558661841061
22.522042303132437,-89.71601608648457,-32.54509511478735
22.72789413804877,-89.40108919607347,-28.04753486143976
22.931321122992376,-89.052837419006,-23.526679316349256
23.131178381849686,-88.67176094115914,-18.986312835216268
23.32636197619847,-88.25835623825708,-14.430229276115142
23.515813911894387,-87.81311638669246,-9.862230543533522
23.698526250720427,-87.33653148584757,-5.286125056785453
23.873544358754266,-86.82908914869883,-0.7057261297896584
24.039969337282407,-86.29127501843081,3.8751497487236115
24.196959694046853,-85.72357327059393,8.452684743431229
24.34373232224736,-85.12646706295047,13.02306161582483
24.479562862000073,-84.50043889848902,17.582465787522466
24.603785523884877,-83.84597087106368,22.12708752619874
24.71579245686504,-83.16354476764218,26.653124254938383
24.81503274334142,-82.45364200613314,31.156782983983817
24.90101110256208,-81.71674339310584,35.634282862148
24.973286380224042,-80.95332869131703,40.08185784356823
25.03146989708958,-80.16387599271505,44.495759464022655
25.075223723020883,-79.34886089839509,48.872259719720674
25.104258935258823,-78.50875551273046,53.207654040302856
25.118333911286634,-77.64402726449451,57.49826434677328
25.117252697482222,-76.7551375731189,61.740442184213464
25.100863485230796,-75.84254038320297,65.93057191841427
25.069057216488982,-74.90668059490315,70.06507398499201
25.02176633120534,-73.9479924217984,74.14040817914709
24.958963659734188,-72.96689771116672,78.15307697394266
24.88066145464101,-71.96380426423835,82.09962885486755
24.786910548278385,-70.93910419585538,85.97666165845098
24.677799615379932,-69.89317237400151,89.78082590285277
24.553454513820235,-68.82636497983805,93.50882809862524
24.414037671738917,-67.7390182281589,97.15743402824353
24.259747485517895,-66.63144728655308,100.72347198351851
24.090817690693655,-65.50394542904353,104.203835950625
23.90751666681381,-64.35678345658212,107.59548873319991
23.710146637509382,-63.190209412568215,110.89546500476919
23.49904272862756,-62.00444861658531,114.10087428265113
23.274571850092215,-60.799704033903915,117.20890381642127
23.037131371149552,-59.57615699207709,120.21682138502946
22.787147563701044,-58.333968249280886,123.12197799768381
22.525073794388476,-57.073279412058405,125.92181049467153
22.251388452818958,-55.79421469296077,128.61384404533766
21.966592610625064,-54.49688299139895,131.1956945414809
21.671207413755333,-53.18138027398946,133.66507088543648
21.365771218280756,-51.84779222396204,136.01977717306949
21.050836487878833,-50.49619712296169,138.25771477279565
20.726966478806034,-49.12666892297784,140.37688430255156
20.394731745391148,-47.73928046131976,142.3753875073483
20.05470650567925,-46.334106767659975,144.25142904063114
19.70746491264779,-44.91122840929805,146.0033181531429
19.353577281242305,-43.47073481905021,147.62947029331747
18.99360632519878,-42.01272754960313,149.1284086234197
18.628103460124244,-40.537323398823574,150.49876545569114
18.257605230514034,-39.0446573523908,151.73928361264808
17.882629918246653,-37.5348852931869,152.84881771542516
17.50367438860269,-36.0081864310887,153.8263354036553
17.121211227023192,-34.46476541205706,154.67091848984327
16.735686215714416,-32.90485407160375,155.3817640505325
16.347516193907136,-31.328712804686784,155.95818545580318
15.95708733921396,-29.73663153167645,156.3996133377822
15.564753900243801,-28.1289302480689,156.70559649792713
15.170837402602245,-26.505959153898925,156.8758027518757
14.775626341822107,-24.868098367128518,156.91001970966087
14.379376367834414,-23.215757233451754,156.8081554881035
13.982310956518518,-21.549373252766635,156.57023935123337
13.584622554878727,-19.869410649836315,156.19642227367916
13.186474177690432,-18.176358623218192,155.68697742113724
12.78800142524744,-16.470729312240344,155.0423005412915
12.389314884306724,-14.75305552651514,154.262910257944
11.990502867634028,-13.023888286111752,153.3494482606305
11.59163444184896,-11.283794222989734,152.30267938166693
11.192762688661407,-9.533352895598242,151.12349155239895
10.79392814117152,-7.773154068657384,149.81289563041946
10.395162334723882,-6.003795009101861,148.3720250896856
9.996491410884893,-4.22587784703083,146.80213556579142
9.597939713439573,-2.440007047365114,145.10460424915036
9.199533316840167,-0.6467870338737285,143.28092911948187
8.801303430211785,1.1531799975780856,141.33272801578602
8.40328962373788,2.959296045131527,139.2617375368957
8.005542828890523,4.770969020852089,137.06981176871818
7.608128069403435,6.587614205116573,134.7589208353745
7.2111268859597,8.40865542245051,132.3311492726183
6.814639424122575,10.233525932097546,129.7886942231199
6.418786161914156,12.061669032732171,127.13386345443067
6.023709260477908,13.89253838653398,124.36907320166506
5.629573528290663,15.7255980732144,121.49684583813422
5.236566996263079,17.560322389409947,118.51980737831282
4.8449011076467485,19.39619541304543,115.44068481860552
4.454810532825725,21.232710355767253,112.26230332237814
4.066552624698986,23.069368729295917,108.9875832566191
3.680406535373322,24.90567935354128,105.61953708839734
3.296672019205033,26.7411572355519,102.16126614994756
2.915667950813038,28.57532234885685,98.61595728178031
2.537730589497727,30.40769834254261,94.98687936362599
2.163211623534586,32.23781120853549,91.27737974333208
1.7924760290762904,34.065187934106014,87.49088057400155
1.4258997789188754,35.88935516464616,83.63087506971807
1.0638674362075093,37.709837899380815,79.70092369014466
0.7067696673343136,39.52615823994741,75.704650264122
0.355000706877064,41.33783420881038,71.64573806213754
0.008955805524209381,43.14437865135104,67.5279258271936
-0.33097131039129835,44.94529823228873,63.35500377320472
-0.66439094178277,46.740092533921946,59.13080955957336
-0.9909198590550545,48.52825326061052,54.859224250097725
-1.3101836636887327,50.30926355102374,50.544168263805844
-1.6218190522661118,52.082597397012265,46.1895973247554
-1.9254759691493462,53.84771916558121,41.799498417259215
-2.220819637036776,55.60408321838839,37.377885752424
-2.5075324574792432,57.351133621497965,32.92879675132593
-2.7853157760743343,59.088303936807236,28.45628804960416
-3.0538915094202537,60.81501708565065,23.96443152773397
-3.3130036329614185,62.53068527456348,19.457310370750893
-3.5624195305635595,64.23470997306292,14.939015160757041
-3.801931207997491,65.92648193355444,10.413640005114686
-4.03135637347701,67.60538124407503,5.885278702881665
-4.250539388989111,69.27077740551931,1.3580209516998856
-4.459352096385281,70.9220294262127,-3.164051402921049
-4.657694522090331,72.55848592816969,-7.676868074229347
-4.845495463862662,74.17948526104952,-12.176373995266449
-5.022712962340947,75.78435562165434,-16.65853293297339
-5.189334659186322,77.37241517874799,-21.119331054150134
-5.345378042524821,78.94297220496134,-25.554780442139513
-5.490890579169552,80.49532521952742,-29.960922563169312
-5.625949731815076,82.02876314751065,-34.33383168130664
-5.750662858112122,83.5425655029988,-38.669618220999624
-5.865166987308129,85.03600260536172,-42.964432076153344
-5.969628469046754,86.50833583909967,-47.214465864665975
-6.064242488010258,87.95881796895405,-51.41595812729884
-6.149232437426548,89.38669352279594,-55.56519646970179
-6.224849144092367,90.79119925530398,-59.658520646346766
-6.291369937535173,92.17156470556154,-63.69232558505134
-6.349097556279723,93.52701286142019,-67.66306435070338
-6.398358884932826,94.85676094277974,-71.56725104671895
-6.43950351696094,96.16002131481352,-75.4014636526984
-6.472902139620537,97.43600254062838,-79.16234679666688
-6.4989447394947035,98.68391058090748,-82.84661446023665
-6.518038629476706,99.9029501457579,-86.45105261495509
-6.530606300780676,101.09232620132175,-89.97252178807707
-6.537083106609636,102.2512456307409,-93.40795955595264
-6.537914787406436,103.37891904586063,-96.75438296320692
-6.53355485108667,104.47456274267503,-100.00889086588901
-6.524461825218886,105.53740079003114,-103.1686661967759
-6.511096401690047,106.56666723760588,-106.23097815105751
-6.493918497875256,107.5616084257293,-109.19318429067563
-6.473384261617987,108.52148537634463,-112.05273256567705
